POW_SA2_CODE_2021,TaTW_650_799_H_0,TaTW_650_799_H_1_19,TaTW_650_799_H_20_29,TaTW_650_799_H_30_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40_44,TaTW_650_799_H_45_49,TaTW_650_799_H_50ov,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_19,TaTW_800_999_H_20_29,TaTW_800_999_H_30_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40_44,TaTW_800_999_H_45_49,TaTW_800_999_H_50ov,TaTW_800_999_H_NS,TaTW_800_999_H_Tot,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_19,TaTW_1000_1249_H_20_29,TaTW_1000_1249_H_30_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40_44,TaTW_1000_1249_H_45_49,TaTW_1000_1249_H_50ov,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_19,TaTW_1250_1499_H_20_29,TaTW_1250_1499_H_30_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40_44,TaTW_1250_1499_H_45_49,TaTW_1250_1499_H_50ov,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_19,TaTW_1500_1749_H_20_29,TaTW_1500_1749_H_30_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40_44,TaTW_1500_1749_H_45_49,TaTW_1500_1749_H_50ov,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_19,TaTW_1750_1999_H_20_29,TaTW_1750_1999_H_30_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40_44,TaTW_1750_1999_H_45_49,TaTW_1750_1999_H_50ov,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_19,TaTW_2000_2999_H_20_29,TaTW_2000_2999_H_30_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40_44,TaTW_2000_2999_H_45_49,TaTW_2000_2999_H_50ov,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000_3499_H_0,TaTW_3000_3499_H_1_19,TaTW_3000_3499_H_20_29,TaTW_3000_3499_H_30_34,TaTW_3000_3499_H_35_39,TaTW_3000_3499_H_40_44,TaTW_3000_3499_H_45_49,TaTW_3000_3499_H_50ov,TaTW_3000_3499_H_NS,TaTW_3000_3499_H_Tot,TaTW_3500mo_H_0,TaTW_3500mo_H_1_19,TaTW_3500mo_H_20_29,TaTW_3500mo_H_30_34,TaTW_3500mo_H_35_39,TaTW_3500mo_H_40_44,TaTW_3500mo_H_45_49,TaTW_3500mo_H_50ov,TaTW_3500mo_H_NS,TaTW_3500mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_19,TaTW_PINS_H_20_29,TaTW_PINS_H_30_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40_44,TaTW_PINS_H_45_49,TaTW_PINS_H_50ov,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_19,TaTW_Tot_H_20_29,TaTW_Tot_H_30_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40_44,TaTW_Tot_H_45_49,TaTW_Tot_H_50ov,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_19,CoPSW_NNI_H_20_29,CoPSW_NNI_H_30_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40_44,CoPSW_NNI_H_45_49,CoPSW_NNI_H_50ov,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_19,CoPSW_1_149_H_20_29,CoPSW_1_149_H_30_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40_44,CoPSW_1_149_H_45_49,CoPSW_1_149_H_50ov,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_19,CoPSW_150_299_H_20_29,CoPSW_150_299_H_30_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40_44,CoPSW_150_299_H_45_49,CoPSW_150_299_H_50ov,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_19,CoPSW_300_399_H_20_29,CoPSW_300_399_H_30_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40_44,CoPSW_300_399_H_45_49,CoPSW_300_399_H_50ov,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_19,CoPSW_400_499_H_20_29,CoPSW_400_499_H_30_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40_44,CoPSW_400_499_H_45_49,CoPSW_400_499_H_50ov,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_19,CoPSW_500_649_H_20_29,CoPSW_500_649_H_30_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40_44,CoPSW_500_649_H_45_49,CoPSW_500_649_H_50ov,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_19,CoPSW_650_799_H_20_29,CoPSW_650_799_H_30_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40_44,CoPSW_650_799_H_45_49,CoPSW_650_799_H_50ov,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_19,CoPSW_800_999_H_20_29,CoPSW_800_999_H_30_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40_44,CoPSW_800_999_H_45_49,CoPSW_800_999_H_50ov,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_19,CoPSW_1000_1249_H_20_29,CoPSW_1000_1249_H_30_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40_44,CoPSW_1000_1249_H_45_49,CoPSW_1000_1249_H_50ov,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot
303011050,5,0,3,0,0,4,0,0,0,14,3,0,0,5,8,0,0,0,0,17,0,4,0,0,10,0,0,0,0,23,5,0,0,0,3,9,0,0,0,23,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,11,9,9,33,25,8,13,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,15,3,3,11,12,0,0,0,0,0,35,4,7,7,0,8,0,0,0,0,25,0,0,7,10,4,4,0,0,0,22
303011051,10,9,11,14,12,3,0,3,0,59,9,7,11,13,15,13,0,3,0,76,9,3,3,6,28,12,5,3,0,72,11,0,0,0,15,12,0,5,0,47,0,7,0,0,0,4,0,3,0,17,0,3,0,0,0,5,0,4,0,18,0,0,3,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,76,45,44,80,62,13,31,10,427,6,0,0,0,0,0,0,0,0,7,33,45,0,0,0,0,0,0,0,79,17,41,0,0,0,0,0,0,0,66,22,27,6,0,0,0,0,0,0,62,22,21,18,0,0,0,0,0,0,59,25,17,40,6,0,0,0,0,0,89,31,14,25,30,16,3,0,0,0,115,21,6,9,20,24,8,0,0,0,89,15,9,16,0,23,8,0,0,0,74
303021052,0,0,13,3,8,0,0,0,0,24,4,4,4,3,13,5,3,4,0,32,8,0,0,0,7,15,6,3,0,39,0,0,0,0,6,8,8,0,0,29,0,0,0,0,0,8,0,0,0,12,0,0,0,4,0,0,5,3,0,14,0,0,0,0,0,5,3,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,27,18,36,41,20,24,3,223,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,20,6,9,0,0,0,0,0,0,0,19,3,12,6,0,0,0,0,0,0,23,6,10,3,0,0,0,0,0,0,22,6,10,10,0,3,0,0,0,0,36,12,5,18,12,9,0,0,0,0,59,5,7,13,12,16,5,0,0,0,60,12,13,9,8,18,7,0,0,0,75
303021053,4,3,10,3,13,19,0,4,0,60,5,4,9,4,42,28,6,0,4,105,7,8,4,14,45,40,11,3,0,132,3,0,3,0,32,38,16,16,0,107,7,8,0,6,18,31,16,11,0,81,0,3,5,0,15,14,13,9,3,63,4,0,0,0,7,23,7,19,0,55,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,51,42,50,38,186,207,65,65,13,706,0,5,0,0,0,0,0,0,0,3,27,40,0,0,0,0,0,0,0,70,15,42,9,0,0,0,0,0,0,64,24,43,14,3,0,0,0,0,0,78,15,35,28,0,0,0,0,0,0,83,32,43,47,6,4,5,0,0,0,136,27,37,34,47,30,6,0,0,0,173,10,33,39,36,62,15,3,0,0,197,14,7,12,18,48,15,0,8,0,125
303021054,9,4,7,0,0,0,4,0,0,18,4,4,9,5,11,8,0,0,0,42,5,0,6,0,15,14,4,0,0,46,4,0,0,0,12,14,0,0,0,38,0,3,3,0,18,7,3,0,0,38,0,0,3,0,10,10,3,4,0,26,0,0,0,0,15,11,3,4,0,32,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,32,27,36,8,97,57,20,33,4,299,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,14,3,9,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,11,3,0,5,0,0,0,0,0,0,11,3,6,8,4,0,0,0,0,0,18,3,3,10,10,0,0,0,0,0,32,3,0,0,0,3,0,0,0,0,16,0,8,0,0,5,0,0,0,0,13
303021055,10,0,9,11,7,9,0,4,0,54,3,3,11,12,29,17,4,7,0,88,14,3,5,10,32,28,12,7,0,116,7,3,3,8,26,22,6,6,0,79,5,0,0,0,17,8,3,4,0,32,3,0,0,3,8,5,6,0,0,25,4,0,0,0,13,17,4,9,0,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,68,51,53,49,141,117,31,39,10,559,6,0,0,0,0,0,0,0,0,3,9,31,0,0,0,0,0,0,0,44,17,26,3,0,0,0,0,0,0,47,16,33,4,0,0,0,0,0,0,60,20,33,17,5,0,0,0,0,0,86,9,28,22,5,6,3,0,0,0,81,18,23,48,35,21,10,3,4,5,158,18,19,36,71,60,15,3,5,4,220,17,13,21,65,61,24,8,13,0,230
303021056,0,4,0,0,4,3,0,4,0,14,0,3,0,6,9,9,0,0,0,36,0,0,0,0,9,19,0,4,0,40,0,3,0,0,3,13,8,6,0,28,3,0,0,0,4,5,0,0,0,18,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,3,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,28,14,15,38,60,8,27,0,215,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,14,4,16,0,0,0,0,0,0,0,21,6,20,4,0,0,0,0,0,0,22,6,9,7,0,0,0,0,0,0,27,4,9,24,3,0,0,0,0,0,43,4,9,23,14,12,0,0,0,3,62,5,4,18,21,16,5,0,0,0,71,3,0,5,5,10,6,4,0,0,42
303021057,0,4,0,3,0,6,0,0,0,15,0,0,3,0,0,9,0,0,0,17,3,0,4,0,0,4,0,0,0,18,0,0,0,0,0,7,0,6,0,17,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,6,7,18,32,0,18,3,107,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,14,6,3,0,0,0,0,0,0,0,15,4,9,3,0,0,0,0,0,0,11,3,14,13,0,0,0,0,0,0,36,10,0,14,8,5,0,0,0,0,47,3,0,9,5,20,15,3,0,0,52,0,0,3,0,11,3,0,6,0,25
303021058,10,9,11,17,16,17,5,0,0,90,25,11,24,14,44,27,6,15,0,151,11,10,11,7,57,60,10,13,0,191,10,6,9,12,41,50,14,25,4,163,10,3,8,4,43,54,21,20,0,166,4,0,4,0,17,24,9,11,0,67,3,0,3,8,20,39,13,43,0,129,0,0,0,0,3,8,4,10,0,29,0,0,0,0,5,4,0,34,0,41,0,0,0,0,0,0,4,0,6,3,102,91,92,62,256,283,87,184,16,1185,3,0,4,0,0,0,0,0,0,5,27,28,0,0,0,0,0,0,0,52,18,39,6,0,0,0,0,0,0,64,19,47,9,4,0,0,0,0,0,86,20,41,29,9,5,5,0,0,0,111,43,57,73,15,3,0,0,0,0,207,36,57,71,29,20,11,5,0,0,235,26,41,69,42,61,34,4,9,0,296,29,26,44,72,95,85,9,16,8,378
303021059,0,0,13,6,14,9,0,4,0,47,3,3,8,10,31,15,8,4,0,80,9,4,0,7,47,36,11,10,0,122,8,7,0,3,28,41,6,10,0,102,3,0,0,3,20,29,10,13,0,82,0,3,0,0,7,19,3,8,0,40,0,0,0,0,5,18,6,16,0,51,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,33,43,35,32,174,178,46,69,4,619,0,5,0,0,0,0,0,0,0,6,25,21,0,0,0,0,0,0,0,51,15,24,5,0,0,0,0,0,0,49,15,27,3,0,0,0,0,0,0,49,19,23,5,5,0,0,0,0,0,52,17,28,21,9,4,3,0,0,0,78,14,19,29,11,7,5,0,0,0,90,9,11,17,19,22,4,4,4,0,83,4,3,5,6,21,9,0,8,0,70
303031060,5,6,11,9,17,21,0,5,3,72,11,3,12,9,59,29,7,11,0,137,4,5,7,11,91,59,3,3,0,196,16,3,9,13,69,57,3,14,0,179,8,3,5,3,44,48,11,17,0,132,7,0,0,7,50,37,10,12,0,121,5,0,5,0,23,50,24,17,0,124,0,0,0,0,0,4,0,8,0,10,0,0,0,0,0,4,4,11,0,20,0,0,0,0,6,4,0,0,3,9,58,58,71,58,376,325,60,99,16,1114,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12,8,29,0,0,0,0,0,0,0,39,10,25,9,0,0,0,0,0,0,46,11,21,12,5,0,0,0,5,0,55,20,33,51,12,7,4,0,0,0,126,9,36,43,27,22,0,0,0,4,144,15,23,23,28,57,12,3,8,0,162,13,10,20,17,54,20,9,7,0,145
303031061,0,3,4,0,4,3,0,0,0,20,3,0,0,12,10,5,0,9,6,40,0,3,0,0,9,10,0,0,0,26,0,0,0,0,4,8,5,0,0,20,0,0,0,0,5,5,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,17,11,27,36,13,16,7,169,0,0,0,0,0,0,0,0,0,3,15,24,0,0,0,0,0,0,0,38,10,18,0,0,0,0,0,0,0,30,11,18,4,0,0,0,0,0,0,31,9,16,10,0,0,0,0,0,0,30,0,8,12,3,0,0,0,0,0,28,4,5,12,10,0,0,0,0,0,32,10,4,4,3,5,6,0,0,0,25,5,0,4,0,5,0,0,0,0,21
303031062,3,5,6,7,16,24,0,0,0,63,5,5,10,7,26,34,0,9,3,107,4,3,8,3,35,57,14,21,5,155,3,7,3,6,39,59,10,12,0,136,10,4,3,5,21,57,15,18,0,129,3,0,0,0,11,26,15,22,0,75,6,0,0,0,17,29,7,27,0,91,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,5,3,12,44,53,37,27,173,305,65,133,16,863,0,3,0,0,0,0,0,0,0,5,10,17,0,0,0,0,0,0,0,31,8,15,0,0,0,0,0,0,0,24,6,12,4,0,0,0,0,0,0,32,10,28,15,3,4,0,0,0,0,61,5,12,38,3,0,0,0,0,0,69,10,9,24,11,13,8,0,0,0,69,7,4,16,15,20,11,0,0,0,77,3,9,9,11,9,6,6,0,0,46
303031063,6,8,8,11,19,10,3,4,0,64,4,11,6,11,31,21,7,3,0,93,8,0,8,3,28,26,7,14,0,97,4,3,4,9,23,19,3,10,0,71,3,0,0,0,13,8,3,10,0,43,3,0,0,0,5,6,3,4,0,18,4,0,0,0,4,11,0,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,5,54,58,32,39,130,116,31,61,9,527,0,0,0,0,0,0,0,0,0,0,14,36,0,0,0,0,0,0,0,52,13,39,6,0,0,0,0,0,0,58,10,20,7,0,0,0,0,4,0,39,21,32,24,7,0,0,0,0,0,83,22,37,40,8,4,0,0,4,0,111,20,27,38,23,20,8,0,0,0,130,5,17,17,20,32,13,5,0,0,115,7,11,13,17,31,12,0,0,0,98
303031064,0,0,0,3,3,4,0,0,0,23,0,3,7,3,18,9,3,3,4,54,0,6,4,3,14,28,11,0,3,70,0,3,3,0,6,15,0,13,0,43,5,0,0,5,11,12,3,10,0,41,0,0,0,0,0,3,0,9,0,18,3,0,0,0,0,13,5,13,0,38,0,0,0,0,4,0,0,6,0,12,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,0,9,14,35,37,21,70,108,31,69,6,375,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,20,8,12,3,0,0,0,0,0,0,26,0,27,0,0,0,0,0,0,0,28,7,23,7,0,0,0,0,0,0,35,8,19,31,5,3,0,0,0,0,66,4,8,26,18,13,3,0,0,0,75,6,9,11,11,19,3,0,3,0,62,7,6,3,9,10,6,0,0,0,35
303031065,14,16,19,4,23,11,0,0,0,84,22,17,14,6,24,15,0,3,0,106,15,9,7,13,35,23,5,7,0,107,4,8,7,3,12,19,8,4,3,62,5,0,0,0,16,16,9,7,0,53,3,0,0,0,16,8,0,3,0,40,4,0,4,0,6,26,0,8,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,102,104,84,41,149,126,28,36,13,679,0,0,0,0,0,0,0,0,0,0,32,45,0,0,0,0,0,0,0,78,33,63,3,3,0,0,0,0,3,103,20,44,18,0,0,0,0,0,0,81,30,51,33,7,0,0,0,0,6,126,35,52,49,21,6,3,0,6,0,164,29,38,55,37,28,5,0,10,4,206,27,18,36,32,51,14,5,8,3,193,15,16,13,15,47,25,7,9,3,155
303031066,0,5,3,0,0,8,0,0,0,19,0,3,3,0,8,9,0,0,0,25,0,3,0,0,15,11,6,3,0,32,6,0,0,3,0,6,0,6,0,22,0,0,0,0,0,3,0,8,0,14,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,16,10,24,37,8,25,3,170,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,13,0,11,15,0,0,0,0,0,0,26,4,18,20,3,0,0,0,0,0,42,4,15,19,10,5,5,0,0,0,57,0,4,5,13,13,7,0,4,0,47,0,5,0,3,13,0,0,3,0,33
303041067,5,8,10,10,34,23,7,11,0,94,6,6,18,9,57,43,15,10,3,169,4,0,9,16,78,70,16,25,5,228,5,3,0,10,48,55,18,20,0,174,10,0,3,6,46,41,11,24,0,151,3,0,0,6,25,31,0,17,0,87,5,0,3,7,18,23,12,21,0,84,0,0,0,0,3,4,0,6,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,13,57,45,64,54,334,314,99,148,18,1139,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,4,3,0,0,0,0,0,0,0,8,6,9,3,0,0,0,0,0,0,26,7,26,9,0,0,0,0,0,0,41,3,20,17,3,3,4,0,0,0,52,7,12,21,11,8,9,0,6,4,70,12,10,15,19,31,16,4,0,3,111,0,7,11,15,28,14,0,10,0,92
303041068,0,4,12,14,25,12,5,4,5,77,3,5,12,7,41,20,8,4,0,97,0,5,3,9,34,38,8,11,0,110,0,5,8,6,17,23,12,10,0,80,0,0,0,3,7,16,10,11,0,51,0,0,0,0,7,4,9,8,0,22,0,0,0,0,6,7,3,12,0,31,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,40,50,43,148,142,53,66,9,566,0,4,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,19,4,6,0,0,0,0,0,0,0,14,4,10,0,0,0,0,0,0,0,15,3,14,3,4,0,0,0,0,0,29,3,10,6,0,4,0,0,0,0,26,5,3,14,12,6,0,0,0,0,42,7,5,3,6,12,5,0,3,0,43,0,0,5,4,12,12,0,0,0,39
303041069,3,0,9,4,3,5,0,0,0,21,0,5,4,0,12,0,0,0,0,25,6,0,5,0,9,4,0,4,0,22,3,0,0,4,0,5,8,0,0,15,0,0,0,0,6,8,0,0,0,10,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,36,8,28,22,7,14,3,175,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,22,4,21,0,0,0,0,0,0,0,28,5,19,7,0,0,0,0,0,0,36,3,6,8,0,0,0,0,0,0,19,9,13,22,3,0,0,0,0,0,45,4,5,11,5,0,7,0,0,0,32,0,3,0,6,6,3,0,0,0,25,0,0,0,0,7,0,4,0,0,11
303041070,3,4,9,10,32,15,6,9,0,93,7,6,4,8,66,56,10,4,5,159,8,4,6,11,91,69,16,20,3,231,10,0,9,6,60,64,17,17,0,185,6,6,9,0,27,64,25,32,0,161,5,0,0,5,24,35,7,19,0,93,0,0,0,0,16,27,12,32,0,95,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,5,0,0,3,13,57,63,51,40,344,367,102,156,12,1186,0,0,0,0,0,0,0,0,0,6,10,13,5,0,0,0,0,0,0,24,18,15,4,0,0,0,0,0,0,31,19,28,4,3,0,0,0,0,0,50,12,18,20,4,4,0,0,0,0,59,7,25,20,6,6,0,0,0,0,68,7,11,12,16,14,5,0,0,6,78,6,10,22,22,16,8,0,0,0,89,9,8,10,9,22,15,5,0,0,75
303041071,7,9,0,0,0,0,3,0,0,22,5,5,0,7,6,0,0,3,0,20,0,8,0,0,6,3,4,4,0,26,0,0,0,0,9,9,0,5,0,20,0,0,3,3,3,4,9,3,4,23,0,0,0,0,0,4,3,0,0,9,0,5,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,4,16,28,17,13,28,23,16,21,6,175,0,0,0,0,0,0,0,0,0,5,8,15,0,0,0,0,0,0,0,19,6,10,0,0,0,0,0,0,0,16,0,17,3,0,0,0,0,0,0,24,3,13,3,0,0,0,0,0,0,25,3,21,13,9,0,0,0,0,0,42,3,10,10,4,5,0,0,4,0,42,5,5,9,6,25,6,0,0,0,55,0,5,3,0,14,0,0,0,0,30
303051072,5,0,0,0,4,0,0,3,0,17,4,6,3,0,4,6,4,0,0,28,3,0,0,6,4,8,0,0,0,26,0,0,0,0,0,9,0,0,0,11,4,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,19,12,14,12,20,37,4,15,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,13,8,6,3,0,0,0,0,0,3,22,4,16,21,7,0,0,0,0,0,57,0,11,8,5,4,0,0,0,0,37,0,6,8,5,19,3,0,4,0,39,0,6,3,9,13,0,0,5,0,33
303051073,0,8,9,8,15,7,0,0,0,42,5,5,8,8,23,11,3,7,4,70,3,3,0,0,25,25,10,12,0,82,4,0,4,4,21,22,9,14,0,82,0,4,0,0,10,19,9,17,0,66,0,0,0,0,12,4,8,15,0,36,3,0,4,0,0,5,3,22,0,35,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,35,39,42,25,124,99,48,88,11,511,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,32,15,18,5,0,0,0,0,0,0,42,8,39,4,3,0,0,0,0,0,60,15,33,21,5,0,0,0,0,0,65,16,37,55,13,3,0,0,0,7,131,12,13,37,34,18,6,0,4,4,131,12,20,17,26,33,12,0,3,0,130,9,10,10,15,29,7,0,5,0,91
303051074,7,0,6,3,25,18,3,8,0,70,0,6,6,11,39,27,5,10,3,107,5,4,5,10,54,68,9,20,5,181,0,4,0,5,45,57,13,13,0,149,7,3,4,0,29,49,16,22,0,134,4,0,0,0,15,33,11,20,0,82,3,8,0,0,14,21,14,42,0,108,0,0,0,0,0,0,0,11,0,14,5,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,3,3,6,34,39,44,31,251,288,90,156,15,944,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,7,5,5,9,0,0,0,0,0,0,13,3,8,9,3,5,0,0,0,0,34,3,13,11,6,11,5,0,0,0,47,0,9,7,4,18,5,0,0,3,47,0,0,0,0,14,3,8,4,0,29
303051075,6,0,9,0,8,5,0,0,0,30,0,4,5,3,21,6,0,0,0,57,5,0,0,3,22,17,0,3,0,52,0,3,0,0,8,6,0,0,0,31,0,0,0,0,14,5,3,0,0,27,0,0,0,0,0,6,0,3,0,4,0,0,4,0,4,5,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,30,15,87,53,9,24,4,267,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,11,5,12,0,0,0,0,0,0,0,16,0,14,3,0,0,0,0,0,0,17,5,9,8,0,0,0,0,0,0,26,7,14,21,3,3,0,0,0,0,54,3,11,21,15,13,0,5,0,0,72,11,8,14,14,27,5,0,0,0,81,4,3,6,8,22,4,3,7,0,57
