POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
308041528,3,0,5,10,14,17,11,10,64,0,0,4,4,4,3,3,3,24,0,0,4,3,9,4,9,5,40,0,4,5,8,9,17,5,9,56,0,3,5,6,7,12,12,4,49,0,4,4,6,9,15,14,8,59,0,0,5,8,11,21,17,5,67,0,4,7,18,15,28,23,19,119,0,0,15,37,23,40,29,17,158,0,0,23,13,18,30,16,9,108,0,0,10,16,28,16,15,3,99,0,0,10,17,19,20,8,0,74,0,0,12,20,19,20,20,7,98,0,0,4,8,10,8,7,3,50,0,0,7,23,32,30,6,0,108,0,0,4,3,7,22,3,5,42,4,19,126,208,230,307,211,104,1208,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,4,5,0,0,0,0,7,0,0,7,0,0,0,4,0,10,0,0
308041529,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,11,0,0,0,4,4,4,0,0,16,0,0,4,3,7,4,0,0,20,0,4,3,9,4,4,0,0,28,0,0,3,7,3,4,0,4,28,0,0,3,7,6,5,0,0,22,0,0,3,5,3,5,0,0,14,0,0,4,3,21,10,0,0,44,0,0,0,0,7,0,0,0,10,0,0,0,3,8,4,0,0,14,0,0,0,0,0,0,3,0,4,0,8,24,53,73,45,19,0,226,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,6
308051530,0,0,0,0,4,11,0,0,20,0,0,0,0,0,4,3,0,7,0,0,0,0,3,6,0,0,15,0,0,0,0,6,5,0,0,13,0,0,0,4,6,5,5,6,22,0,0,0,11,3,9,5,0,26,0,0,3,0,0,5,8,3,21,0,4,0,9,12,13,4,4,43,0,0,0,8,18,10,3,0,42,0,0,0,0,10,8,3,0,22,0,0,0,4,5,10,3,0,28,0,0,0,0,0,4,0,0,14,0,0,5,6,5,0,4,0,19,0,0,0,0,0,0,6,0,9,0,0,0,3,4,3,0,0,17,0,0,0,0,0,7,0,0,9,3,4,22,50,78,91,58,16,329,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,3,4,5,0,0,9,0,0
308051531,0,0,0,4,0,0,0,0,5,4,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,12,0,0,0,4,3,3,0,0,4,0,3,6,8,0,3,0,0,18,0,0,3,6,0,6,0,0,23,0,0,3,3,4,0,0,0,13,0,0,3,0,8,3,0,0,15,0,0,3,5,0,8,0,0,13,0,0,4,15,20,6,0,0,43,0,0,0,3,10,5,0,0,22,0,0,4,5,9,8,0,0,25,0,0,0,0,0,0,0,0,0,6,3,29,55,57,42,8,0,208,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,4,5,0,0,0,0,9,0,0
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,6,0,0,0,0,0,10,0,0,6,0,5,5,0,0,22,0,0,0,0,0,0,0,0,11,0,0,4,0,3,6,3,0,18,0,0,7,12,17,16,0,0,54,0,0,0,5,11,9,0,0,31,0,0,0,6,24,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,24,43,73,54,7,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
308051533,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,4,6,0,0,0,0,6,0,0,0,3,0,0,0,0,15,0,4,7,4,0,10,0,0,22,0,0,6,9,7,3,0,0,26,0,3,5,3,5,8,0,0,20,0,0,6,6,5,0,0,0,11,0,0,6,5,0,3,0,0,11,0,0,16,19,23,15,0,0,69,0,0,0,11,6,3,0,0,26,0,0,3,11,17,4,0,0,39,0,0,0,0,0,0,0,0,5,5,18,55,67,77,50,10,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0
308051534,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,5,0,0,0,0,4,5,0,0,15,0,0,4,3,0,3,0,0,14,0,0,4,0,4,8,3,0,19,0,0,0,6,6,4,6,0,25,0,6,20,11,9,4,7,0,61,0,7,19,27,17,11,4,0,91,0,8,13,19,17,9,6,0,66,0,0,8,14,30,17,9,0,78,0,0,11,20,17,9,5,0,62,0,0,18,48,50,35,5,0,152,0,0,9,7,21,12,3,0,52,0,0,4,23,39,20,4,0,88,0,0,0,0,3,4,0,0,7,7,24,119,188,222,135,48,11,748,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,3,0,4,6,5,0,0,13,3,6
308051535,0,0,0,0,11,6,3,0,20,0,0,0,0,3,3,0,0,5,0,0,4,0,0,3,0,0,6,0,0,0,0,3,3,4,0,13,0,0,3,0,0,3,3,0,12,0,0,0,3,8,4,7,3,22,0,0,0,5,0,5,5,0,16,0,3,3,5,5,7,4,5,26,0,0,3,5,14,11,5,3,45,0,0,0,3,3,3,3,0,18,0,0,3,7,4,9,6,0,35,0,0,4,3,5,11,0,0,31,0,0,8,19,20,3,0,0,54,0,0,10,6,16,8,0,0,42,0,0,4,21,22,20,0,0,67,0,0,0,0,0,0,0,3,5,0,4,45,89,116,99,46,16,424,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0,0
308051536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,9,0,0,0,9,0,4,4,3,3,0,0,0,15,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,22,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,9,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,12,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,10,0,0,4,6,4,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,22,28,16,3,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,16,0,4,3,3,4,4,0,0,15,0,4,10,3,3,0,0,0,28,0,5,13,3,8,7,0,0,35,0,0,6,4,3,4,0,0,21,0,0,6,6,3,3,0,0,14,0,0,5,9,5,3,4,0,16,0,0,4,9,14,4,0,0,32,0,0,0,5,4,3,0,0,9,0,0,0,8,6,4,0,0,14,0,0,0,0,0,0,0,0,0,6,20,50,52,47,35,10,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,4
309011224,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,10,0,0,0,0,0,4,0,0,5,0,6,11,3,4,6,0,0,29,0,5,21,8,9,9,0,0,46,0,4,47,24,20,11,3,0,106,0,25,73,38,24,13,3,0,175,0,13,26,11,12,3,0,0,67,0,0,13,15,23,3,6,0,57,0,0,4,9,20,4,0,0,44,0,0,11,21,19,5,3,0,62,0,0,0,0,4,5,0,0,19,0,0,3,9,23,10,6,0,41,0,0,0,0,0,0,0,0,9,5,51,214,143,164,80,22,0,679,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0
309011225,0,0,5,5,4,6,0,0,16,4,0,0,3,0,0,0,0,3,0,0,0,5,4,3,0,0,15,0,5,3,3,6,5,0,0,14,0,3,0,10,10,6,3,0,29,0,7,16,9,6,11,9,0,57,0,12,21,22,21,19,15,0,105,0,25,62,39,38,22,4,0,193,0,17,94,80,64,39,16,0,316,0,10,76,92,71,59,13,0,321,0,4,51,96,76,45,9,0,294,0,0,35,50,79,42,12,0,223,0,0,66,130,134,69,17,0,420,0,3,19,36,46,21,4,0,121,0,0,24,50,73,32,7,3,188,0,0,8,7,5,5,4,0,23,8,89,477,639,638,370,113,10,2339,0,0,3,4,0,0,0,0,9,0,3,0,6,0,5,0,0,11,3,3,5,0,0,0,0,0,13,0,0,6,3,3,3,3,0,26,6,4,6,10,3,0,0,0,27,0,18
309011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,9,3,3,0,0,12,0,0,0,0,4,0,0,0,8,0,0,3,3,4,3,0,0,14,0,4,7,10,10,7,0,0,35,0,7,16,14,8,3,3,0,49,0,3,24,20,26,9,0,0,94,0,0,21,32,11,12,0,0,72,0,0,13,18,20,12,3,0,63,0,0,4,12,16,7,0,0,40,0,0,7,25,41,13,0,0,93,0,0,3,5,7,0,3,0,17,0,0,6,4,13,3,0,0,34,0,0,0,0,0,0,0,0,0,0,26,113,152,151,80,11,5,547,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,12,3,4,0,4,3,0,0,0,11,0,3,0,5,0,4,0,0,16,0,0,6,3,0,0,0,0,15,0,6
309011227,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,6,0,0,0,5,0,0,0,0,12,0,0,9,0,0,0,3,0,15,3,8,7,4,8,4,5,0,43,0,6,18,26,12,12,3,0,85,0,13,60,19,24,15,10,0,146,0,11,88,51,38,31,12,0,224,0,7,52,56,24,18,9,3,168,0,0,36,38,40,22,9,0,140,0,0,27,23,31,14,8,0,98,0,6,28,51,56,35,10,0,187,0,0,10,21,21,10,0,0,64,0,0,11,43,58,20,11,0,151,0,0,0,8,3,0,3,0,16,5,54,352,361,328,193,74,10,1382,0,0,5,0,0,0,0,0,7,0,0,3,4,0,0,0,0,9,0,8,3,3,0,0,0,0,15,0,0,3,0,4,0,0,0,14,0,5,11,3,4,3,3,0,30,0,5
309011228,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,6,0,8,0,4,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,16,0,0,4,3,7,4,3,0,26,0,4,13,6,8,4,0,0,37,0,3,6,16,10,0,3,0,38,0,0,14,9,9,4,0,0,32,0,0,6,12,7,4,0,0,29,0,0,9,11,9,3,3,0,34,0,0,5,18,10,4,3,0,46,0,0,0,10,4,8,0,0,17,0,0,0,16,6,5,3,0,30,0,0,0,0,0,0,0,0,0,0,12,56,111,79,37,26,3,327,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,10,0,0,0,0,0,5,5,0,8,0,0,0,5,3,3,0,0,18,0,0
309011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,5,0,14,0,3,0,0,6,0,0,0,8,0,9,3,0,0,3,4,0,22,0,4,5,4,11,7,0,0,31,0,6,14,15,10,4,3,0,44,0,6,15,13,16,13,4,0,64,0,0,22,11,13,12,3,0,64,0,0,11,16,19,0,0,0,46,0,0,5,13,8,5,0,0,29,0,0,11,13,25,7,0,0,57,0,0,9,9,6,3,0,0,22,0,0,5,7,0,12,4,0,25,0,0,0,0,0,0,0,0,3,0,27,113,98,107,60,27,0,431,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,10,0,0,0,5,0,0,0,0,4,0,0,7,0,0,0,0,0,3,0,5,0,5,0,0,0,0,13,0,0
309021230,0,0,0,4,0,0,0,0,4,0,0,3,0,0,4,0,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,0,0,10,0,0,3,6,4,0,5,0,19,0,6,12,8,9,10,0,0,39,0,7,8,13,13,13,0,0,55,0,4,29,18,16,11,5,0,75,0,0,9,13,11,11,0,4,52,0,0,12,17,12,12,0,0,55,0,0,7,11,12,4,0,0,40,0,0,10,23,18,13,4,0,62,0,0,3,6,9,0,0,0,20,0,0,7,10,17,6,3,0,49,0,0,0,0,0,0,0,0,3,0,28,100,118,120,97,20,9,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,3,0,9,0,3,3,0,4,5,0,0,17,0,3
309021231,0,0,4,4,0,4,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,4,0,3,0,0,0,10,0,0,0,4,0,5,0,0,11,0,0,8,0,4,4,0,6,27,0,3,5,9,10,6,0,0,43,0,4,17,6,13,11,5,0,54,0,13,31,19,27,17,8,0,113,0,3,16,16,13,10,0,4,64,0,0,13,16,20,12,3,0,65,0,0,4,23,9,10,0,0,45,0,0,11,41,47,27,3,0,125,0,0,0,8,17,11,0,0,37,0,0,4,19,12,16,3,0,56,0,0,0,0,0,0,0,0,0,7,20,116,171,192,121,32,7,674,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,6,3,0,7,0,0,0,16,0,5,5,7,7,5,0,0,28,0,0,5,8,3,0,4,0,23,0,3
309021232,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,15,0,0,0,0,4,4,3,0,11,0,0,3,5,3,0,3,0,20,0,0,12,6,8,4,0,0,33,0,4,6,10,12,5,3,0,44,0,7,14,20,16,11,0,0,72,0,4,9,15,20,7,4,0,59,0,0,9,30,22,15,0,0,74,0,0,8,16,12,8,0,0,52,0,0,20,30,27,21,9,0,95,0,0,0,4,13,3,4,0,20,0,0,0,7,3,14,3,0,34,0,0,0,0,0,4,0,4,12,4,20,88,145,150,97,35,3,544,5,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,15,0,0,5,3,8,3,0,0,16,0,0,0,4,0,0,0,0,11,0,0,0,4,0,6,0,0,14,0,0
309021233,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,4,0,0,0,0,6,0,0,3,3,0,3,0,0,13,0,0,6,4,6,3,0,0,24,3,0,8,3,3,12,3,0,40,0,0,12,5,5,8,0,0,30,0,0,16,9,7,0,0,0,40,0,0,3,12,3,0,0,0,21,0,0,0,0,5,3,0,0,9,0,0,7,16,11,9,0,0,42,0,0,0,4,4,0,0,0,11,0,0,0,3,7,10,4,0,20,0,0,0,0,6,0,0,0,6,3,15,46,71,74,50,11,5,273,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,6,0,0,4,0,0,3,0,0,16,0,4
309021234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,5,0,0,12,5,5,6,6,3,9,0,0,33,0,7,6,9,0,0,5,0,28,0,0,14,10,12,11,4,0,52,0,3,22,19,11,6,6,0,65,0,0,14,15,12,4,3,0,50,0,0,15,16,8,7,3,0,43,0,0,5,11,15,9,0,0,38,0,0,20,23,27,10,3,0,89,0,0,0,13,10,6,0,0,31,0,0,0,15,13,15,0,0,39,0,0,0,4,5,0,0,0,5,5,8,106,132,120,84,28,5,493,0,0,0,5,3,0,0,0,6,0,0,0,0,4,0,0,0,6,0,3,0,3,0,0,0,0,6,0,4,0,3,0,0,0,0,9,0,0,3,5,3,5,0,0,20,6,3
309031235,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,4,4,0,0,11,4,0,6,4,0,0,3,0,19,0,6,0,0,6,0,5,0,13,0,6,5,10,3,7,3,0,38,0,6,19,20,22,15,0,0,76,0,6,33,32,42,22,0,5,133,0,0,17,28,16,16,0,0,86,0,0,24,41,26,16,6,0,118,0,0,11,29,26,10,3,0,80,0,0,12,64,67,30,0,0,178,0,0,3,24,23,10,3,0,50,0,0,11,16,35,24,9,6,83,0,0,0,0,0,4,0,0,8,5,28,133,268,270,156,44,11,917,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,6,3,6,0,3,0,3,4,0,13,0,0,0,0,5,0,0,0,12,0,0,0,0,4,4,0,0,15,0,5
309031236,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0,13,0,0,3,3,7,4,9,0,25,3,3,13,0,6,6,8,0,33,0,13,23,13,15,14,4,0,80,0,13,45,38,19,14,0,0,143,0,4,21,25,17,6,10,0,81,0,0,10,17,18,14,5,0,60,0,0,0,16,15,7,4,0,43,0,0,4,25,17,5,0,0,59,0,0,0,5,0,3,0,0,0,0,0,0,3,15,6,3,0,28,0,0,0,0,0,0,0,0,0,6,42,131,158,129,86,34,5,593,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0
309031237,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5,4,0,14,0,0,3,4,5,6,3,0,19,0,0,3,7,8,4,0,0,20,0,0,0,8,4,9,0,0,30,0,0,4,9,4,0,0,0,17,0,0,0,0,0,0,0,0,13,0,0,0,13,5,12,4,0,30,0,0,0,0,5,0,0,0,6,0,0,0,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,24,34,51,39,16,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,7,0,0
309031238,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,14,5,0,4,3,4,6,3,0,24,0,0,0,3,8,3,0,6,22,0,3,8,6,3,10,4,0,36,0,4,16,12,14,18,4,0,68,0,0,16,13,3,3,8,0,46,0,0,4,8,7,3,0,0,29,0,0,0,10,11,6,0,0,27,0,0,4,16,14,13,3,0,51,0,0,3,0,3,0,5,0,14,0,0,5,6,10,3,0,0,18,0,0,5,0,0,0,0,0,7,5,10,70,89,79,67,34,10,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,8,0,0,0,5,3,0,0,0,10,0,0,5,0,0,0,6,0,10,0,4
