POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
214021379,0,0,0,0,0,0,0,0,7,9,8,0,6,0,0,29,12,9,12,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,86,59,91,118,104,51,16,522,132,59,79,96,83,32,4,490,12,6,3,7,3,0,0,30,1252,1083,941,1030,883,258,36,5488,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,430,375,463,371,91,4,2044,122,17,8,11,10,6,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,6,23,11,3,3,3,0,0,46,143,35,16,24,13,7,0,233,619,492,402,500,397,103,4,2524,0,0,0,0,0,0,0,0
214021381,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,125,190,131,73,28,607,48,20,21,23,29,11,0,161,0,0,0,0,0,0,0,5,276,256,317,383,310,140,41,1720,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,170,240,301,227,41,9,1155,70,3,4,9,7,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,10,9,8,0,0,43,261,190,252,316,244,51,8,1326,0,0,0,0,0,0,0,3
214021382,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,5,4,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,31,70,131,96,67,20,439,51,16,18,29,21,4,3,143,0,0,0,0,0,0,0,6,227,193,267,328,224,106,25,1371,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,141,133,182,136,32,3,729,37,0,4,0,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,4,0,5,10,3,0,31,158,152,136,197,154,31,3,821,0,0,0,0,0,0,0,0
214021383,5,0,3,0,0,0,0,6,3,3,4,3,0,0,0,10,8,5,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,35,60,120,136,114,32,496,87,49,49,58,47,28,10,328,13,0,4,3,0,5,0,21,410,489,427,527,489,253,52,2647,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,194,173,239,226,46,3,1048,60,15,6,4,12,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,7,7,3,17,12,6,0,47,240,230,185,262,253,54,7,1228,0,0,0,0,0,0,0,0
214021384,0,0,0,0,0,0,0,0,7,6,4,0,3,0,0,16,7,6,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,7,7,0,0,0,3,0,0,7,18,59,92,79,91,52,19,406,132,48,44,51,58,40,4,386,9,7,3,3,11,0,5,38,550,541,492,577,491,241,40,2933,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,304,408,405,570,531,124,15,2352,112,27,20,11,9,4,0,179,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,4,0,7,14,8,13,13,6,4,0,58,440,446,436,598,559,129,11,2625,0,0,0,0,0,0,0,0
214021385,3,0,0,0,0,0,0,3,9,10,0,7,5,0,0,24,16,12,6,6,3,0,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,7,0,0,0,0,8,3,4,7,0,0,0,0,13,21,35,68,71,85,40,16,326,145,45,32,38,49,32,7,346,0,0,4,5,0,0,0,14,823,840,740,743,644,203,43,4035,0,4,0,0,0,0,0,3,5,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,478,505,564,397,92,0,2344,161,51,24,28,14,0,0,289,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,10,12,8,5,15,13,0,0,68,490,552,548,611,431,96,4,2733,0,0,0,0,0,0,0,0
214021591,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,12,9,6,6,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,19,48,88,79,70,31,3,335,147,50,41,48,35,20,0,333,0,7,0,3,0,0,0,10,792,773,685,672,481,153,29,3580,0,3,0,0,0,0,0,7,12,3,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,365,461,419,517,351,79,6,2209,96,20,11,13,10,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,9,23,6,12,11,8,3,0,52,498,501,451,549,376,87,4,2465,0,0,0,0,0,0,0,0
214021592,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,4,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,9,46,64,91,83,57,14,373,135,49,28,32,35,19,7,301,0,0,0,8,6,0,0,17,473,407,368,393,339,158,35,2181,4,0,0,0,0,0,0,4,13,8,3,6,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,469,504,651,502,136,11,2616,113,15,10,14,18,11,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,10,6,8,11,19,5,0,68,495,500,526,687,543,152,9,2907,3,3,0,0,0,0,0,6
215011386,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,10,0,6,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,5,10,18,11,18,15,0,85,32,37,27,42,49,7,0,188,7,5,0,0,3,0,0,19,269,434,330,408,383,118,15,1953,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,133,269,265,336,288,47,4,1346,51,28,13,11,12,8,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,18,10,12,20,6,0,86,217,326,299,355,323,58,10,1586,0,0,0,0,0,0,0,0
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,44,42,31,19,191,6,11,13,0,5,4,3,45,0,0,0,0,7,3,4,11,75,102,138,142,148,100,35,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,39,41,36,12,0,170,7,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,6,5,12,5,0,38,33,30,50,53,47,26,0,238,0,0,0,0,0,0,0,0
215011388,0,0,0,0,0,0,0,4,11,9,3,7,5,3,0,37,11,9,3,7,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,11,7,0,0,3,0,0,0,11,11,40,70,76,52,23,6,268,71,49,47,27,49,31,6,274,3,9,3,8,0,4,3,29,645,836,713,765,759,217,35,3969,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,356,653,579,657,596,116,5,2963,126,18,25,15,19,6,0,216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,4,6,0,0,16,0,0,4,4,6,0,0,20,30,34,26,31,31,12,0,162,523,719,633,713,666,131,10,3390,0,0,0,0,0,0,0,0
215011389,0,0,0,0,0,0,0,3,0,3,0,0,5,0,3,11,0,3,0,0,5,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,25,38,59,42,14,207,9,4,0,8,6,9,0,30,0,0,0,0,0,5,4,7,74,133,132,173,183,111,35,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,11,46,47,6,0,139,6,8,0,3,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,6,3,0,19,26,24,16,51,57,18,3,199,0,0,0,0,0,0,0,0
215011390,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,4,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,16,17,20,48,74,35,16,220,4,9,11,16,13,13,8,78,0,0,0,3,0,3,4,17,177,285,244,248,367,144,53,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,149,114,160,171,34,3,692,17,8,9,11,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,24,28,16,26,29,14,0,139,98,199,139,198,206,47,8,894,0,0,0,0,0,0,0,0
215011391,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,6,3,11,10,14,18,21,11,79,9,5,8,7,16,6,0,46,0,0,0,0,0,0,0,5,87,127,106,159,164,75,32,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56,63,89,94,19,4,367,13,3,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,8,3,17,15,6,0,54,73,69,75,106,112,23,7,461,0,0,0,0,0,0,0,0
215011392,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,15,3,4,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,26,31,46,31,9,171,30,47,26,30,27,19,0,182,5,4,0,0,0,0,4,16,274,455,335,323,351,144,35,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,231,156,256,205,54,4,1061,41,46,18,8,11,3,5,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,6,21,22,16,10,18,6,4,99,221,305,195,279,233,69,10,1311,0,0,0,0,0,0,0,0
215011393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,22,41,46,19,158,6,7,0,7,3,5,0,35,0,4,0,0,4,0,0,8,58,111,101,128,163,99,43,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,44,56,56,17,5,236,3,0,0,6,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,4,14,12,3,47,28,48,53,67,78,30,8,304,0,0,0,0,0,0,0,0
215011394,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,8,6,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,9,15,42,49,31,20,169,17,8,5,11,32,5,0,77,3,0,0,0,5,0,0,13,168,244,203,232,363,124,55,1388,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,135,120,155,167,40,3,684,12,3,4,4,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,3,14,15,14,19,36,9,0,102,88,163,135,183,213,43,4,831,0,0,0,0,0,0,0,0
215021395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,23,36,41,25,4,158,15,3,0,10,16,5,0,51,9,3,5,6,0,0,0,17,171,230,228,285,228,89,14,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,95,124,121,107,20,0,505,39,20,18,9,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,3,10,0,35,88,113,138,147,110,32,0,630,0,0,0,0,0,0,0,0
215021396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,20,23,11,3,76,10,4,6,0,4,7,0,28,0,0,0,0,4,0,0,11,66,109,112,134,137,48,10,621,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,72,79,103,75,21,5,385,13,15,4,4,4,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,24,47,83,88,119,86,24,5,459,0,0,0,0,0,0,0,0
215021398,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,10,0,0,0,5,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,21,25,42,24,10,139,10,5,8,12,13,7,0,62,4,6,4,0,0,4,0,18,138,284,256,301,286,114,35,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,77,81,86,92,24,0,390,16,35,13,9,7,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,3,0,7,7,6,5,11,19,7,0,49,57,118,99,112,120,34,0,540,0,0,0,0,0,0,0,0
215021399,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,18,14,34,13,0,91,7,11,4,9,4,6,0,40,0,0,0,0,0,0,0,8,103,179,176,181,181,64,5,890,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,97,92,90,86,13,0,414,24,21,9,9,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,5,4,0,28,61,123,101,109,98,15,0,505,0,0,0,0,0,0,0,0
215021469,7,3,0,0,0,0,0,10,4,13,7,4,4,0,0,38,11,16,9,7,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,23,0,4,4,3,0,0,0,23,15,66,74,88,68,32,7,352,76,61,58,44,49,24,0,310,9,15,6,13,6,5,7,64,892,1305,1067,1156,957,289,34,5701,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,563,1046,1008,1107,845,182,4,4757,179,83,37,38,46,11,0,397,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,8,9,3,6,5,6,0,0,29,0,7,5,0,3,0,0,18,35,35,24,29,37,10,0,167,802,1186,1085,1193,940,211,7,5420,0,0,0,0,0,0,0,0
215021470,0,0,0,0,0,0,0,0,4,3,3,0,7,0,0,17,4,3,3,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,16,23,30,33,26,5,137,62,38,28,20,11,4,0,162,7,5,0,7,3,4,0,21,385,436,350,304,315,84,18,1902,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,248,296,299,339,247,35,0,1462,154,38,23,15,12,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,8,9,5,16,3,0,56,413,353,332,360,283,44,0,1785,0,0,0,0,0,0,0,0
215031400,0,0,0,0,0,0,0,0,6,0,0,0,5,6,0,21,6,0,0,0,5,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,17,44,59,38,17,212,18,10,8,10,10,5,3,65,0,0,7,0,3,5,0,16,182,203,208,279,338,185,37,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,115,103,149,178,38,0,641,13,0,6,4,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,19,15,16,38,35,8,3,145,90,137,126,193,222,47,3,825,0,0,0,0,0,0,0,0
215031401,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,18,0,9,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,11,25,45,51,55,16,211,5,8,5,8,11,8,0,39,4,0,0,0,0,0,4,13,140,169,203,265,299,152,48,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,82,91,136,121,37,3,514,12,4,0,7,6,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,12,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,5,14,9,14,13,16,10,3,66,74,93,110,161,145,46,10,629,0,0,0,0,0,0,0,0
215031402,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,19,13,0,49,12,4,6,8,6,7,0,46,0,5,0,3,0,0,0,15,98,126,142,144,176,73,11,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,104,135,134,159,24,0,607,31,3,4,4,8,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,10,11,23,8,0,66,88,121,147,155,186,35,0,730,0,0,0,0,0,0,0,0
