POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
302041044,0,0,0,0,0,4,0,0,0,0,0,0,6,0,12,5,0,5,16,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,3,3,3,5,0,4,0,0,0,0,8,8,6,0,6,0,0,0,0,0,0,0,0,0,7,0,7,4,0,4,0,0,4,0,0,0,0,0,4,3,0,10,7,0,7,15,7,17,49,19,75,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,10,3,0,3,50,14,67,20,6,26,96,16,109,171,34,213,0,0,0,12,4,18,4,0,3,14,6,15,6,0,6,0,0,3,0,0,0,33,11,45,0,5,4,6,0,13,7,0,7,55,63,117,34,58,94,0,0,0,103,125,228,0,0,0,4,4,8,189,207,397,196,213,407,0,5,6,25,3,28,36,8,47,0,0,0,0,0,0,0,0
302041045,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,9,0,9,0,4,5,3,3,7,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,12,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,19,0,19,0,0,0,32,4,36,48,4,58,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,6,3,5,9,7,12,3,5,7,111,127,239,39,114,150,0,0,0,164,255,413,0,0,0,3,8,12,41,68,103,47,73,119,0,4,4,54,0,55,0,0,0,0,0,0,0,0,3,0,0
302041046,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,3,3,5,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,15,12,21,5,5,7,0,0,0,0,0,0,11,0,10,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,8,0,8,3,0,3,14,0,20,4,0,4,9,0,5,7,3,5,76,28,104,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,10,0,10,10,5,18,43,14,57,11,0,11,74,18,85,136,34,171,4,4,12,14,0,20,8,0,9,0,0,0,3,3,14,24,28,48,0,0,0,63,36,102,5,3,6,0,0,0,5,0,5,15,21,32,42,31,77,0,0,0,62,56,118,0,0,0,0,0,0,35,47,81,35,47,81,3,4,6,80,15,91,0,0,4,0,0,0,0,0,0,0,0
303011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,0,15,23,43,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,58,0,0,0,3,5,5,0,0,0,0,0,0,3,0,3,10,5,13,11,0,11,85,11,105,4,0,5,101,12,113,202,27,231,0,0,0,0,0,0,8,0,4,0,0,0,3,0,3,0,3,3,0,0,0,13,7,17,4,4,5,0,0,3,0,0,4,68,73,143,35,61,96,0,0,3,106,143,247,0,0,0,0,0,4,127,133,260,127,136,262,0,0,0,3,0,7,6,0,6,0,0,0,0,0,0,0,0
303011048,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,4,0,4,6,6,11,5,0,10,18,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,66,28,92,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,5,4,12,0,0,0,111,59,170,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,3,20,178,86,262,16,4,22,86,15,99,288,106,395,0,0,3,28,12,42,15,12,21,44,29,73,3,3,7,8,8,18,0,0,0,102,62,169,9,7,20,27,6,32,12,4,17,197,212,416,244,322,568,0,0,0,497,556,1056,0,0,0,5,7,14,306,356,660,315,360,678,5,0,3,13,0,9,29,0,35,0,0,0,0,4,4,0,0
303011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,12,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,9,5,0,5,45,5,48,15,0,19,139,22,165,206,27,233,0,0,0,0,0,0,0,0,0,5,0,5,6,0,4,0,0,0,0,0,0,11,4,13,3,6,3,3,0,0,8,0,12,22,14,38,16,42,56,0,0,0,46,63,113,0,0,0,0,0,6,93,116,213,95,117,218,6,0,3,290,27,321,0,0,0,0,0,0,5,0,3,0,0
303011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,4,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,4,17,9,25,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3,0,3,16,4,19,27,0,35,39,10,50,89,18,104,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,3,7,4,0,4,0,0,0,4,0,5,40,61,100,8,10,22,0,0,0,49,75,124,0,0,0,0,0,4,30,29,69,35,38,72,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
303011051,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,4,10,0,15,0,0,0,3,3,3,0,0,0,5,0,3,0,0,0,0,5,3,12,5,18,6,4,4,3,15,17,0,0,0,3,14,20,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,23,38,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,4,10,29,17,41,5,4,12,97,18,120,142,39,182,5,4,8,4,0,0,3,0,3,0,0,0,5,6,7,13,15,23,0,0,3,26,30,50,8,27,43,3,0,3,0,9,9,207,241,443,423,1358,1778,4,0,4,654,1632,2284,0,0,0,0,0,3,253,346,588,251,345,594,0,5,5,18,0,18,0,0,0,0,0,0,0,0,0,0,0
303021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,7,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,4,7,21,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,5,4,41,11,51,6,0,6,79,8,89,123,24,145,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,7,3,10,9,0,9,5,0,5,8,4,18,105,79,191,58,93,147,0,0,0,188,173,363,0,0,0,12,5,16,199,214,409,208,217,426,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,0,0
303021053,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,6,0,3,3,0,3,5,6,6,0,0,0,5,0,7,20,7,24,24,12,33,29,15,44,10,10,21,0,3,5,0,4,3,0,0,0,4,6,9,0,0,0,47,41,89,3,0,3,6,0,6,3,0,3,60,31,94,8,0,8,3,4,8,10,5,12,211,126,335,0,0,0,0,4,4,0,0,0,5,0,0,4,3,7,6,5,14,21,3,22,96,25,128,7,0,7,257,47,302,390,75,462,5,5,12,31,16,54,27,13,43,10,0,5,6,9,12,3,5,15,0,0,0,91,52,141,7,4,14,9,0,7,0,0,0,123,117,235,62,106,166,0,0,0,201,220,419,0,0,0,12,9,22,316,320,635,325,329,654,6,6,7,22,0,21,4,0,4,0,0,0,0,0,0,0,0
303021054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,11,4,13,0,0,0,0,0,0,0,0,0,6,0,6,0,4,4,3,4,4,7,3,13,43,3,48,70,15,89,64,4,74,190,29,218,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,9,3,6,0,0,0,5,3,9,143,93,235,29,64,98,0,3,3,186,166,356,0,0,0,0,0,3,43,80,121,49,81,129,0,0,0,8,0,8,23,0,24,0,0,0,0,0,0,0,0
303021055,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,7,22,0,0,0,0,4,4,0,0,0,4,0,3,4,0,4,0,0,0,0,5,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,26,24,53,0,0,0,26,0,31,0,0,0,0,0,0,0,0,0,34,0,29,8,0,10,88,15,95,17,0,17,79,16,92,186,30,214,0,0,3,0,0,0,8,6,20,0,0,0,0,0,4,0,9,9,0,0,4,16,17,32,5,5,8,4,7,15,3,4,10,135,110,246,88,98,186,0,0,0,239,213,461,0,0,0,5,4,6,172,200,374,174,205,379,0,0,0,22,5,23,0,0,0,0,0,0,0,0,0,0,0
303021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,22,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,30,16,46,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,78,10,82,3,0,3,92,3,98,170,16,189,0,0,0,0,0,5,3,0,5,4,0,4,0,0,0,0,0,0,0,0,0,5,7,11,4,3,7,5,0,12,6,6,7,11,14,26,9,17,27,0,0,0,45,31,75,0,0,0,0,0,0,23,28,57,23,28,57,3,0,3,17,0,16,0,0,0,0,0,0,0,0,0,0,0
303021057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,24,3,32,5,0,4,44,0,46,72,9,86,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,13,12,21,13,13,26,0,0,0,27,27,54,0,0,0,0,0,0,22,28,54,26,28,57,6,0,7,5,0,12,0,0,0,0,0,0,0,0,0,0,0
303021058,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,7,0,8,16,3,19,10,14,23,3,8,11,5,15,23,4,4,3,0,0,0,9,5,18,0,0,0,24,21,43,11,0,11,5,0,5,0,0,0,8,5,14,3,0,3,13,4,22,3,4,10,121,85,205,0,0,0,0,0,3,0,0,0,0,0,0,5,7,5,6,4,10,34,5,40,252,45,304,178,22,199,203,17,222,669,104,768,5,0,5,16,4,24,80,50,139,3,0,10,21,11,28,7,5,12,0,0,0,136,80,220,10,17,24,104,46,148,8,4,9,135,100,230,178,191,373,5,0,0,433,353,787,0,3,3,48,50,100,384,339,721,433,391,816,8,0,9,180,72,254,9,4,16,0,0,0,0,0,0,0,0
303021059,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,11,27,106,48,152,16,7,27,9,12,20,38,12,54,3,0,3,46,24,72,0,0,0,0,0,0,4,3,3,4,0,6,4,0,4,6,0,6,9,0,9,29,7,38,25,6,30,320,130,448,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,8,3,10,19,3,28,94,22,114,31,12,44,160,21,185,315,60,374,7,4,8,12,3,13,7,0,8,7,0,7,52,31,83,30,17,46,0,0,0,110,53,170,4,6,9,4,0,4,11,4,15,23,19,40,40,34,67,16,8,21,86,66,152,0,0,0,6,5,9,107,114,224,115,125,236,6,6,12,41,3,45,80,4,85,0,0,0,0,0,0,0,0
303031060,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,4,3,5,0,5,0,0,0,4,0,4,0,0,0,0,3,3,12,6,20,27,19,49,78,74,158,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7,0,0,0,37,78,117,0,0,0,0,0,0,4,6,11,10,21,28,3,0,3,347,387,732,0,0,4,502,594,1103,0,0,0,10,0,15,0,0,0,0,3,0,11,3,16,18,8,30,35,8,48,96,34,130,155,48,205,271,41,321,564,135,698,9,3,15,12,20,31,138,73,207,10,0,14,4,6,12,56,76,130,0,0,0,234,179,413,13,16,32,3,3,5,36,24,60,257,380,643,54,56,112,0,0,0,369,486,857,6,0,6,20,51,76,232,239,473,253,293,548,5,3,4,47,7,50,0,0,0,0,0,0,0,0,0,0,0
303031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,23,3,0,3,26,10,31,42,13,54,0,0,0,4,0,5,4,5,7,9,0,9,4,0,4,0,0,4,0,0,0,24,6,31,0,6,5,34,13,48,5,0,5,31,32,63,128,137,262,0,0,0,205,183,388,0,0,0,0,0,0,86,91,178,83,98,177,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
303031062,0,0,0,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,8,10,14,5,0,4,7,0,11,0,0,0,0,0,3,0,0,0,0,0,0,13,3,20,33,17,53,59,33,91,3,0,0,5,16,16,9,0,11,0,0,0,4,5,14,0,0,0,5,7,16,0,0,0,0,0,3,8,3,11,12,5,21,17,5,22,194,27,216,8,5,14,372,118,487,0,0,0,5,0,6,0,0,0,38,11,48,7,0,9,52,10,63,17,3,24,56,9,73,4,0,10,446,94,544,535,108,646,9,10,21,23,10,34,58,22,77,6,7,13,30,10,43,24,18,43,0,0,0,153,74,227,18,6,18,22,3,26,0,0,0,17,18,38,158,138,285,0,3,5,216,165,382,0,0,0,0,0,0,38,37,79,40,41,80,3,0,3,11,4,11,0,0,0,0,0,0,3,0,5,0,0
303031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,6,11,16,17,33,0,0,0,16,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,0,0,0,22,4,20,0,4,7,67,57,126,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6,7,3,9,55,12,63,7,0,10,123,19,141,190,32,216,0,0,0,3,0,5,3,0,4,0,0,3,4,0,3,0,0,0,0,0,0,11,8,23,5,10,10,149,63,210,10,4,11,154,167,318,161,233,388,3,3,4,478,473,950,0,0,0,6,7,8,198,249,448,206,252,462,0,0,6,26,9,32,0,0,0,3,0,3,0,0,0,0,0
303031064,0,0,0,20,18,43,0,0,0,0,0,0,0,0,0,3,0,9,29,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,58,0,0,3,0,0,0,0,4,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,38,14,50,0,0,0,9,3,18,9,0,9,0,0,0,3,0,0,98,57,152,0,0,0,4,0,9,0,0,0,0,0,0,9,6,19,18,6,24,11,9,18,92,23,120,15,0,13,216,43,257,341,74,416,0,0,3,4,3,8,10,0,9,0,0,6,28,17,45,0,0,0,4,0,0,47,20,72,0,4,7,0,0,4,10,10,19,97,100,194,121,141,259,0,0,0,224,264,492,0,0,0,11,9,20,58,74,133,71,81,151,11,0,11,38,0,39,0,0,0,0,0,0,0,0,4,0,0
303031065,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,3,0,9,8,0,0,0,7,0,7,0,0,0,4,0,3,0,0,0,4,5,6,13,4,15,0,0,0,7,26,34,0,0,0,0,11,15,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,4,16,40,60,0,0,7,68,16,83,0,0,0,0,0,0,3,0,3,68,17,90,10,0,9,73,29,104,10,0,9,63,6,69,147,36,192,0,0,0,0,0,4,11,7,18,0,0,0,0,0,5,5,15,25,0,0,0,20,28,49,12,20,36,43,12,56,4,0,4,308,298,611,476,1149,1627,0,0,3,846,1488,2335,0,0,0,8,16,21,521,654,1177,528,671,1200,5,3,4,316,30,341,6,0,6,0,0,0,0,0,0,0,0
303031066,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,10,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,12,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,11,17,4,27,5,0,4,73,14,93,106,26,129,0,0,0,0,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,4,0,3,0,0,0,5,7,17,12,18,30,26,47,70,0,6,0,46,78,122,0,0,0,4,0,3,100,92,185,101,91,194,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
303041067,0,0,0,7,9,18,0,0,0,0,0,0,0,0,0,0,0,10,9,14,26,11,4,16,7,0,7,0,0,0,0,0,0,0,0,0,3,3,6,24,0,30,68,19,91,33,19,55,0,0,0,22,13,34,25,3,30,3,0,4,11,9,21,0,0,0,22,5,27,96,11,103,96,10,105,107,24,126,78,15,93,124,28,158,35,10,42,23,4,22,740,174,918,3,0,3,4,6,9,0,0,0,3,0,4,5,7,12,12,13,27,27,11,37,74,5,80,31,5,36,340,51,394,475,72,549,21,18,39,100,18,122,59,20,79,79,10,89,47,22,64,20,16,36,0,0,0,318,112,428,29,11,40,163,57,218,15,7,25,38,27,62,90,49,147,9,4,13,348,166,513,0,0,0,8,3,11,79,67,148,84,73,160,29,3,34,199,45,250,27,3,34,3,0,3,15,0,15,0,0
303041068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,13,3,13,67,46,112,0,0,0,0,0,3,29,5,37,5,0,5,3,0,4,0,0,0,0,0,0,4,0,3,0,0,5,4,0,7,0,0,0,7,0,9,13,3,12,11,9,15,154,75,225,0,0,0,0,0,0,0,0,0,4,0,4,8,3,12,11,3,13,7,0,10,63,11,74,3,0,3,131,19,151,214,28,242,4,4,8,6,5,12,4,3,9,53,22,71,8,0,9,5,7,6,0,0,0,77,36,109,3,0,7,247,73,319,7,5,12,61,48,105,37,34,73,0,4,3,358,168,521,0,0,5,3,3,8,75,92,172,84,94,177,0,0,3,33,7,33,0,0,0,0,0,0,0,0,0,0,0
303041069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,27,3,34,0,0,0,26,9,35,55,16,69,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,11,4,13,8,9,15,0,0,0,0,5,3,81,78,159,59,100,161,0,0,0,154,194,347,0,0,0,10,17,27,170,163,332,186,182,358,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0
