POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
117031329,145,178,208,139,228,157,26,23,20,1126,150,161,216,201,480,438,51,85,24,1811,114,105,157,153,449,518,85,95,13,1694,92,70,120,116,422,495,85,147,15,1570,61,52,61,89,325,445,88,146,8,1266,113,72,88,108,501,824,229,466,10,2417,20,24,20,35,71,209,47,165,9,593,18,36,58,68,105,315,124,525,7,1253,7,11,9,5,3,12,3,7,46,102,1147,1398,1375,1055,2699,3502,753,1701,215,13842
117031330,279,296,377,244,758,466,81,85,35,2627,354,318,366,243,1182,941,205,203,43,3864,228,210,205,164,1043,924,189,230,45,3242,204,162,155,123,796,866,184,290,26,2807,134,96,88,99,519,631,182,278,17,2051,176,105,116,153,870,1295,403,711,25,3865,34,26,26,32,156,308,108,315,6,1016,33,56,49,46,214,457,182,733,11,1786,19,16,12,0,18,23,10,17,82,201,2376,2469,2467,1441,5963,6183,1587,2968,421,25872
117031331,106,123,149,75,166,106,15,27,14,771,116,123,128,87,254,149,33,47,26,967,60,94,84,52,220,188,71,71,4,846,41,59,49,47,271,219,52,81,0,823,30,33,42,23,187,169,48,95,3,639,36,47,53,47,279,306,100,256,13,1140,4,14,9,13,51,90,30,92,7,319,12,27,22,15,65,158,69,252,0,616,6,4,0,3,5,5,7,9,24,63,1058,1403,953,475,1619,1481,439,962,148,8542
117031333,141,149,175,111,197,143,35,60,19,1029,160,168,192,113,371,294,62,156,31,1551,131,134,115,96,470,480,125,299,30,1875,101,113,115,81,472,573,109,390,23,1972,101,58,49,55,339,418,112,299,16,1445,126,90,96,81,583,964,267,764,17,2999,24,23,19,12,102,212,73,216,4,686,16,44,38,44,103,350,119,508,8,1219,12,6,0,0,14,12,4,9,27,85,1196,1438,1233,722,2753,3523,933,2749,224,14771
117031336,265,327,354,189,464,349,69,43,37,2103,307,304,344,220,997,834,140,162,44,3350,238,189,237,200,1196,1010,216,201,24,3513,174,153,185,202,1185,1155,238,304,22,3617,107,80,122,132,876,996,239,293,23,2876,233,138,175,247,1775,2825,672,1037,33,7128,58,39,34,59,305,787,205,396,13,1893,69,59,68,80,326,1123,394,1297,11,3435,15,11,18,8,33,42,6,30,85,238,2348,2538,2402,1552,7387,9294,2209,3813,384,31927
117031638,97,187,230,109,232,233,14,34,15,1156,128,180,283,145,489,471,59,62,21,1855,125,107,245,153,581,553,80,102,15,1957,110,78,162,166,708,544,92,153,15,2022,84,69,119,126,804,542,103,174,16,2036,161,66,135,111,1213,1138,256,607,15,3700,29,20,27,25,166,240,82,243,5,833,27,35,42,46,188,350,139,611,9,1439,3,13,4,0,17,26,0,6,46,117,1187,1770,1681,994,4534,4224,849,2015,211,17462
117031639,45,57,80,37,73,60,14,12,3,382,57,43,61,37,165,150,25,34,12,585,33,34,27,35,202,191,41,43,0,604,25,18,25,26,158,182,40,63,3,538,13,18,14,17,120,152,34,50,9,427,28,23,35,38,217,367,102,183,4,988,8,0,5,8,36,88,29,60,0,244,9,8,13,8,58,132,51,161,0,432,6,0,0,0,4,10,0,3,12,34,416,496,455,253,1095,1380,342,620,62,5127
117031640,105,128,123,60,133,78,15,20,15,678,105,130,103,74,184,141,28,33,3,810,59,66,61,45,156,151,36,41,3,605,32,39,53,55,132,137,24,67,11,540,26,30,21,23,88,103,26,47,0,373,30,26,20,43,163,207,56,129,0,684,4,10,9,12,29,38,22,36,0,173,7,19,13,22,36,77,35,138,0,353,4,6,4,0,3,9,0,4,11,44,813,1133,812,406,1004,1026,264,555,80,6088
117031641,421,131,129,89,286,205,43,42,37,1380,572,125,144,94,560,460,83,79,30,2145,370,97,102,64,564,557,122,112,26,2013,226,65,84,72,537,648,117,153,12,1928,114,47,49,58,411,508,127,155,12,1476,147,73,82,126,768,1266,318,544,20,3347,38,17,20,32,235,384,105,254,3,1087,85,52,85,99,465,1039,311,955,4,3100,8,13,8,4,26,29,3,11,60,162,2729,1134,1125,758,4005,5178,1249,2344,292,18812
117031642,89,124,205,135,282,213,33,43,29,1157,133,90,182,156,673,546,113,100,39,2035,140,72,131,120,765,720,150,132,21,2247,105,69,97,97,647,780,166,202,19,2185,94,52,71,79,560,764,137,218,12,1992,184,68,101,200,1367,2353,427,636,35,5364,40,25,25,54,301,754,154,281,12,1642,53,28,53,80,266,880,266,793,14,2425,9,4,11,0,26,33,4,12,55,156,1214,1127,1332,1025,5058,7166,1459,2482,301,21166
117031643,81,92,94,59,207,134,28,18,12,730,79,108,112,49,307,253,45,53,9,1003,48,63,59,32,243,251,45,72,11,821,61,50,33,40,168,247,40,67,5,704,20,32,27,26,137,148,42,74,4,501,32,41,41,37,211,313,87,199,11,969,5,13,12,6,35,90,29,83,4,282,9,10,21,19,38,145,60,201,7,503,0,0,0,0,4,10,0,5,32,60,560,762,643,360,1448,1662,388,774,104,6701
117031644,1951,1364,1938,918,3003,1911,297,309,284,11964,2172,1407,1960,1231,7548,5551,950,957,344,22109,1627,1021,1439,1241,9128,7778,1402,1563,260,25460,1265,785,1179,1179,8892,9283,1848,2360,257,27045,1026,558,798,990,7380,8588,1943,2725,217,24229,2293,1059,1440,2414,17279,26239,6144,10122,325,67321,673,308,413,771,4574,9092,2640,5341,119,23923,1317,820,929,1431,6270,19215,7294,27704,229,65203,92,73,64,40,260,372,78,224,747,1936,18704,13097,14933,11268,65695,89067,22719,51588,3622,290697
117031645,499,427,529,200,773,437,58,54,70,3054,595,429,511,285,1738,1011,182,136,75,4952,329,271,378,230,1960,1297,251,243,79,5037,342,212,269,224,2013,1560,296,320,54,5296,266,142,223,189,1887,1576,335,388,34,5037,487,220,319,377,3935,4621,1056,1446,70,12533,96,58,74,101,681,1282,345,597,23,3248,127,119,119,135,758,2020,703,2303,16,6285,20,29,16,12,51,60,7,27,164,387,4721,3790,3892,2051,14210,14143,3275,5600,788,52468
117031646,95,170,167,77,206,135,14,33,21,905,105,139,235,98,462,267,52,56,16,1436,78,128,163,118,617,352,84,76,21,1640,60,92,125,118,719,413,84,107,17,1729,67,57,83,80,667,409,106,142,6,1618,109,69,87,110,1215,1025,335,488,13,3447,19,17,14,14,195,255,84,195,3,794,26,29,21,16,179,362,132,531,7,1298,4,4,4,4,22,12,4,12,34,108,950,1623,1293,736,4394,3314,904,1676,186,15066
117031647,53,109,65,54,120,94,14,11,4,530,66,81,87,55,231,156,38,46,9,773,39,56,52,34,189,171,30,37,5,620,30,47,40,40,156,148,43,62,6,565,15,27,22,18,88,117,20,43,9,366,26,45,40,25,189,273,75,148,3,823,3,14,6,3,50,75,17,52,4,221,11,9,10,6,44,92,39,146,0,352,5,0,0,3,5,6,0,0,15,37,450,803,629,319,1174,1199,277,577,80,5506
117031648,42,53,65,22,69,51,6,12,4,332,38,56,51,26,99,100,17,29,4,421,29,44,23,20,92,100,22,23,3,363,11,29,18,12,68,85,15,30,3,277,17,16,23,14,52,66,12,28,0,234,16,31,15,25,75,140,35,68,0,413,0,8,10,4,16,32,12,36,0,116,4,6,9,13,15,53,18,45,3,164,0,0,0,0,4,4,0,0,7,22,359,566,465,198,547,680,137,289,51,3297
118011339,43,85,73,33,60,52,5,12,11,375,32,86,82,31,80,93,16,21,9,444,22,46,38,37,57,78,22,36,4,343,13,28,33,23,61,79,15,33,0,291,15,33,18,25,32,61,14,35,0,236,9,41,32,30,55,140,29,100,5,447,4,11,8,5,18,36,22,41,0,138,8,22,27,22,24,94,23,126,5,345,4,10,3,0,6,6,0,5,9,38,283,780,538,261,440,698,152,441,63,3659
118011340,85,120,118,61,81,54,11,15,8,560,79,117,116,50,132,88,21,41,7,647,30,79,50,30,76,112,26,37,5,447,28,59,51,40,75,112,31,56,6,452,19,36,31,25,54,97,13,50,4,329,32,49,41,34,73,174,53,119,9,577,5,21,27,10,17,51,17,53,6,207,11,30,23,12,21,102,30,167,3,400,0,3,3,3,6,7,0,4,12,50,644,1094,765,335,595,852,211,578,99,5168
118011341,292,229,287,151,346,189,27,52,30,1604,261,240,237,157,507,350,63,80,31,1929,147,147,132,106,393,370,97,105,13,1496,122,87,109,81,354,374,86,115,3,1341,66,66,65,55,232,306,71,137,5,1006,72,81,94,74,291,485,155,307,7,1581,10,28,27,20,60,129,48,103,0,435,15,60,63,64,93,269,89,353,14,1024,3,15,6,0,11,25,4,19,45,130,2304,2277,1841,931,2475,2608,648,1298,256,14644
118011342,0,0,3,0,0,0,0,0,0,12,0,3,3,4,6,3,0,0,0,23,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,15,5,20,11,5,0,3,78
118011344,19,36,27,14,21,22,0,8,0,145,11,38,34,24,21,36,4,15,5,194,8,22,30,21,19,25,13,14,0,149,9,23,22,12,20,47,9,22,0,174,3,19,14,10,15,37,6,17,0,128,7,15,17,22,18,51,11,37,7,182,3,5,8,6,8,13,3,17,0,60,0,21,17,11,14,56,18,60,4,199,0,7,3,0,3,0,0,0,8,29,110,345,266,147,167,325,66,211,34,1678
118011345,116,139,118,76,126,116,23,37,16,755,105,140,133,76,229,236,49,95,21,1088,70,103,83,63,228,298,71,153,7,1064,44,68,78,56,164,270,68,164,8,927,33,52,44,33,117,233,61,188,4,768,66,47,67,58,226,550,160,483,17,1678,14,17,14,14,42,109,45,153,3,417,22,46,48,42,61,220,95,399,9,933,3,8,3,0,4,10,3,7,37,76,991,1239,882,500,1279,2117,583,1739,157,9490
118011346,56,77,81,46,96,75,16,21,9,471,63,66,83,47,131,119,26,41,13,583,49,53,45,31,78,107,23,37,9,443,30,47,34,34,78,143,15,53,3,437,17,14,30,14,45,133,23,68,5,354,28,43,31,28,79,204,59,147,3,629,3,10,12,12,19,49,14,57,0,182,4,36,36,35,35,96,29,109,11,385,3,4,4,6,6,4,0,6,18,55,461,774,642,309,643,985,218,576,95,4708
118011347,36,49,80,33,56,34,4,10,4,311,32,50,61,47,84,69,12,18,7,389,30,43,58,33,71,72,21,11,4,343,30,25,22,20,61,70,21,31,0,280,12,16,24,15,36,54,23,30,4,214,18,32,38,17,53,111,29,78,5,378,6,14,13,6,3,27,10,28,0,102,11,35,22,15,22,90,18,95,10,310,4,3,5,0,3,4,0,3,14,38,296,536,455,230,434,565,148,322,55,3049
118011649,36,59,54,38,41,44,13,12,11,292,39,63,53,33,64,72,12,17,5,349,25,44,47,23,74,59,14,31,4,331,24,36,30,17,72,82,16,24,6,313,17,24,20,20,68,78,22,35,0,279,13,56,42,28,105,171,58,146,6,631,4,19,7,3,15,25,10,32,3,110,13,49,49,24,28,74,24,138,4,403,4,4,3,0,0,0,0,4,15,30,282,632,433,215,507,636,164,476,77,3419
118011650,81,120,105,62,139,84,24,16,8,644,93,118,93,67,165,138,33,42,9,764,71,90,60,46,148,148,27,44,10,644,51,61,48,25,111,142,28,69,3,544,21,29,32,31,73,105,40,54,3,390,36,64,43,39,135,238,72,170,11,804,10,25,23,12,20,69,21,87,0,258,16,65,61,41,59,174,54,310,5,793,7,7,12,0,7,8,0,8,31,77,691,1131,760,420,924,1159,310,838,119,6357
118021564,41,166,118,50,80,47,11,7,15,541,33,106,142,44,182,105,22,35,3,673,24,79,116,46,249,117,35,24,4,700,39,69,90,58,427,141,43,45,13,916,50,44,52,28,624,242,38,73,3,1159,79,52,85,51,964,488,145,275,6,2144,11,15,13,8,142,146,58,129,3,526,8,13,14,16,139,232,75,344,9,851,3,10,5,0,16,5,0,4,17,59,534,1538,927,351,2908,1600,438,966,118,9386
118021565,35,45,50,20,40,45,3,11,4,255,43,27,46,16,51,66,8,11,5,281,18,23,23,17,47,57,9,16,3,207,18,16,4,6,35,44,10,17,3,155,6,7,7,10,23,27,8,15,5,101,5,17,13,10,30,47,5,35,0,162,0,0,6,6,3,12,3,14,0,55,0,9,8,5,3,29,16,21,0,93,3,4,0,0,0,3,0,0,8,20,280,461,290,135,282,376,77,159,30,2088
118021566,23,45,44,29,46,43,6,12,11,249,19,26,45,24,88,45,17,14,5,281,21,18,26,26,78,53,11,10,3,250,17,16,20,10,58,60,12,23,0,223,16,15,13,13,34,38,11,22,0,162,20,19,12,12,33,56,8,50,8,220,8,4,9,3,6,16,4,15,0,60,3,0,6,8,8,41,12,39,3,131,0,0,0,0,0,3,0,4,5,16,204,376,273,171,385,389,93,204,39,2128
118021567,16,31,28,20,40,23,8,4,4,178,19,37,41,12,38,34,6,12,0,186,19,11,28,17,21,33,6,14,3,151,6,11,26,8,23,33,4,18,0,122,9,6,5,3,22,26,10,9,0,92,4,13,8,15,19,57,18,46,0,193,0,0,4,5,7,15,3,15,0,54,0,5,5,3,5,30,5,22,0,76,6,0,0,0,5,0,0,0,3,18,158,277,246,114,196,279,66,142,25,1489
118021568,29,57,48,32,51,22,5,11,11,260,27,34,50,33,71,54,19,17,4,305,11,17,35,21,76,53,15,23,4,256,14,17,10,20,70,51,25,23,3,226,7,8,9,8,39,48,15,18,5,153,14,7,11,8,55,55,30,37,3,229,0,3,0,5,9,11,0,12,0,44,0,6,5,7,11,23,5,32,0,102,0,4,6,0,0,4,0,0,6,22,260,532,360,177,432,352,111,181,48,2457
118021569,43,81,100,49,84,72,6,14,10,466,40,78,93,61,140,110,16,37,6,576,34,45,43,34,132,123,17,43,4,476,32,38,35,29,128,137,50,36,10,505,31,27,20,15,119,123,37,53,0,425,25,21,21,16,141,181,65,105,3,589,3,4,5,4,18,41,11,36,0,129,0,18,15,8,16,64,25,90,0,242,0,8,4,3,5,4,0,0,17,45,370,688,586,296,838,903,243,432,71,4420
118021570,93,159,212,123,285,199,16,27,17,1123,131,140,261,176,459,461,55,61,32,1782,109,80,169,130,445,481,75,98,19,1604,105,72,133,136,433,501,90,154,10,1628,83,58,71,92,371,464,95,142,14,1387,138,57,69,88,469,817,187,389,11,2229,8,19,17,16,45,110,40,103,3,375,20,29,58,77,67,201,79,338,3,873,4,13,5,4,23,26,4,16,52,144,1160,1492,1508,984,2697,3348,649,1354,213,13406
118021651,60,82,73,40,62,53,3,13,3,388,71,96,61,34,83,102,15,20,0,484,47,65,41,22,64,83,23,27,3,369,26,52,27,25,54,75,15,38,3,318,13,18,18,21,34,52,13,37,9,210,22,28,31,30,65,110,29,86,8,414,0,8,9,12,20,35,6,31,0,125,4,19,29,13,28,59,26,110,3,295,3,0,0,7,7,3,0,7,18,42,563,822,506,252,456,611,138,399,65,3819
118021652,36,47,47,34,48,47,0,5,18,285,27,39,50,27,83,91,13,9,3,361,17,33,40,18,118,90,5,25,10,361,17,22,27,19,122,117,22,30,6,386,14,16,18,12,108,110,35,21,0,342,39,15,23,35,179,236,60,90,3,673,8,4,3,4,22,40,9,28,0,111,0,6,9,4,11,39,8,46,0,120,3,7,0,0,4,5,0,0,8,44,261,412,368,198,735,809,161,264,58,3262
118021653,31,49,46,37,67,48,14,13,4,308,36,40,40,33,93,87,23,26,5,388,15,32,19,23,77,76,12,30,7,293,19,16,23,22,55,74,20,31,0,259,13,11,16,12,47,60,22,38,5,223,24,13,15,10,66,90,35,61,3,311,6,0,6,5,13,18,6,27,0,88,5,6,7,5,12,35,14,41,0,119,7,0,3,4,7,4,0,5,9,32,240,407,360,202,501,550,144,288,40,2726
118021654,4,10,12,8,14,12,0,0,0,61,0,13,14,9,15,6,0,3,0,64,9,17,7,7,11,12,0,7,0,76,3,8,4,6,6,16,5,10,5,51,4,6,3,7,4,11,0,7,0,39,4,6,6,8,12,31,4,14,0,84,0,3,0,0,0,7,0,9,0,22,4,0,10,4,3,21,3,23,0,66,0,4,0,0,0,0,0,0,3,7,49,130,96,61,75,116,19,80,12,643
119011354,60,53,43,49,113,55,9,19,5,404,50,57,45,43,88,63,11,34,17,401,41,32,24,26,70,62,13,24,8,302,23,12,21,15,53,61,16,34,4,236,20,8,12,10,34,40,17,35,6,177,29,10,13,10,58,73,24,73,0,292,0,0,0,0,5,9,0,12,0,28,9,0,0,3,11,20,0,11,0,55,4,3,3,5,5,3,0,0,12,35,470,633,427,263,532,442,110,260,79,3212
119011355,136,128,122,83,500,309,73,91,41,1482,110,105,119,79,531,387,94,168,31,1626,87,46,53,44,413,333,98,167,16,1263,56,28,31,23,278,259,70,192,23,967,36,19,16,13,208,207,61,158,3,725,69,23,29,14,368,367,110,313,18,1305,17,3,3,0,39,67,17,93,0,240,17,9,4,3,31,77,34,155,3,338,6,0,4,0,9,10,0,8,54,102,838,737,773,399,2731,2224,597,1397,253,9953
119011356,278,214,197,150,649,345,47,52,33,1962,256,200,165,128,792,570,105,113,49,2373,183,122,107,90,570,503,95,127,31,1827,136,91,76,58,382,429,91,132,21,1428,69,53,41,34,278,319,80,144,12,1033,115,66,50,45,349,511,171,327,14,1654,11,15,17,3,37,108,37,114,3,359,14,24,13,20,58,126,52,206,9,522,8,16,9,7,19,33,8,10,60,160,1679,1461,1163,702,3498,3184,702,1286,308,13986
119011358,93,69,78,57,125,94,5,10,17,552,91,84,49,45,170,122,25,29,17,628,52,48,35,29,110,95,23,36,13,436,52,31,26,22,85,71,17,36,3,341,18,11,11,13,56,52,24,32,0,222,29,23,21,17,70,93,30,87,3,365,9,6,6,6,10,26,4,20,0,86,8,13,9,3,15,29,14,43,4,134,5,3,3,0,4,3,0,0,19,49,627,739,514,281,751,678,146,309,93,4132
119011360,92,64,88,53,103,49,3,12,9,476,74,41,59,48,108,73,6,14,12,434,37,26,39,25,77,72,12,20,0,317,20,26,23,27,55,57,17,22,5,260,12,13,5,13,39,41,11,22,3,167,21,23,7,11,59,76,25,58,0,286,0,0,3,0,7,8,9,12,0,46,4,8,6,4,10,15,3,21,3,70,0,0,3,0,0,0,0,0,20,29,606,709,513,286,518,447,104,195,77,3453
119011361,47,43,41,41,57,53,0,5,12,311,69,32,32,22,71,45,8,15,8,310,32,15,12,21,45,29,10,17,8,191,19,16,8,9,55,45,7,18,0,182,12,4,8,13,28,19,6,23,3,121,16,10,10,10,32,44,10,38,0,175,0,0,3,3,3,6,0,5,0,27,0,0,0,6,10,12,4,14,3,45,7,0,0,0,0,4,0,0,9,19,397,353,256,187,366,301,56,151,65,2125
119011571,117,97,118,59,180,78,10,13,18,689,111,80,96,59,305,132,16,34,12,849,57,42,70,51,275,142,35,44,8,728,64,47,39,33,254,137,35,46,9,650,28,19,20,24,200,109,23,42,5,472,35,13,30,26,184,174,69,89,8,618,3,7,5,3,27,28,15,21,0,105,6,10,8,15,19,33,10,45,4,162,10,7,4,3,8,10,0,3,23,66,1052,971,754,373,1564,905,223,350,138,6333
119011572,212,175,218,133,351,244,26,40,22,1418,208,153,148,134,463,384,52,77,30,1632,139,104,116,95,312,323,65,64,16,1233,99,64,61,62,263,303,49,93,18,1019,61,42,31,46,199,224,51,90,14,760,78,54,42,59,181,326,97,184,12,1038,13,12,10,12,22,54,14,46,0,192,9,27,19,10,28,89,27,116,0,333,9,10,3,5,9,15,4,7,52,114,1495,1409,1218,729,2062,2118,406,769,261,10470
119011655,91,82,84,70,213,113,15,29,22,727,83,74,70,54,216,176,38,72,18,795,39,39,43,44,137,141,43,51,9,544,43,22,16,23,101,130,24,63,5,426,27,19,7,13,81,114,40,50,4,354,45,32,22,14,149,201,39,134,6,642,7,3,0,7,17,35,10,37,0,122,5,3,5,0,12,32,8,52,0,131,4,6,0,3,5,3,0,3,22,50,615,772,627,345,1062,1018,236,527,137,5338
119011656,29,27,30,15,25,27,8,10,8,165,35,15,25,21,42,34,10,3,3,191,12,10,14,11,36,42,11,9,3,152,12,5,14,6,25,44,5,3,0,115,14,3,8,6,23,34,4,12,5,96,10,5,3,4,21,52,18,35,3,145,0,0,0,0,5,15,3,11,0,29,3,5,0,0,5,8,3,12,0,35,3,0,0,0,0,3,0,0,13,23,254,248,212,102,204,281,55,101,54,1495
119011657,25,24,22,11,38,22,0,6,0,153,27,22,12,25,50,20,12,14,4,189,30,18,23,12,55,32,3,14,0,188,22,12,17,4,40,35,6,16,0,148,15,6,9,3,29,25,5,14,0,104,14,10,6,4,41,44,20,45,0,180,0,0,0,0,5,8,7,9,0,36,0,0,0,0,0,9,3,17,0,32,0,0,0,0,0,6,0,0,3,12,266,246,165,84,289,207,65,140,22,1481
119011658,42,43,42,25,37,22,4,9,4,217,48,33,34,22,45,33,6,13,4,238,20,20,19,18,39,41,0,17,0,175,23,18,14,16,33,34,7,15,0,161,18,6,7,20,33,41,6,34,0,161,9,8,17,16,48,64,20,58,0,247,4,0,0,0,4,17,7,15,0,46,5,9,6,0,4,16,3,17,0,61,6,4,0,0,0,4,0,0,6,17,320,410,250,137,259,301,59,196,26,1958
119021362,93,76,66,39,97,71,11,11,12,475,103,70,62,36,91,68,11,19,8,469,62,42,35,28,96,66,12,21,0,364,37,27,22,11,65,57,13,26,5,262,21,14,19,16,42,42,18,33,0,205,29,21,20,9,35,82,24,44,3,269,4,4,0,5,6,13,6,11,0,52,5,4,3,3,17,21,12,33,0,106,3,0,5,0,5,11,0,6,22,47,690,587,453,209,515,482,104,235,93,3372
119021366,109,95,72,57,203,118,23,14,19,698,96,85,72,38,199,153,42,27,18,730,60,43,36,22,115,150,35,25,6,488,52,37,28,17,93,87,21,38,8,383,19,20,14,16,55,101,22,23,3,269,30,19,18,22,64,116,27,69,8,369,6,3,4,0,15,19,4,17,0,64,3,3,3,12,18,25,15,36,0,116,8,5,0,0,3,5,0,0,24,56,698,705,541,261,925,873,195,264,142,4607
119021367,66,45,53,34,83,42,8,12,16,358,62,42,46,27,90,74,10,21,12,384,40,21,26,19,69,61,11,13,7,273,21,20,12,12,46,42,12,19,4,188,15,13,3,11,35,31,4,14,0,122,8,17,5,8,27,37,9,27,4,135,0,3,0,0,4,7,0,4,0,26,5,0,0,0,6,8,3,22,0,56,5,0,4,0,3,3,0,0,23,42,636,656,417,167,460,365,69,140,88,3001
119021573,41,64,75,34,86,48,11,15,11,378,44,54,36,36,119,63,17,23,19,413,23,28,31,19,74,55,11,19,6,265,29,17,15,16,58,47,15,15,4,216,14,12,8,7,39,29,11,23,0,129,10,13,8,3,45,56,16,28,4,175,0,0,0,4,3,8,5,7,0,35,0,3,7,4,6,16,6,16,0,61,9,0,0,0,0,3,0,4,15,29,381,551,453,209,494,376,91,177,85,2816
119021574,14,12,19,11,17,5,0,0,3,89,16,16,7,15,17,19,3,0,3,102,13,10,4,5,17,14,8,0,0,68,0,3,3,0,15,13,0,5,0,44,7,4,5,0,13,9,0,0,0,41,4,0,5,3,6,16,4,19,0,68,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,0,4,0,0,7,0,3,0,0,0,0,0,0,7,13,119,178,115,58,104,90,28,47,27,766
119021659,30,31,34,34,43,24,4,6,4,211,34,25,25,17,64,26,10,4,4,225,24,11,17,19,54,28,9,3,0,169,9,9,11,11,48,31,16,16,0,157,8,4,8,3,29,18,8,12,0,92,9,10,5,10,39,24,13,17,0,127,0,4,0,0,10,5,5,4,0,28,0,0,0,4,3,14,0,5,0,30,0,3,0,0,0,0,0,0,4,7,262,354,254,147,336,192,75,85,36,1733
119021660,70,51,57,36,67,63,5,7,11,375,67,52,59,40,119,77,10,33,8,468,37,29,42,39,82,99,13,24,8,362,26,17,23,29,64,96,13,21,0,287,20,6,12,9,69,71,6,16,4,224,21,21,16,17,43,100,30,40,4,286,6,5,10,6,9,14,6,11,0,51,12,3,3,10,11,29,4,24,0,99,3,4,0,0,3,7,0,0,9,23,532,443,421,232,531,579,95,187,73,3079
119021661,66,46,54,34,47,58,7,8,8,320,66,33,26,19,61,65,7,20,4,312,28,26,23,10,55,44,6,13,3,207,26,11,10,15,48,41,6,15,5,182,22,7,5,5,15,31,7,9,4,102,16,4,7,8,36,66,12,31,0,188,8,6,0,0,8,13,0,5,0,42,0,5,5,6,8,15,11,30,0,77,5,3,0,0,5,0,0,0,11,23,416,359,283,135,337,377,71,147,55,2170
119021662,52,35,40,36,52,36,11,3,10,282,50,34,48,26,71,57,7,15,9,323,41,26,28,15,46,45,5,17,4,226,18,27,17,15,39,40,12,26,3,192,16,5,9,15,27,36,15,30,0,154,15,20,15,15,29,40,20,56,4,216,10,5,3,3,3,16,3,15,0,54,0,12,8,3,4,24,14,43,0,111,4,8,0,0,0,0,0,0,8,26,374,458,340,187,328,345,89,235,54,2413
119021663,78,77,73,68,218,124,23,24,16,699,97,85,90,54,293,205,52,46,22,940,56,57,52,39,189,227,40,61,13,725,59,39,44,30,185,199,47,74,11,680,37,20,16,18,107,120,12,64,7,412,27,38,33,25,99,188,49,105,7,569,6,10,3,4,12,32,8,41,0,106,4,20,5,7,30,49,16,85,4,214,4,0,0,4,8,10,0,5,19,56,608,648,553,325,1248,1226,259,513,116,5488
