POW_SA2_CODE_2021,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Afghanistan_E,M_Afghanistan_OM_IE,M_Afghanistan_OM_UIE,M_Afghanistan_CFW,M_Afghanistan_ES_NS,M_Afghanistan_Tot,M_Bangladesh_E,M_Bangladesh_OM_IE,M_Bangladesh_OM_UIE,M_Bangladesh_CFW,M_Bangladesh_ES_NS,M_Bangladesh_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Nepal_E,M_Nepal_OM_IE,M_Nepal_OM_UIE,M_Nepal_CFW,M_Nepal_ES_NS,M_Nepal_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Taiwan_E,M_Taiwan_OM_IE,M_Taiwan_OM_UIE,M_Taiwan_CFW,M_Taiwan_ES_NS,M_Taiwan_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE
120011672,1457,136,92,8,7,1696,8,0,4,0,0,14,37,0,0,0,4,38,9,0,0,0,0,7,150,27,18,3,0,197,5,0,0,0,0,9,12,0,0,0,0,13,33,0,0,0,0,34,8,0,0,0,0,8,13,3,0,0,0,13,52,3,4,0,0,61,217,30,18,0,0,265,16,3,0,0,0,20,26,5,0,0,0,25,21,0,0,0,0,20,10,8,0,4,0,23,20,9,6,0,0,35,3,0,0,0,0,3,72,23,9,0,0,106,27,6,0,0,0,39,30,3,3,0,0,32,128,0,0,0,0,132,6,5,0,0,0,4,69,4,7,0,0,78,31,5,11,0,0,48,99,0,8,0,0,109,4,5,0,0,0,9,14,0,0,0,0,14,25,0,0,0,0,19,46,3,4,0,3,57,6,0,0,0,0,11,25,0,0,0,0,25,97,7,5,0,0,113,14,0
120011673,2104,58,28,0,12,2203,10,0,0,0,0,14,49,0,0,0,0,51,5,0,0,0,0,5,261,78,37,18,3,398,8,0,0,0,0,5,14,3,0,0,0,18,35,0,0,0,0,33,16,0,0,0,0,14,4,0,0,0,0,4,72,4,3,0,0,87,464,12,0,0,0,481,64,0,0,0,0,70,22,6,0,0,0,34,15,3,0,0,0,20,29,3,0,0,0,33,18,0,0,0,0,26,13,0,0,0,0,15,89,35,23,0,0,143,31,4,0,0,0,32,63,0,3,0,0,67,95,0,0,0,0,98,13,0,0,0,0,15,96,3,0,0,0,99,66,0,0,0,0,66,137,0,0,0,0,148,8,0,0,0,0,10,21,0,0,0,0,21,74,0,0,0,0,74,63,6,0,0,0,67,18,0,3,0,0,16,11,0,0,0,0,10,204,4,3,0,0,213,29,0
120021387,866,297,146,27,12,1347,0,0,0,0,0,0,16,0,0,0,0,17,3,5,0,0,0,15,28,16,10,0,0,52,0,0,0,0,0,0,3,4,4,0,0,13,5,3,0,0,0,6,3,8,0,3,0,12,0,0,0,0,0,4,6,9,0,0,0,14,34,9,0,0,0,44,21,0,0,0,0,28,3,0,0,0,0,12,0,0,0,0,0,0,14,16,7,0,0,37,14,6,6,0,0,24,3,0,0,0,0,7,10,6,0,0,0,14,7,4,0,0,0,5,8,0,0,0,0,12,89,4,0,0,0,93,5,0,5,0,0,10,39,15,9,4,0,64,5,0,0,0,0,5,22,0,0,0,0,24,6,0,0,0,0,9,0,0,0,0,0,4,12,6,4,0,0,19,7,0,0,0,0,7,0,0,0,0,0,7,9,0,0,0,0,11,110,73,49,4,0,236,3,0
120021389,1669,273,128,20,12,2104,0,0,0,0,0,0,17,0,0,0,0,18,3,3,0,0,0,7,46,6,0,0,5,63,0,0,0,0,0,0,12,4,0,0,0,14,13,0,0,0,0,10,10,0,4,0,0,16,0,0,4,0,0,9,16,6,0,0,0,24,68,7,0,0,0,75,20,0,4,0,0,22,9,4,3,0,0,15,4,0,0,0,0,10,90,35,6,0,0,140,31,6,0,0,0,39,0,5,3,0,0,7,15,4,3,0,0,24,10,9,0,0,0,18,13,0,0,0,0,10,72,0,3,0,0,73,3,0,5,0,0,9,121,21,13,0,0,150,11,0,3,0,0,9,41,0,0,0,0,42,6,0,0,0,0,6,0,0,0,0,0,0,38,6,0,0,0,40,8,0,0,0,0,8,0,0,0,0,0,0,25,0,0,0,0,25,166,38,32,3,5,247,19,4
120021674,593,154,114,17,5,885,0,0,0,0,0,0,6,0,0,0,0,6,4,0,4,0,0,4,23,5,11,0,0,40,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,0,7,10,3,0,0,0,11,15,7,0,0,0,15,6,0,0,0,0,13,10,0,0,0,0,6,0,0,0,0,0,0,15,8,0,0,0,19,5,4,0,3,0,15,0,0,0,0,0,0,5,0,0,0,0,7,5,3,0,0,0,8,3,0,0,0,0,9,44,0,0,0,0,45,0,0,0,0,0,0,49,9,3,0,0,63,4,0,0,0,0,4,20,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,6,9,0,0,0,0,12,0,0,0,0,0,3,0,0,4,0,0,3,6,0,5,0,0,8,59,17,17,0,0,92,13,3
120021675,1786,305,216,16,15,2344,5,0,0,0,0,5,29,0,8,0,0,34,8,0,0,0,0,11,128,16,15,3,0,164,0,0,0,0,0,7,18,7,0,0,0,19,12,6,0,0,0,19,10,5,0,0,0,22,19,3,5,0,0,24,31,0,0,0,0,35,133,11,5,0,0,154,47,0,0,0,0,45,13,6,5,0,0,24,12,0,0,0,0,13,32,11,4,0,0,42,85,21,14,0,0,122,6,0,0,0,0,10,52,9,3,0,0,64,23,11,5,0,0,36,29,4,0,0,0,25,137,0,0,0,0,137,5,0,0,0,0,8,58,17,11,0,0,87,16,4,6,0,0,22,76,3,3,0,0,80,3,3,0,0,0,9,11,0,0,0,0,12,17,7,9,0,0,27,24,0,0,0,0,30,14,0,0,0,0,15,11,5,0,0,0,20,124,52,27,0,0,209,12,6
120031392,270,89,78,9,4,453,0,0,0,0,0,0,8,0,0,0,0,11,5,0,0,0,0,5,21,10,9,0,0,46,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,3,3,4,0,0,5,3,4,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,6,5,9,0,0,17,0,0,0,0,0,0,9,4,0,0,0,11,4,10,7,4,0,28,8,0,0,0,0,9,38,4,0,0,0,42,0,0,0,0,0,0,17,3,8,0,0,26,4,0,0,0,0,7,12,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,4,11,7,5,0,0,24,0,4
120031393,488,126,83,11,0,711,4,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,4,41,29,16,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,0,0,3,0,3,3,0,0,3,18,0,6,0,0,23,41,8,5,0,0,47,3,0,0,0,0,7,5,3,0,0,0,8,0,0,0,0,0,4,12,0,6,0,0,17,5,3,4,0,0,20,3,0,0,0,0,4,14,9,3,0,0,28,15,22,12,4,4,58,8,3,4,0,0,10,36,0,0,0,0,38,0,0,0,0,0,0,14,4,0,0,0,16,4,0,0,0,0,8,18,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,3,0,0,0,0,5,5,0,0,0,0,0,20,3,7,0,0,27,7,0
120031394,551,137,143,5,3,843,0,0,0,0,0,0,8,0,0,0,0,9,4,0,0,0,0,3,11,10,5,0,0,27,0,0,0,0,0,0,6,0,0,0,0,9,3,0,3,0,0,3,6,0,0,0,0,7,9,3,0,0,0,20,0,3,0,0,0,4,30,4,0,0,0,35,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,14,3,4,0,0,23,11,3,4,0,0,20,0,0,0,0,0,0,10,0,0,0,0,13,10,0,7,0,0,20,6,0,0,0,0,5,38,0,0,0,0,38,0,0,0,0,0,0,22,0,5,0,0,33,4,0,0,0,0,4,13,0,3,0,0,19,0,0,0,0,0,3,5,0,0,0,0,3,3,0,0,0,0,7,9,0,0,0,0,10,4,0,0,0,0,3,9,0,0,0,0,13,43,11,12,0,0,69,3,0
120031395,754,186,134,17,11,1102,5,0,0,0,0,5,21,0,0,0,0,20,0,0,3,0,0,8,25,8,10,3,0,46,3,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,4,5,0,0,0,0,5,11,0,0,0,0,18,52,5,6,4,0,58,13,0,0,0,0,18,3,0,0,0,0,10,3,0,3,0,0,7,28,4,3,0,0,39,33,4,8,4,0,55,3,3,0,0,0,13,9,5,0,0,0,14,7,10,3,0,0,24,8,7,0,0,0,15,91,0,0,0,0,97,0,0,0,0,0,0,42,0,6,0,0,58,8,0,0,0,0,10,34,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,19,4,0,0,0,18,5,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,10,47,18,14,0,0,80,6,0
120031396,2489,227,94,11,14,2834,13,4,0,0,0,12,40,0,4,0,0,49,7,0,0,0,0,11,261,68,31,5,4,368,7,0,0,0,0,11,24,0,0,0,0,23,40,0,0,0,0,43,11,3,0,0,0,14,3,0,3,0,0,10,45,10,5,0,0,55,459,39,41,9,3,546,53,4,3,0,0,61,16,3,0,0,0,22,37,0,0,0,0,41,20,5,0,0,0,24,67,7,12,0,7,93,8,3,0,0,0,14,88,24,28,0,0,144,65,24,9,3,0,106,34,3,0,0,0,42,173,0,6,0,0,179,3,0,0,0,0,7,106,4,0,0,0,107,69,0,0,0,0,69,123,0,9,0,0,124,18,0,0,0,0,20,9,0,0,0,0,9,35,0,0,0,0,36,91,13,11,0,0,120,29,5,0,0,0,30,40,5,0,0,0,42,142,11,4,0,0,159,17,0
120031576,954,127,38,3,8,1129,8,0,0,0,0,10,11,0,0,0,0,14,0,0,0,0,0,3,105,30,13,3,0,154,0,0,0,0,0,6,8,0,0,0,0,11,25,4,0,0,0,29,0,0,0,0,0,0,9,0,0,0,0,9,27,4,4,0,0,37,135,16,6,0,0,159,17,3,3,0,0,22,11,0,0,0,0,14,11,0,0,0,0,12,12,8,0,0,0,16,19,4,0,3,0,31,0,0,0,0,0,4,49,15,7,4,0,72,47,11,8,0,0,65,10,0,0,0,0,10,86,0,0,0,0,89,0,0,0,0,0,0,72,4,3,3,0,80,18,0,4,0,0,26,47,0,0,0,0,47,6,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,12,17,3,0,0,0,21,12,0,0,0,0,12,0,0,0,0,0,0,39,0,0,0,0,38,0,0
120031676,245,23,41,8,3,312,0,0,0,0,0,0,6,0,3,0,0,10,3,0,0,0,0,3,22,7,8,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,18,5,3,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,5,4,4,0,0,10,3,0,0,0,0,5,5,0,0,0,0,6,41,5,6,0,0,59,0,0,0,0,0,0,3,4,0,0,0,8,0,0,6,0,0,4,15,0,0,0,0,17,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,18,0,0
120031677,882,61,57,7,3,1009,0,0,0,0,0,0,24,0,0,0,0,26,4,0,0,0,0,4,130,41,28,6,3,208,0,0,0,0,0,3,3,0,0,0,0,5,4,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,7,29,10,3,0,0,39,81,5,0,0,0,92,11,3,0,0,0,16,0,0,0,0,0,6,5,0,0,0,0,4,7,0,0,0,0,9,14,4,4,0,0,19,5,0,0,0,0,6,14,0,8,0,0,20,10,5,3,0,0,18,17,8,3,0,0,28,98,3,5,0,0,113,0,0,0,0,0,4,33,5,7,0,0,43,6,0,0,0,0,4,51,3,0,0,0,58,6,0,0,0,0,3,5,0,0,0,0,6,19,0,0,0,0,19,16,0,0,0,0,16,3,0,5,0,0,8,5,0,5,0,0,7,48,8,3,0,0,61,12,0
120031678,1632,141,108,12,6,1893,4,0,0,0,0,10,46,0,5,0,0,52,6,0,0,0,0,12,355,148,53,23,6,584,0,0,0,0,0,0,11,0,0,0,0,13,22,0,0,0,0,27,3,0,0,0,0,10,17,5,0,0,0,22,80,21,14,0,0,110,329,25,5,3,0,368,41,0,0,0,0,45,18,3,0,0,0,20,8,7,0,0,0,14,12,0,0,0,0,20,20,7,4,0,0,21,5,0,4,0,0,12,54,12,13,4,5,88,47,14,6,0,0,70,36,12,7,0,0,55,141,5,4,0,0,155,3,0,0,0,0,3,56,7,0,0,4,61,50,0,13,0,0,69,81,0,0,0,0,85,3,0,3,0,0,9,10,0,0,0,0,10,16,3,3,0,0,29,39,10,3,0,0,47,15,0,4,0,0,19,25,0,0,0,0,26,114,10,5,0,0,124,13,0
120031679,445,90,54,11,4,608,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,60,22,20,10,4,115,0,0,0,0,0,0,3,0,0,0,0,10,5,0,0,0,0,5,5,0,0,0,0,6,4,0,0,0,0,3,13,0,4,0,0,15,68,8,3,0,0,75,15,0,0,0,0,15,7,0,0,0,0,5,5,0,0,0,0,9,0,7,0,0,0,11,11,4,3,0,0,17,0,0,0,0,0,3,27,3,0,0,0,25,13,6,8,0,0,24,9,0,0,0,0,14,24,0,0,0,0,28,0,0,0,0,0,0,10,0,5,0,0,15,5,0,0,0,0,8,17,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,5,11,0,0,0,0,12,15,3,3,0,0,20,8,0
120031680,507,72,52,10,0,643,5,0,0,0,0,6,21,0,5,0,0,26,0,0,0,0,0,0,64,23,10,4,0,108,0,0,0,0,0,0,10,4,0,0,0,16,10,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,17,7,5,0,0,34,110,21,4,4,0,141,8,0,0,0,0,13,8,0,3,0,0,8,0,0,0,0,0,6,6,0,0,0,0,0,3,7,0,0,0,10,0,0,0,0,0,0,154,82,55,6,4,298,16,6,4,0,0,20,18,0,0,0,0,17,85,0,0,0,0,89,0,0,0,0,0,0,12,4,0,0,0,13,5,7,0,0,0,13,54,0,3,0,0,59,0,0,0,0,0,3,9,0,0,0,0,8,9,0,0,0,0,7,18,3,0,0,0,21,6,0,0,0,0,7,9,0,0,0,0,11,30,0,0,0,0,29,9,0
120031681,489,61,32,13,8,597,4,0,0,0,0,4,14,0,0,0,0,14,0,0,0,0,0,3,33,16,8,6,0,64,0,0,0,0,0,0,7,0,0,0,0,8,10,3,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,3,21,0,0,0,0,27,73,10,5,0,0,91,12,0,0,0,0,14,4,0,0,0,0,4,9,0,0,0,0,10,0,3,0,0,0,8,7,0,0,0,0,9,0,0,0,0,0,0,16,5,7,0,0,34,22,13,4,0,3,35,21,4,0,0,0,19,17,3,0,0,0,19,0,0,0,0,0,0,15,3,4,0,0,15,9,3,5,0,0,17,78,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,25,9,7,0,0,36,0,0,0,0,0,3,6,0,0,0,0,9,23,3,0,0,0,26,3,0
121011399,838,125,96,16,0,1082,9,0,0,0,0,6,4,0,0,0,0,4,11,0,4,0,0,12,177,33,19,6,0,242,0,0,0,0,0,0,10,3,0,0,0,11,7,0,0,0,0,7,9,5,0,0,0,17,0,0,0,0,0,5,37,7,5,0,0,43,101,17,0,0,0,121,14,0,0,0,0,17,13,3,4,0,0,24,5,0,0,0,0,3,17,4,0,0,0,19,7,5,0,0,0,21,6,0,6,0,0,9,13,6,7,0,0,29,11,4,0,0,0,18,14,10,3,0,0,24,46,0,0,0,0,45,9,0,0,0,0,8,54,8,3,0,0,66,30,0,0,0,0,37,28,0,0,0,0,33,4,3,0,0,0,4,6,0,0,0,0,7,25,12,0,0,0,37,10,0,0,0,0,16,11,5,0,0,0,15,6,0,0,0,0,10,111,25,23,0,0,154,25,3
121011401,7773,643,202,33,21,8675,44,3,0,0,0,49,112,0,0,0,0,113,65,7,0,0,0,65,640,75,17,16,3,752,24,0,0,0,0,26,48,3,0,0,0,54,90,4,3,0,0,89,69,9,4,0,0,76,13,0,0,6,0,17,219,21,10,0,0,245,947,26,8,0,4,991,151,5,3,3,0,166,132,19,0,0,0,153,30,0,0,0,0,34,119,14,0,0,0,135,84,8,4,5,0,103,58,10,6,0,0,67,174,17,11,0,0,199,62,9,4,3,0,81,144,3,10,0,0,159,290,7,0,0,3,301,33,5,4,0,0,39,335,24,11,0,0,369,126,0,3,0,0,133,428,3,5,0,0,434,31,0,0,0,0,36,43,3,0,0,0,47,220,31,8,0,0,258,161,4,3,0,0,168,51,12,0,0,0,64,90,5,9,0,0,105,994,78,36,5,0,1109,100,7
121011682,249,50,36,5,0,343,3,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,21,14,7,4,0,39,0,0,0,0,0,6,0,0,0,0,0,3,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,21,9,0,0,0,33,13,0,0,0,0,14,0,0,3,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,8,3,0,0,0,12,6,4,3,0,0,12,3,0,0,0,0,3,5,0,0,0,0,7,26,0,3,0,0,29,0,0,0,0,0,0,5,0,4,0,0,9,4,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,4,0,5,0,0,5,9,4,3,0,0,12,6,0,0,0,0,6,8,0,0,0,0,6,8,0,4,0,0,10,23,14,5,0,0,36,0,0
121011683,502,187,106,30,0,820,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,7,23,19,5,4,0,51,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,3,10,8,4,0,0,28,14,3,0,0,0,21,13,5,0,0,0,19,4,3,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,13,7,4,0,0,0,11,7,6,0,0,0,10,6,5,0,0,0,12,9,3,0,0,0,7,4,3,0,0,0,8,58,3,0,0,0,58,0,0,0,0,0,3,31,9,7,0,0,44,4,0,0,0,0,4,18,0,0,0,0,16,4,0,0,0,0,6,5,0,0,0,0,7,12,9,4,0,0,25,5,0,0,0,0,7,0,4,0,0,0,3,11,4,0,0,0,16,46,44,15,3,0,101,8,4
121011684,4446,419,182,17,16,5083,9,0,0,0,0,7,71,0,0,0,0,70,41,0,0,0,0,42,852,243,71,45,8,1216,12,6,0,0,0,16,32,8,4,0,0,37,43,0,0,0,0,43,29,3,3,0,0,33,8,0,0,0,0,8,227,72,35,10,0,344,568,41,5,0,3,620,134,11,8,0,0,161,81,16,11,5,0,112,19,3,0,0,0,26,47,6,3,0,0,60,42,8,6,0,0,55,65,10,0,4,0,88,175,71,46,11,3,305,32,0,0,4,0,39,114,27,13,0,4,153,212,3,0,0,0,212,21,0,0,0,0,21,201,30,15,0,0,246,88,12,0,0,0,100,202,5,0,3,0,217,17,3,0,0,0,19,41,11,0,0,0,52,135,34,11,0,0,183,81,7,0,0,0,90,85,27,8,0,0,121,52,4,4,0,0,66,460,47,21,5,0,530,64,3
121011685,929,218,128,22,6,1298,0,0,0,0,0,0,12,0,0,0,0,14,7,0,0,0,0,8,40,10,12,3,0,69,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,3,0,3,0,0,13,3,0,0,0,0,5,17,4,5,0,0,21,42,0,0,0,0,45,11,0,0,0,0,14,17,0,0,0,0,16,0,0,0,0,0,5,10,4,0,0,0,17,14,0,3,0,0,20,3,0,0,0,0,0,17,4,0,0,0,18,0,0,0,0,0,4,9,4,0,0,0,13,18,0,0,0,0,18,0,0,0,0,0,0,28,11,3,0,0,42,5,0,0,0,0,7,29,0,0,0,0,29,4,0,0,0,0,4,0,4,0,0,0,9,22,5,5,0,0,34,9,0,0,0,0,9,0,0,0,0,0,3,14,0,0,0,0,14,86,29,19,0,0,133,14,6
121011686,2088,266,135,20,16,2526,7,0,0,0,0,12,24,0,0,0,0,25,14,0,0,0,0,18,194,36,15,7,0,252,8,0,0,0,0,9,7,0,0,0,0,10,23,0,0,0,0,29,21,5,0,0,0,23,7,0,0,0,0,12,42,4,7,0,0,51,206,13,0,0,0,224,45,0,3,0,0,48,46,9,5,0,0,57,11,0,0,0,0,9,32,6,0,0,0,43,23,3,3,0,0,29,48,4,4,0,0,57,83,19,5,3,0,108,13,3,0,0,0,19,32,4,4,0,0,38,120,0,0,0,0,117,10,0,0,0,0,11,100,16,6,0,0,116,36,0,0,0,0,39,119,3,0,0,0,122,8,0,0,0,0,8,12,0,0,0,0,16,64,22,4,0,0,91,47,6,0,0,0,49,24,0,0,0,0,27,37,0,0,0,0,33,211,33,16,0,0,257,33,5
121011687,602,179,114,18,0,917,3,0,0,0,0,7,5,0,0,0,0,10,0,0,3,0,0,3,69,25,12,0,0,110,4,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,20,3,4,0,0,33,59,0,4,0,0,65,12,0,0,0,0,15,13,4,3,0,0,16,3,0,0,0,0,5,3,0,0,0,0,6,3,0,3,0,0,10,7,4,0,0,0,10,15,9,0,0,0,25,9,3,0,0,0,11,9,0,0,0,0,11,36,0,0,0,0,43,0,0,0,0,0,0,28,4,3,0,0,42,8,0,0,0,0,8,25,0,0,0,0,25,5,0,0,0,0,8,3,0,0,0,0,3,10,8,0,0,0,19,11,0,0,0,0,9,0,0,0,0,0,4,16,0,0,0,0,13,50,19,6,3,0,83,6,5
121021403,1512,198,173,21,5,1904,5,3,3,0,0,5,4,0,0,0,0,4,4,0,0,0,0,9,77,10,12,7,0,106,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,12,6,0,7,0,0,9,4,0,0,0,0,4,21,3,4,0,0,25,108,13,11,6,0,137,12,0,0,0,0,9,21,10,13,0,0,38,3,0,0,0,0,3,12,5,0,0,0,19,6,5,3,0,0,19,8,0,0,0,0,8,28,7,10,0,0,40,0,0,0,0,0,3,18,0,0,0,0,20,28,6,0,0,0,38,5,0,0,0,0,11,49,15,9,0,0,70,16,3,5,0,0,19,57,6,0,0,0,57,3,0,0,0,0,12,4,0,0,0,0,5,25,9,4,5,0,36,7,0,0,0,0,10,10,0,0,0,0,5,14,0,0,0,0,13,110,35,14,0,0,165,10,3
121021404,336,107,146,20,8,619,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,16,0,3,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,17,5,0,0,0,18,0,0,0,0,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,5,4,5,0,0,14,3,0,0,0,0,3,3,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,29,18,16,0,0,60,0,0
