POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
101061542,34,5,0,43,0,0,0,0,0,48,0,5,0,4,8,4,0,7,0,0,0,0,0,17,3,16,0,17,3,8,0,12,0,8,0,8,8,44,11,36,0,41,69,16,0,87,69,8,0,76,8,217,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,11,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,5,17,0,0,17,14,0,0,16,0,42,0,0,0,0,0,0,0,0,22,0,0,22,0,26,0,4,0,4,0,0,0,0
101061543,15,6,0,14,0,0,0,5,0,28,0,5,0,7,5,4,0,5,0,0,0,0,0,11,0,26,0,28,0,23,0,27,0,8,0,10,4,70,9,49,0,56,31,29,0,65,154,8,0,167,10,294,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,14,0,9,0,10,3,10,0,11,21,0,0,22,3,47,0,0,0,0,0,0,0,0,53,0,0,53,3,49,0,8,0,8,0,0,0,0
101061544,7,0,0,10,0,0,0,0,0,13,4,0,0,4,4,3,0,8,0,0,0,0,0,9,0,14,0,17,0,3,0,4,0,3,0,0,5,28,9,22,0,23,13,9,0,21,29,3,0,26,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,5,4,0,0,5,4,0,0,4,3,13,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0
102011028,18,6,0,28,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,25,0,8,0,8,0,5,0,5,0,39,7,32,0,42,25,20,0,48,53,8,0,59,0,150,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,7,0,10,0,10,10,9,0,13,24,0,0,24,0,50,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0
102011029,14,0,0,14,0,0,0,0,0,21,0,5,0,7,0,4,0,5,0,0,0,0,0,11,0,19,0,17,8,7,0,16,0,0,0,0,0,31,3,28,0,33,21,15,0,36,17,3,0,20,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,7,0,0,0,0,3,12,3,8,0,13,4,5,0,12,10,0,0,10,3,36,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0
102011030,24,9,0,34,0,6,0,6,0,49,0,7,0,12,3,5,0,4,0,4,0,4,0,13,6,30,0,38,5,7,0,10,3,3,0,4,3,61,10,52,0,58,38,23,0,67,16,6,0,24,3,156,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,7,0,0,7,0,10,0,0,0,0,5,0,0,5,0,0,0,0,0,5,3,0,0,6,18,0,0,20,0,0,0,0,0,20,0,7,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,5,0,6,6,3,0,5,5,24,5,9,0,20,22,9,0,31,18,3,0,22,12,88,0,0,0,0,0,0,0,0,11,0,0,11,0,7,0,3,0,3,0,0,0,0
102011031,216,57,0,274,3,8,0,9,0,328,4,18,0,21,40,24,0,67,6,3,0,10,0,99,19,89,0,102,25,46,0,73,0,17,0,18,8,200,48,156,0,203,402,134,0,532,431,28,0,462,14,1221,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,4,0,0,0,0,70,0,0,70,0,70,3,3,0,4,0,0,0,0,52,0,0,52,0,63,3,3,0,9,26,0,0,25,29,0,0,29,0,63,0,0,0,7,24,0,0,25,0,0,0,0,0,33,13,24,0,31,100,16,0,120,0,0,0,3,0,153,3,3,0,7,20,10,0,26,0,0,0,0,0,42,9,17,0,23,15,18,0,34,0,3,0,3,6,68,34,59,0,90,182,46,0,231,183,4,0,192,8,520,0,0,0,0,0,0,0,0,119,0,0,119,0,118,7,3,0,12,0,0,0,0
102011032,214,42,0,259,4,5,0,11,0,333,14,27,0,36,52,39,0,95,3,5,0,10,4,136,11,119,0,138,59,149,0,212,7,24,0,33,16,395,72,220,0,291,425,250,3,671,335,35,0,366,20,1349,0,0,0,0,0,0,0,0,27,0,0,27,0,33,0,0,0,0,0,0,0,0,26,0,0,26,0,29,0,0,0,0,0,0,0,0,38,0,0,38,0,39,0,3,0,0,5,6,0,9,18,0,0,18,0,31,0,0,0,0,14,3,0,20,0,0,0,0,0,25,7,13,0,24,63,6,0,72,4,0,0,5,0,96,7,11,0,14,18,12,0,36,0,3,0,3,4,57,6,36,0,46,10,27,0,43,0,10,0,13,11,102,22,69,0,93,121,51,0,176,110,12,0,126,13,408,0,0,0,0,0,0,0,0,93,0,0,93,0,102,0,8,0,8,0,0,0,0
102011033,20,3,0,26,0,0,0,0,0,29,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,16,0,23,6,6,0,7,0,0,0,0,6,31,0,21,0,26,28,15,0,42,17,0,0,27,6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,4,0,0,4,0,15,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0
102011034,44,8,0,52,4,0,0,0,0,71,0,3,0,3,4,5,0,6,0,0,0,0,0,13,0,23,0,23,0,19,0,18,0,0,0,0,0,40,5,51,0,55,83,33,0,118,216,4,0,225,0,401,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,7,0,0,0,0,0,0,0,0,13,0,0,13,0,16,0,0,0,0,7,0,0,7,3,0,0,3,0,11,0,0,0,0,7,0,0,11,0,0,0,0,0,10,0,3,0,3,10,4,0,7,0,0,0,0,0,17,0,5,0,5,0,0,0,7,0,0,0,0,0,8,0,6,0,7,0,4,0,7,0,0,0,0,0,14,4,16,0,18,20,11,0,30,29,5,0,26,7,76,0,0,0,0,0,0,0,0,38,0,0,38,0,42,0,4,0,3,0,0,0,0
102011035,12,7,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,10,0,12,0,5,0,5,0,21,0,6,0,4,24,16,0,40,9,5,0,9,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,4,6,0,6,4,0,0,3,6,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,48,11,0,58,0,0,0,0,0,69,0,0,0,0,7,4,0,14,0,0,0,0,0,12,9,12,0,22,10,8,0,12,0,4,0,0,0,33,15,32,0,45,82,22,0,106,142,4,0,145,0,301,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,10,0,0,10,0,12,0,0,0,0,3,0,0,3,5,0,0,5,0,11,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,4,3,0,0,5,0,0,0,0,0,11,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,10,4,10,0,14,12,4,0,17,29,0,0,29,5,64,0,0,0,0,0,0,0,0,46,0,0,46,0,46,3,0,0,5,0,0,0,0
102011037,8,3,0,13,0,0,0,0,0,22,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,6,0,7,0,0,0,0,0,22,5,12,0,16,18,10,0,29,12,0,0,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,5,3,0,6,4,0,0,0,4,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,10,0,0,11,0,0,0,0,0,16,6,0,0,6,8,0,0,9,0,0,0,0,0,8,0,8,0,3,0,8,0,8,0,0,0,0,0,9,5,8,0,8,13,9,0,24,12,0,0,14,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,7,0,0,0,0,0,7,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,4,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,8,4,0,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0
102011039,57,4,0,63,0,0,0,0,0,73,3,3,0,10,4,12,0,17,0,4,0,5,0,29,3,23,0,33,17,19,0,39,0,5,0,7,0,73,16,50,0,65,122,47,0,167,114,11,0,123,0,356,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,15,0,0,15,0,17,3,4,0,8,0,0,0,0,24,0,0,24,0,30,0,3,0,3,7,0,0,7,13,0,0,13,0,23,0,0,0,4,14,8,0,18,0,0,0,0,0,24,9,5,0,12,43,3,0,49,0,0,0,0,0,62,4,3,0,6,5,0,0,8,0,0,0,0,0,11,3,14,0,20,4,9,0,8,0,0,0,0,0,31,16,37,0,48,76,16,0,95,57,0,0,62,0,212,0,0,0,0,0,0,0,0,33,0,0,33,0,33,0,0,0,0,0,0,0,0
102011040,40,9,0,54,0,0,0,0,0,72,3,9,0,16,10,4,0,15,4,3,0,6,0,34,10,46,0,48,12,23,0,32,0,7,0,9,11,102,25,81,0,102,97,39,0,138,157,9,0,171,12,421,0,0,0,0,0,0,0,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,3,0,3,0,0,0,0,11,0,0,11,0,16,0,3,0,3,5,0,0,5,0,0,0,0,0,7,0,4,0,4,6,0,0,5,0,0,0,0,0,11,0,7,0,7,23,6,0,26,0,0,0,0,0,36,0,3,0,3,0,0,0,0,0,3,0,3,0,5,3,12,0,14,3,9,0,12,0,6,0,10,0,30,3,34,0,38,34,14,0,45,31,13,0,38,0,120,0,0,0,0,0,0,0,0,43,0,0,43,0,42,0,0,0,0,0,0,0,0
102011041,23,3,0,29,0,0,0,0,0,38,0,7,0,7,3,0,0,8,0,0,0,0,0,13,3,11,0,12,5,11,0,21,0,7,0,7,0,40,8,27,0,31,49,22,0,73,43,7,0,48,0,157,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,4,0,4,4,0,0,5,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,0,0,0,0,0,8,0,14,0,12,10,5,0,17,10,0,0,9,0,43,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
102011042,70,10,0,83,3,3,0,3,0,100,0,8,0,8,14,9,0,19,0,0,0,0,3,29,8,29,0,34,10,30,0,41,0,8,0,8,0,84,19,56,0,71,130,50,0,181,191,13,0,203,4,464,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,9,0,0,9,0,11,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,3,6,0,0,6,5,0,0,5,0,13,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,6,22,8,0,28,0,0,0,0,0,33,0,3,0,4,5,0,0,5,0,0,0,0,0,7,0,9,0,9,0,7,0,6,4,6,0,6,0,29,5,19,0,22,33,13,0,46,37,6,0,44,0,117,0,0,0,0,0,0,0,0,41,0,0,41,0,41,0,5,0,3,0,0,0,0
102011043,35,8,0,41,0,0,0,0,0,58,0,4,0,5,6,8,0,10,0,3,0,3,0,19,3,18,0,20,11,16,0,27,0,7,0,7,6,58,7,34,0,45,80,30,0,111,158,10,0,168,6,333,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,7,13,0,0,13,18,0,0,20,0,39,0,0,0,0,0,0,0,0,55,0,0,55,0,53,0,0,0,0,0,0,0,0
102021044,60,17,0,78,0,0,0,0,0,102,3,3,0,4,11,5,0,14,0,0,0,0,0,19,5,48,0,48,5,19,0,30,3,11,0,17,3,95,18,73,0,90,121,55,0,167,257,10,0,264,4,532,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,13,0,0,13,0,15,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,4,0,0,4,12,0,0,12,0,14,0,4,0,4,0,0,0,0,0,0,0,0,0,9,3,7,0,8,20,3,0,21,0,0,0,0,0,34,0,3,0,7,5,4,0,10,0,0,0,0,0,12,0,12,0,15,4,4,0,8,0,0,0,0,0,22,9,23,0,31,33,4,0,39,48,0,0,48,3,123,0,0,0,0,0,0,0,0,78,0,0,78,0,85,0,0,0,0,0,0,0,0
102021045,17,0,0,17,0,0,0,0,0,19,4,0,0,8,3,4,0,6,0,0,0,0,0,15,0,13,0,13,0,12,0,16,0,0,0,0,0,33,7,16,0,29,26,18,0,42,24,4,0,35,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,9,3,8,0,7,13,3,0,14,6,0,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
102021046,16,0,0,19,0,0,0,0,0,24,6,0,0,3,7,3,0,4,0,0,0,0,0,10,0,9,0,9,3,3,0,10,0,0,0,3,4,24,9,23,0,32,30,12,0,43,47,6,0,56,4,137,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,0,0,0,0,7,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,8,0,0,8,0,0,0,0,0,7,0,4,0,4,0,0,0,3,0,4,0,4,0,12,0,7,0,13,11,0,0,15,12,4,0,13,0,39,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0
102021047,43,15,0,55,0,0,0,0,0,66,3,3,0,14,9,5,0,16,0,5,0,5,0,29,9,31,0,38,14,35,0,44,4,7,0,8,4,99,19,54,0,71,96,54,0,148,150,15,0,161,4,385,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,9,0,0,9,0,8,0,0,0,0,0,0,0,0,6,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,14,4,0,15,0,0,0,0,0,22,0,5,0,10,3,5,0,0,0,0,0,0,0,10,0,6,0,12,3,6,0,9,0,3,0,3,6,24,3,18,0,27,21,9,0,33,34,4,0,33,6,94,0,0,0,0,0,0,0,0,52,0,0,52,0,52,0,6,0,6,0,0,0,0
102021048,62,14,0,78,3,3,0,9,0,103,5,7,0,14,14,8,0,16,0,0,0,0,0,31,3,31,0,38,13,24,0,35,6,7,0,6,5,84,22,68,0,88,139,47,0,191,313,15,0,324,8,606,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,3,0,3,0,0,0,0,18,0,0,18,0,17,0,0,0,0,0,0,0,0,27,0,0,27,0,29,0,0,0,0,0,0,0,0,10,0,0,10,0,15,0,4,0,5,5,0,0,8,0,0,0,0,0,10,4,6,0,10,19,3,0,24,0,0,0,0,0,35,0,0,0,5,7,5,0,12,0,0,0,0,0,16,0,12,0,16,4,6,0,7,0,4,0,4,8,34,5,31,0,43,31,16,0,49,74,4,0,72,5,172,0,0,0,5,0,0,0,0,105,0,0,105,0,109,0,10,0,10,0,0,0,0
102021049,14,0,0,11,0,0,0,0,0,19,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,3,0,3,0,3,0,10,0,0,0,0,0,14,4,8,0,7,21,8,0,29,13,0,0,10,0,52,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,3,0,0,0,0,9,0,0,9,0,12,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,7,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,7,0,11,13,0,0,13,35,0,0,39,0,65,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,3,0,3,0,0,0,0
