POW_SA2_CODE_2021,SWs_PINS_H_0,SWs_PINS_H_1_19,SWs_PINS_H_20_29,SWs_PINS_H_30_34,SWs_PINS_H_35_39,SWs_PINS_H_40_44,SWs_PINS_H_45_49,SWs_PINS_H_50ov,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_19,SWs_Tot_H_20_29,SWs_Tot_H_30_34,SWs_Tot_H_35_39,SWs_Tot_H_40_44,SWs_Tot_H_45_49,SWs_Tot_H_50ov,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_19,MaOpD_NNI_H_20_29,MaOpD_NNI_H_30_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40_44,MaOpD_NNI_H_45_49,MaOpD_NNI_H_50ov,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_19,MaOpD_1_149_H_20_29,MaOpD_1_149_H_30_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40_44,MaOpD_1_149_H_45_49,MaOpD_1_149_H_50ov,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_19,MaOpD_150_299_H_20_29,MaOpD_150_299_H_30_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40_44,MaOpD_150_299_H_45_49,MaOpD_150_299_H_50ov,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_19,MaOpD_300_399_H_20_29,MaOpD_300_399_H_30_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40_44,MaOpD_300_399_H_45_49,MaOpD_300_399_H_50ov,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot,MaOpD_400_499_H_0,MaOpD_400_499_H_1_19,MaOpD_400_499_H_20_29,MaOpD_400_499_H_30_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40_44,MaOpD_400_499_H_45_49,MaOpD_400_499_H_50ov,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_19,MaOpD_500_649_H_20_29,MaOpD_500_649_H_30_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40_44,MaOpD_500_649_H_45_49,MaOpD_500_649_H_50ov,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_19,MaOpD_650_799_H_20_29,MaOpD_650_799_H_30_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40_44,MaOpD_650_799_H_45_49,MaOpD_650_799_H_50ov,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_19,MaOpD_800_999_H_20_29,MaOpD_800_999_H_30_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40_44,MaOpD_800_999_H_45_49,MaOpD_800_999_H_50ov,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_19,MaOpD_1000_1249_H_20_29,MaOpD_1000_1249_H_30_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40_44,MaOpD_1000_1249_H_45_49,MaOpD_1000_1249_H_50ov,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_19,MaOpD_1250_1499_H_20_29,MaOpD_1250_1499_H_30_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40_44,MaOpD_1250_1499_H_45_49,MaOpD_1250_1499_H_50ov,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_19,MaOpD_1500_1749_H_20_29,MaOpD_1500_1749_H_30_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40_44,MaOpD_1500_1749_H_45_49,MaOpD_1500_1749_H_50ov,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_19,MaOpD_1750_1999_H_20_29,MaOpD_1750_1999_H_30_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40_44,MaOpD_1750_1999_H_45_49,MaOpD_1750_1999_H_50ov,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_19,MaOpD_2000_2999_H_20_29,MaOpD_2000_2999_H_30_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40_44,MaOpD_2000_2999_H_45_49,MaOpD_2000_2999_H_50ov,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000_3499_H_0,MaOpD_3000_3499_H_1_19,MaOpD_3000_3499_H_20_29,MaOpD_3000_3499_H_30_34,MaOpD_3000_3499_H_35_39,MaOpD_3000_3499_H_40_44,MaOpD_3000_3499_H_45_49,MaOpD_3000_3499_H_50ov,MaOpD_3000_3499_H_NS,MaOpD_3000_3499_H_Tot,MaOpD_3500mo_H_0,MaOpD_3500mo_H_1_19,MaOpD_3500mo_H_20_29,MaOpD_3500mo_H_30_34,MaOpD_3500mo_H_35_39,MaOpD_3500mo_H_40_44,MaOpD_3500mo_H_45_49,MaOpD_3500mo_H_50ov,MaOpD_3500mo_H_NS,MaOpD_3500mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_19,MaOpD_PINS_H_20_29,MaOpD_PINS_H_30_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40_44,MaOpD_PINS_H_45_49,MaOpD_PINS_H_50ov,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_19,MaOpD_Tot_H_20_29,MaOpD_Tot_H_30_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40_44,MaOpD_Tot_H_45_49,MaOpD_Tot_H_50ov,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_19,Lab_NNI_H_20_29,Lab_NNI_H_30_34,Lab_NNI_H_35_39,Lab_NNI_H_40_44,Lab_NNI_H_45_49,Lab_NNI_H_50ov,Lab_NNI_H_NS,Lab_NNI_H_Tot
101061543,0,5,0,0,0,0,0,0,0,5,29,179,95,53,96,65,28,38,16,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,3,7,5,6,0,0,0,0,22,0,0,0,0,6,5,0,3,3,16,0,0,6,4,26,21,0,0,0,54,0,0,0,3,9,19,0,9,5,50,5,0,5,3,5,7,6,9,0,40,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,16,29,19,44,66,15,40,7,244,0,0,0,0,0,3,0,0,0,11
101061544,0,0,0,0,0,0,0,0,0,0,10,24,18,11,21,14,5,12,4,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,9,5,0,3,0,0,0,17,0,3,0,0,8,9,3,3,0,28,0,0,0,0,9,14,0,4,0,25,3,0,0,0,4,5,6,8,0,25,0,0,0,0,0,0,4,6,0,18,0,0,0,0,4,4,3,4,0,18,0,0,0,0,3,0,0,8,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,4,12,18,13,9,30,33,14,44,5,170,0,3,0,0,0,0,0,0,0,4
102011028,0,0,0,0,0,0,0,0,0,0,14,40,11,11,7,15,0,12,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,4
102011029,0,0,0,0,0,0,0,0,0,0,5,16,15,3,10,9,0,7,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,4,4,3,9,0,39,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,3,25,37,8,16,50,60,12,14,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,4,6,5,0,3,0,0,0,0,25,3,14,10,11,30,13,0,6,0,85,8,7,13,10,118,63,3,12,3,235,22,6,16,8,83,95,23,30,7,287,11,8,11,4,31,50,21,43,0,181,4,3,3,4,20,20,10,50,0,118,8,0,3,0,6,18,9,40,0,93,7,6,5,3,9,15,8,44,0,95,0,0,0,0,3,0,0,3,0,7,0,3,0,0,0,4,0,6,0,17,0,0,0,0,0,0,0,0,0,6,68,59,63,49,305,289,80,239,13,1165,4,4,0,0,4,0,0,0,0,10
102011031,4,4,0,0,0,0,0,0,5,12,554,588,266,111,225,98,6,36,12,1904,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,20,0,14,3,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,12,4,5,8,4,0,0,0,0,0,27,0,3,8,6,7,4,0,0,3,32,6,8,4,11,25,8,0,0,3,56,0,3,4,0,9,11,3,3,0,35,0,0,0,0,4,8,0,4,0,24,0,0,0,0,3,5,0,3,0,11,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,65,31,15,61,44,10,13,8,267,6,3,0,0,0,0,0,0,0,7
102011032,4,0,0,0,0,0,0,0,4,13,222,428,252,126,302,155,49,50,22,1606,4,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,17,8,23,0,0,0,0,0,0,0,32,3,13,7,0,0,0,0,0,0,24,3,16,10,0,0,3,0,0,0,29,9,11,21,3,3,7,0,4,0,60,8,5,22,14,26,10,5,0,5,93,5,15,11,15,50,33,11,3,0,146,8,3,5,4,39,47,7,13,5,143,5,6,3,3,18,25,6,17,5,84,4,7,0,0,8,12,6,11,0,44,0,4,4,0,6,13,0,14,0,44,5,0,0,0,8,22,4,17,0,62,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,3,0,0,7,9,60,122,88,54,174,169,39,94,12,808,3,0,4,0,0,0,0,0,0,10
102011033,0,0,0,0,0,0,0,0,0,0,3,25,13,8,8,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,5,0,8,0,35,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,5,32,165,56,24,28,24,7,4,3,346,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,10,6,0,0,0,0,0,0,9,0,4,4,0,0,6,0,0,0,11,0,3,3,0,6,0,0,0,0,20,4,4,0,5,26,7,3,0,0,49,0,0,3,3,23,15,0,0,0,49,0,0,0,0,9,0,0,4,0,16,0,0,0,0,5,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,65,23,10,65,33,11,11,0,234,0,0,0,0,0,0,0,0,0,5
102011035,0,0,0,0,0,0,0,0,0,4,4,5,4,4,0,4,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,7,0,18,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,0,0,22,106,69,31,61,26,11,12,0,339,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,5,8,0,0,0,0,0,0,0,12,3,3,0,0,0,0,0,0,0,12,3,8,7,0,0,0,0,0,0,16,3,9,9,7,3,6,0,3,0,48,12,16,21,11,25,7,0,0,0,92,4,7,14,11,32,15,6,6,0,100,5,4,7,3,35,23,6,8,4,83,0,0,0,0,12,9,4,6,4,35,0,4,0,0,0,0,0,4,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,47,72,60,45,109,51,17,36,6,442,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,0,0,0,6,17,13,4,8,5,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,0,0,0,4,21,13,8,10,7,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
102011039,0,0,0,0,0,0,0,0,0,0,40,97,35,16,34,26,0,22,3,269,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,12,3,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,15,3,0,3,5,4,0,77,0,0,0,0,0,0,0,0,0,0
102011040,0,0,6,0,0,0,0,0,0,6,49,170,85,53,59,32,8,23,3,496,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,7,8,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,11,0,3,5,4,0,3,0,0,0,15,0,0,0,0,0,3,0,0,0,12,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,15,5,7,6,0,8,3,84,0,0,0,0,0,0,0,0,0,3
102011041,0,0,0,0,0,0,0,0,0,0,7,49,21,7,8,12,0,8,0,114,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,7,0,7,0,40,0,3,0,0,0,0,0,0,0,5
102011042,0,3,0,0,0,0,0,0,0,12,75,246,102,36,61,40,20,8,3,590,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,3,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12,4,3,0,0,6,0,0,0,0,11,0,0,9,3,7,7,0,3,0,23,0,0,0,0,0,3,5,3,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,18,4,16,13,9,10,3,117,3,0,0,0,0,0,0,0,0,3
102011043,0,0,0,0,0,0,0,0,0,0,36,158,72,22,43,20,5,8,3,369,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,3,4,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,5,0,0,0,3,3,3,0,0,0,8,3,5,0,4,4,0,0,0,0,16,0,5,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,10,9,13,12,4,7,0,94,0,0,0,0,0,0,0,0,0,0
102021044,0,0,0,0,0,0,0,0,0,5,103,282,138,53,90,36,11,21,4,732,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,3,8,3,0,0,0,0,0,0,15,0,5,6,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,14,0,7,5,0,0,3,0,3,0,16,6,3,3,0,8,5,0,0,0,27,4,3,9,7,17,14,3,3,0,58,0,0,0,4,16,13,7,0,0,38,0,0,0,0,8,5,6,6,0,28,0,0,3,0,3,3,0,4,0,16,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,42,31,17,49,40,25,13,0,244,0,3,0,0,0,0,0,0,0,6
102021045,0,0,0,0,0,0,0,0,0,0,22,40,30,16,12,12,0,3,6,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,6,0,0,0,7,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,10,3,4,16,7,13,0,59,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,0,10,47,32,16,16,5,4,6,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,5,5,4,6,0,6,0,51,0,0,0,0,0,0,0,0,0,0
102021047,0,0,0,0,0,0,0,0,0,0,24,103,52,17,59,49,9,11,4,327,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,12,4,9,4,0,0,0,0,0,0,14,4,8,0,0,0,0,0,0,0,9,6,13,7,0,6,0,0,0,0,33,6,5,15,7,14,3,0,0,0,52,6,7,5,10,41,23,4,6,4,106,5,11,4,3,42,55,13,9,0,147,3,0,4,6,21,26,9,13,0,71,0,4,0,0,5,14,10,13,0,47,0,0,0,0,3,6,0,13,0,22,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,42,58,44,18,128,140,48,69,13,549,4,3,0,0,0,0,0,0,0,8
102021048,4,0,0,0,0,0,0,0,0,11,197,330,148,68,105,53,9,14,3,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,19,0,9,9,0,0,0,0,0,0,21,0,3,3,4,0,0,0,0,0,21,0,5,3,0,0,0,0,0,0,11,3,0,0,3,3,7,0,5,0,26,0,0,0,0,5,6,0,0,0,10,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,17,52,22,13,17,20,0,11,3,148,0,0,0,0,0,0,0,0,0,4
102021049,0,0,0,0,0,0,0,0,0,3,20,18,3,6,13,7,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,3,0,4,0,11,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,9,19,3,18,0,64,6,3,0,0,0,0,0,0,0,3
102021050,0,0,0,0,0,0,0,0,0,0,14,56,40,15,26,15,11,6,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,10,0,4,0,0,5,0,0,0,0,9,0,0,0,0,3,3,0,4,0,10,0,0,0,0,3,4,0,0,0,10,0,4,0,0,6,3,3,4,0,23,0,0,0,0,10,4,0,5,0,14,0,0,0,0,8,7,7,4,0,28,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,9,7,4,50,21,12,21,0,121,0,6,0,0,0,0,0,0,0,7
102021051,0,0,0,0,0,0,0,0,0,0,8,21,15,3,14,11,3,7,0,84,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,9,0,5,4,0,0,0,12,0,3,0,0,8,8,0,4,0,26,4,0,0,0,13,12,3,0,0,35,0,3,0,0,0,6,0,5,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,11,0,33,39,7,9,0,132,0,0,0,0,0,0,0,0,0,0
