POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
306041164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,204,334,384,376,88,8,1513,52,15,16,20,21,6,0,134,0,3,3,4,4,3,0,23,0,4,3,5,6,0,0,15,0,0,4,9,3,0,0,20,3,0,0,0,4,0,0,9,33,48,22,39,37,9,3,186,204,273,385,458,457,107,16,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,11,0,0,0,32,5,3,7,11,0,0,0,32
306041165,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,170,397,378,405,391,106,12,1859,69,38,32,20,17,4,3,180,0,0,3,6,7,5,0,20,0,3,5,14,0,4,0,31,9,58,11,19,10,7,0,110,4,9,4,10,3,0,0,34,31,103,37,32,39,14,4,263,292,632,477,515,479,140,20,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,10,0,0,0,0,0,14,6,11,4,0,0,0,0,27
306051166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,453,708,706,881,752,235,32,3764,201,64,30,40,29,9,3,387,0,10,8,12,6,4,0,39,4,6,8,6,10,0,0,25,3,5,9,4,6,4,0,31,0,3,3,3,8,0,0,22,49,38,28,25,40,19,0,195,726,900,803,979,848,281,37,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,10,4,6,5,3,0,0,19,12,5,6,4,3,0,0,32
306051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,109,159,190,213,63,4,798,28,17,13,13,4,3,0,73,0,0,6,7,4,3,0,20,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,13,13,17,15,28,29,27,7,129,100,141,185,248,257,92,13,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,0,4,0,0,3,0,0,10
306051168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,62,116,138,98,41,6,487,21,9,5,5,3,3,5,57,0,0,3,0,4,0,0,6,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,3,4,3,9,12,17,7,3,53,65,72,134,168,132,49,13,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,9
306051169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,170,279,321,272,86,13,1266,67,13,8,10,17,3,3,117,4,0,4,8,10,8,0,29,0,0,0,0,8,8,4,23,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,18,32,18,22,29,42,27,10,177,224,208,316,374,350,139,28,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,7,0,0,18,3,4,4,4,7,0,0,18
306051170,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,376,611,664,819,661,178,19,3331,161,86,32,36,28,7,0,355,0,4,8,14,8,4,0,38,0,9,0,7,3,3,0,21,0,8,3,17,5,4,0,38,4,8,3,3,4,0,0,26,32,32,31,39,29,19,3,195,588,786,768,937,745,216,26,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,7,11,3,0,0,0,25,9,8,11,3,0,0,0,28
307011171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,255,233,304,235,77,9,1287,41,27,6,9,11,3,0,103,0,3,0,8,10,0,0,20,0,0,0,0,10,4,3,17,0,3,0,0,0,0,0,6,0,8,4,0,6,0,0,21,37,30,29,33,41,20,0,192,258,322,283,359,305,108,16,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,3,0,5,17,4,4,3,0,3,0,5,19
307011172,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,305,630,655,579,418,105,10,2707,113,78,35,38,22,9,0,294,0,8,11,20,21,3,8,65,0,7,0,5,7,0,0,18,8,4,3,6,0,0,0,27,0,10,18,15,9,0,0,50,30,27,20,41,22,14,0,163,481,803,755,706,508,132,18,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,5,15,6,0,3,0,0,29,7,16,6,3,6,0,0,38
307011173,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,288,466,496,453,397,108,10,2216,84,29,19,12,21,0,0,171,3,8,5,11,11,4,0,39,0,0,4,4,0,0,0,9,5,7,3,0,4,0,0,18,0,3,3,3,4,5,0,15,35,21,19,18,24,8,0,125,419,529,553,507,457,130,12,2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,4,0,21,3,6,5,5,0,4,0,23
307011174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,188,189,204,190,56,12,930,33,19,6,9,8,6,0,81,0,6,3,4,4,3,0,24,0,0,0,0,8,0,0,9,0,0,0,3,0,0,0,4,0,5,5,3,7,3,0,22,14,20,21,32,36,20,8,150,151,244,225,260,256,86,19,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,7,5,0,25,5,0,0,5,7,5,0,27
307011175,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,154,304,276,314,253,50,10,1373,47,36,16,10,7,3,0,123,0,7,17,11,8,0,0,44,0,4,3,4,4,0,0,17,5,0,0,0,0,0,0,5,3,20,12,13,6,8,4,70,24,37,31,29,43,23,0,188,262,491,378,419,339,90,25,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,10,6,9,4,6,5,0,0,23,0,4,3,9,0,0,0,22,6,11,6,11,3,0,0,47
307011176,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,9,464,643,685,636,490,108,8,3034,113,48,27,35,29,3,0,259,0,12,13,9,13,8,4,57,0,7,4,3,4,4,0,23,3,3,3,0,10,0,0,25,3,13,5,14,14,0,0,57,58,53,36,44,46,9,0,242,654,784,778,741,609,130,16,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,9,0,5,0,0,33,8,8,7,8,3,0,0,42
307011177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,241,235,252,250,61,18,1176,32,19,21,22,10,8,0,122,0,4,4,15,11,5,4,41,3,3,0,3,9,6,4,19,0,0,0,0,0,0,0,3,11,21,23,18,27,11,7,112,32,48,51,79,62,40,16,317,196,336,343,388,367,130,43,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,7,9,12,11,5,5,38,5,6,5,16,11,5,5,47
307011178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,110,122,126,115,31,10,580,20,17,10,7,3,0,0,48,0,4,4,3,0,3,0,13,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,3,0,0,5,3,5,7,3,21,25,18,10,32,27,15,6,137,111,145,154,179,152,61,26,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6
307021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,236,228,280,305,85,18,1277,54,21,7,15,11,3,3,112,0,6,6,6,17,10,0,43,0,0,4,4,4,0,0,11,0,0,0,0,0,0,0,3,0,3,0,4,5,0,4,23,22,18,27,35,49,21,18,189,218,281,270,345,385,123,39,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,16,5,3,4,5,0,0,0,19
307021180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,348,663,694,718,576,107,9,3119,112,60,59,46,22,6,0,307,0,12,6,15,18,4,5,59,0,0,4,3,13,0,0,30,26,7,7,0,0,0,0,44,6,0,0,3,5,3,0,20,35,24,25,19,38,17,4,158,527,772,798,816,672,144,19,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,7,5,0,0,33,11,7,4,7,5,0,0,35
307021181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,220,240,238,180,44,13,1055,30,31,8,18,10,0,0,103,0,0,9,4,10,0,0,23,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,8,17,4,4,21,19,11,4,74,159,260,273,282,223,59,14,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,16,6,0,0,6,0,0,0,16
307021182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,203,276,298,336,256,60,10,1445,57,25,5,13,7,5,0,105,0,5,12,15,4,0,3,42,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,6,3,4,0,0,3,3,4,15,21,8,9,21,28,9,3,104,292,314,325,381,301,86,20,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,8,0,0,0,0,15
307021183,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,723,1071,1109,1210,875,237,31,5253,223,60,48,63,36,3,0,429,5,8,22,19,22,6,3,79,3,3,5,15,15,0,6,38,12,0,5,12,14,0,0,52,9,12,4,10,15,12,0,58,71,57,52,82,63,32,4,361,1045,1228,1260,1424,1040,292,38,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,7,13,13,10,15,8,0,0,56,17,15,10,15,10,0,0,66
307031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,150,143,174,156,57,3,748,28,6,7,5,3,0,0,48,0,6,5,3,4,0,0,18,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,11,11,3,10,13,16,14,4,69,114,163,159,203,190,71,15,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,13,3,0,0,0,4,0,0,13
307031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,97,98,166,131,38,6,613,12,9,11,5,10,0,0,41,0,3,5,0,8,0,0,30,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,18,11,6,8,13,12,12,10,79,99,122,126,189,169,55,18,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5
307031186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,129,121,132,140,55,11,674,24,8,4,6,3,0,0,49,0,0,0,8,5,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,7,11,5,4,0,23,6,12,21,21,15,5,3,87,122,153,148,181,166,73,17,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,5,0,0,0,3,0,4
307031187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,276,364,430,393,87,4,1770,80,23,17,14,15,0,3,140,0,0,4,6,8,5,0,18,0,0,0,4,0,0,0,9,0,0,0,3,8,0,0,14,0,0,0,3,7,0,0,12,22,17,19,16,20,10,3,103,313,317,400,466,448,105,14,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,0,0,3,0,0,0,12
307031188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,145,180,218,193,67,5,896,32,44,16,3,6,3,0,105,0,0,4,7,4,4,0,19,6,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,0,5,4,3,3,0,17,4,8,23,26,34,18,9,120,124,215,228,265,249,96,19,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,10
307031189,0,0,0,0,0,0,0,0,0,5,6,7,7,0,0,37,743,1012,953,1193,1084,287,28,5283,257,76,47,49,39,11,0,479,4,8,20,25,23,6,0,86,0,0,7,11,9,4,0,37,8,9,8,10,7,0,0,40,0,5,0,4,4,3,5,21,49,43,32,41,40,13,6,221,1069,1156,1069,1331,1217,325,37,6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,8,8,0,0,0,37,12,6,6,8,4,0,0,41
