POW_SA2_CODE_2021,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
303021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,7,0,0,0,0,20,15,6,7,7,0,0,0,27,23,86,115,98,78,25,10,433,164,78,58,35,36,19,5,390,0,0,0,5,0,0,0,14,637,594,539,465,332,112,18,2703
303021053,5,3,0,0,0,0,0,12,4,0,0,0,0,0,0,3,10,13,8,0,5,0,0,34,12,23,8,3,5,0,0,52,41,158,261,280,151,62,13,964,282,134,105,95,85,44,5,754,3,7,4,0,6,3,0,24,1178,1365,1296,1309,943,276,30,6389
303021054,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,4,0,0,4,0,0,14,8,4,3,0,3,0,0,17,21,84,175,204,118,13,0,625,80,49,47,33,48,16,0,277,4,4,0,0,4,0,0,17,357,491,530,516,333,82,8,2315
303021055,3,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,9,12,5,5,0,3,0,39,11,18,10,7,3,3,0,50,44,150,199,183,116,30,0,726,197,238,195,157,126,38,6,946,3,5,3,5,4,0,0,20,1043,1775,1568,1383,959,247,21,6996
303021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,12,8,9,0,0,0,0,0,14,9,47,89,117,45,28,0,333,40,32,37,20,29,16,0,185,0,0,0,0,0,0,0,6,217,363,387,425,273,96,3,1755
303021057,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,4,3,0,0,0,0,11,13,24,66,62,38,13,3,218,21,22,25,22,17,5,0,111,0,0,0,0,0,0,0,3,151,233,254,270,152,50,10,1115
303021058,14,21,8,9,7,0,0,60,6,9,5,3,0,0,0,22,10,47,23,15,9,3,0,108,25,79,36,29,16,3,0,181,76,342,451,430,188,45,9,1538,351,719,527,381,317,105,8,2407,13,13,14,17,18,0,3,66,1918,4739,3918,3323,2169,506,36,16601
303021059,5,8,0,4,0,0,0,12,0,0,0,0,0,0,0,3,0,12,3,0,3,0,0,26,4,19,4,6,3,0,0,38,41,114,173,189,129,56,15,714,135,74,68,57,58,31,0,431,3,0,0,0,0,0,0,11,619,878,855,924,659,188,37,4155
303031060,5,5,0,0,0,0,0,13,0,4,0,0,0,0,0,4,4,5,9,0,3,0,0,24,10,22,8,0,3,0,0,37,166,839,1208,940,481,61,5,3707,173,232,201,149,96,37,6,897,11,11,8,4,0,0,0,42,1219,2953,3235,2674,1522,270,28,11896
303031061,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,9,4,29,34,24,30,12,3,144,112,49,34,26,19,15,0,259,0,0,0,0,0,0,3,9,373,424,403,275,249,72,14,1817
303031062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,4,3,0,0,0,0,11,14,55,111,136,75,32,9,439,75,76,81,65,61,22,0,386,9,0,5,0,4,0,0,15,647,950,1039,1097,741,179,22,4674
303031063,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,6,3,0,0,0,0,0,11,7,7,0,3,0,0,0,22,37,149,222,237,140,40,3,833,236,125,96,81,67,25,3,635,5,4,9,0,0,0,0,21,1063,1125,1037,939,675,191,21,5039
303031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,3,0,0,0,0,0,8,27,86,155,121,78,28,9,503,80,61,52,41,29,11,3,278,3,0,0,9,0,0,0,18,498,684,770,646,453,112,17,3178
303031065,0,4,6,0,0,0,0,7,5,7,5,0,0,0,0,17,22,10,11,4,0,0,0,43,24,17,20,7,0,0,0,67,105,308,495,430,237,40,9,1632,715,316,236,181,151,51,9,1652,16,12,11,8,6,4,0,54,2609,2560,2216,1899,1249,315,39,10878
303031066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,6,0,9,3,0,0,0,0,13,12,37,87,73,61,29,7,305,78,30,29,20,29,4,0,189,0,5,0,3,0,0,0,7,299,279,365,357,286,81,18,1687
303041067,3,6,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,5,3,4,0,0,0,18,8,12,6,8,0,0,0,36,20,74,130,83,69,19,7,398,69,148,144,131,113,24,0,632,3,8,4,3,6,0,0,24,781,1739,1821,1557,1127,244,29,7293
303041068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,5,30,68,103,123,64,28,4,410,76,40,37,34,34,11,0,240,0,3,7,0,6,4,0,15,476,604,645,603,393,128,18,2868
303041069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,4,5,0,0,0,0,0,9,8,30,51,39,31,9,0,179,105,51,25,28,21,5,0,236,3,0,0,0,0,0,0,6,408,436,387,267,190,58,7,1757
303041070,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,4,11,7,0,3,4,3,0,29,17,17,4,3,5,3,0,42,53,283,459,431,219,52,5,1510,177,159,122,92,93,24,3,664,3,7,6,3,4,0,0,27,1029,1979,2018,1873,1213,268,24,8403
303041071,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,3,4,0,0,0,0,0,5,16,34,116,128,78,31,5,410,36,40,15,26,19,10,3,142,0,5,3,0,0,0,0,7,182,259,297,342,219,70,12,1375
303051072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,61,39,24,17,3,191,20,21,26,12,15,6,0,89,0,0,5,0,0,0,0,3,126,231,286,194,120,36,6,1007
303051073,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,18,8,6,6,3,0,0,0,27,30,139,242,194,125,46,3,786,151,96,83,78,50,16,0,469,8,3,3,4,0,0,0,18,783,1111,1280,1034,690,156,12,5069
303051074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,8,0,0,0,0,43,17,20,4,0,0,0,0,47,8,85,160,136,53,22,0,469,100,155,161,138,98,35,9,689,3,9,9,0,3,0,0,30,1160,2261,2290,2116,1380,274,24,9514
303051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,0,0,0,14,8,6,4,4,0,0,0,13,13,54,130,123,89,39,3,453,91,71,58,35,32,13,0,294,0,4,9,0,0,0,0,12,508,745,756,577,425,112,9,3126
303051076,3,11,0,4,5,0,0,16,0,3,3,0,0,0,0,8,35,36,23,8,9,0,0,118,41,48,26,17,13,0,0,143,53,289,463,472,309,57,7,1645,362,359,306,291,276,106,9,1715,23,35,17,26,11,6,0,117,3545,5922,6051,5824,4288,958,80,26668
303061077,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,5,0,0,0,0,0,14,6,27,59,63,45,12,4,235,17,27,20,11,9,0,0,88,0,0,0,0,0,0,0,0,80,203,206,201,136,39,9,867
303061078,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,9,0,4,0,0,0,0,12,10,0,6,0,0,0,0,18,20,66,101,64,69,23,0,350,34,31,33,37,28,10,0,171,0,0,5,0,6,0,0,10,274,436,486,381,294,85,8,1963
303061079,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,5,3,3,3,0,0,0,17,9,40,62,48,33,33,5,229,81,59,61,42,51,20,0,310,4,3,0,4,0,0,0,13,348,612,582,542,410,133,13,2645
303061080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,4,3,0,0,23,11,5,4,3,3,0,0,29,21,72,148,79,101,60,10,494,151,86,70,53,52,19,0,432,0,5,6,0,3,0,0,18,744,814,861,647,515,168,27,3772
304011081,4,0,0,0,0,0,0,6,3,4,0,0,0,0,0,8,5,4,0,4,0,0,0,11,9,5,0,4,0,0,0,18,15,24,73,65,63,44,6,304,240,87,58,61,43,16,0,504,0,4,0,3,3,0,0,14,849,605,516,535,380,144,23,3059
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,10,17,62,66,38,25,4,227,45,22,30,28,14,10,0,158,0,0,0,0,0,0,0,4,218,199,267,268,183,69,6,1210
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,24,29,30,13,0,108,9,7,5,4,0,3,0,27,0,0,0,0,0,0,0,0,32,57,53,62,46,21,0,279
304011084,0,4,0,6,0,0,0,7,0,0,0,0,0,0,0,0,10,7,0,0,3,0,0,21,7,11,4,6,3,0,0,24,27,77,145,160,131,57,3,602,206,98,89,79,51,11,0,539,3,7,11,8,3,0,0,26,852,992,953,929,668,177,19,4587
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,35,41,40,24,0,161,7,3,0,0,5,0,0,20,0,0,0,0,0,0,0,0,32,42,60,60,66,33,5,292
304021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,17,46,127,125,71,47,4,431,98,24,31,27,13,11,0,209,0,0,0,0,0,0,0,4,353,204,275,301,189,83,13,1425
304021087,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,19,40,93,159,100,58,19,489,70,47,41,49,39,22,0,273,0,0,0,0,3,0,0,7,330,355,392,529,344,140,34,2122
304021088,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,15,33,97,151,128,90,13,522,101,27,29,22,19,6,0,206,0,0,0,0,0,0,0,8,337,225,270,289,226,124,21,1501
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,3,13,23,53,97,57,23,8,262,18,11,27,19,15,5,0,90,0,0,0,0,0,0,0,4,97,150,175,232,140,44,11,837
304021090,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,3,0,3,0,0,0,15,18,48,137,139,105,59,24,531,125,40,36,48,35,12,6,294,0,0,0,0,0,0,0,5,459,341,428,478,369,132,36,2246
304021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,23,55,99,161,131,50,8,519,23,18,17,25,15,0,0,103,0,0,0,0,0,0,0,6,153,218,264,365,258,90,10,1351
304031092,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,12,19,33,94,125,95,47,10,416,115,29,39,23,29,7,0,245,0,0,0,0,0,0,0,8,373,324,324,329,268,89,12,1722
304031093,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,5,27,57,73,44,22,5,232,82,33,46,48,49,11,0,273,8,0,3,3,0,0,0,13,340,400,478,476,374,113,15,2182
304031094,5,9,3,5,0,0,0,18,3,0,0,0,0,0,0,4,9,3,6,0,4,0,0,24,21,13,11,5,4,0,0,43,81,198,323,279,178,68,23,1146,836,260,175,173,137,44,3,1619,0,6,10,0,4,0,0,23,2471,1699,1546,1316,897,274,44,8247
304031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,52,81,86,57,35,8,330,58,28,29,34,20,11,5,177,3,0,0,0,0,0,0,3,275,306,303,339,223,83,14,1543
304031096,15,16,13,3,7,3,0,67,5,6,3,0,0,0,0,16,8,3,4,0,0,0,0,17,22,28,23,6,11,3,0,96,432,1001,1324,1083,631,131,24,4622,380,250,245,125,130,41,7,1165,3,9,5,4,4,0,4,28,1594,2535,2767,1956,1268,288,49,10476
304031097,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,11,3,7,0,0,0,0,17,16,88,98,118,72,29,16,443,85,51,44,29,20,6,0,236,0,0,0,0,0,0,0,3,352,461,425,343,246,79,20,1934
304041098,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13,6,5,4,0,0,0,0,19,53,186,222,221,113,25,3,824,133,184,138,92,88,16,0,644,3,10,0,0,4,0,0,21,1524,2657,1662,1322,808,173,19,8159
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,9,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,5,7,9,6,3,0,0,31
304041100,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,7,0,4,0,0,0,0,12,6,29,50,75,27,20,0,213,156,50,40,34,35,10,0,325,0,4,0,0,0,0,0,4,642,329,326,359,212,61,7,1931
304041101,4,5,4,0,0,0,0,14,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,7,7,0,3,0,0,0,0,21,9,43,76,103,45,22,3,296,261,87,66,63,61,19,3,558,0,0,5,4,6,0,0,8,866,625,541,602,427,128,13,3214
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,8,21,23,18,18,15,3,0,97,16,12,7,14,3,5,0,54,0,0,0,0,0,0,0,3,92,171,99,143,94,18,0,621
304041103,8,0,0,0,0,0,0,13,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,11,3,0,0,0,0,0,16,28,47,204,265,166,97,12,814,175,61,41,47,43,21,4,385,0,0,0,0,0,6,0,4,632,423,575,678,438,176,26,2954
304041104,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,15,32,97,125,56,25,0,343,55,43,40,28,34,10,0,212,0,0,0,0,0,0,0,4,262,313,370,463,248,72,7,1739
305011105,120,135,132,99,46,3,0,531,34,44,45,16,9,0,0,149,122,249,135,94,55,18,3,674,274,429,306,212,108,19,3,1355,2837,13965,19955,15743,6887,1080,59,60525,2245,3688,3493,2330,1768,453,36,14015,89,140,113,108,62,30,15,554,14541,37607,41209,32726,16933,3141,238,146393
305011106,39,30,34,13,12,0,0,127,3,10,10,0,0,0,0,24,48,54,23,13,0,0,0,136,88,91,62,25,11,0,0,283,525,2412,3135,2372,1018,182,9,9650,749,830,618,329,247,65,6,2843,17,33,21,21,5,8,5,109,3669,7992,7453,5445,2793,521,53,27914
305011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,20,32,58,69,53,27,3,257,12,12,8,6,11,4,4,67,0,0,0,0,0,0,0,3,100,128,144,158,125,45,8,708
305011108,3,3,0,0,0,0,0,8,6,0,0,0,0,0,0,3,7,6,0,3,0,0,0,19,11,11,0,7,0,0,0,36,26,85,105,99,93,57,21,490,107,81,54,38,34,16,3,333,0,0,0,0,0,3,0,9,525,720,563,484,430,140,31,2905
305011109,9,3,0,0,0,0,0,17,0,3,0,0,0,0,0,3,10,8,6,0,0,0,0,25,13,13,3,5,0,0,0,45,51,160,217,199,168,75,24,894,198,118,89,57,53,27,0,543,8,5,0,5,0,0,0,21,857,1025,874,730,530,197,39,4248
305011110,27,36,27,24,12,3,0,120,3,11,4,5,6,0,0,30,20,61,20,12,4,5,0,124,55,105,52,33,18,6,0,267,320,1775,2458,1962,915,177,7,7617,781,1386,1123,773,588,161,3,4811,15,32,25,21,11,8,0,121,3591,8760,8582,6818,4166,808,45,32771
305011111,10,16,9,3,0,0,0,42,0,4,5,0,0,0,0,11,8,23,14,3,4,0,0,55,15,48,29,10,4,0,5,104,160,659,883,782,386,107,21,3001,272,329,279,248,216,75,9,1427,9,10,11,5,10,0,0,43,1373,2970,2976,2800,1855,530,75,12578
305011112,10,12,8,0,0,0,0,27,0,0,8,0,0,0,0,6,12,10,5,0,0,0,0,29,17,23,19,4,3,0,0,67,111,460,460,415,215,66,12,1733,291,213,122,89,72,29,0,818,4,11,0,3,0,0,4,19,1443,2343,1708,1338,841,225,33,7916
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,56,63,43,3,4,209,22,20,14,14,11,3,0,75,0,0,0,0,0,0,0,6,106,179,187,187,127,27,0,820
305021114,5,0,3,0,0,0,0,7,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,8,11,9,5,0,0,0,0,29,24,64,113,149,95,34,9,482,116,64,31,31,32,9,0,278,0,0,0,0,0,0,0,0,543,589,477,498,304,86,19,2504
305021115,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,12,3,0,0,0,0,16,3,14,4,0,3,0,0,26,23,100,131,135,70,33,6,491,100,68,62,41,42,13,0,323,4,5,0,0,0,0,0,12,618,967,842,698,454,146,20,3741
305021116,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10,7,25,57,90,56,22,0,255,55,29,23,16,15,3,5,145,0,0,0,0,0,0,0,3,188,246,243,239,178,51,7,1144
305021117,3,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,9,15,3,0,0,0,0,26,8,21,4,0,0,0,0,42,42,143,231,195,108,40,7,762,225,125,101,62,61,19,3,593,9,12,4,3,0,6,4,30,1228,1728,1502,1391,892,185,22,6961
305021118,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,4,7,0,0,0,0,0,10,13,52,85,85,63,27,0,329,35,17,12,15,20,7,0,97,0,0,0,0,0,0,0,0,167,214,223,218,154,56,13,1048
305031119,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,9,5,6,3,3,0,33,16,11,5,8,3,3,0,38,40,158,181,139,87,29,8,645,188,118,75,45,56,15,7,499,0,0,5,6,0,0,0,15,962,1272,1047,814,539,160,20,4812
305031120,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,51,81,102,42,18,0,310,66,34,23,20,13,7,0,173,0,0,0,0,0,0,0,6,300,328,301,243,148,50,12,1387
305031121,0,5,0,0,0,0,0,9,3,0,0,0,0,0,0,3,4,11,0,5,0,0,0,16,7,14,6,0,0,0,0,26,10,41,70,81,58,20,13,302,99,48,25,23,30,9,7,239,6,0,4,0,0,0,0,10,466,442,356,328,253,100,30,1970
305031122,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,9,4,0,0,0,0,0,16,23,65,104,120,102,37,16,458,127,54,38,42,33,4,4,298,4,0,3,3,0,0,0,12,551,543,501,514,406,111,25,2659
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,52,80,38,17,3,225,39,22,16,18,17,4,0,118,0,0,0,4,0,0,0,9,144,151,197,241,145,44,5,926
305031124,3,12,0,0,0,0,0,16,0,0,0,0,0,0,0,4,7,6,0,4,0,0,0,16,11,20,5,4,0,0,0,33,45,127,169,143,112,40,12,649,83,64,38,30,26,11,5,250,0,3,0,3,0,0,0,10,428,634,538,479,344,97,26,2544
305031125,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,3,13,0,0,0,0,0,19,33,120,168,159,98,52,7,628,72,66,70,37,34,9,0,287,4,0,5,3,0,0,0,15,528,990,1010,777,472,142,24,3940
305031126,21,35,33,37,19,5,0,156,0,0,0,0,4,0,0,12,13,45,15,7,6,0,0,84,38,82,53,42,29,6,0,248,89,436,728,718,417,78,10,2467,344,830,686,489,377,119,8,2855,9,11,12,12,3,3,0,59,1921,5067,4849,4038,2677,598,34,19190
305031127,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,10,10,0,0,0,0,0,20,17,39,45,70,34,16,0,218,154,35,27,18,8,4,0,246,0,0,0,0,0,0,0,6,548,337,283,272,153,47,3,1645
305031128,30,33,18,14,14,3,0,114,0,5,3,0,0,0,0,10,34,47,24,8,5,6,0,123,62,87,46,26,21,7,0,240,336,1619,1960,1568,728,156,13,6391,434,620,550,350,265,78,5,2309,11,20,20,11,6,0,5,76,2908,6911,6476,4989,2792,605,66,24748
305031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,16,36,57,77,54,11,4,258,78,30,20,18,7,6,0,157,0,0,0,0,0,0,0,0,314,320,269,240,155,46,12,1345
305031130,0,4,4,0,0,0,0,4,0,3,0,0,0,0,0,3,3,5,4,0,0,0,0,12,5,7,3,0,0,0,0,20,35,150,154,163,85,26,5,619,146,59,55,47,49,17,6,376,0,6,7,0,0,0,0,17,652,934,847,746,468,110,23,3783
305031131,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,12,3,3,0,0,0,24,8,9,4,3,0,0,0,33,22,118,193,199,90,29,7,664,116,136,103,96,79,21,3,547,0,0,4,4,0,0,0,11,535,1005,944,939,603,138,18,4181
305041132,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,12,5,3,0,0,0,3,0,18,29,92,161,288,168,61,14,803,193,69,69,67,52,28,6,477,0,3,5,0,0,0,0,10,782,761,745,914,616,171,28,4010
305041133,0,3,5,0,5,0,0,14,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,12,4,12,7,3,3,0,0,24,36,52,109,136,76,39,12,465,73,172,158,122,110,38,0,668,5,9,5,0,0,0,0,17,406,901,857,858,690,229,30,3965
305041134,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,11,31,40,132,192,128,61,9,592,61,32,26,19,17,9,0,177,0,0,0,0,0,0,0,3,307,274,345,427,297,103,17,1771
305041135,14,19,19,14,0,0,0,70,3,6,0,0,0,0,0,12,19,28,13,3,5,0,0,70,33,54,30,16,7,0,0,148,300,1365,1747,1412,691,146,15,5679,624,453,302,194,162,58,11,1809,4,10,12,4,8,5,5,53,2937,4903,4664,3835,2121,501,60,19013
305041136,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,16,9,3,0,4,0,0,0,22,26,59,79,107,62,25,3,360,86,48,34,35,25,13,0,242,0,0,0,0,0,0,0,0,373,475,378,368,259,73,7,1945
305041137,6,3,9,6,0,0,0,27,0,0,0,0,0,0,0,10,11,15,4,0,0,0,0,36,27,19,13,11,0,3,0,67,123,493,604,535,234,79,15,2077,347,177,155,113,107,46,3,960,3,10,5,3,0,0,0,28,1590,2080,1985,1644,1056,373,51,8777
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,3,0,5,0,0,0,0,6,7,10,35,32,25,12,0,123,10,17,10,17,14,4,0,77,0,0,0,0,0,0,0,5,49,71,118,132,101,37,4,511
306011139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,3,5,0,0,0,0,0,4,6,34,76,126,124,58,20,446,92,83,69,69,66,25,3,403,3,0,0,0,6,0,0,4,331,350,404,474,400,145,25,2134
306011140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,0,18,6,0,4,0,0,5,0,12,10,29,78,91,68,18,0,295,65,103,124,147,135,29,4,609,5,0,0,0,9,0,0,18,352,615,716,836,599,128,16,3267
306011141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,3,0,0,0,0,11,12,45,94,107,90,27,0,369,127,69,77,75,56,15,0,418,0,3,0,0,5,0,0,10,498,460,612,667,454,109,8,2807
306011142,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,4,0,0,0,0,0,6,7,0,0,0,0,0,0,15,23,110,182,194,162,51,15,735,320,143,137,134,122,49,4,908,0,7,0,3,4,0,0,17,1079,905,1024,1063,863,245,33,5206
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,46,51,20,4,158,25,19,20,20,21,15,0,120,0,0,0,0,5,0,0,10,99,100,136,164,176,65,12,742
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,45,44,23,9,0,153,46,35,38,26,38,9,0,195,0,0,5,0,0,0,0,15,178,260,308,269,234,77,5,1336
306021145,0,0,0,0,0,0,0,5,13,3,3,0,3,0,0,20,27,33,18,10,12,0,0,97,37,35,23,10,12,0,0,118,90,501,756,770,474,117,19,2727,726,1071,888,778,649,193,18,4312,17,21,17,20,25,9,3,108,2765,5230,5352,5232,3704,914,92,23290
306021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,0,0,0,19,10,4,5,0,0,0,0,23,11,25,52,65,39,27,4,226,162,87,58,50,52,15,5,431,5,5,0,0,0,0,0,11,584,488,405,421,310,103,26,2338
