POW_SA2_CODE_2021,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000_3499_A_15_19,Pro_3000_3499_A_20_24,Pro_3000_3499_A_25_34,Pro_3000_3499_A_35_44,Pro_3000_3499_A_45_54,Pro_3000_3499_A_55_64,Pro_3000_3499_A_65_74,Pro_3000_3499_A_75ov,Pro_3000_3499_Tot,Pro_3500mo_A_15_19,Pro_3500mo_A_20_24,Pro_3500mo_A_25_34,Pro_3500mo_A_35_44,Pro_3500mo_A_45_54,Pro_3500mo_A_55_64,Pro_3500mo_A_65_74,Pro_3500mo_A_75ov,Pro_3500mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44
203021037,17,12,11,8,7,0,49,0,3,29,26,12,11,3,0,88,0,0,25,27,15,14,6,0,87,0,9,45,43,18,24,10,0,146,0,17,48,35,37,18,4,0,160,0,3,72,47,47,25,3,0,195,0,0,37,34,31,33,3,0,148,0,0,52,53,44,38,4,0,186,0,0,9,10,15,5,3,0,35,0,0,11,19,12,21,6,0,64,0,0,3,6,0,0,0,0,10,5,43,355,333,263,206,62,6,1265,0,0,0,5,0,0,0,0,3,8,0,0,0,0,0,0,0,13,3,0,0,0,0,0,4,0,9,0,3,6,0,0,3,0,0,14,6,11,8,0,4,3,4,0,30,13,15,13,12,9,11,0,0,67,7,32,24,18,3,8,3,0,87,0,22,46,14,24,12,0,0,108,0,14,41,27,18,18,0,0,126,0,4,27,18,12,7,0,0,73,0,0,13,11
203021039,80,65,28,43,21,0,271,0,27,111,103,66,66,27,0,399,0,84,196,193,119,92,20,5,713,0,157,412,321,223,139,31,0,1283,0,111,564,344,257,202,31,5,1510,0,55,604,390,338,203,42,9,1639,0,10,443,389,324,197,33,0,1388,0,6,537,715,544,283,46,3,2139,0,0,71,89,75,50,10,0,287,0,0,74,283,212,127,54,3,752,0,3,10,11,8,11,4,0,49,24,524,3185,2955,2248,1436,343,25,10741,0,0,3,0,0,0,0,0,15,14,9,4,4,6,0,0,0,35,14,17,8,3,0,3,0,0,47,15,15,23,6,9,7,3,0,79,37,41,32,26,15,20,7,4,170,46,62,46,27,31,17,8,0,243,25,102,101,53,33,37,4,0,351,6,98,176,117,86,58,9,0,552,0,75,252,136,132,79,13,0,682,0,40,148,104,95,55,18,0,458,0,16,90,107
203021040,11,11,5,6,5,0,42,0,7,22,18,9,11,4,0,75,0,13,22,31,19,18,8,0,111,0,14,74,41,33,10,7,0,186,0,10,70,33,41,28,3,0,191,0,3,72,52,45,40,6,0,208,0,4,48,45,46,21,7,0,172,0,0,44,78,58,34,12,0,226,0,0,11,9,16,9,0,0,41,0,0,4,19,29,15,4,0,71,0,0,0,0,0,3,0,0,10,0,73,389,359,309,224,58,7,1425,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,4,4,6,4,3,0,0,24,3,10,5,4,0,0,0,0,21,7,6,3,10,5,3,0,0,38,20,14,11,12,4,8,4,0,66,0,30,29,10,18,8,0,0,98,0,25,38,38,19,13,0,0,130,0,22,65,17,15,13,6,3,138,0,3,29,23,19,10,5,0,87,0,0,29,22
203021042,54,23,6,14,3,0,113,0,9,38,30,12,9,10,0,113,0,19,46,52,24,18,6,3,167,0,24,88,85,48,32,8,0,279,0,27,129,86,51,34,12,0,335,0,7,133,113,67,29,12,0,368,0,0,109,108,74,36,8,0,335,0,3,86,224,169,87,14,0,580,0,0,0,26,33,21,5,0,84,0,0,12,56,69,54,9,3,199,0,4,3,3,5,4,0,0,20,7,131,742,845,575,350,108,14,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,8,4,6,0,0,15,0,0,0,0,0,0,4,0,4,3,8,0,5,10,4,3,0,30,10,16,8,4,4,6,0,0,44,3,17,6,7,0,10,4,0,53,5,21,22,19,12,6,0,0,79,0,9,34,23,18,21,5,0,106,0,4,27,23,17,17,6,0,91,0,3,20,24
203021043,8,3,3,4,5,0,22,0,4,15,11,4,9,3,0,45,0,0,28,11,10,10,3,0,62,0,4,39,25,15,12,0,0,94,0,8,37,25,25,10,10,0,116,0,3,58,34,19,22,3,0,147,0,0,32,38,38,23,4,0,140,0,0,58,90,77,46,4,0,276,0,0,3,3,7,4,0,0,29,0,0,10,14,13,13,0,0,46,0,0,3,0,0,0,0,0,7,0,33,299,281,210,153,35,0,1012,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,8,4,0,0,0,21,0,9,3,5,3,3,4,0,20,14,6,3,3,7,10,5,0,37,9,10,9,14,9,8,3,3,68,9,26,24,18,10,10,0,0,92,9,19,46,15,27,13,0,0,134,6,29,55,25,30,18,3,0,168,0,20,39,32,31,16,6,0,143,0,12,53,43
203021044,5,0,0,0,0,0,15,0,6,9,4,0,3,4,3,25,0,0,4,11,3,4,0,0,21,0,5,12,4,8,0,0,0,32,0,5,15,5,4,8,0,0,35,0,0,14,5,12,7,0,0,39,0,0,9,7,7,3,0,0,31,0,5,12,11,14,7,6,0,48,0,0,0,0,4,3,3,0,8,0,0,5,0,6,6,3,0,22,0,0,0,0,0,0,0,0,6,0,17,77,63,73,40,18,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,3,3,0,0,0,0,11,5,5,4,3,0,0,6,0,16,5,10,11,7,3,0,0,0,31,0,7,6,6,0,4,0,0,33,0,7,11,11,6,5,0,0,44,0,5,18,8,10,3,0,0,44,0,0,6,8,6,5,0,0,27,0,4,4,4
203021045,10,6,6,4,3,0,34,0,3,14,11,11,7,6,0,43,0,7,14,7,7,11,7,0,50,0,6,23,22,15,11,0,0,85,0,4,38,27,15,15,4,0,106,0,0,27,28,12,18,3,0,96,0,0,27,23,29,13,4,0,98,0,0,26,53,43,39,5,0,158,0,0,0,6,9,0,4,0,17,0,0,4,5,12,12,5,0,30,0,0,5,3,5,0,0,0,10,0,25,194,201,171,125,47,3,766,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,5,0,3,0,0,0,26,3,3,6,6,3,8,3,0,23,13,7,5,5,0,5,4,0,32,28,10,7,10,13,10,4,0,83,6,36,36,11,13,14,0,0,109,3,35,56,33,32,18,5,0,177,0,28,71,33,38,26,3,0,208,0,15,44,38,27,21,0,0,150,0,4,32,35
203021046,13,17,12,5,5,0,50,0,14,14,24,8,15,9,0,78,0,4,34,33,23,23,6,0,124,0,23,57,27,33,25,3,0,163,0,27,53,47,29,26,11,0,199,0,3,68,44,29,34,4,0,187,0,0,40,47,47,34,9,6,184,0,0,27,81,87,67,11,0,275,0,0,12,13,10,7,4,0,45,0,0,10,19,28,15,8,0,77,0,0,0,0,0,0,0,0,6,10,89,343,368,324,259,70,8,1480,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,3,0,0,6,0,5,4,0,12,12,3,3,3,3,0,0,5,30,22,15,5,11,5,5,0,0,56,7,45,11,9,10,5,3,0,86,4,25,52,14,11,6,5,0,113,0,15,51,33,26,13,4,0,140,0,11,24,24,16,16,0,0,94,0,4,18,27
203021047,19,14,5,4,7,0,61,0,3,25,27,11,14,4,0,88,0,21,57,26,23,19,16,0,170,0,86,205,67,52,34,12,0,449,0,23,179,85,50,54,14,0,402,0,4,164,106,63,44,11,0,393,0,5,76,99,74,55,4,0,317,0,0,80,128,134,93,12,0,443,0,0,12,23,20,9,3,0,64,0,0,7,36,14,14,6,0,76,0,0,0,7,0,0,0,0,13,4,156,836,631,455,357,95,0,2545,0,0,0,0,0,0,0,0,8,4,0,0,0,0,5,0,0,6,3,10,5,4,5,3,0,0,31,4,7,3,0,0,3,0,0,23,8,11,11,3,6,9,3,0,51,26,27,19,9,6,12,5,0,98,7,52,28,18,17,14,10,0,150,6,52,84,25,25,20,8,0,221,0,41,120,54,47,52,7,0,317,0,10,82,51,48,34,8,0,233,0,4,58,70
203021485,0,4,3,5,0,0,10,0,0,11,4,0,0,0,0,16,0,0,5,5,6,0,0,0,18,0,0,14,9,6,3,0,0,33,0,0,12,11,5,0,0,0,27,0,0,15,6,9,0,0,0,38,0,0,6,6,9,4,0,0,31,0,0,11,24,14,4,4,0,61,0,0,0,0,3,4,0,0,9,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,72,80,67,29,7,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,0,0,0,0,0,11,0,4,3,3,0,0,0,0,9,0,7,7,6,0,0,0,0,21,0,5,11,5,4,0,0,0,24,0,3,11,4,4,5,6,0,28,0,4,5,4,3,0,0,0,20,0,3,6,6
203021486,6,0,3,0,4,0,15,0,4,6,14,8,5,0,0,34,0,4,13,14,15,4,3,0,53,0,9,53,22,17,18,5,0,119,0,6,42,24,28,12,7,0,123,0,5,43,30,19,23,5,0,124,0,0,35,15,29,18,0,0,106,0,0,42,80,59,52,9,0,248,0,0,5,6,18,8,0,0,34,0,0,4,18,21,15,6,0,57,0,0,0,0,0,0,0,0,5,0,38,267,242,208,163,46,4,964,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,3,3,0,0,0,7,0,0,14,11,4,3,3,0,0,4,0,31,6,8,9,6,5,0,0,0,37,10,19,17,8,17,5,3,0,73,0,17,41,17,27,18,0,0,122,0,14,47,40,27,26,4,0,164,0,13,44,20,33,24,3,0,144,0,8,44,28
203021487,8,10,0,10,3,0,34,0,3,11,19,9,6,9,0,53,0,0,24,23,14,8,9,0,81,0,8,44,23,15,15,4,0,105,0,7,41,28,24,5,0,0,110,0,3,57,34,23,12,0,0,128,0,0,21,25,19,11,3,0,84,0,0,39,43,37,25,6,0,142,0,0,5,3,6,0,0,0,20,0,0,0,15,17,14,0,0,37,0,0,0,0,0,0,0,0,4,6,41,273,238,163,107,39,3,875,0,0,0,0,5,0,0,0,4,3,0,5,0,0,0,5,0,17,9,6,0,3,0,0,0,0,23,6,3,3,3,9,5,0,0,37,13,7,8,9,7,3,0,0,52,31,35,11,5,4,6,0,0,92,11,35,37,15,9,14,0,0,122,3,42,52,23,30,16,0,0,170,0,21,58,38,18,20,0,0,157,0,0,48,32,20,10,4,0,113,0,5,38,30
203021488,4,3,4,3,0,0,20,0,0,10,14,0,0,0,0,23,0,4,8,10,3,9,0,0,30,0,0,19,8,12,11,0,0,54,0,4,18,10,15,9,0,0,47,0,0,24,16,6,6,3,0,56,0,0,24,17,22,8,0,0,75,0,0,22,47,42,22,0,0,127,0,0,0,0,3,0,0,0,7,0,0,0,9,4,4,0,0,23,0,0,0,0,0,0,0,0,0,4,16,135,142,112,70,13,3,497,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,8,0,4,0,3,3,0,4,0,13,3,8,4,4,0,4,0,0,22,6,7,5,5,3,0,0,0,32,3,11,4,8,3,0,3,0,33,0,14,19,10,4,4,3,0,50,0,12,21,11,8,18,0,0,67,0,4,15,11,31,11,0,0,77,0,4,10,15
203031048,6,16,5,7,3,4,39,0,0,5,15,5,3,5,0,31,0,3,12,13,0,4,3,0,46,0,4,17,17,10,14,6,0,66,0,0,27,20,12,18,0,0,73,0,0,37,28,26,20,6,0,118,0,0,14,23,25,15,3,0,83,0,0,12,51,47,28,6,0,146,0,0,3,3,9,4,0,0,11,0,0,5,9,6,19,4,0,32,0,0,0,0,0,3,0,0,3,0,14,143,211,143,136,39,8,699,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,6,0,3,0,0,0,14,3,3,6,0,0,0,3,0,19,7,3,6,0,5,3,4,0,30,6,8,9,5,6,5,0,0,42,0,11,17,5,9,9,0,0,48,0,11,20,9,11,12,0,0,68,0,18,24,18,13,12,7,0,83,0,0,21,20,16,4,0,0,66,0,5,14,9
203031049,3,5,9,3,3,0,28,0,0,5,8,3,9,3,0,29,0,3,6,6,7,6,8,0,36,0,4,4,6,4,5,4,0,35,0,0,14,5,11,11,4,0,51,0,0,10,10,9,10,0,0,48,0,0,3,6,10,10,4,0,34,0,0,7,16,11,14,6,0,56,0,0,0,4,0,0,0,0,4,0,0,0,11,10,12,5,0,32,0,0,0,0,0,0,0,0,3,0,16,58,86,73,92,50,4,385,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,3,0,0,3,3,0,0,12,3,0,0,0,3,0,3,0,5,4,6,10,0,3,3,0,0,28,3,16,10,3,4,11,3,0,48,0,12,26,5,8,9,0,0,60,0,8,32,20,16,13,5,0,83,0,6,19,12,9,11,0,0,50,0,0,10,19
203031051,0,5,0,4,4,0,15,0,0,5,7,0,3,7,0,20,0,0,4,5,0,8,3,0,20,0,0,6,8,9,9,4,0,32,0,0,3,5,5,13,5,0,24,0,0,11,6,12,8,3,0,29,0,0,4,6,3,12,0,0,32,0,0,7,7,12,13,8,4,48,0,0,4,0,8,0,0,0,9,0,0,0,6,4,0,5,0,10,0,0,0,0,0,0,0,0,3,0,3,49,49,58,60,33,7,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,4,0,4,0,0,11,4,0,5,0,6,0,4,0,15,4,5,3,4,3,0,0,0,24,0,8,11,8,8,6,0,0,39,0,8,14,10,3,7,4,0,47,0,3,18,14,8,8,3,0,55,0,4,11,9,5,3,0,0,35,0,0,9,4
203031052,0,0,9,3,3,0,15,0,0,0,10,0,10,9,0,25,0,0,6,10,11,7,3,3,36,0,0,14,12,13,12,3,4,50,0,3,10,3,5,11,7,0,41,0,0,11,9,3,14,11,0,54,0,0,11,0,5,14,12,0,40,0,0,9,23,16,19,14,0,79,0,0,0,3,0,4,0,0,11,0,0,0,7,14,6,0,4,33,0,0,0,0,0,0,0,0,0,0,10,58,88,92,102,61,15,430,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,4,0,0,9,0,0,0,0,6,5,0,0,9,7,3,6,5,0,7,5,0,28,0,4,9,0,5,0,0,0,27,0,5,17,10,4,4,0,0,42,0,10,20,13,9,7,3,0,60,0,6,13,13,5,6,0,0,42,0,0,8,5
203031053,13,12,19,12,3,0,70,5,7,38,26,15,7,8,5,108,0,13,32,40,25,14,3,0,128,0,21,57,48,36,17,12,0,188,0,11,87,66,32,13,5,0,207,0,7,73,86,49,24,3,0,240,0,0,34,64,44,19,5,0,169,0,0,25,82,76,32,3,0,228,0,0,5,18,19,14,3,0,56,0,0,8,35,39,21,6,0,115,0,0,5,4,0,0,0,0,11,5,76,390,528,371,191,68,13,1637,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,13,9,4,5,0,0,3,0,0,17,7,8,3,9,3,0,0,0,29,7,6,4,6,5,4,0,0,39,12,15,7,9,5,9,7,0,72,9,41,34,13,20,8,4,0,132,3,37,40,25,18,12,0,0,140,4,12,75,44,31,16,4,0,186,0,6,52,40,28,17,0,0,142,0,5,44,31
203031489,8,4,0,0,0,0,8,0,3,6,11,6,5,0,0,27,0,0,6,7,16,3,3,0,37,0,3,19,15,8,4,0,0,46,0,8,28,18,8,4,4,0,72,0,0,21,19,9,6,0,0,61,0,0,13,15,11,9,4,0,49,0,0,12,35,17,11,3,0,81,0,0,0,4,7,4,0,0,21,0,0,0,8,8,8,0,0,31,0,0,0,0,0,0,0,0,4,0,18,115,143,106,66,29,4,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,6,0,0,0,5,0,5,0,0,15,6,5,3,6,0,0,0,0,19,3,8,6,9,6,3,0,0,17,3,10,15,6,4,4,0,0,35,0,5,24,7,5,0,5,0,46,0,7,37,19,11,5,0,0,82,0,4,12,16,12,4,0,0,48,0,0,8,14
203031490,7,7,9,3,3,4,40,0,3,15,15,22,11,7,0,70,4,5,16,17,19,8,4,0,71,0,7,26,31,28,17,7,0,107,0,3,20,26,28,17,8,0,109,0,4,39,29,36,22,8,0,135,0,0,10,31,26,13,5,0,86,0,0,21,51,49,25,11,0,151,0,0,5,6,12,5,0,0,32,0,0,9,13,24,13,4,0,56,0,0,0,0,0,0,0,0,5,4,24,191,241,249,145,73,10,935,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,0,0,8,0,3,4,3,6,0,0,0,16,0,3,0,3,3,3,0,0,18,12,3,6,6,0,9,3,0,35,25,19,6,3,9,8,0,0,80,6,36,25,17,19,10,4,0,115,0,19,29,23,17,9,0,0,108,0,17,53,39,26,13,6,0,151,0,14,37,21,25,8,0,0,108,0,0,20,22
204011054,3,8,0,6,6,0,18,0,0,3,4,4,4,0,0,24,0,0,11,9,4,11,7,0,48,0,0,15,17,17,6,5,0,61,0,3,14,11,6,6,3,0,38,0,0,25,14,5,17,3,0,66,0,0,6,4,10,9,5,0,34,0,0,5,14,15,16,0,0,50,0,0,0,4,3,0,0,0,14,0,0,0,6,4,4,0,0,13,0,0,0,0,0,0,0,0,4,3,17,96,91,75,74,37,10,399,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,4,6,0,0,0,10,11,4,0,3,0,4,0,0,24,8,6,3,9,6,8,3,0,36,4,4,12,5,4,7,3,0,38,0,10,16,9,18,5,0,0,56,0,10,28,11,21,15,3,0,87,0,0,13,15,14,5,3,0,51,0,0,5,6
204011055,0,4,3,0,6,4,14,0,5,0,3,7,8,4,0,24,0,7,3,5,11,7,6,0,31,0,4,11,9,7,10,4,0,48,0,0,9,11,0,5,5,0,25,0,0,15,6,4,12,0,0,32,0,0,6,5,10,6,0,0,30,0,0,0,9,12,8,0,0,33,0,0,0,6,4,0,0,0,13,0,0,3,4,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,59,56,69,61,47,6,296,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,3,0,10,0,4,0,0,0,0,0,0,9,4,4,0,0,0,9,4,0,19,8,9,3,5,0,7,0,0,32,0,6,4,9,9,14,0,0,42,0,6,16,10,5,8,5,0,47,0,0,16,16,9,9,3,0,53,0,0,7,10,8,0,0,0,28,0,0,10,8
204011056,6,3,10,3,3,0,33,0,5,15,11,5,3,4,0,43,0,6,14,10,18,3,3,0,63,0,7,29,24,14,18,5,0,102,0,21,63,23,34,15,6,0,163,0,5,53,44,30,28,7,0,167,0,0,21,26,18,20,6,0,88,0,0,27,48,59,38,5,0,184,0,0,3,7,10,0,0,0,19,0,0,3,9,9,6,0,3,28,0,0,0,0,4,0,0,0,5,7,50,234,223,215,157,44,10,945,0,0,0,0,3,0,0,0,3,7,0,0,3,0,0,0,0,14,3,0,4,0,6,0,0,0,8,0,0,4,3,3,0,0,0,17,5,0,3,4,4,3,0,0,21,9,11,8,12,9,8,3,0,61,9,22,14,14,7,4,3,0,75,3,14,27,9,21,9,3,0,87,0,10,30,26,18,26,8,0,120,0,6,22,19,21,9,0,0,71,0,0,13,14
204011057,3,10,4,5,14,0,39,0,5,4,12,12,9,4,0,42,0,0,10,14,13,11,7,0,57,0,9,17,16,18,14,6,0,75,0,4,25,31,20,17,3,0,90,0,5,16,25,21,17,5,0,86,0,0,17,20,23,15,5,0,75,0,0,18,38,18,32,13,0,114,0,0,3,9,3,0,0,0,16,0,0,4,8,15,4,5,0,30,0,0,5,0,4,3,0,0,12,0,15,115,181,154,128,69,4,679,0,0,0,0,5,0,0,0,8,11,0,0,0,0,0,0,0,14,7,0,0,0,6,0,0,0,11,0,0,0,0,3,4,0,0,12,7,0,4,5,9,0,0,0,26,8,8,8,6,7,7,0,0,46,3,15,16,7,15,9,8,0,64,8,18,25,14,15,17,5,0,94,0,18,41,29,14,19,6,0,119,0,4,18,14,21,6,0,0,73,0,0,14,16
204011058,0,5,0,0,4,0,8,0,0,0,3,0,0,0,0,8,0,0,4,6,4,4,0,0,19,0,0,8,6,5,0,0,0,23,0,3,3,8,4,8,0,0,27,0,0,10,12,3,7,3,0,31,0,0,8,3,4,8,0,0,17,0,0,6,9,12,5,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,7,0,0,0,0,0,0,0,0,0,0,11,34,53,28,33,15,0,176,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,9,4,3,0,0,3,3,6,0,27,0,5,7,5,3,7,8,0,38,0,6,10,0,14,3,5,0,37,0,7,15,8,3,9,0,0,47,0,0,14,7,7,8,7,0,32,0,0,6,0
204011059,9,0,0,4,0,0,16,0,0,0,9,5,7,5,0,28,0,4,9,15,7,8,3,0,45,0,4,27,25,12,19,3,0,86,0,3,14,10,20,13,10,0,62,0,3,21,26,20,18,5,0,95,0,0,12,10,16,11,10,0,64,0,0,7,18,36,19,5,0,84,0,0,0,4,0,4,4,0,11,0,0,0,5,8,10,5,0,20,0,0,0,0,0,0,0,0,0,0,22,107,118,124,107,38,5,519,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,6,4,0,0,0,6,5,0,0,16,6,0,3,0,5,0,0,0,25,0,3,7,0,3,7,5,0,36,6,8,17,7,6,7,0,0,36,0,15,20,6,16,10,4,0,72,0,4,16,13,14,9,0,0,59,0,3,9,8,10,10,3,0,41,0,3,5,11
204011060,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,7,0,0,3,4,4,6,4,0,20,0,4,8,0,4,4,4,0,25,0,7,5,11,7,4,0,0,28,0,0,30,8,5,4,0,0,55,0,0,7,7,8,8,0,0,30,0,0,8,8,16,3,0,0,36,0,0,0,0,6,0,0,0,8,0,0,0,4,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,71,49,50,39,14,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,4,0,0,0,0,0,0,10,0,11,4,0,3,0,0,0,20,0,0,6,4,7,8,0,0,31,0,0,15,9,12,15,0,0,56,0,4,13,8,10,8,3,0,43,0,0,7,7
