POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
127031522,4,10,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,8,0,3,8,0,7,0,0,0,0,18,7,13,6,5,4,0,0,0,0,36,4,4,12,10,5,4,0,0,0,37,4,6,13,6,20,6,3,7,0,68,0,5,7,18,32,23,0,14,0,105,0,9,4,3,20,22,0,9,0,76,0,4,6,4,13,20,0,9,0,54,4,3,5,6,25,34,15,27,0,111,0,0,0,0,0,3,0,7,0,13,0,0,6,0,0,9,0,13,0,23,0,0,0,0,0,0,0,3,5,4,32,61,67,53,125,126,19,86,10,581,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,12,9,4,4,0,0,0,0,0,0,12,6,0,3,0,0,0,0,0,0,21
127031523,0,8,0,0,0,0,0,0,0,17,8,14,3,0,4,0,0,0,0,27,3,21,11,9,0,7,0,3,0,53,10,19,16,4,11,3,5,3,0,68,8,26,17,11,22,22,0,4,3,114,14,17,23,22,62,52,0,6,3,205,4,12,18,18,61,53,7,16,4,194,13,23,20,11,68,51,16,13,0,213,10,5,6,9,53,56,13,24,0,178,11,5,12,20,66,106,22,28,3,264,0,0,0,3,16,11,3,4,0,39,0,4,8,4,12,20,3,20,0,72,0,0,0,0,3,0,0,0,3,15,86,166,145,112,367,376,76,132,23,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,0,0,0,0,0,0,0,19,6,12,0,8,0,3,0,0,8,39,25,11,5,4,7,6,0,3,0,57,38,21,22,0,16,12,7,0,0,115
127031524,3,6,4,4,0,0,0,0,0,15,5,12,0,0,0,0,0,0,0,10,0,13,8,3,0,0,0,0,0,36,0,14,15,3,0,6,0,3,0,44,4,11,14,5,16,9,3,9,0,69,3,13,22,10,40,17,8,10,4,129,8,17,17,14,43,45,7,22,3,178,14,8,4,18,66,61,10,30,0,213,8,5,3,9,60,61,13,22,0,184,12,10,7,12,82,110,31,83,0,355,0,0,0,6,20,19,8,15,0,78,0,0,0,9,7,22,14,11,0,69,0,0,0,0,0,3,0,0,3,14,59,119,103,89,339,362,100,204,23,1402,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,12,5,0,0,0,0,0,0,0,18,17,3,9,0,17,4,0,0,0,48
127031599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,15,3,4,5,0,0,3,0,0,0,14,0,3,7,0,8,5,0,0,0,32,0,0,6,5,11,10,4,6,0,42,0,0,4,0,5,13,0,3,0,29,5,3,0,6,7,3,5,7,0,35,0,0,0,3,11,10,4,12,0,41,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,23,22,14,50,52,14,32,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,9
127031601,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,3,8,3,0,0,0,0,0,15,3,3,6,4,6,8,0,0,0,31,0,10,6,0,16,17,0,0,0,56,0,4,0,12,22,14,3,3,3,59,5,0,0,6,12,10,3,5,0,45,0,3,0,3,17,13,9,8,0,59,6,0,0,3,33,49,3,17,0,115,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,19,36,28,24,117,127,23,40,10,418,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,0,0,0,0,9,12,6,4,0,9,0,0,3,0,29,6,0,6,0,7,9,0,0,0,31
127031730,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,7,3,0,0,5,0,0,0,0,0,16,0,0,3,0,4,3,0,0,0,18,0,0,0,3,6,9,0,0,0,33,0,0,0,0,3,7,3,3,0,24,3,3,0,0,3,6,3,4,0,31,0,0,0,0,11,18,6,18,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,28,19,17,36,48,13,29,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,4,7,6,3,0,0,0,0,0,0,17
127031731,8,21,4,0,0,0,0,0,0,43,10,30,9,0,0,4,0,0,4,63,8,71,28,11,3,8,0,9,0,130,31,46,62,15,14,16,0,0,4,189,30,71,87,24,59,41,3,6,10,333,48,58,146,72,177,165,18,30,5,726,64,50,118,89,289,307,40,55,5,1019,74,44,90,96,367,385,48,76,3,1192,61,26,51,59,306,362,57,77,4,1010,84,30,47,57,392,526,104,189,4,1442,8,17,3,9,34,64,11,54,0,201,13,25,36,44,40,169,41,185,4,557,0,0,0,0,4,14,4,0,10,39,461,540,701,483,1698,2062,327,691,63,7026,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,6,6,3,4,0,0,0,0,0,17,10,15,4,0,0,3,0,0,0,34,8,10,14,4,3,0,0,3,0,48
127031732,3,0,0,0,0,0,0,0,0,3,0,10,0,0,6,0,0,0,0,13,5,12,3,0,0,0,0,0,0,21,0,10,10,0,6,0,0,0,0,23,6,6,5,4,12,6,0,0,0,32,3,5,11,8,28,22,0,0,0,70,9,3,7,7,28,21,0,3,0,84,4,6,4,7,31,23,0,8,0,81,0,0,4,7,19,19,3,0,0,61,0,3,4,4,28,32,4,22,3,100,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,6,0,4,0,18,0,0,0,0,0,0,0,0,0,0,30,64,46,36,162,141,17,37,3,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,12,3,0,0,0,3,7,0,0,0,12
127031733,4,9,0,0,0,0,0,0,0,23,0,9,3,0,0,0,0,0,0,12,7,19,13,0,0,0,0,0,0,46,11,23,9,0,13,9,0,0,0,61,16,15,22,12,24,15,4,0,4,101,13,18,24,11,54,36,9,0,0,169,11,12,9,15,51,45,9,18,0,165,10,7,14,16,53,65,11,20,0,195,5,8,7,0,48,68,13,29,0,176,10,6,8,9,47,101,28,57,4,264,0,0,0,0,6,3,0,10,0,25,0,0,0,0,9,12,6,9,0,39,0,3,0,0,4,0,0,0,3,13,84,149,121,79,297,361,72,152,19,1319,3,3,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,13,9,13,9,5,0,0,0,0,0,26,18,10,10,3,8,14,0,5,0,57,38,13,16,4,13,8,3,4,0,108
128011529,0,9,0,0,0,0,0,0,0,12,0,7,3,0,0,0,0,0,0,10,3,12,9,0,0,0,0,0,0,33,10,11,9,0,0,0,0,6,0,35,3,19,12,6,3,12,0,4,0,60,0,24,19,9,4,10,0,3,0,82,0,12,15,9,11,18,0,13,0,91,0,15,21,16,22,31,3,17,0,120,0,13,0,0,26,27,9,10,0,90,6,15,12,9,36,40,15,39,0,175,0,0,0,0,6,9,0,9,0,30,0,6,7,5,5,15,3,26,0,70,0,3,0,0,0,0,0,0,0,4,31,173,109,63,118,155,46,126,5,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,14,4,4,0,0,0,0,0,0,26,6,6,11,3,4,10,0,5,0,44
128011530,4,20,4,0,0,0,0,0,0,31,0,16,0,0,0,3,0,0,0,36,10,23,14,5,5,0,0,6,0,59,6,26,27,16,0,6,0,0,0,96,10,21,34,12,23,15,5,0,0,111,7,35,45,17,34,37,7,14,0,187,12,13,29,33,37,51,13,14,0,200,4,19,26,28,38,64,20,15,3,213,9,10,15,19,35,41,14,29,0,176,6,22,20,24,54,96,20,61,7,315,0,4,10,6,12,27,6,25,0,82,6,13,21,18,18,44,22,80,0,229,0,0,0,4,3,0,0,0,4,14,79,251,255,183,278,383,108,243,10,1783,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,13,11,13,0,0,0,0,0,0,0,24,13,4,10,5,0,3,0,0,0,34,26,21,13,13,16,14,0,0,0,112
128011531,0,10,0,0,0,0,0,0,0,15,0,11,3,0,0,0,0,0,0,16,5,10,9,0,0,0,0,3,0,29,6,18,15,11,8,0,0,0,0,50,8,13,18,16,18,7,0,7,0,83,8,13,28,23,26,25,7,5,0,134,0,19,16,10,32,20,11,10,0,117,10,3,12,7,34,23,9,12,0,113,0,10,3,8,27,31,7,20,0,107,8,9,6,7,32,44,12,30,0,152,0,0,0,4,5,13,8,6,0,35,0,4,4,0,4,11,3,13,0,48,0,0,3,0,0,0,0,0,0,5,38,151,125,84,176,185,49,105,5,931,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,4,3,5,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,10,7,11,5,0,3,8,0,0,0,35,15,5,6,4,16,10,0,0,3,61
128011602,3,21,0,0,0,0,0,0,0,25,4,16,3,3,6,0,0,0,0,31,10,27,16,3,0,0,0,0,0,65,13,51,33,12,10,3,0,5,0,122,22,62,67,17,26,19,5,5,0,226,22,35,98,47,75,85,13,8,0,391,37,26,57,64,110,115,15,27,5,459,28,24,44,58,120,145,33,56,0,501,27,15,31,44,101,155,15,46,0,435,29,19,43,38,118,249,47,112,0,652,0,0,4,8,16,24,0,27,0,86,6,10,6,23,24,56,9,50,0,183,0,8,0,0,0,5,0,0,0,19,209,333,421,325,603,860,145,342,14,3250,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,13,6,6,3,0,0,0,0,0,0,15,6,15,0,0,0,0,0,0,0,24,13,5,8,7,12,5,0,3,0,59,31,20,18,12,22,23,4,7,0,136
128011603,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,4,3,0,0,0,0,0,0,18,0,7,7,5,3,0,0,0,0,24,3,8,4,3,3,0,0,4,0,28,5,5,6,8,0,4,0,0,0,31,5,7,4,3,10,8,5,4,0,40,0,0,7,8,7,4,5,0,0,31,0,0,0,4,0,9,0,9,0,23,3,12,4,6,5,21,8,19,0,71,0,0,5,0,0,0,0,7,0,17,0,0,4,0,3,13,0,7,0,38,0,0,0,0,0,0,0,0,0,7,22,80,42,33,34,69,17,46,0,343,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,15,7,0,0,0,3,7,0,0,0,19
128011604,5,10,0,3,0,0,0,0,0,21,4,15,4,4,0,0,0,0,0,32,5,18,11,8,0,6,0,3,0,52,3,27,24,11,6,13,0,0,0,91,9,29,20,18,22,23,0,5,0,125,13,28,27,14,30,47,0,8,7,176,5,21,22,15,24,76,12,16,0,181,15,16,15,13,42,77,9,9,0,196,8,14,12,7,21,55,16,20,0,157,13,14,23,9,48,111,24,54,0,294,0,10,7,0,8,20,3,21,0,73,5,13,4,16,9,39,14,54,0,151,0,0,0,3,0,0,0,0,3,9,75,238,181,120,212,467,82,191,15,1582,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,13,3,5,3,0,0,0,0,0,0,13,9,11,5,3,9,0,0,0,0,36,17,21,18,3,10,27,0,0,0,93
128011605,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,3,0,14,0,0,4,5,0,3,0,5,0,16,0,0,0,0,6,8,0,9,0,25,0,0,0,0,0,0,0,5,0,5,0,5,4,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,7,23,15,6,13,17,5,34,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
128011606,0,0,0,0,0,0,0,0,0,6,4,10,4,0,0,0,0,0,0,11,0,8,6,0,0,3,0,0,0,15,0,7,4,3,0,0,0,0,0,18,0,14,7,3,4,3,5,0,0,33,4,14,14,8,0,4,5,3,0,49,4,5,13,3,13,9,0,4,0,58,0,5,3,4,9,16,0,8,0,46,3,7,3,0,10,14,6,13,0,58,3,4,6,10,8,41,4,34,0,113,0,0,0,0,4,0,0,3,0,8,0,7,5,3,6,4,3,16,0,53,0,0,0,0,0,0,0,0,0,0,22,76,76,32,62,104,18,86,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15
128021533,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,6,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0,6,0,8,3,0,0,3,0,27,9,3,10,4,8,9,0,0,0,43,0,0,3,4,8,8,5,3,0,32,0,3,3,4,10,14,0,4,0,34,8,4,0,6,8,7,7,4,0,38,0,0,0,3,12,21,4,13,0,59,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,21,39,27,34,54,67,17,36,7,302,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,8,5,3,0,0,0,0,0,0,8,0,4,0,0,3,0,0,0,0,11,4,0,0,0,0,3,0,0,0,18
128021534,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,4,0,17,0,9,7,3,0,0,0,0,0,21,0,5,11,8,6,9,0,9,0,48,5,8,3,4,11,8,0,5,0,44,0,9,6,6,14,18,0,4,0,54,3,4,5,3,13,18,7,13,0,61,0,4,0,0,15,21,5,21,0,73,0,0,0,0,0,3,0,6,0,6,0,0,4,0,3,3,0,3,0,18,0,0,0,3,0,6,0,0,0,6,21,60,48,29,60,82,17,62,7,387,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,3,10,0,0,0,0,4,0,0,0,17
128021535,0,19,0,0,0,0,0,0,3,30,0,8,3,0,5,0,0,0,0,21,4,23,9,3,4,0,0,0,0,48,7,29,12,9,10,5,0,4,0,77,5,17,25,9,19,16,0,5,0,103,4,14,42,7,23,21,6,11,0,133,8,15,23,20,57,40,5,16,0,178,10,10,15,17,76,55,9,32,0,218,8,9,20,15,72,69,22,42,0,257,16,15,15,26,164,151,48,96,0,531,0,0,9,8,21,22,4,14,0,75,0,3,5,7,3,29,3,31,0,88,0,0,0,0,0,4,0,5,0,10,72,199,187,112,444,425,99,260,3,1803,0,0,0,0,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,7,9,0,0,0,0,0,0,0,25,6,10,14,0,0,0,0,0,0,31,12,18,7,3,9,4,0,3,0,58
128021536,9,9,0,0,0,0,0,0,0,22,0,11,3,0,0,0,0,0,0,13,6,17,9,0,5,0,0,0,0,33,3,23,12,8,0,5,0,0,0,55,5,10,17,9,12,7,0,0,0,73,3,13,24,8,17,21,5,9,0,99,7,21,15,10,22,26,6,15,0,119,6,6,10,11,19,33,7,14,0,102,12,13,14,8,28,27,3,18,0,118,3,3,16,13,30,49,14,42,0,165,0,3,3,0,3,12,0,12,0,39,0,3,4,6,6,27,3,26,0,70,0,0,0,0,0,0,0,0,0,3,50,176,140,69,131,212,44,136,6,962,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,5,0,0,5,3,0,0,0,0,20,6,5,5,0,3,12,0,0,0,37
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,4,21,4,0,0,0,0,0,0,36,0,26,10,0,0,0,0,0,0,47,12,35,20,4,8,0,0,0,0,79,6,33,41,7,9,4,0,5,0,109,15,22,51,21,28,21,4,8,0,166,12,40,50,28,88,41,6,6,0,274,8,27,41,26,90,63,15,26,0,293,19,22,30,32,97,75,14,34,3,317,21,10,10,29,90,72,15,39,3,282,14,21,30,18,118,126,37,106,5,467,0,4,3,8,11,30,8,28,0,97,0,8,8,7,21,39,13,35,0,130,0,0,5,0,0,5,0,3,5,13,130,350,306,186,557,479,107,290,20,2431,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,13,3,11,5,0,0,0,0,0,0,22,17,13,9,6,13,13,0,0,0,72,25,15,27,11,22,26,3,3,0,139
128021607,0,12,4,0,0,0,0,0,0,22,3,13,8,0,0,0,0,0,0,26,0,14,6,3,4,5,0,0,0,35,5,21,13,4,3,0,0,0,0,38,4,12,18,4,4,7,0,0,0,56,6,10,20,13,16,12,0,6,0,83,0,10,11,7,32,22,5,6,0,92,0,4,8,14,27,28,6,6,0,100,8,5,13,6,17,29,5,20,0,101,7,0,0,15,28,48,9,40,0,150,0,0,3,0,0,6,0,3,0,19,0,3,0,6,3,14,8,21,0,53,0,0,0,0,0,0,0,0,0,5,41,128,101,64,127,170,41,118,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,11,9,3,0,0,0,0,0,0,0,15,7,4,4,0,0,6,0,0,0,28,15,10,13,0,7,13,0,0,0,62
128021608,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,14,0,6,6,4,0,0,0,0,0,24,0,6,4,5,5,3,0,0,0,21,0,3,0,0,9,6,3,3,0,28,0,0,0,3,4,6,0,7,0,27,0,0,3,0,3,6,0,10,0,31,0,7,3,0,17,16,9,9,0,62,3,0,0,0,0,0,0,0,0,9,0,6,0,0,0,6,0,4,0,16,0,0,0,0,0,0,0,0,0,0,18,56,26,16,34,58,20,40,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,0,5,3,0,5,0,0,0,0,16
128021609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,10,0,4,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,3,16,5,5,3,16,3,16,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
