POW_SA2_CODE_2021,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Taiwan_E,F_Taiwan_OM_IE,F_Taiwan_OM_UIE,F_Taiwan_CFW,F_Taiwan_ES_NS,F_Taiwan_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Afghanistan_E,P_Afghanistan_OM_IE,P_Afghanistan_OM_UIE,P_Afghanistan_CFW,P_Afghanistan_ES_NS,P_Afghanistan_Tot,P_Bangladesh_E,P_Bangladesh_OM_IE,P_Bangladesh_OM_UIE,P_Bangladesh_CFW,P_Bangladesh_ES_NS,P_Bangladesh_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Nepal_E,P_Nepal_OM_IE,P_Nepal_OM_UIE,P_Nepal_CFW,P_Nepal_ES_NS,P_Nepal_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot
601021004,0,15,8,0,0,0,0,8,6,0,4,0,0,9,6,0,0,0,0,6,71,0,7,0,0,78,14,0,0,0,0,12,15,3,0,0,0,17,39,0,4,0,0,48,21,0,0,0,0,23,2734,73,126,19,15,2956,3447,157,189,15,22,3829,0,0,0,0,0,0,9,0,0,0,0,11,13,0,0,0,0,15,105,12,9,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,11,0,0,0,0,0,0,4,0,0,0,0,8,116,0,8,0,0,131,14,0,0,0,0,14,9,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,4,9,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,22,103,0,0,0,0,103,8,0,0,0,0,10,35,3,9,0,0,46
601021005,0,4,5,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,10,34,3,4,3,0,39,5,0,0,0,0,8,5,0,0,0,0,5,50,0,3,0,0,54,8,0,0,0,3,18,1593,81,101,38,7,1822,3670,313,275,43,24,4332,0,0,0,0,0,0,5,0,0,0,0,8,8,0,0,0,0,11,74,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,4,5,0,0,0,0,5,98,3,4,0,0,99,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,12,0,0,0,0,0,0,17,0,0,0,0,17,118,0,0,0,0,119,3,0,0,0,0,3,59,5,0,0,0,72
601021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,85,9,24,3,0,111,131,19,54,8,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7
601021007,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,6,0,0,0,0,6,560,39,83,12,4,696,717,81,174,19,9,995,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,30,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,11,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,0,0,34,3,0,0,0,0,3,11,0,0,0,0,13
601021008,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,27,0,3,0,0,32,4,0,0,0,0,7,4,0,0,0,0,5,25,0,0,0,0,32,7,0,0,0,0,14,925,24,75,10,10,1036,1005,67,137,6,6,1225,0,0,0,0,0,0,5,0,0,0,0,8,0,0,3,0,0,4,14,0,4,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,7,0,3,0,0,9,42,3,7,0,0,49,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,90,0,3,0,0,93,0,0,0,0,0,5,15,0,0,0,0,14
601021009,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,28,5,0,0,0,0,5,7,0,0,0,0,7,22,0,0,0,0,27,15,0,0,0,0,14,1075,41,35,8,5,1166,2032,108,112,5,14,2270,0,0,5,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,30,9,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,66,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,105,0,3,0,0,107,0,0,0,0,0,0,36,0,0,0,0,42
601021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,22,3,0,0,0,0,3,0,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,359,4,9,6,0,385,694,12,25,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,12
601021011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,6,7,0,0,0,0,7,7,0,0,0,0,4,526,18,29,3,0,575,780,39,78,5,5,912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,4,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,3,27,3,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,18,0,0,0,0,0,0,9,0,0,0,0,13
601021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,67,26,47,10,0,148,176,68,127,12,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
601031013,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,179,10,27,9,0,224,450,38,72,8,3,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
601031014,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,28,8,0,0,0,0,8,363,4,35,8,9,417,499,17,80,8,13,620,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,40,0,0,0,0,0,0,14,0,0,0,0,13
601031015,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,3,12,0,0,0,0,17,7,0,0,0,0,8,811,13,60,10,8,895,1235,28,102,11,9,1386,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,17,4,6,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,7,0,0,70,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,39,0,0,0,0,39,0,0,0,0,0,0,15,0,0,0,0,16
601031016,0,6,14,0,0,0,0,14,3,0,0,0,0,5,3,0,0,0,0,3,35,3,5,0,0,41,12,0,0,0,0,12,4,4,0,0,0,7,38,0,3,0,0,44,17,0,0,0,0,16,1599,49,60,17,6,1730,4483,171,156,22,19,4857,0,0,0,0,0,0,8,0,0,0,0,12,10,0,0,0,0,7,44,10,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,4,0,0,15,3,0,0,0,0,5,3,0,0,0,0,3,162,10,4,0,0,170,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,12,92,3,0,0,0,95,3,0,0,0,0,3,47,0,3,0,0,52
601031017,0,11,15,0,0,0,0,15,0,0,0,0,0,0,11,0,0,0,0,10,53,3,3,0,0,60,7,0,0,0,0,5,15,0,0,0,0,18,60,0,3,0,3,62,23,0,3,0,0,28,2661,54,89,11,15,2831,4038,130,196,13,31,4416,4,4,0,0,0,9,14,0,0,0,0,14,11,0,0,0,0,8,73,18,9,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,3,5,0,0,0,12,171,5,14,0,5,197,6,0,0,0,0,6,10,0,0,0,0,14,0,0,0,0,0,3,6,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,5,18,0,0,0,0,19,229,7,3,3,5,246,0,0,0,0,0,0,45,0,0,0,0,47
601031018,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,4,0,0,0,0,0,410,17,37,10,4,473,631,43,62,4,5,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,8,7,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,25,0,0,0,0,29,0,0,0,0,0,0,5,0,0,0,0,3
601031019,0,17,6,0,0,0,0,6,13,0,0,0,0,9,5,0,0,0,0,11,60,4,7,0,0,71,10,0,0,0,0,10,20,6,7,0,0,33,54,3,3,3,0,62,17,3,0,0,4,16,2179,98,119,24,15,2435,4073,238,254,31,32,4630,11,4,0,0,0,12,29,6,5,0,0,35,6,0,0,0,0,7,125,23,13,5,0,165,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,14,4,0,0,0,0,4,18,0,0,0,0,19,204,11,13,4,5,242,12,0,0,0,0,12,10,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,10,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,4,24,0,0,0,0,24,152,6,6,0,5,170,9,3,0,0,0,11,50,5,0,0,0,58
601031020,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,6,0,34,5,0,0,0,0,5,6,0,3,0,0,9,14,0,5,0,0,16,14,0,0,0,0,14,978,16,68,16,12,1089,1596,59,123,25,19,1810,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,12,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,4,22,0,0,0,0,23
601031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,105,4,16,0,0,131,124,5,46,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0
601041022,0,26,8,0,0,0,0,12,5,0,0,0,0,5,7,0,0,0,0,8,93,4,12,0,0,111,17,0,0,0,0,17,8,3,0,0,0,14,47,3,8,0,0,61,9,4,0,0,0,16,2314,75,196,34,10,2637,3775,235,310,37,27,4381,3,0,0,0,0,3,9,0,0,0,0,9,19,0,3,0,0,21,99,19,28,10,0,150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,14,0,7,0,0,23,0,0,0,0,0,0,9,3,10,0,0,27,62,3,0,3,0,75,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,3,0,0,9,14,4,4,0,0,25,0,0,0,0,0,0,14,0,0,0,0,17,125,0,0,0,4,124,4,5,0,0,0,15,44,4,5,5,0,60
601041023,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,31,3,0,3,0,0,5,3,0,0,0,0,3,15,0,6,0,0,22,0,0,0,0,0,3,559,44,138,13,6,762,685,101,232,18,8,1050,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,20,10,7,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,0,6,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,3,0,0,10,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,41,0,0,0,0,42,4,0,8,0,0,12,6,3,4,0,0,19
601041024,0,8,8,0,0,0,0,8,0,0,0,0,0,5,3,0,0,0,0,3,11,0,9,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,17,9,0,0,0,0,14,521,44,103,30,6,704,974,111,208,40,15,1350,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,4,26,5,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,0,0,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,3,0,3,0,0,8,29,3,6,0,0,36
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,24,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,301,19,55,13,0,384,404,38,81,5,6,534,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,8,11,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,11,0,0,0,0,11,0,0,0,0,0,0,8,0,4,0,0,14
601051027,0,144,91,0,0,0,0,93,75,0,4,0,0,85,80,0,11,0,0,90,816,23,34,8,5,882,124,0,6,0,0,140,154,14,8,8,0,185,648,13,24,3,0,692,102,0,7,0,4,111,22457,480,600,92,79,23703,29716,1024,963,93,125,31928,11,0,0,0,0,11,130,0,0,0,0,141,146,12,9,0,0,166,961,104,45,29,7,1147,17,0,0,0,0,18,11,0,0,0,0,13,28,0,0,0,0,26,145,13,3,0,0,165,29,6,7,0,0,36,117,9,8,0,0,135,806,37,29,7,8,884,87,0,5,0,0,92,35,0,3,0,0,42,8,0,0,0,0,14,76,4,3,0,0,89,55,5,10,0,0,70,68,0,12,4,0,79,122,15,10,0,0,146,0,0,0,0,0,0,239,8,15,4,0,265,995,19,11,4,6,1035,66,0,6,0,0,78,448,27,14,0,0,488
601051028,0,3,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,43,0,9,0,0,52,5,0,0,0,0,12,8,0,0,0,0,8,25,0,4,0,0,27,9,0,0,0,0,7,1318,32,107,15,0,1476,1650,89,184,22,3,1948,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,3,47,0,6,0,0,53,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,13,0,0,0,0,0,5,7,0,3,0,0,11,5,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,38,0,3,0,0,41,8,0,0,0,0,8,26,0,3,0,0,32
601051029,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,15,0,6,0,0,25,8,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,408,27,41,8,0,487,561,59,65,5,0,696,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,18,4,14,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,6,0,0,0,0,0,3,0,0,0,0,5,14,0,4,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,12,0,0,0,0,10,0,0,0,0,0,0,5,3,0,0,0,14
601051030,0,21,8,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,66,0,4,0,0,75,11,0,0,0,0,11,6,0,0,0,0,6,88,0,4,0,0,90,17,0,0,0,0,18,2309,36,107,11,14,2476,2747,77,157,11,22,3019,0,0,0,0,0,0,16,0,0,0,0,15,6,0,0,0,0,6,47,11,4,4,0,67,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,8,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,7,97,8,12,0,8,110,8,0,0,0,0,8,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,8,0,0,0,0,6,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,15,169,4,3,0,0,178,7,0,0,0,0,7,28,0,5,0,0,34
601051031,0,16,12,3,0,0,0,20,9,0,0,0,0,12,16,0,0,0,0,20,105,3,12,0,0,125,25,0,0,0,0,32,24,0,5,0,0,27,96,0,9,0,0,105,10,0,0,0,0,15,2693,112,188,33,8,3044,3153,165,258,35,14,3617,0,0,0,0,0,0,14,4,0,0,0,19,19,0,0,0,0,23,290,57,50,20,0,414,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,4,17,3,7,0,0,22,3,4,5,0,0,9,30,5,0,4,0,33,104,6,6,0,0,122,8,0,3,0,0,14,10,0,0,0,0,15,4,0,0,0,0,4,12,0,0,0,0,13,6,0,0,0,0,6,7,0,0,0,0,14,28,6,3,0,0,41,6,0,0,0,0,9,52,3,3,0,0,57,180,0,4,0,0,193,13,4,0,0,0,12,56,4,7,0,0,69
