POW_SA2_CODE_2021,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_19,ClAW_2000_2999_H_20_29,ClAW_2000_2999_H_30_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40_44,ClAW_2000_2999_H_45_49,ClAW_2000_2999_H_50ov,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000_3499_H_0,ClAW_3000_3499_H_1_19,ClAW_3000_3499_H_20_29,ClAW_3000_3499_H_30_34,ClAW_3000_3499_H_35_39,ClAW_3000_3499_H_40_44,ClAW_3000_3499_H_45_49,ClAW_3000_3499_H_50ov,ClAW_3000_3499_H_NS,ClAW_3000_3499_H_Tot,ClAW_3500mo_H_0,ClAW_3500mo_H_1_19,ClAW_3500mo_H_20_29,ClAW_3500mo_H_30_34,ClAW_3500mo_H_35_39,ClAW_3500mo_H_40_44,ClAW_3500mo_H_45_49,ClAW_3500mo_H_50ov,ClAW_3500mo_H_NS,ClAW_3500mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_19,ClAW_PINS_H_20_29,ClAW_PINS_H_30_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40_44,ClAW_PINS_H_45_49,ClAW_PINS_H_50ov,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_19,ClAW_Tot_H_20_29,ClAW_Tot_H_30_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40_44,ClAW_Tot_H_45_49,ClAW_Tot_H_50ov,ClAW_Tot_H_NS,ClAW_Tot_H_Tot,SWs_NNI_H_0,SWs_NNI_H_1_19,SWs_NNI_H_20_29,SWs_NNI_H_30_34,SWs_NNI_H_35_39,SWs_NNI_H_40_44,SWs_NNI_H_45_49,SWs_NNI_H_50ov,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_19,SWs_1_149_H_20_29,SWs_1_149_H_30_34,SWs_1_149_H_35_39,SWs_1_149_H_40_44,SWs_1_149_H_45_49,SWs_1_149_H_50ov,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_19,SWs_150_299_H_20_29,SWs_150_299_H_30_34,SWs_150_299_H_35_39,SWs_150_299_H_40_44,SWs_150_299_H_45_49,SWs_150_299_H_50ov,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_19,SWs_300_399_H_20_29,SWs_300_399_H_30_34,SWs_300_399_H_35_39,SWs_300_399_H_40_44,SWs_300_399_H_45_49,SWs_300_399_H_50ov,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_19,SWs_400_499_H_20_29,SWs_400_499_H_30_34,SWs_400_499_H_35_39,SWs_400_499_H_40_44,SWs_400_499_H_45_49,SWs_400_499_H_50ov,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_19,SWs_500_649_H_20_29,SWs_500_649_H_30_34,SWs_500_649_H_35_39,SWs_500_649_H_40_44,SWs_500_649_H_45_49,SWs_500_649_H_50ov,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_19,SWs_650_799_H_20_29,SWs_650_799_H_30_34,SWs_650_799_H_35_39,SWs_650_799_H_40_44,SWs_650_799_H_45_49,SWs_650_799_H_50ov,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_19,SWs_800_999_H_20_29,SWs_800_999_H_30_34,SWs_800_999_H_35_39,SWs_800_999_H_40_44,SWs_800_999_H_45_49,SWs_800_999_H_50ov,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_19,SWs_1000_1249_H_20_29,SWs_1000_1249_H_30_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40_44,SWs_1000_1249_H_45_49,SWs_1000_1249_H_50ov,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_19,SWs_1250_1499_H_20_29,SWs_1250_1499_H_30_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40_44,SWs_1250_1499_H_45_49,SWs_1250_1499_H_50ov,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_19,SWs_1500_1749_H_20_29,SWs_1500_1749_H_30_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40_44,SWs_1500_1749_H_45_49,SWs_1500_1749_H_50ov,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_19,SWs_1750_1999_H_20_29,SWs_1750_1999_H_30_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40_44,SWs_1750_1999_H_45_49,SWs_1750_1999_H_50ov,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_19,SWs_2000_2999_H_20_29,SWs_2000_2999_H_30_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40_44,SWs_2000_2999_H_45_49,SWs_2000_2999_H_50ov,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000_3499_H_0,SWs_3000_3499_H_1_19,SWs_3000_3499_H_20_29,SWs_3000_3499_H_30_34,SWs_3000_3499_H_35_39,SWs_3000_3499_H_40_44,SWs_3000_3499_H_45_49,SWs_3000_3499_H_50ov,SWs_3000_3499_H_NS,SWs_3000_3499_H_Tot,SWs_3500mo_H_0,SWs_3500mo_H_1_19,SWs_3500mo_H_20_29,SWs_3500mo_H_30_34,SWs_3500mo_H_35_39,SWs_3500mo_H_40_44,SWs_3500mo_H_45_49,SWs_3500mo_H_50ov,SWs_3500mo_H_NS,SWs_3500mo_H_Tot
108041164,4,3,3,3,27,20,11,20,0,94,0,0,0,0,4,5,0,4,0,15,0,0,0,0,7,3,0,7,0,21,0,3,4,0,3,0,0,0,0,9,76,225,262,202,506,327,67,102,13,1777,3,5,0,0,0,0,0,0,0,6,5,147,4,0,0,0,0,0,0,160,6,97,12,0,0,0,0,0,0,124,12,54,25,5,0,5,0,0,0,111,8,51,25,8,0,3,0,0,0,104,8,40,60,16,18,6,0,0,0,152,7,20,44,42,57,13,7,6,0,185,9,15,30,29,94,41,9,7,4,233,10,7,4,12,54,39,17,11,0,145,0,7,0,9,19,34,10,6,0,86,0,3,7,0,13,12,4,8,0,55,0,0,0,3,5,7,9,9,0,35,0,0,0,0,5,8,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,10
108041165,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,27,12,5,5,0,4,5,87,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041166,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,77,64,44,127,71,21,23,0,443,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,56,3,33,3,0,0,0,0,0,0,44,0,10,0,0,0,0,0,0,0,14,0,14,3,3,0,0,0,4,0,24,4,3,13,7,9,0,0,0,0,38,3,8,11,11,17,4,0,0,0,46,0,8,4,10,24,12,0,0,0,56,0,3,0,5,14,5,5,4,0,33,0,0,0,0,10,4,0,5,0,17,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041619,4,0,0,0,9,18,7,7,0,44,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,4,37,118,135,112,254,142,31,38,5,869,0,4,0,0,0,0,0,0,0,5,14,134,3,0,0,0,0,0,0,157,8,81,9,0,0,0,0,0,0,103,4,43,13,0,0,0,0,0,0,65,0,28,33,0,0,0,3,0,0,75,8,25,41,11,12,0,0,3,0,98,9,12,24,18,32,10,3,0,0,117,8,6,8,9,43,22,6,6,4,110,5,4,5,9,31,27,3,3,4,78,0,0,4,0,13,8,0,4,0,39,0,0,0,0,6,5,5,3,0,26,0,0,0,0,3,4,0,7,0,15,0,4,0,0,0,8,5,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,12
108041620,0,5,0,0,6,7,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,26,114,94,81,216,93,16,28,7,672,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,33,0,11,0,0,0,0,0,0,0,12,0,6,0,4,0,0,0,0,0,15,5,8,0,0,0,0,0,0,0,15,0,5,6,4,5,0,0,0,0,17,4,3,9,4,3,0,0,0,0,22,4,3,4,0,9,3,0,0,0,23,0,0,4,0,6,4,0,0,0,18,0,0,0,0,3,3,0,0,0,7,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,34,16,36,20,7,11,0,164,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,9,0,3,10,0,0,0,0,0,0,20,0,0,7,7,9,0,0,0,0,28,6,0,0,4,7,0,0,4,0,25,0,0,0,0,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
108051168,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,50,30,16,23,17,0,14,0,157,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0,18,0,0,0,0,0,0,0,20,0,10,3,0,0,0,0,0,0,12,0,7,3,0,0,0,0,0,0,9,0,10,11,4,4,0,0,0,0,32,0,0,4,4,8,0,0,0,0,22,0,0,0,0,0,6,0,0,0,11,0,0,4,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
108051169,0,0,0,0,10,14,0,8,0,35,0,0,0,0,6,0,0,0,0,15,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,48,168,210,161,448,235,42,73,15,1391,3,8,0,0,0,0,0,0,0,12,15,144,9,0,0,0,0,0,0,170,11,87,17,5,0,0,0,0,4,117,10,51,20,0,4,0,0,0,0,82,5,35,42,3,7,0,0,0,0,93,8,40,62,38,14,4,5,0,4,171,6,15,59,62,49,16,3,9,5,227,7,12,23,26,77,36,3,10,3,190,7,5,11,12,48,31,15,19,0,136,5,0,0,0,18,9,11,8,0,54,3,0,0,0,5,6,7,8,0,31,0,0,0,0,4,0,4,0,0,10,0,0,0,0,6,0,4,0,0,12,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,3,0,7
108051170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,12,41,39,15,24,21,3,7,5,154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,3,9,4,0,0,0,0,0,13,0,7,4,0,0,0,0,0,0,13,5,0,4,0,0,0,0,0,0,12,0,0,0,0,5,4,0,5,0,20,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,23,22,29,16,3,3,0,132,0,5,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,12,0,7,4,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,0,7,12,3,0,4,0,0,0,24,0,0,8,3,6,3,0,0,0,25,0,4,12,0,5,0,0,0,0,26,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109011172,0,0,3,0,3,15,6,7,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,28,87,109,94,244,159,36,54,4,815,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,42,0,38,5,0,0,0,0,0,0,46,0,15,0,4,0,0,0,0,0,22,0,17,4,4,0,0,0,0,0,25,0,12,31,11,5,0,0,0,0,60,8,7,11,18,20,10,4,3,0,74,5,7,10,11,27,13,10,10,0,84,0,0,4,3,24,18,0,6,0,66,0,4,7,3,15,3,4,0,0,39,0,0,0,0,7,11,4,5,0,30,0,0,0,0,0,7,0,0,0,11,0,0,0,0,8,3,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109011173,0,0,0,0,4,5,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,46,29,36,53,38,4,11,8,228,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,5,15,0,0,0,0,3,6,0,0,0,16,0,0,0,0,3,0,0,0,0,8,0,0,3,0,5,11,0,3,0,23,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
109011174,3,8,3,9,40,33,11,17,0,112,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,7,0,9,0,0,0,0,4,0,0,0,0,12,109,280,392,263,700,351,87,110,19,2318,0,4,0,0,0,0,0,0,0,12,14,215,3,0,0,0,0,0,5,233,15,144,9,0,0,0,0,0,0,171,7,79,22,4,0,3,0,0,5,118,3,57,40,5,9,0,0,0,0,118,6,48,65,22,3,5,0,0,3,164,5,46,47,48,51,6,0,0,6,211,8,12,20,23,96,35,6,8,0,202,0,10,14,18,75,36,9,9,0,166,5,3,5,3,10,26,7,8,0,64,4,0,5,5,9,17,5,12,0,56,0,6,0,0,3,7,6,7,0,29,0,0,0,0,3,11,4,18,0,37,0,0,0,0,0,7,3,0,0,12,0,0,0,0,0,4,0,6,0,12
109011175,0,5,4,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,14,77,65,41,68,45,6,16,7,340,0,3,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,10,0,7,10,0,0,0,0,0,0,17,0,6,4,0,0,0,0,4,0,17,5,4,3,11,0,0,0,0,0,29,0,0,3,0,3,6,0,0,3,22,0,4,4,0,0,4,4,0,0,18,0,0,0,0,0,8,0,4,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
109011176,0,0,3,0,5,9,0,6,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,31,81,81,50,146,100,31,34,0,553,0,5,0,0,0,0,0,0,0,7,0,102,7,0,0,0,0,0,0,108,0,53,16,0,0,0,0,0,0,72,0,25,13,0,0,0,0,0,0,48,4,13,19,4,3,0,0,4,0,39,3,11,32,9,11,4,0,0,0,72,0,7,23,15,35,5,0,3,4,94,6,12,7,20,34,19,0,0,0,87,3,7,3,3,22,12,4,0,0,55,0,0,0,0,4,14,4,7,0,30,0,6,0,0,6,6,0,5,0,20,0,0,0,0,0,4,4,10,0,17,0,0,0,4,0,6,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
109021177,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,10,29,19,5,11,0,129,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,14,0,0,4,3,0,0,0,0,0,14,0,0,0,0,3,8,0,3,0,18,0,0,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
109021178,0,0,0,0,8,0,0,6,0,13,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,36,26,75,38,0,24,4,242,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,20,0,3,3,0,0,0,0,0,0,6,0,0,6,5,0,0,0,0,0,12,0,6,4,4,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,12,0,0,0,0,12,3,0,0,0,20,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109021179,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,20,27,19,29,10,0,14,0,129,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031180,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32,50,33,64,25,7,12,0,237,0,0,0,0,0,0,0,0,0,4,3,43,0,0,0,0,0,0,0,52,0,17,3,0,0,0,0,0,0,23,0,14,0,0,0,0,0,0,0,17,0,4,15,4,0,0,0,0,0,22,0,3,22,0,5,0,0,0,0,34,0,0,6,0,11,0,0,0,0,25,0,3,4,4,11,11,0,3,0,39,0,0,0,0,7,8,0,0,0,17,0,0,0,0,0,5,0,3,0,7,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
109031181,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,13,53,43,22,55,35,5,17,3,235,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,20,0,11,3,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,9,0,3,10,3,0,0,0,0,0,15,0,3,4,7,6,0,0,0,0,16,0,3,3,0,6,0,0,0,0,16,0,3,0,0,0,0,0,3,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109031182,0,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,16,52,64,48,149,65,5,13,0,413,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,42,5,23,3,0,0,0,0,0,3,36,0,15,6,0,0,0,0,0,0,24,0,8,9,0,0,0,0,0,0,16,0,9,10,4,5,3,0,0,0,40,0,8,8,7,17,0,0,0,0,43,0,3,3,7,22,6,4,5,0,44,0,0,0,5,14,3,7,3,0,36,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9
109031183,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,47,25,24,47,35,8,20,4,224,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,15,0,6,10,6,0,0,0,0,0,20,0,3,4,3,6,3,0,0,0,21,0,0,0,5,7,3,0,0,0,18,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031184,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,57,37,22,57,30,10,10,4,243,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,0,13,0,0,0,0,0,0,0,7,4,8,0,0,0,0,0,0,0,12,0,12,3,0,0,0,0,0,0,12,0,3,17,3,0,0,0,0,0,25,0,0,6,9,7,3,0,0,0,26,6,3,0,3,6,0,0,0,0,20,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031185,0,0,0,0,4,7,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,63,50,39,70,56,12,20,5,331,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,34,3,12,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,11,5,13,6,0,0,0,0,0,0,20,4,5,9,0,0,3,3,0,0,34,0,6,3,6,14,0,0,0,0,33,0,7,5,4,15,0,0,0,0,33,0,0,6,0,13,4,4,0,0,19,0,0,0,0,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,5
110011186,3,4,3,3,36,16,13,9,0,80,0,0,0,0,4,0,4,0,0,10,0,0,0,0,0,4,0,5,0,13,0,0,3,0,0,0,0,0,0,8,68,199,221,131,543,191,50,69,13,1496,0,7,0,0,0,0,0,0,0,13,10,109,0,0,0,0,0,0,0,122,10,63,13,0,0,0,0,0,0,92,3,42,21,0,3,0,0,0,0,70,4,41,23,3,12,0,0,0,0,80,9,44,49,15,14,7,0,0,0,130,10,28,43,23,32,11,6,3,0,151,9,7,17,20,63,25,7,9,0,160,8,8,8,4,38,29,3,7,0,100,0,0,0,0,14,5,3,11,0,37,0,0,3,0,11,4,8,10,0,33,0,0,0,0,3,9,3,5,0,18,0,0,4,0,0,9,4,11,0,24,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,5,0,12
110011187,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,25,23,16,33,15,6,8,0,125,0,6,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,11,3,3,6,4,4,0,0,0,0,17,0,4,8,3,5,0,0,0,0,19,0,0,0,3,7,0,0,0,0,11,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110011188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,22,18,21,7,4,7,0,116,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,3,0,4,0,13,0,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
