POW_SA2_CODE_2021,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_19,OM_IEs_45_49_HW_20_29,OM_IEs_45_49_HW_30_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40_44,OM_IEs_45_49_HW_45_49,OM_IEs_45_49_HW_50mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_19,OM_IEs_50_54_HW_20_29,OM_IEs_50_54_HW_30_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40_44,OM_IEs_50_54_HW_45_49,OM_IEs_50_54_HW_50mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_19,OM_IEs_55_59_HW_20_29,OM_IEs_55_59_HW_30_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40_44,OM_IEs_55_59_HW_45_49,OM_IEs_55_59_HW_50mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_19,OM_IEs_60_64_HW_20_29,OM_IEs_60_64_HW_30_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40_44,OM_IEs_60_64_HW_45_49,OM_IEs_60_64_HW_50mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_19,OM_IEs_65_69_HW_20_29,OM_IEs_65_69_HW_30_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40_44,OM_IEs_65_69_HW_45_49,OM_IEs_65_69_HW_50mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_19,OM_IEs_70_74_HW_20_29,OM_IEs_70_74_HW_30_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40_44,OM_IEs_70_74_HW_45_49,OM_IEs_70_74_HW_50mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_19,OM_IEs_75ov_HW_20_29,OM_IEs_75ov_HW_30_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40_44,OM_IEs_75ov_HW_45_49,OM_IEs_75ov_HW_50mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_19,OM_IEs_Tot_HW_20_29,OM_IEs_Tot_HW_30_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40_44,OM_IEs_Tot_HW_45_49,OM_IEs_Tot_HW_50mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_19,OM_UIE_15_19_HW_20_29,OM_UIE_15_19_HW_30_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40_44,OM_UIE_15_19_HW_45_49,OM_UIE_15_19_HW_50mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_19,OM_UIE_20_24_HW_20_29,OM_UIE_20_24_HW_30_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40_44,OM_UIE_20_24_HW_45_49,OM_UIE_20_24_HW_50mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_19,OM_UIE_25_29_HW_20_29,OM_UIE_25_29_HW_30_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40_44,OM_UIE_25_29_HW_45_49,OM_UIE_25_29_HW_50mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_19,OM_UIE_30_34_HW_20_29,OM_UIE_30_34_HW_30_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40_44,OM_UIE_30_34_HW_45_49,OM_UIE_30_34_HW_50mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_19,OM_UIE_35_39_HW_20_29,OM_UIE_35_39_HW_30_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40_44,OM_UIE_35_39_HW_45_49,OM_UIE_35_39_HW_50mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_19,OM_UIE_40_44_HW_20_29,OM_UIE_40_44_HW_30_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40_44,OM_UIE_40_44_HW_45_49,OM_UIE_40_44_HW_50mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_19,OM_UIE_45_49_HW_20_29,OM_UIE_45_49_HW_30_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40_44,OM_UIE_45_49_HW_45_49,OM_UIE_45_49_HW_50mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_19,OM_UIE_50_54_HW_20_29,OM_UIE_50_54_HW_30_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40_44,OM_UIE_50_54_HW_45_49,OM_UIE_50_54_HW_50mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_19,OM_UIE_55_59_HW_20_29,OM_UIE_55_59_HW_30_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40_44,OM_UIE_55_59_HW_45_49,OM_UIE_55_59_HW_50mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_19,OM_UIE_60_64_HW_20_29,OM_UIE_60_64_HW_30_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40_44,OM_UIE_60_64_HW_45_49,OM_UIE_60_64_HW_50mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_19,OM_UIE_65_69_HW_20_29,OM_UIE_65_69_HW_30_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40_44,OM_UIE_65_69_HW_45_49,OM_UIE_65_69_HW_50mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_19,OM_UIE_70_74_HW_20_29,OM_UIE_70_74_HW_30_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40_44,OM_UIE_70_74_HW_45_49,OM_UIE_70_74_HW_50mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
110011186,0,7,0,0,10,9,0,33,0,65,0,0,4,3,7,14,15,36,0,86,0,8,0,3,7,21,17,30,0,80,4,5,5,4,4,9,0,23,0,60,6,6,3,3,3,3,9,9,0,34,0,5,5,4,0,3,0,8,0,25,0,3,3,0,0,7,0,4,0,18,15,34,43,37,60,119,54,198,3,552,0,4,0,0,0,0,0,0,0,4,5,4,0,0,0,0,5,3,0,17,0,9,7,8,5,7,0,0,0,42,0,13,11,3,6,9,11,4,0,55,7,18,8,6,3,12,3,15,0,74,0,14,11,3,17,10,3,13,0,67,5,3,11,0,10,14,0,22,0,66,0,16,15,9,4,16,11,12,0,87,7,16,16,15,8,14,7,22,0,102,9,19,8,11,11,23,3,16,4,104,0,17,9,8,9,10,3,10,0,67,0,11,6,6,0,3,0,4,3,36
110011187,0,0,7,0,0,6,0,12,0,19,0,0,3,0,0,0,0,7,0,12,0,0,0,0,0,9,0,5,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,7,16,3,13,19,3,42,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,5,3,4,0,12,0,5,3,0,0,3,0,6,0,18,0,0,0,0,0,0,0,6,0,12,0,0,7,3,3,6,0,21,0,38,0,3,0,0,4,4,0,13,0,26,4,8,4,4,0,8,4,18,0,38,0,4,4,0,4,10,0,15,0,40,0,0,5,3,4,3,0,20,0,37,0,0,0,0,0,7,0,15,0,31
110011188,0,0,0,0,0,5,0,3,0,17,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,5,0,14,0,17,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,4,0,10,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,16,6,45,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,15,0,0,8,4,3,7,0,3,0,26,0,0,3,4,5,4,4,7,0,23,0,3,10,5,0,4,0,8,0,28,0,4,0,0,3,9,0,7,0,35,0,0,3,0,0,3,3,10,0,28,0,3,3,3,4,9,0,5,0,31,0,3,3,0,0,6,0,9,0,18,0,3,7,0,4,0,0,13,0,29
110011189,0,0,0,0,0,0,0,10,0,10,0,0,6,0,0,6,0,9,0,20,0,0,0,0,0,4,0,9,0,10,0,3,3,0,0,5,0,9,0,18,0,3,0,0,3,4,0,8,0,14,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,3,0,0,0,10,3,14,10,5,9,19,12,57,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,12,0,0,0,0,0,0,0,3,0,12,0,3,0,0,0,0,0,14,0,22,0,0,3,0,0,7,0,7,0,25,0,0,0,4,0,8,6,17,0,25,0,4,4,0,0,4,0,14,0,32,0,0,0,0,4,6,6,17,0,40,0,10,3,0,0,10,0,12,0,37,0,0,6,7,4,4,0,21,0,38,0,3,4,0,0,8,0,6,0,28
110021190,0,0,0,0,4,4,4,12,0,24,0,0,0,0,3,7,3,13,0,25,0,4,0,0,0,4,0,11,5,26,0,8,0,0,3,7,0,12,3,26,0,0,4,0,0,6,0,10,0,15,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,7,4,19,10,4,13,33,7,72,7,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,6,6,0,3,0,0,5,4,17,0,0,4,0,5,4,4,5,0,11,0,7,0,0,0,10,0,12,0,31,5,0,0,3,0,9,4,16,0,39,0,4,4,3,0,8,4,19,0,42,0,9,5,3,0,8,6,17,0,49,0,5,4,6,4,13,3,26,3,58,3,7,3,0,6,12,0,28,0,66,0,10,3,3,9,0,0,14,0,40,0,10,3,0,0,3,0,20,0,41
110021191,0,0,4,4,0,5,8,17,0,39,0,5,0,4,0,8,6,17,0,42,0,0,0,0,9,9,0,15,0,37,0,0,6,0,5,5,0,6,0,20,0,0,3,0,0,5,0,5,0,14,0,4,6,0,0,0,0,4,0,8,0,0,3,3,0,0,0,3,0,12,4,11,18,12,25,51,20,94,5,239,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,7,0,4,12,0,8,0,34,5,5,7,3,3,9,10,6,0,44,0,4,3,5,0,13,3,9,0,45,0,7,3,0,0,0,4,10,0,31,0,10,5,3,7,5,3,6,4,43,0,3,5,5,9,6,9,11,0,42,0,6,8,0,5,9,6,17,0,54,4,11,8,5,3,9,4,16,0,61,0,3,0,3,3,0,0,3,0,19,0,4,0,4,4,4,0,3,0,20
110021192,0,0,0,0,0,3,0,7,0,13,0,0,0,4,0,0,0,10,0,16,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,3,0,6,0,16,0,0,0,0,0,0,0,5,0,7,0,3,0,0,0,0,0,0,0,6,4,8,3,4,3,10,3,44,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,9,0,0,4,0,0,3,0,5,0,16,0,0,0,0,0,3,0,13,0,15,0,0,0,3,3,0,4,13,0,25,0,3,0,0,0,9,0,15,0,33,0,0,3,0,0,5,0,18,0,34,5,5,3,0,0,3,0,15,0,34,5,5,4,0,4,3,0,11,0,40,0,6,4,0,0,0,3,4,3,14
110021193,0,0,3,0,0,0,0,6,0,8,0,0,3,0,0,7,0,10,0,19,0,4,0,0,0,0,0,3,0,10,0,0,0,5,0,3,0,8,0,15,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,6,11,7,0,17,5,55,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,4,5,0,5,3,5,0,16,0,0,3,0,0,7,3,18,0,33,0,0,3,0,3,0,4,18,0,30,0,3,0,0,0,5,0,16,0,30,0,4,0,0,0,0,4,17,0,32,0,3,3,4,0,10,6,24,0,51,0,9,3,3,0,4,9,19,5,38,3,0,0,4,0,7,0,13,0,33,0,0,0,4,0,6,0,16,0,30
110021194,0,0,0,0,0,4,0,13,0,18,0,0,4,0,6,8,0,9,0,26,3,0,0,0,5,4,3,6,0,23,0,7,0,3,3,0,0,15,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,5,12,13,8,20,27,3,66,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,0,8,0,0,0,3,0,3,0,3,0,24,0,0,3,0,0,3,0,7,0,20,0,4,0,3,0,3,0,10,0,20,0,0,0,0,0,7,0,9,0,22,0,4,4,3,0,0,0,20,0,34,3,3,5,0,5,0,0,17,0,35,0,7,3,3,0,6,3,21,0,48,0,8,5,8,0,4,6,14,0,38,3,3,0,0,0,7,0,11,0,25
110031195,0,0,0,0,0,7,7,10,0,24,0,0,4,3,0,7,9,19,0,33,0,3,5,0,3,5,5,16,0,38,4,4,4,0,0,4,6,16,0,25,0,0,0,0,0,4,0,10,0,18,0,0,0,3,0,0,4,0,0,13,0,4,0,0,0,0,0,4,0,10,5,9,15,11,17,40,29,98,4,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,8,0,0,0,15,0,8,0,0,6,9,0,4,0,24,0,0,0,3,7,3,3,15,0,36,0,0,5,0,4,4,0,7,0,23,0,0,7,4,10,4,0,8,6,22,0,7,3,0,3,4,0,12,0,31,0,0,3,4,6,6,0,11,0,26,0,3,4,3,0,12,7,3,0,30,0,0,3,0,0,3,0,8,0,13,0,0,0,0,0,3,0,0,0,15
110031196,0,0,0,0,0,4,0,16,0,27,0,0,0,0,4,6,0,15,0,30,0,0,0,0,4,0,0,15,0,25,3,0,0,0,0,10,0,9,0,26,0,0,0,0,0,0,3,8,0,14,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,4,0,8,10,9,3,12,14,27,9,114,5,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,4,4,0,10,0,17,0,7,3,4,0,3,0,8,0,27,0,0,0,0,0,9,4,11,0,23,0,3,4,0,0,5,0,26,0,39,0,0,0,0,5,0,4,21,0,28,0,0,3,0,0,10,5,21,0,42,4,4,5,0,0,12,3,15,0,44,0,5,0,0,0,0,0,13,0,21,0,3,3,0,0,0,0,0,0,11
110031197,0,0,0,4,3,9,0,9,0,20,0,0,4,3,5,3,0,9,0,27,0,0,0,0,3,3,7,7,0,22,0,0,0,0,3,5,0,14,5,29,0,0,4,0,0,0,0,9,0,24,0,0,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,7,12,14,25,28,12,72,11,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,3,4,3,0,16,0,0,0,0,3,8,4,10,0,16,0,0,4,0,5,0,0,4,0,16,0,0,3,0,3,3,6,9,0,31,0,5,0,0,0,8,0,9,0,27,3,9,5,3,0,3,0,8,0,33,0,3,0,0,0,8,0,8,0,17,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3
110031198,0,4,0,5,0,0,0,17,0,26,0,0,0,0,0,5,0,12,0,17,0,0,0,0,0,6,0,9,0,17,0,0,0,4,3,0,3,12,0,22,0,0,0,4,0,0,0,10,0,19,0,3,0,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,19,6,9,15,25,8,84,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,5,0,7,0,0,0,0,0,0,0,10,0,14,0,3,0,0,0,4,0,6,0,19,0,0,0,0,0,6,0,10,0,23,0,0,0,0,4,0,0,8,0,17,0,0,5,3,0,4,0,17,0,32,0,3,0,3,0,0,0,13,4,32,0,0,3,0,0,0,3,10,0,19,0,0,0,0,0,4,0,6,0,23
110041199,0,0,0,3,7,3,0,19,0,29,0,3,0,0,0,3,4,12,0,24,0,0,0,0,0,7,5,18,0,30,0,0,4,0,0,5,0,12,0,22,0,0,6,0,0,0,0,7,0,19,0,0,0,4,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,5,13,17,9,25,29,16,95,5,216,0,3,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,0,0,15,4,6,0,0,5,0,0,9,0,26,0,5,3,4,7,4,0,6,0,30,6,3,0,4,5,5,0,4,0,24,0,0,6,3,0,4,0,7,0,24,0,0,8,3,0,7,6,7,0,28,0,0,4,9,6,3,0,12,0,27,3,3,8,5,0,3,0,4,0,28,0,10,4,0,3,3,3,6,0,30,0,3,0,3,0,0,7,3,0,19,0,0,0,0,0,0,0,6,0,10
110041200,0,0,0,0,0,0,0,15,0,24,0,0,0,0,0,0,0,19,0,20,0,0,0,0,4,3,5,10,0,24,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,4,0,5,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,8,10,11,11,27,9,92,5,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,15,0,28,0,0,0,3,0,0,0,17,5,26,0,3,6,3,0,3,0,23,0,38,0,0,0,0,0,3,4,23,0,37,0,5,0,5,0,5,6,16,0,34,0,0,0,0,0,0,0,8,4,16
110041201,0,0,0,0,0,7,0,13,0,21,0,3,0,0,0,0,0,16,0,24,0,0,0,0,5,6,4,16,0,30,0,3,10,0,0,0,0,10,0,24,0,7,3,3,3,6,0,10,0,31,0,0,3,0,0,3,5,4,0,17,0,0,0,0,0,0,0,0,0,5,4,17,17,11,9,35,7,98,0,193,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11,0,21,3,4,4,6,0,0,0,4,0,19,0,3,0,0,3,7,6,10,0,27,0,0,0,0,0,6,4,3,0,20,0,0,3,0,3,8,4,5,0,22,0,5,3,3,5,10,0,23,0,43,0,5,6,5,9,9,0,20,0,48,5,3,3,5,3,10,3,23,0,61,0,3,4,4,3,5,0,12,4,36,0,0,0,0,0,0,3,4,0,10
110041202,0,0,5,0,3,6,3,17,0,25,0,0,3,6,6,10,0,16,0,38,0,3,3,0,0,7,3,13,0,32,0,3,6,7,4,6,0,7,0,25,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,7,0,5,0,0,0,0,0,0,0,7,0,19,29,14,24,50,23,87,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,9,0,4,0,0,0,6,0,5,0,24,0,5,0,0,0,7,0,8,0,28,5,10,4,9,3,8,0,6,0,43,0,8,6,4,8,8,4,6,0,40,0,3,0,5,7,7,5,7,0,36,0,8,6,4,6,4,4,18,0,48,0,3,8,6,0,10,0,6,0,44,0,7,8,8,3,11,7,7,0,52,0,7,4,5,3,0,0,0,0,26,0,8,0,0,0,4,3,4,0,21
110041203,0,0,5,4,7,19,6,25,0,73,0,4,5,4,9,11,6,36,0,68,5,0,4,5,10,8,4,33,0,75,0,0,5,0,6,4,0,23,0,45,0,3,0,0,4,4,0,10,0,32,0,3,4,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,8,40,41,29,74,82,33,214,6,522,0,3,0,0,0,0,0,0,0,3,0,3,3,7,0,0,0,8,0,23,0,5,3,7,0,8,4,7,0,45,0,3,6,9,14,8,3,11,0,50,0,8,8,0,8,15,3,13,0,58,0,8,7,10,6,20,6,20,0,75,4,3,17,5,7,12,0,15,0,65,0,7,8,11,3,8,6,19,0,66,0,10,10,10,6,11,5,18,0,68,0,11,6,4,3,5,7,12,0,52,0,7,9,0,0,11,4,15,0,53,0,5,0,0,0,6,5,0,0,18
110041204,0,4,0,0,13,16,0,24,0,57,0,0,0,0,3,4,0,24,0,31,0,0,0,4,5,13,7,24,0,53,0,0,3,0,0,7,7,10,0,33,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,0,0,0,6,9,13,14,46,52,24,135,8,292,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,9,0,18,0,0,0,0,0,0,0,6,0,12,0,0,0,3,0,0,3,7,0,13,0,3,0,4,0,5,5,4,0,27,0,0,8,0,0,6,0,10,0,30,0,6,5,4,3,11,0,9,0,32,3,0,0,0,6,10,0,12,0,36,0,5,0,0,5,10,0,7,0,27,0,0,3,0,5,0,4,5,0,17,0,0,4,0,0,0,0,4,0,5
110041205,0,0,7,4,4,15,4,21,4,57,0,0,0,0,13,9,0,27,0,59,0,5,4,3,3,5,0,16,0,43,0,3,3,0,0,5,5,12,4,25,0,0,0,0,0,3,5,11,0,22,0,0,0,0,0,4,0,3,0,18,0,0,0,0,0,0,0,3,0,9,3,18,29,20,31,64,24,145,5,346,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,11,0,0,0,3,0,6,5,13,0,30,0,5,6,6,0,6,5,18,4,45,3,3,0,4,5,11,9,16,3,51,0,6,0,0,3,8,0,29,0,58,0,10,8,3,8,17,4,26,0,79,4,11,7,3,12,19,5,27,0,90,4,8,8,4,12,5,4,37,0,93,3,17,12,5,4,12,6,33,0,96,0,18,9,0,3,16,6,30,0,86,0,10,12,5,0,9,3,27,0,70
111011206,0,6,4,8,12,18,8,16,0,65,0,5,7,5,5,20,6,24,0,69,0,0,4,3,4,23,3,14,0,57,0,4,0,0,3,10,0,8,0,27,3,6,0,5,3,7,0,3,0,24,0,0,4,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,35,41,31,52,123,24,126,3,440,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,14,8,8,3,9,4,4,0,5,0,33,0,10,6,7,4,6,0,4,0,44,3,9,10,6,8,10,3,3,0,49,4,8,9,6,11,8,5,3,0,49,0,14,15,10,3,19,0,12,0,72,4,7,12,0,10,9,5,7,0,57,4,16,11,9,3,11,0,3,5,64,3,9,5,6,4,10,3,11,0,42,3,3,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,12
111011207,0,0,5,0,6,3,0,4,0,18,0,0,6,0,0,3,4,0,0,12,0,7,0,0,3,5,0,5,0,16,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,4,13,26,6,26,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,0,0,0,0,9,4,0,0,0,0,3,0,0,0,8,0,4,0,5,0,0,0,0,0,7,0,4,4,4,3,0,0,4,0,21,0,4,0,0,5,5,0,0,0,16,0,6,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,12,0,3,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
111011208,0,9,7,7,7,21,8,24,3,97,4,7,5,10,15,15,8,37,4,99,4,9,10,6,11,20,9,26,0,98,4,11,8,3,10,15,4,16,0,70,3,5,11,0,0,7,0,9,0,37,0,5,0,0,3,0,0,0,0,18,0,7,0,3,0,0,0,3,0,14,21,83,74,49,94,131,50,204,10,708,0,3,0,0,0,0,0,0,0,4,0,3,4,0,3,3,0,0,0,22,3,13,6,5,4,14,5,6,0,58,3,10,16,8,9,10,0,9,0,67,5,24,19,3,7,14,0,8,0,85,4,20,20,12,12,17,5,15,0,100,0,9,19,16,12,3,5,17,6,90,0,8,16,14,10,13,8,15,0,94,3,17,7,11,4,9,3,6,0,58,9,16,8,6,9,10,0,4,0,59,0,18,6,3,0,3,0,6,0,40,0,8,5,0,0,0,0,0,0,13
111011209,0,8,12,9,17,25,4,38,4,107,0,3,6,5,14,29,3,34,0,102,0,10,8,5,17,18,8,22,0,84,0,6,7,4,4,10,4,19,0,55,5,9,5,0,3,9,0,5,0,32,3,3,6,5,3,4,0,5,0,23,0,4,4,0,0,0,0,0,0,8,15,55,56,44,101,160,38,191,4,662,0,4,0,0,0,0,0,0,0,3,0,9,4,7,6,3,0,4,0,24,0,5,7,9,3,13,0,8,3,45,3,14,0,10,9,11,3,5,0,63,3,10,10,11,4,13,3,12,0,67,3,15,14,13,8,16,3,9,0,81,6,16,18,6,12,11,0,3,3,71,0,15,17,4,8,14,0,19,0,82,4,15,7,5,6,12,0,10,0,58,0,25,4,6,0,7,0,13,0,57,0,7,5,5,3,3,0,4,0,27,0,3,0,0,0,4,0,0,0,11
111011210,0,0,0,0,0,5,0,3,0,10,0,0,0,3,3,0,0,5,0,12,3,3,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,13,11,8,17,4,26,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,6,0,0,0,10,0,3,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,4,0,5,0,0,4,0,12,0,0,7,5,3,0,0,0,0,15,0,8,3,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,15,0,0,0,3,0,0,0,4,0,13,0,3,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6
111011211,0,0,0,0,4,3,3,14,0,26,0,0,0,4,7,0,0,18,0,32,3,0,0,0,9,0,0,6,0,19,0,0,4,0,0,0,0,5,0,14,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,16,15,25,24,10,55,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,4,0,0,0,6,0,0,0,4,0,5,0,0,0,9,0,4,3,5,0,3,0,0,0,12,0,3,0,0,0,0,0,4,0,10,0,0,0,5,0,6,0,3,0,15,0,3,0,0,6,0,0,7,0,12,6,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
