POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,6,0,12,0,3,6,0,4,0,8,9,0,25,0,0,15,4,4,0,18,4,0,44,4,3,31,4,9,3,14,16,0,77,6,4,27,10,11,0,22,31,0,116,5,10,39,10,26,9,59,50,5,220,19,15,57,9,37,4,100,96,8,335
107011134,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,3,11,0,21,0,0,3,0,4,0,12,0,0,21,0,0,3,0,0,0,7,0,0,11,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,0,7,0,18,22,0,69,5,8,12,0,7,0,0,3,3,40,3,9,3,16,16,63,11,67,0,192,0,8,10,24,18,52,6,52,9,190,10,12,29,42,35,35,24,56,5,235,11,17,70,55,48,56,26,77,7,367,21,33,130,109,88,60,44,109,6,607,42,48,179,111,128,87,91,137,5,834,61,76,251,128,214,103,234,200,14,1278,118,140,404,112,241,83,268,162,23,1555
107011545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,14,4,0,5,0,6,4,0,4,0,18,3,6,0,5,0,10,0,5,0,34,7,0,0,9,7,8,0,20,0,55,3,3,12,16,15,14,6,16,0,77,3,5,16,15,10,15,11,23,3,100,6,9,21,26,21,23,10,34,0,147,3,23,28,36,25,17,14,30,0,170,15,28,54,35,14,9,14,29,6,201,19,34,45,36,30,15,15,26,0,218
107011546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,3,0,15,5,0,7,5,0,12,0,5,0,34,9,6,0,16,3,98,4,47,0,183,6,10,11,28,3,87,9,36,0,187,13,8,20,23,15,88,6,40,0,210,14,6,25,27,21,91,10,40,4,250,23,25,65,44,52,102,27,62,3,401,26,41,80,64,69,115,44,105,5,544,46,69,111,90,89,101,73,93,5,681,71,83,146,60,104,65,119,82,4,730
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,7,0,0,0,4,0,0,0,9,0,16,0,0,3,3,5,4,0,6,0,17,0,3,6,11,4,9,0,8,0,41,0,0,10,13,4,0,0,4,0,39,10,4,11,22,4,5,0,0,4,60,9,5,13,19,8,12,0,0,0,69,12,0,10,13,6,0,3,0,0,52
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4
107031136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,9,3,3,3,3,0,0,5,0,18,4,8,3,19,8,47,10,48,0,148,4,10,3,39,10,31,19,27,0,141,7,10,11,26,16,19,5,26,0,105,8,6,29,33,14,15,4,30,0,137,14,15,30,69,41,20,9,30,6,236,19,12,61,108,25,40,3,27,0,298,26,49,68,98,35,42,13,38,0,362,27,53,67,88,36,29,11,15,3,337
107031137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,7,3,3,3,0,3,4,3,0,27,0,5,5,14,9,54,3,50,0,133,4,0,0,14,4,35,8,29,0,94,6,0,6,18,6,31,11,25,0,108,3,3,24,26,10,24,13,32,4,134,10,15,47,46,26,45,8,34,0,226,19,20,44,66,41,65,26,50,0,328,38,18,93,60,58,57,55,58,3,442,59,31,96,67,53,61,51,59,0,468
107031138,0,7,4,11,8,0,0,7,0,32,4,4,7,11,9,0,0,12,0,45,0,4,3,10,21,0,3,9,0,57,0,11,7,8,12,0,3,0,0,47,4,17,7,0,8,0,0,4,0,39,8,3,0,0,0,0,0,0,0,18,11,7,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,34,63,37,66,61,0,9,35,0,317,3,0,0,6,0,0,0,0,0,15,4,8,3,47,7,56,5,38,0,178,5,15,12,38,7,26,6,17,0,124,4,5,17,33,14,18,0,29,0,125,6,6,38,30,22,24,9,24,5,164,19,22,42,70,49,46,8,43,0,304,30,43,54,73,55,38,14,29,0,330,40,38,68,68,44,34,0,46,4,344,39,58,78,40,45,25,5,16,0,321
107031139,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,8,0,27,0,0,0,0,0,0,0,0,0,6,0,0,3,7,0,21,0,0,0,41,0,0,3,9,5,12,0,0,0,35,0,4,0,12,8,5,0,6,0,26,0,8,9,5,4,3,0,0,0,28,0,0,11,12,16,12,5,4,0,65,12,4,11,7,19,0,3,7,0,56,3,11,26,14,9,6,3,4,0,73,3,16,19,3,7,7,3,8,0,63
107031140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,8,0,0,0,3,0,0,8,0,22,9,0,4,29,4,10,7,34,0,98,17,8,3,25,7,17,3,19,0,98,14,8,13,33,9,11,0,11,0,108,13,14,18,21,12,18,0,19,0,129,20,25,38,41,28,19,3,15,0,182,23,22,43,55,21,17,5,33,0,229,53,31,49,45,28,12,9,29,5,259,59,44,60,36,26,14,16,29,0,276
107031141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,5,0,3,9,0,29,3,8,0,0,0,4,0,0,0,22,6,5,0,17,0,32,7,19,0,88,0,12,6,21,6,38,8,15,4,108,0,5,12,29,15,18,5,17,0,109,6,20,30,50,22,28,11,25,0,183,17,16,49,82,33,30,14,44,9,283,21,34,50,106,44,31,9,35,4,341,31,49,58,89,54,29,17,37,4,372,38,72,65,67,52,26,26,31,4,383
107031142,0,5,9,0,12,0,3,4,0,36,0,11,7,8,19,0,9,15,0,67,0,14,13,7,21,0,13,15,5,86,4,18,9,0,22,0,0,0,0,58,6,18,8,4,6,3,0,4,0,55,11,14,5,0,0,0,0,0,0,27,20,11,4,0,4,0,0,0,0,34,6,5,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,55,94,57,19,95,0,30,40,7,408,3,0,0,6,3,14,0,7,4,34,0,8,5,15,10,198,18,68,5,322,3,5,13,26,7,158,20,67,3,300,10,9,29,40,24,119,14,49,0,296,14,7,37,58,28,162,24,47,4,378,36,22,80,77,52,182,28,63,6,543,51,39,106,117,62,222,27,71,5,697,87,72,123,123,85,125,44,80,4,746,108,77,121,117,92,68,39,57,7,690
107031143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,9,0,5,3,6,5,4,3,6,0,28,5,3,0,15,3,45,0,26,0,102,0,4,5,15,6,49,3,31,0,120,7,9,15,32,16,29,3,27,3,150,10,5,25,45,19,40,6,35,0,192,11,26,53,80,56,80,12,54,3,366,27,32,67,100,59,69,9,52,0,418,27,62,89,103,57,61,25,58,12,490,44,60,95,97,67,37,19,35,0,444
107041144,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,3,0,24,12,4,4,0,5,9,4,11,4,45,3,6,6,30,3,102,8,95,0,257,12,21,19,53,18,92,5,44,0,262,7,13,14,43,28,63,8,42,4,224,12,23,38,65,38,62,10,46,3,300,28,36,79,120,55,75,21,63,4,480,23,42,109,132,62,92,21,77,0,557,43,79,165,110,88,68,45,67,6,675,82,118,161,83,69,43,52,59,3,675
107041145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,5,0,0,9,0,35,4,3,0,0,3,4,0,3,0,23,0,0,5,29,9,34,4,26,3,109,4,9,8,19,12,50,0,22,0,121,6,11,14,45,15,41,9,21,4,166,8,16,34,38,25,52,8,33,0,211,16,16,65,80,52,57,8,36,0,329,25,48,85,92,48,60,17,41,3,417,30,58,80,101,43,62,24,64,3,457,44,71,90,66,63,34,16,42,0,433
107041146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,3,0,0,0,0,34,3,4,0,3,0,4,0,9,0,27,5,12,10,21,3,115,16,70,0,261,9,16,5,27,18,91,11,45,0,228,15,28,14,26,11,50,11,45,0,199,5,17,11,47,31,57,6,45,0,222,19,37,47,81,35,74,24,55,0,371,27,40,42,85,45,66,17,47,0,371,43,51,72,97,45,54,11,37,8,409,54,92,51,79,57,29,19,31,5,414
107041147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,10,0,5,0,3,3,0,0,3,0,19,0,8,5,18,0,20,3,22,0,79,3,0,4,18,7,13,4,11,0,64,3,0,13,16,7,8,0,17,0,65,4,5,17,22,18,13,5,15,0,91,12,19,26,39,22,26,5,25,0,170,18,9,31,52,25,14,3,16,0,177,9,19,34,28,36,10,14,23,0,174,26,38,55,20,23,11,13,13,0,199
107041148,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,4,4,0,28,4,4,0,4,5,0,0,5,0,27,0,14,0,25,8,24,0,31,0,111,10,12,9,47,14,31,0,29,0,152,6,13,16,26,15,21,0,11,0,110,4,15,25,44,11,23,0,15,0,145,13,19,30,62,21,27,6,16,3,197,17,45,45,65,32,22,5,25,0,242,23,48,45,54,35,11,0,10,0,229,49,70,45,18,30,11,0,11,0,234
107041150,0,0,3,0,0,0,0,3,0,8,0,0,5,0,0,0,0,4,0,13,0,0,5,0,0,0,5,6,0,13,3,5,15,0,5,0,5,4,0,29,0,4,3,0,4,0,0,3,0,19,0,0,0,0,0,0,4,0,0,9,3,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,28,6,9,0,18,26,0,105,5,6,3,0,0,3,0,11,0,25,0,9,11,47,10,56,6,63,0,192,4,10,5,45,7,55,10,19,0,156,6,23,21,54,18,34,11,43,0,208,8,15,24,61,17,32,8,34,0,203,3,29,45,102,28,57,6,45,0,312,23,47,57,105,52,40,10,47,6,383,36,55,75,107,49,46,19,39,0,429,40,77,74,94,64,37,22,26,10,439
107041548,0,5,9,0,8,0,0,3,0,37,3,14,13,0,24,0,3,3,3,73,3,24,23,7,45,0,11,19,0,130,10,34,36,3,54,0,11,14,4,167,15,63,34,9,42,4,9,7,3,184,8,67,20,7,21,0,0,4,5,129,56,94,21,4,12,0,0,0,0,193,12,3,0,0,0,0,0,0,0,14,15,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,122,311,158,43,216,3,37,53,22,968,12,6,5,14,13,10,5,18,5,72,8,18,11,61,21,135,12,88,10,357,12,32,17,135,44,151,10,102,6,521,13,38,39,183,79,131,24,115,6,627,28,50,75,209,128,165,18,124,4,808,63,126,172,322,261,213,42,195,11,1412,112,189,198,344,423,206,48,173,13,1704,175,289,294,360,594,234,73,137,20,2170,284,476,344,276,686,207,73,108,21,2472
107041549,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,7,0,0,0,0,27,5,6,4,0,0,0,0,3,4,19,8,8,6,19,5,10,4,11,0,66,5,19,3,36,17,10,0,12,0,100,6,21,10,32,18,18,3,13,3,131,13,18,19,45,50,14,6,15,4,185,14,30,33,87,63,22,14,30,4,289,18,58,43,138,83,29,17,27,0,415,27,121,51,115,113,16,15,39,5,523,34,195,55,147,134,24,26,24,3,649
108011151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,3,3,32,13,0,0,0,0,0,0,4,0,22,6,0,0,10,0,6,0,23,0,50,14,5,3,4,4,9,3,10,0,46,16,5,5,3,3,3,0,14,0,56,15,0,4,9,8,8,0,18,0,64,13,3,16,32,13,12,12,33,0,136,21,15,15,36,14,10,14,33,0,156,34,14,28,18,13,13,33,30,3,184,38,11,27,9,7,3,15,30,0,139
108011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,3,0,0,0,0,0,8,0,0,0,5,0,0,0,5,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,13,6,0,3,3,0,42,3,6,6,0,0,10,0,0,4,21,0,10,11,41,6,131,9,44,0,242,8,4,17,23,15,81,0,37,0,187,9,11,25,43,11,47,12,35,4,196,13,9,30,57,27,73,9,62,0,287,27,31,50,105,64,97,14,83,0,476,55,40,86,150,88,117,21,78,0,637,73,68,130,127,96,119,41,72,5,738,92,55,128,115,88,61,20,50,5,622
108011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,14,3,0,6,15,0,14,3,23,0,63,6,4,9,4,0,7,0,25,0,56,5,3,11,18,10,11,3,22,0,80,10,5,20,13,11,12,3,16,0,89,8,11,25,19,14,9,5,14,0,112,12,9,32,28,20,31,0,16,0,159,21,8,43,21,17,11,8,17,5,155,27,9,45,9,9,9,12,19,3,147
108011154,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,15,0,0,0,0,0,0,0,5,0,12,0,0,7,0,0,0,4,0,0,9,0,0,8,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,16,12,5,62,0,0,0,0,4,0,0,0,0,8,0,0,0,4,0,18,0,22,0,43,6,6,3,12,5,7,4,14,0,44,0,11,4,17,17,12,0,18,0,76,3,9,15,28,13,16,3,34,0,128,9,27,32,67,19,32,6,37,0,230,14,25,38,88,33,35,15,50,0,299,29,26,52,96,41,30,12,37,0,324,31,46,41,53,54,19,17,15,6,280
108021155,0,6,0,0,3,0,0,4,0,11,0,4,3,0,8,0,7,4,3,32,0,5,9,0,13,0,11,22,0,67,4,8,12,3,11,0,13,11,0,63,0,18,13,0,7,0,8,4,3,56,3,3,3,0,3,0,3,4,0,29,14,10,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,35,52,38,5,57,0,52,55,10,306,14,3,4,12,5,8,0,3,0,43,4,0,7,31,4,99,0,62,0,215,10,4,13,21,9,75,6,47,4,189,18,14,10,40,29,37,10,45,3,197,22,17,41,49,19,65,20,58,0,289,26,51,70,105,60,88,35,98,3,547,45,59,102,190,84,123,58,111,4,776,57,79,149,196,119,112,100,128,9,939,102,115,125,123,110,57,89,62,14,796
