POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
101061544,84,14,27,11,15,7,17,26,0,198,98,20,18,9,9,4,17,13,0,193,45,10,9,4,5,0,18,11,0,94,66,22,22,3,7,0,10,6,0,148,30,6,9,0,7,0,4,4,0,57,53,15,3,0,3,4,5,3,0,81,14,0,4,0,0,0,4,0,3,30,789,155,239,141,152,112,145,363,19,2109,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,19,25,28,4,10,5,0,6,0,100,16,23,23,4,3,6,0,3,0,89,18,16,9,0,6,4,0,3,0,64,28,30,10,4,6,8,4,0,3,97,9,12,0,0,0,0,0,0,0,29,19,30,6,0,0,8,0,0,0,56,0,6,4,3,0,0,0,0,0,11,184,251,218,150,130,122,23,99,12,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,32,39,42,8,17,0,4,11,0,150,23,27,33,8,20,5,3,8,0,120,22,24,25,0,13,4,0,0,0,97,45,36,26,0,6,14,3,0,6,139,14,10,4,0,5,5,0,0,0,35,24,29,4,0,3,0,0,0,0,58,0,4,0,0,0,0,0,0,3,14,232,294,327,202,188,72,37,104,23,1474,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,127,68,168,15,104,26,167,82,20,786,115,53,132,0,51,32,114,38,14,553,99,61,104,6,35,14,87,24,8,434,201,106,116,0,37,13,90,12,0,578,65,19,17,0,3,3,7,3,3,124,113,33,12,0,6,5,17,3,0,188,17,5,15,0,7,3,0,5,0,58,1109,471,1209,145,660,214,1128,995,80,6002,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,4,3,9,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0
102011031,132,201,78,71,116,59,14,20,10,697,105,201,72,35,74,37,5,11,9,554,80,187,38,23,44,20,3,3,0,407,141,360,54,13,40,23,9,0,3,649,55,76,3,0,12,9,0,0,3,164,84,139,7,3,11,21,4,0,10,275,10,8,6,3,11,12,0,0,9,61,1096,1832,876,1433,1101,1893,222,724,76,9249,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,11,0,3,0,0,0,0,0,0,5,7,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,11,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102011032,196,395,247,164,276,114,69,58,18,1536,203,404,141,89,164,64,41,46,15,1168,169,328,102,36,62,40,27,16,8,792,276,490,118,28,82,39,31,24,5,1103,68,82,18,3,15,3,4,4,0,201,150,234,4,3,17,14,6,4,4,443,13,15,14,10,12,15,9,9,6,111,1587,2972,1873,1509,2183,1562,698,1174,161,13722,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,5,5,0,0,0,0,4,0,0,0,5,9,0,0,0,0,0,0,0,0,5,15,0,0,0,6,4,3,0,3,13,19,0,0,7,4,3,0,0,0,10,30,0,0,0,0,3,0,0,6,17,29,0,0,3,0,0,0,3,0,11,21,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,9,6
102011033,4,26,16,27,17,0,4,0,0,97,14,27,12,27,10,0,4,0,6,96,7,16,7,4,4,0,0,0,4,45,20,40,14,9,4,3,0,0,0,90,0,0,0,0,0,4,0,0,0,9,8,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,80,202,125,256,115,56,35,54,8,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,29,31,40,15,18,8,49,11,0,209,25,38,22,19,13,9,14,3,5,148,17,30,28,0,7,4,10,4,0,99,45,44,15,4,7,7,0,0,3,126,12,4,3,0,4,0,0,0,0,27,14,20,0,0,0,0,0,0,0,40,0,0,3,3,0,5,4,0,0,16,226,285,303,319,214,341,229,258,19,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
102011035,8,24,23,16,7,4,0,3,0,90,7,18,17,4,4,0,0,3,3,56,6,23,7,3,0,0,0,4,5,47,8,48,10,4,0,4,0,0,0,85,7,3,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,69,188,123,150,91,21,18,45,11,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,41,31,42,14,28,21,28,42,0,249,40,28,45,8,19,10,14,16,0,182,31,26,23,7,9,5,8,5,4,124,56,49,42,0,14,10,3,7,6,183,20,5,6,0,3,0,0,0,0,33,33,14,6,0,5,0,4,0,0,60,0,0,5,0,0,0,0,0,7,18,332,280,349,221,290,339,404,543,27,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,5,18,17,11,3,7,0,4,0,69,9,23,7,4,7,8,0,0,0,63,7,18,7,0,4,3,0,0,3,41,9,26,4,0,0,0,0,0,0,43,3,11,5,0,0,0,0,0,4,19,6,18,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,87,237,100,162,90,60,15,57,8,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,7,12,24,4,7,6,5,0,0,66,16,10,19,4,4,5,0,4,0,49,11,6,15,0,0,0,0,3,0,34,23,26,13,0,8,4,0,7,0,80,3,11,0,0,0,0,0,0,0,22,14,11,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,115,123,176,79,97,70,13,65,12,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,47,57,51,11,22,19,12,12,0,233,29,46,39,13,21,15,0,11,0,182,25,40,26,3,15,0,0,4,0,120,56,101,31,3,20,19,5,5,0,245,27,24,3,0,8,6,0,0,0,75,50,60,7,4,7,12,0,5,0,140,11,5,10,4,4,0,0,0,0,27,429,585,462,546,308,271,75,239,25,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011040,47,61,54,33,40,18,6,17,0,276,58,63,46,14,22,17,0,13,0,237,22,47,29,8,14,8,3,0,3,145,51,91,23,5,22,15,0,4,0,218,12,26,14,0,5,0,0,0,0,53,32,56,6,0,3,12,0,4,3,114,3,0,6,9,3,6,0,0,0,28,442,632,501,629,423,489,82,361,33,3590,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
102011041,26,43,42,6,23,10,0,8,0,160,23,33,26,9,8,5,0,11,0,118,22,26,19,5,9,8,4,5,3,96,29,54,23,0,8,11,0,3,0,134,14,19,0,0,3,0,0,5,0,43,24,33,3,0,7,6,0,0,0,75,5,3,4,0,0,0,0,0,0,18,231,326,353,256,197,114,34,140,22,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011042,39,90,46,36,37,21,9,8,0,286,26,70,36,14,17,9,0,0,4,180,22,57,24,7,11,5,0,3,0,143,50,82,14,3,8,4,4,0,0,175,15,23,9,0,4,3,0,0,0,48,13,49,0,3,4,6,0,0,0,81,9,6,0,3,7,12,0,3,4,36,350,642,413,567,379,585,102,358,27,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,4
102011043,29,40,40,18,22,17,4,12,0,197,23,28,17,6,19,12,0,5,0,116,20,17,9,0,9,10,3,4,0,75,36,54,8,5,4,15,0,4,0,129,3,11,3,0,0,0,0,0,0,21,18,20,0,6,0,5,0,0,0,42,0,10,3,0,0,0,0,0,0,17,236,352,291,419,245,373,89,291,12,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0
102021044,38,63,67,39,33,15,35,18,4,310,36,80,62,25,24,16,28,10,5,280,24,52,24,8,14,7,9,10,0,151,37,64,31,13,8,16,3,7,0,176,9,13,5,0,3,0,0,0,0,35,17,35,8,0,6,8,4,3,0,78,3,5,0,0,0,5,0,0,4,21,315,637,532,733,363,728,230,479,36,4054,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021045,9,10,28,8,5,7,7,6,0,89,13,9,19,0,11,4,11,3,4,71,6,9,4,6,0,0,3,0,0,34,11,13,10,3,4,0,3,3,0,51,3,3,3,0,0,0,0,0,0,10,8,9,4,0,0,0,0,0,0,12,0,0,4,0,3,0,0,0,0,12,102,103,194,143,118,142,59,122,17,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,9,12,12,8,11,0,3,8,0,65,8,13,11,3,6,10,0,3,3,57,9,16,5,0,3,3,0,5,0,34,12,15,8,0,5,0,5,3,0,45,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,4,5,17,99,118,177,133,105,143,54,121,7,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,49,86,132,34,73,16,71,81,12,551,74,82,116,16,52,20,47,43,4,458,76,86,69,3,30,8,20,40,3,338,150,139,74,6,37,20,11,14,4,449,32,23,13,0,13,3,0,0,0,90,94,49,8,0,7,4,6,4,0,172,0,3,8,4,4,0,3,4,5,31,653,693,923,451,580,325,539,805,55,5027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,4,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021048,59,50,36,38,34,22,10,21,3,277,36,50,39,19,15,12,9,7,0,198,31,43,10,4,9,4,0,4,0,106,45,52,19,6,10,3,0,6,0,140,13,10,0,0,0,6,5,0,0,29,5,33,0,0,0,3,3,0,0,51,3,6,3,10,4,10,0,4,5,43,391,477,405,657,328,921,142,524,32,3884,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3
102021049,6,10,20,18,7,5,5,4,0,81,17,16,22,6,3,0,3,4,0,80,8,13,5,0,0,0,3,0,0,33,16,5,18,0,4,0,8,0,3,55,10,6,5,0,4,0,0,0,3,28,4,7,4,0,3,0,0,5,0,26,4,0,0,0,0,0,0,0,0,12,143,89,163,98,58,62,60,152,14,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,15,30,36,3,13,7,6,17,3,134,9,27,19,3,14,5,19,6,0,109,16,19,21,0,10,0,13,3,0,91,15,49,35,0,5,3,26,4,0,143,10,11,18,0,0,0,8,0,0,42,12,15,16,0,0,0,5,0,0,48,0,0,4,0,0,0,3,0,3,14,160,232,279,149,138,178,110,210,15,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,23,24,43,17,14,10,16,12,0,150,31,18,25,5,19,7,9,6,0,113,26,13,23,8,10,0,4,3,0,86,32,36,20,6,6,4,10,4,0,118,7,3,7,0,0,0,0,0,0,25,18,15,6,0,0,0,0,0,0,46,0,6,4,0,3,0,0,5,0,14,223,188,371,211,188,77,128,140,15,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021052,9,7,15,3,4,3,3,3,0,54,4,6,12,6,0,0,3,0,0,35,5,3,3,4,5,4,3,0,0,29,6,4,3,0,6,0,0,0,0,24,0,0,0,0,4,0,0,0,0,7,5,4,0,0,0,0,0,0,0,7,0,0,5,0,3,0,0,0,0,7,72,62,125,61,91,53,27,60,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,54,55,58,26,20,16,6,4,0,247,32,56,31,15,12,19,7,3,0,178,20,32,32,4,9,8,0,3,0,113,49,49,24,8,19,13,0,6,0,171,10,7,5,0,4,6,0,0,0,31,13,36,0,0,0,6,0,0,0,64,5,3,4,0,0,0,0,0,0,16,410,401,505,488,334,379,83,322,24,2940,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
