POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
305041133,5,0,0,0,0,5,126,0,0,0,0,125,5,0,0,0,0,6,17,0,3,0,0,18,50,9,5,0,0,62,13,0,3,0,0,17,16,0,0,0,0,17,15,0,0,0,0,22,202,22,25,3,0,249,21,4,4,0,0,28,8,0,6,0,0,11,154,9,6,4,0,169,14,0,0,0,0,14,3449,233,243,26,8,3965
305041134,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,20,11,3,0,0,30,3,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,49,24,23,4,0,102,11,0,0,3,0,18,4,0,0,0,0,11,55,14,16,5,0,85,0,0,0,0,0,0,1128,282,314,36,8,1771
305041135,31,0,0,0,0,40,202,6,3,0,0,211,26,0,0,0,0,28,56,0,0,0,0,56,384,28,12,0,0,433,88,6,0,6,0,99,54,7,9,0,0,62,51,5,0,0,0,57,994,71,37,5,5,1116,118,9,4,0,0,136,114,3,7,0,0,130,1013,65,53,6,3,1151,28,0,0,0,6,32,16909,1244,678,122,61,19013
305041136,0,0,0,0,0,0,14,0,0,0,0,19,0,0,0,0,0,0,4,0,6,0,0,5,16,4,8,0,0,23,0,5,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,91,12,11,3,0,114,15,0,0,0,0,15,9,0,0,0,0,12,84,9,11,0,0,95,3,0,0,0,0,4,1464,245,199,24,11,1945
305041137,15,0,0,0,0,15,110,0,0,0,0,114,11,0,3,0,0,17,28,6,0,0,0,37,180,21,10,0,0,209,44,5,0,0,0,48,56,9,5,0,0,67,21,3,0,0,0,28,416,22,21,0,3,472,49,8,8,0,0,58,52,3,6,0,0,58,474,23,41,0,4,543,12,0,0,0,0,18,7723,525,446,53,28,8777
306011138,0,0,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,3,15,0,7,0,0,28,0,0,0,0,0,0,331,65,98,12,4,511
306011139,0,0,0,0,0,3,41,0,4,0,0,43,3,0,0,0,0,3,0,0,0,0,0,11,4,0,9,0,3,22,0,5,0,0,0,4,5,0,3,0,0,5,13,0,0,0,0,26,107,30,56,8,5,202,15,5,0,0,0,17,3,0,0,0,0,0,135,17,28,5,0,180,11,0,0,0,0,11,1453,244,362,59,14,2134
306011140,0,0,0,0,0,0,30,0,0,0,0,32,0,3,0,0,0,4,0,0,0,0,0,0,27,0,4,0,0,32,4,0,0,0,0,4,4,0,0,0,0,4,14,0,0,0,0,16,163,7,12,4,4,193,15,0,3,0,0,18,5,0,6,0,0,5,132,4,10,0,0,143,10,0,0,0,5,9,2941,140,141,27,15,3267
306011141,0,0,0,0,0,0,53,4,4,0,0,65,5,0,0,0,0,10,3,0,0,0,0,4,26,9,7,0,0,36,3,0,4,0,0,8,0,0,0,0,0,0,19,0,0,0,0,16,141,6,27,3,3,182,10,0,5,0,0,15,4,0,0,0,0,6,132,6,20,0,0,162,7,0,0,0,0,10,2306,170,270,41,15,2807
306011142,5,0,0,0,0,6,54,0,0,0,0,58,10,0,0,0,0,16,7,0,0,0,0,9,37,0,11,0,0,51,8,6,0,0,0,14,11,0,0,0,0,10,39,3,3,0,0,45,310,34,59,8,4,408,50,7,3,6,0,62,12,0,0,0,0,12,224,18,37,0,0,282,21,0,5,0,0,24,4249,350,507,66,31,5206
306011143,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,33,4,20,0,0,58,0,0,0,0,0,0,3,0,0,0,0,3,19,6,17,0,0,46,3,0,0,0,0,3,456,76,177,25,7,742
306021144,0,0,0,0,0,0,19,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,18,36,6,9,0,0,53,10,0,0,0,0,11,0,0,0,0,0,4,52,4,0,0,0,59,15,0,0,0,0,14,1098,80,134,17,4,1336
306021145,11,0,0,0,0,14,506,10,12,11,3,535,38,4,3,0,0,46,37,0,5,0,0,44,175,4,8,0,0,185,50,0,0,0,0,54,81,3,7,0,0,90,136,0,38,6,0,181,1282,59,49,12,10,1417,132,5,9,0,0,143,105,16,5,4,0,132,1408,51,66,7,8,1546,83,4,4,0,6,102,21253,918,817,181,116,23290
306021146,0,0,0,0,0,0,48,0,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,19,0,3,0,0,19,67,8,4,4,0,87,8,0,0,0,0,8,9,3,0,0,0,11,94,11,19,0,0,129,8,0,0,0,0,14,1918,169,199,33,19,2338
306021147,0,0,0,0,0,0,34,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,66,11,7,5,0,79,3,0,0,0,0,3,6,0,0,0,0,3,87,3,8,0,0,102,16,0,0,0,0,22,2000,146,180,43,11,2378
306021148,0,0,0,0,0,0,24,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,13,72,9,4,3,0,90,0,0,0,0,0,4,0,0,3,0,0,3,102,0,12,0,0,113,18,0,0,0,0,13,2122,159,271,80,19,2650
306021149,0,0,0,0,0,0,26,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,4,12,0,0,0,0,14,17,7,14,5,0,40,5,0,0,0,0,3,0,0,0,0,0,0,53,9,13,3,0,74,0,0,0,0,0,0,611,124,174,26,9,949
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,11,53,7,9,0,0,69,4,0,3,0,0,4,4,0,0,0,0,4,53,0,8,0,4,75,0,0,0,0,0,0,1219,76,137,13,11,1456
306021152,0,0,0,0,0,3,75,0,6,3,0,84,4,0,0,0,0,4,4,0,0,0,0,9,25,0,0,0,0,26,17,4,0,0,0,22,8,0,0,0,0,11,15,0,0,0,0,20,203,16,14,0,0,225,29,3,0,0,0,28,0,0,0,0,0,3,285,3,23,4,3,318,25,0,3,0,0,30,3928,195,189,33,23,4366
306021153,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,0,0,10,26,4,7,0,0,34,0,0,0,0,0,0,0,0,3,0,0,3,48,3,10,0,0,73,0,0,0,0,0,3,785,65,146,14,4,1021
306021154,5,0,0,0,0,3,216,0,8,6,0,233,13,8,9,0,0,32,9,0,0,0,0,9,92,3,0,0,0,101,18,0,7,0,0,22,25,0,3,0,0,26,73,3,8,0,0,80,580,32,29,5,4,643,59,4,4,0,0,68,20,0,4,0,0,25,599,32,26,8,6,664,79,0,4,6,0,93,12736,897,555,81,81,14345
306021155,0,0,0,0,0,0,33,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,18,5,0,0,0,0,3,0,0,0,0,0,0,36,0,3,0,0,43,3,0,0,0,0,3,476,35,73,4,3,591
306021156,0,0,0,0,0,0,37,0,3,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,0,0,15,0,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,12,61,7,22,0,0,89,10,3,4,0,0,15,0,0,4,0,0,4,77,7,12,0,0,102,3,0,5,0,0,7,1117,157,238,29,8,1546
306021157,0,0,0,0,0,0,28,0,0,0,0,36,3,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,64,13,9,0,3,80,13,0,0,0,0,13,0,0,0,0,0,4,108,0,10,0,0,121,16,0,5,0,0,21,2178,169,112,10,11,2488
306031158,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,15,18,0,0,9,0,27,5,0,0,0,0,9,0,0,0,0,0,0,44,0,11,7,0,68,16,3,0,0,0,25,764,120,210,107,26,1228
306031159,0,0,0,0,0,0,66,3,4,0,0,71,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,17,3,0,0,0,0,3,7,0,0,0,0,8,23,0,4,0,0,26,97,3,11,0,0,109,11,0,0,0,0,13,0,0,0,0,0,0,122,4,10,4,0,148,66,0,3,0,0,72,3786,191,263,67,55,4364
306031160,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,20,0,5,3,0,24,32,0,6,0,0,49,5,0,0,0,0,0,0,0,0,0,0,0,138,5,11,6,0,158,29,0,4,3,6,48,1705,191,312,174,50,2430
306031161,0,0,0,0,0,0,80,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,118,18,29,5,4,169,12,0,4,0,0,16,3,0,0,0,0,3,197,5,8,8,3,218,99,13,3,0,9,121,3495,345,431,132,76,4482
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,394,10,11,0,5,414
306041164,0,0,0,0,0,0,15,0,0,0,0,15,4,0,0,0,0,4,6,0,0,0,0,6,9,5,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,115,11,21,4,0,152,13,0,0,0,0,15,0,0,0,0,0,0,69,9,7,0,0,85,25,0,9,0,5,46,1921,153,257,98,45,2476
306041165,0,0,0,0,0,0,37,0,0,0,0,35,7,0,0,0,0,3,5,0,0,0,0,5,14,0,5,0,0,19,3,0,0,0,0,9,11,0,0,0,0,11,21,3,12,0,0,36,170,38,48,7,4,265,21,0,0,5,0,32,9,0,3,0,0,15,309,6,17,0,5,333,48,0,3,6,4,64,2613,333,382,63,40,3434
306051166,0,0,0,0,0,0,58,3,0,0,0,58,4,0,0,0,0,3,0,0,0,0,0,0,32,0,0,0,0,28,6,0,0,0,0,6,25,0,0,0,0,25,14,0,0,0,0,18,133,13,15,3,0,167,25,7,3,0,0,38,0,0,0,0,0,3,231,10,19,7,3,268,66,6,10,0,5,88,4660,305,495,121,66,5643
306051167,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,39,0,11,0,0,56,0,0,0,0,0,4,0,3,0,0,0,0,18,0,5,0,0,29,8,0,0,0,0,17,1018,68,191,79,29,1390
306051168,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,7,4,0,3,0,0,8,31,6,20,8,0,66,7,0,7,0,0,19,0,0,0,0,0,0,28,7,12,0,0,51,15,3,5,0,0,18,680,100,232,50,15,1077
306051169,0,0,0,0,0,0,16,0,3,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,51,7,18,7,0,85,7,0,4,0,0,15,0,0,0,0,0,0,53,6,7,4,0,74,30,5,3,3,0,41,1511,242,393,198,38,2374
306051170,0,0,0,0,0,3,42,0,0,0,0,45,3,0,0,0,0,5,0,0,0,0,0,0,35,0,4,0,0,38,0,0,0,0,0,0,39,0,0,0,0,41,13,3,0,0,0,17,109,3,8,4,0,129,10,0,0,0,0,13,10,0,0,0,0,6,182,14,14,3,4,212,51,3,8,0,0,71,4137,274,354,104,66,4933
307011171,0,0,0,0,0,0,16,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,29,0,0,0,0,0,4,4,0,0,0,0,4,34,3,3,0,0,43,25,9,0,3,6,34,1561,216,181,165,33,2143
307011172,3,0,0,0,0,3,54,0,0,0,0,58,7,0,0,0,0,7,0,0,0,0,0,0,47,0,0,0,0,41,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,9,103,0,6,0,0,110,9,0,0,0,0,8,0,0,0,0,0,6,153,6,0,0,0,159,39,4,0,5,4,53,3635,253,333,172,58,4454
307011173,0,0,0,0,0,0,38,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,24,4,3,0,0,34,0,0,0,0,0,4,27,0,0,0,0,27,4,0,4,0,0,3,33,3,4,0,0,36,3,0,0,0,0,6,0,0,0,0,0,0,28,3,0,0,0,35,21,0,4,0,0,24,2488,248,217,74,23,3057
307011174,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,21,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,20,0,0,5,3,27,1109,145,187,222,26,1694
307011175,0,0,0,0,0,0,36,0,0,0,0,36,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,30,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,0,3,0,0,75,3,0,0,0,0,9,0,4,0,0,0,4,98,0,0,0,0,101,25,4,11,3,0,38,2142,186,262,177,37,2800
307011176,0,0,0,0,0,0,125,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,37,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,3,75,3,5,0,0,85,9,0,0,0,0,9,9,0,0,0,0,9,69,10,4,0,0,79,16,0,0,0,3,20,3922,261,205,48,40,4473
307011177,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,34,8,9,3,0,51,4,0,0,0,0,8,0,0,0,0,0,0,20,4,0,0,0,31,22,7,3,9,0,37,1662,250,491,393,47,2852
307011178,0,0,0,0,0,0,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,16,0,0,7,0,27,755,103,185,160,22,1233
307021179,0,0,0,0,0,0,9,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,11,3,0,0,0,0,4,15,0,0,0,0,15,3,0,0,0,0,5,29,5,8,5,6,50,3,0,0,0,0,5,0,0,0,0,0,0,31,5,5,5,0,38,27,3,9,0,7,54,1527,183,442,252,48,2449
307021180,8,0,0,0,0,8,112,0,0,0,0,115,0,0,0,0,0,0,51,0,0,0,0,54,32,0,0,0,0,32,9,0,0,0,0,9,8,0,0,0,0,8,3,0,0,0,0,3,74,0,9,0,0,88,4,0,0,0,0,7,7,0,0,0,0,7,311,0,0,0,9,324,43,3,0,3,0,52,3781,205,323,169,44,4520
307021181,0,0,0,0,0,0,64,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,5,0,0,0,0,5,40,0,0,0,0,40,5,0,0,0,0,9,16,0,0,0,0,16,0,0,0,0,0,0,3,4,0,0,0,4,42,4,0,0,0,53,22,0,0,0,0,25,1287,90,142,89,16,1625
307021182,0,0,0,0,0,0,67,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,3,29,0,3,0,0,34,4,0,0,0,0,5,0,0,0,0,0,0,35,4,0,0,3,45,14,3,0,5,3,29,1681,189,208,122,33,2238
307021183,0,0,0,0,0,3,193,0,0,3,0,195,0,0,0,0,0,0,0,0,0,0,0,0,65,4,6,0,0,72,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,79,5,5,0,0,95,10,0,5,0,0,10,8,0,0,0,0,7,85,0,0,0,7,88,42,4,13,10,0,72,6448,458,679,320,70,7980
307031184,0,0,0,0,0,0,16,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,31,3,0,0,0,0,5,0,0,0,0,0,0,27,0,0,3,0,28,7,3,12,4,0,24,851,115,235,143,29,1373
307031185,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,11,8,3,0,0,0,15,705,95,219,150,22,1192
307031186,0,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,7,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,16,6,7,3,0,28,3,0,0,0,0,3,0,0,0,0,0,0,17,3,0,0,0,25,17,4,0,3,0,21,747,131,213,139,32,1265
307031187,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,15,0,0,0,0,15,7,0,0,0,0,7,62,6,9,7,0,80,7,0,0,0,0,7,0,0,0,0,0,0,42,0,6,3,0,52,33,0,3,3,5,40,2110,160,191,56,27,2546
307031188,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,33,4,12,9,0,55,6,0,0,0,0,4,4,0,0,0,0,4,97,4,10,0,0,114,20,0,0,4,5,20,1058,182,246,200,31,1711
307031189,4,0,0,0,0,5,116,0,0,0,4,121,0,0,0,0,0,0,3,0,0,0,0,3,31,0,4,0,0,34,0,0,0,0,0,0,21,0,0,0,0,21,9,0,0,0,0,10,101,10,14,0,0,125,17,0,4,0,0,20,0,0,4,0,0,4,84,0,0,0,0,83,56,9,4,6,0,78,6315,368,457,118,54,7313
308011190,0,0,0,0,0,0,64,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,14,5,0,0,0,20,97,0,0,0,0,106,8,0,0,0,0,13,3,0,0,0,0,3,94,5,0,0,0,96,61,0,0,3,4,69,5648,165,204,116,55,6190
308011191,0,0,0,0,0,0,41,0,3,0,0,51,6,0,0,0,0,6,0,0,0,0,0,0,50,0,0,0,0,57,4,0,0,0,0,4,10,0,0,0,0,10,4,0,0,0,0,4,94,3,11,4,0,110,10,0,0,5,0,17,6,0,0,0,0,6,141,0,3,0,8,154,27,0,8,0,3,39,4603,347,485,262,74,5763
308011192,0,0,0,0,0,0,143,0,3,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,115,5,3,3,0,126,12,0,0,0,0,20,8,0,0,0,0,8,16,0,3,0,0,20,104,12,9,0,0,121,18,0,3,0,0,22,11,0,0,0,0,14,122,7,6,0,0,145,23,0,0,0,0,27,5414,362,300,81,25,6193
308031205,0,0,0,0,0,0,28,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,23,7,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,70,3,3,0,0,69,4,0,0,0,0,3,16,0,3,0,0,25,34,3,10,0,0,42,16,0,0,0,0,15,3193,186,218,28,16,3650
308031206,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,6,355,22,44,40,0,456
308031207,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,3,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,15,5,0,0,0,0,10,615,67,88,25,11,801
308031208,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,6,0,0,29,5,0,0,0,0,5,6,0,0,0,0,5,10,0,0,0,0,12,3,0,3,0,0,12,851,69,133,6,5,1073
308031209,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,0,0,0,0,0,4,915,66,73,24,8,1076
308031210,0,0,0,0,0,0,21,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,13,3,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,36,3,0,0,0,40,4,0,0,0,0,3,4,3,0,0,0,9,26,0,0,0,0,26,18,3,0,0,0,21,2169,132,185,39,13,2541
308031211,0,0,0,0,0,0,45,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,43,0,3,0,0,46,0,0,0,0,0,0,3,0,0,0,0,3,8,0,5,0,0,13,0,0,0,0,0,0,106,0,0,0,0,106,81,0,5,0,0,86,6,0,0,0,0,10,898,34,70,10,8,1029
308031212,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,311,10,32,13,0,370
308031213,0,0,0,0,0,0,51,0,0,0,0,52,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,10,4,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,15,56,0,0,0,0,58,14,0,0,0,0,15,8,0,3,0,0,6,58,6,0,0,0,65,12,0,0,0,0,12,2351,77,116,20,17,2582
308031214,0,0,0,0,0,0,48,0,0,0,0,49,0,0,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,22,17,0,5,0,0,13,0,0,0,0,0,3,8,0,0,0,0,8,47,3,0,0,0,56,9,0,0,0,0,9,29,5,5,0,0,39,31,0,0,0,0,33,18,0,0,0,0,20,3414,113,115,17,13,3677
308031215,5,0,0,0,0,5,118,0,0,0,0,114,0,0,0,0,0,0,4,0,0,0,0,4,67,0,0,0,0,67,5,0,0,0,0,5,4,0,0,0,0,4,9,0,0,0,0,6,110,4,8,0,4,129,13,0,0,0,0,17,5,0,0,0,0,14,86,4,0,3,3,93,31,4,0,0,0,38,5254,209,180,33,35,5710
308031216,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,7,12,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,26,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,12,0,0,0,0,10,1501,63,94,17,11,1685
308031217,6,0,0,0,0,6,99,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,0,7,65,4,8,0,0,81,8,0,0,0,0,10,3,0,0,0,0,3,12,0,0,0,3,18,162,8,8,0,0,182,19,0,0,0,0,20,25,4,0,0,0,28,124,13,7,0,0,142,38,3,0,0,0,44,8702,361,298,52,41,9466
308031218,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,17,17,0,0,0,0,17,12,0,0,0,0,12,4,0,0,0,0,4,6,6,4,0,0,16,0,0,0,0,0,0,13,0,0,0,0,13,65,0,0,0,0,64,8,0,0,0,3,8,591,43,110,41,7,796
