POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
102011028,4,0,0,5,0,11,28,0,0,0,0,23,10,0,0,0,0,13,14,6,7,0,0,21,17,0,4,0,0,22,32,3,10,0,0,47,26,4,10,0,0,48,33,12,10,0,0,53,38,13,15,6,0,74,25,17,21,0,0,69,21,21,21,0,0,61,14,12,9,0,0,38,40,18,15,0,0,74,14,11,0,0,0,24,17,23,5,0,0,47,0,0,0,0,3,5,329,146,133,15,4,631,5,0,0,4,0,5,50,0,3,0,0,60,28,6,0,0,0,33,19,6,8,4,0,38,25,4,7,3,0,39,48,12,21,0,0,84,46,9,17,6,0,72,57,8,12,7,0,76,32,10,17,0,0,58,23,14,11,0,0,39,21,12,9,0,0,42,16,3,13,0,0,35,30,11,3,0,0,47,0,0,0,0,0,0,3,12,4,0,0,12,3,0,5,0,0,9,396,84
102011029,0,0,0,0,0,8,6,0,0,0,0,10,11,0,0,0,0,16,10,0,10,0,0,19,14,7,9,5,0,33,41,10,14,0,0,75,47,8,17,4,0,64,50,11,23,0,0,82,49,18,25,4,0,94,41,26,25,4,0,97,31,21,16,3,0,65,23,23,18,0,0,66,43,34,20,3,0,103,5,9,3,0,0,24,14,28,4,0,0,43,6,4,0,0,0,14,397,203,178,30,4,815,0,0,5,8,0,18,12,0,3,7,0,19,20,4,9,4,0,35,15,0,13,7,0,35,36,8,8,0,0,58,62,11,20,8,0,100,69,9,4,0,0,85,67,6,19,0,0,92,53,8,15,3,0,78,43,12,10,0,0,65,37,11,8,3,0,55,24,9,3,0,0,37,37,10,7,0,0,63,12,8,0,0,0,15,7,7,3,0,0,19,0,0,0,0,0,9,494,106
102011030,7,0,4,8,3,23,16,0,0,0,0,22,25,0,5,6,0,37,28,9,11,3,0,46,52,0,12,8,6,75,110,16,17,6,0,152,294,20,16,0,3,333,652,21,27,8,7,719,760,33,26,4,4,832,580,35,18,4,0,633,412,42,22,0,0,485,351,17,12,4,3,392,455,49,17,0,0,529,73,18,9,4,0,102,99,56,12,3,0,163,27,0,3,7,7,48,3949,328,215,59,37,4586,3,3,0,7,0,21,21,0,0,0,0,25,31,6,10,3,0,42,50,4,6,6,0,67,55,5,11,0,0,65,123,17,18,6,3,164,169,10,10,3,0,199,276,8,19,4,0,314,249,15,13,6,0,275,170,14,13,3,0,196,84,17,3,3,3,110,58,4,8,0,0,74,78,15,9,0,0,102,14,7,0,0,0,21,11,18,0,0,0,35,19,4,0,3,3,29,1412,135
102011031,15,0,3,7,0,26,207,0,0,0,0,208,138,0,6,0,0,142,112,3,8,5,0,135,115,10,10,0,3,133,212,3,15,4,4,239,269,18,19,6,3,312,389,30,27,9,7,462,408,45,32,3,3,488,278,35,33,8,0,357,217,45,35,0,0,293,162,41,18,9,0,225,319,77,24,3,0,420,45,42,13,0,0,101,87,93,24,5,0,216,24,0,6,0,8,46,2996,449,272,47,34,3798,24,0,0,7,0,36,314,4,14,8,0,328,301,5,6,3,0,318,285,3,17,5,0,308,378,0,17,4,0,401,692,6,17,6,9,729,797,25,23,7,6,857,783,22,26,3,6,835,699,32,27,0,0,769,383,22,24,0,3,431,269,29,34,5,0,334,214,18,17,5,0,251,263,42,21,3,4,327,29,23,14,3,0,68,25,25,24,4,0,75,40,0,3,0,0,49,5500,257
102011032,27,9,13,10,6,56,155,0,0,5,0,167,127,3,6,0,4,150,125,9,14,6,0,157,178,5,20,3,0,215,359,19,42,4,4,430,498,42,54,10,4,608,867,45,57,5,4,979,1098,73,64,9,7,1247,877,78,47,6,5,1015,714,82,45,3,3,850,637,70,36,3,3,746,1071,115,60,0,0,1253,166,44,18,0,0,219,273,128,55,4,0,467,60,6,3,0,11,83,7234,737,547,76,51,8634,23,0,8,11,0,42,215,0,14,6,7,246,221,8,22,3,0,254,271,7,27,13,0,316,409,12,16,3,5,449,749,20,42,8,9,833,1102,25,33,10,7,1172,1454,17,40,5,3,1523,1786,48,34,6,3,1878,1458,29,29,3,0,1527,1177,35,13,0,0,1224,932,19,14,0,4,985,1093,33,19,3,4,1151,105,8,13,0,0,126,118,37,25,3,0,189,77,5,4,0,4,92,11199,313
102011033,0,0,0,0,0,0,11,0,4,0,0,14,3,0,3,0,0,7,6,3,4,0,0,16,6,0,5,0,0,11,21,0,8,0,0,24,24,3,7,0,0,32,33,10,4,0,0,41,64,12,0,0,0,81,67,8,5,0,0,80,81,9,13,0,0,100,69,6,4,0,0,77,101,11,6,0,0,119,16,0,0,0,0,17,4,4,0,0,0,10,5,0,0,0,0,3,514,64,58,3,3,644,0,0,0,0,0,0,16,0,0,0,0,19,15,0,4,0,0,21,22,0,8,0,0,32,28,4,5,3,0,38,45,0,3,0,0,59,92,0,0,3,0,93,87,0,11,0,0,102,101,0,3,0,0,114,77,9,6,0,0,84,63,4,4,0,0,68,38,0,0,0,0,40,52,0,4,0,0,57,5,0,0,0,0,11,5,5,0,0,0,7,0,0,0,0,0,0,651,28
102011034,4,0,0,0,0,6,82,0,0,0,0,85,69,4,3,0,0,75,37,0,0,0,0,41,39,0,3,0,0,45,55,6,3,0,5,69,60,3,11,0,3,80,90,11,12,0,0,117,123,12,27,0,0,163,121,12,11,0,0,150,75,12,15,0,0,102,58,15,14,0,0,91,72,17,13,0,0,109,9,9,3,0,0,19,11,15,7,0,0,31,4,0,0,0,0,13,920,123,128,10,14,1195,4,0,0,3,0,6,100,0,5,0,0,103,83,0,12,0,0,99,57,4,8,0,0,68,89,0,3,0,0,99,109,3,7,5,0,121,144,0,10,3,0,162,124,12,16,0,0,151,116,5,6,0,0,129,72,10,11,0,0,89,70,3,4,0,0,77,42,3,3,0,0,47,47,11,3,0,0,60,5,0,0,0,0,9,0,3,0,0,0,5,10,0,0,0,4,10,1073,54
102011035,0,0,0,3,0,5,0,0,0,0,0,6,7,0,6,0,0,7,3,4,0,3,0,8,8,0,0,0,0,10,6,5,4,0,0,20,14,0,9,0,0,27,17,9,9,0,0,29,41,10,14,0,0,62,28,12,11,0,0,54,17,9,4,0,0,37,24,11,5,0,0,39,49,11,11,0,0,73,3,0,0,0,0,3,5,0,0,0,0,6,9,0,0,0,0,10,242,68,74,10,0,400,0,0,0,3,0,3,0,0,3,0,0,10,8,0,7,0,0,15,8,0,3,3,0,17,28,0,0,0,0,27,50,4,8,0,0,62,31,0,7,0,0,47,67,3,10,0,0,73,57,3,3,0,0,65,49,0,4,0,0,54,29,3,0,0,0,33,27,3,0,0,0,36,51,0,0,0,0,50,3,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,5,424,21
102011036,3,6,0,3,0,8,62,0,0,0,0,66,41,0,4,4,0,50,34,0,9,3,0,52,45,0,6,0,0,54,64,6,17,0,0,86,130,11,12,5,0,150,218,10,13,0,0,246,247,21,12,3,0,283,160,12,13,0,0,189,116,18,13,0,0,147,78,11,5,3,0,104,146,18,9,0,0,174,25,3,0,0,0,27,36,13,5,0,0,48,14,0,0,0,0,13,1418,128,118,20,12,1690,0,0,0,4,0,7,54,0,5,0,0,59,69,0,8,7,0,82,59,0,13,0,0,72,60,0,8,3,0,80,133,5,19,3,0,155,210,11,10,0,0,223,254,8,10,5,0,266,201,6,14,0,0,219,106,8,9,0,0,118,71,3,3,0,0,80,46,7,4,0,0,59,55,10,6,0,0,69,8,0,0,0,0,12,14,0,0,0,0,17,9,0,0,0,0,9,1338,51
102011037,0,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,0,8,4,0,6,0,0,11,6,0,0,0,0,16,10,6,3,0,0,19,14,9,4,0,0,28,23,7,15,0,0,53,30,8,3,0,0,48,31,3,10,0,0,50,26,11,3,0,0,41,17,7,7,0,0,33,37,6,5,0,0,55,7,6,5,0,0,18,12,6,7,0,0,25,0,0,0,0,0,5,236,79,82,8,3,407,0,0,6,0,0,4,12,0,4,0,0,17,12,0,3,0,0,15,20,4,10,0,0,31,23,0,3,0,0,25,33,5,12,0,0,52,83,8,7,3,0,102,71,5,10,0,0,87,71,3,4,0,0,77,46,3,0,0,0,48,37,4,3,0,0,46,27,0,3,0,0,29,31,0,0,0,0,35,5,4,0,0,0,10,0,3,3,0,0,12,0,0,0,0,0,5,469,37
102011038,0,0,0,3,0,3,3,0,0,0,0,7,7,0,0,0,0,9,9,0,3,0,0,11,3,0,3,0,0,11,22,3,10,0,0,35,22,6,12,0,0,34,25,16,12,0,5,60,19,14,16,4,0,55,14,7,16,0,0,43,9,10,18,0,0,38,15,11,4,0,0,28,28,13,11,0,0,62,5,6,6,0,0,16,15,9,6,0,0,24,0,0,0,0,0,3,203,97,114,13,4,438,0,0,0,7,0,7,13,0,4,0,0,13,10,0,3,0,0,14,14,5,0,0,0,13,18,0,5,3,0,27,19,0,15,4,0,38,37,8,15,4,0,55,35,8,12,0,0,47,27,11,8,4,0,44,22,0,9,0,0,31,13,0,6,0,0,19,12,0,3,0,0,19,27,3,0,0,0,31,0,9,0,0,0,7,3,3,0,0,0,8,3,0,0,0,0,7,246,39
102011039,3,7,5,5,0,14,54,3,0,0,0,62,48,0,8,0,0,52,38,0,4,0,0,45,41,0,11,0,0,55,58,5,8,6,0,83,77,13,16,0,0,110,93,19,18,0,0,138,127,31,30,5,0,191,79,29,24,0,0,142,46,35,18,0,3,107,42,28,12,0,0,87,94,50,32,5,0,186,25,19,11,0,0,47,34,46,17,4,0,101,10,4,7,0,0,19,869,297,218,31,11,1422,3,0,5,7,0,15,94,0,5,0,0,102,70,0,16,0,4,87,77,0,11,8,0,93,87,6,16,4,0,106,141,9,22,4,5,176,204,12,35,8,0,259,211,9,20,0,0,248,185,22,30,3,0,246,101,17,12,5,0,136,88,11,14,5,0,115,60,9,9,0,0,83,83,26,17,0,0,122,9,12,3,0,0,30,20,21,11,0,0,49,12,3,0,0,3,18,1449,159
102011040,4,0,0,5,0,7,58,0,6,0,0,67,44,0,5,0,0,49,30,4,10,0,0,55,46,3,7,0,0,67,87,3,23,0,0,117,125,12,35,7,3,178,108,32,40,8,0,188,104,37,37,3,0,172,89,23,40,5,4,158,75,31,41,3,3,153,50,21,29,0,0,95,108,39,32,0,0,185,16,8,12,0,0,38,42,32,12,0,0,88,11,0,0,0,0,12,995,256,332,37,19,1639,11,0,3,7,0,21,95,0,11,0,0,115,95,4,9,6,0,116,87,6,15,4,9,120,124,6,23,7,0,159,253,7,38,8,6,313,283,16,40,5,9,346,265,14,30,9,3,316,229,17,23,9,0,285,130,13,11,0,0,160,95,10,23,0,0,122,80,8,11,0,0,102,88,18,14,0,0,120,10,5,4,0,0,24,18,12,3,0,3,41,18,0,0,0,0,20,1885,129
102011041,0,0,0,6,0,10,15,0,0,0,0,17,20,0,4,0,0,21,10,0,3,4,0,17,22,0,6,0,0,28,37,6,5,0,0,58,38,6,4,0,0,50,51,10,16,0,0,81,67,20,32,4,0,120,46,20,20,0,3,96,33,27,21,4,3,86,21,23,24,0,0,74,55,27,17,0,0,101,8,15,6,0,0,31,15,29,15,0,0,61,8,3,5,0,0,13,442,193,185,26,8,850,3,0,0,4,0,8,23,0,6,3,0,32,36,0,7,3,0,45,28,0,9,0,0,43,54,0,9,6,0,72,83,9,19,4,0,111,131,6,18,0,0,155,106,13,13,0,0,132,86,16,17,0,0,113,62,13,10,0,0,88,42,9,9,0,0,64,35,10,6,0,0,59,57,14,3,0,0,71,9,7,5,0,0,19,13,6,4,0,0,21,3,0,0,0,0,7,769,101
102011042,13,0,0,3,0,15,88,0,0,0,0,88,46,0,0,0,4,49,35,0,8,3,0,48,61,4,12,6,0,78,61,5,16,4,0,87,103,7,22,4,0,140,134,12,18,3,4,173,182,24,19,3,4,231,128,11,29,0,0,170,77,14,20,0,0,112,75,13,11,0,0,107,101,20,16,0,0,138,18,14,6,0,0,39,27,22,15,0,0,62,13,0,3,0,0,22,1177,155,184,24,24,1564,15,0,3,0,0,18,108,0,7,6,0,118,106,3,10,3,0,118,92,5,8,0,0,119,170,4,7,10,0,193,238,5,17,0,5,258,354,6,15,0,0,373,305,5,22,4,5,333,315,4,19,3,0,338,205,7,14,0,0,221,133,8,7,0,0,143,115,8,7,0,0,135,117,15,8,0,0,134,9,5,3,0,0,24,19,0,10,0,0,34,22,3,0,0,0,28,2302,67
102011043,0,0,0,0,0,7,55,0,0,0,0,59,42,4,0,0,0,46,27,3,9,5,0,36,38,0,10,0,3,45,40,4,12,0,0,69,72,4,17,4,0,97,103,11,12,0,0,127,121,5,22,0,0,148,68,16,23,0,0,109,44,8,12,0,0,66,48,14,3,0,0,66,63,16,10,0,0,88,10,7,8,0,0,20,10,10,4,0,0,30,7,0,4,0,0,13,755,105,140,12,6,1020,0,0,3,4,0,3,90,0,3,0,0,95,68,0,7,3,0,79,74,7,7,0,0,88,88,5,3,0,0,100,147,4,12,4,4,170,193,3,14,0,0,211,195,3,12,0,0,214,178,7,8,0,0,185,94,0,6,0,0,110,60,9,5,0,0,78,34,0,4,0,0,40,50,12,5,0,0,65,7,3,0,0,0,8,9,8,7,0,0,16,14,0,0,0,0,16,1297,58
102021044,6,0,3,6,0,15,120,0,0,0,0,123,56,0,4,0,0,59,46,0,9,3,3,64,78,0,11,0,0,88,87,8,19,0,0,120,118,20,14,9,5,156,173,16,35,0,0,230,190,32,30,3,8,267,127,27,27,0,0,187,108,41,25,0,5,182,69,24,25,0,0,116,83,26,32,0,0,143,22,3,6,0,0,29,17,20,7,0,0,55,8,4,0,0,0,13,1309,225,268,27,25,1851,11,0,0,4,0,11,110,0,10,3,0,128,123,0,16,3,0,148,120,5,15,6,3,143,153,0,15,4,0,169,281,7,24,8,5,318,372,14,25,5,4,419,356,15,29,3,3,404,301,17,13,3,3,330,176,3,16,0,0,200,123,13,9,0,0,151,85,8,8,0,0,100,103,12,4,0,0,115,12,3,0,0,0,15,10,6,14,0,0,30,10,0,0,0,3,17,2342,97
102021045,0,0,0,5,0,5,6,0,0,0,0,12,5,0,0,0,0,12,14,0,0,3,0,16,14,0,0,4,0,19,32,5,7,0,0,45,35,3,14,3,0,54,33,6,14,0,0,51,61,12,20,3,0,90,44,8,12,0,0,64,36,11,15,0,0,61,26,0,4,0,0,32,56,0,10,0,0,62,6,0,0,0,0,6,9,4,3,0,0,11,11,0,5,0,0,11,389,57,97,14,6,559,0,0,0,0,0,0,11,0,5,4,0,19,19,0,0,4,0,25,28,3,7,0,0,35,17,0,10,0,0,26,72,8,9,0,0,86,97,3,4,0,0,115,103,0,10,0,0,112,92,5,15,0,0,107,65,0,4,0,0,70,45,0,3,0,0,45,34,0,0,0,0,37,47,0,0,0,0,53,6,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,7,650,20
102021046,3,0,0,0,0,4,21,0,0,0,0,20,16,0,0,0,0,18,11,3,9,0,0,22,22,5,9,0,0,30,25,3,7,0,0,40,31,9,10,0,0,53,39,11,11,0,0,56,38,11,13,0,0,65,15,9,13,0,0,35,20,11,7,0,0,38,11,5,12,0,0,31,21,11,7,0,0,37,0,0,4,0,0,8,3,4,5,0,0,11,6,0,0,0,0,6,285,70,107,5,3,473,4,0,0,7,0,4,19,0,3,0,0,21,28,0,7,0,0,39,48,0,7,0,0,51,35,6,4,5,0,47,59,4,12,0,5,82,67,4,12,0,0,84,60,4,0,0,0,73,54,4,6,0,0,68,27,4,0,0,0,34,21,7,4,0,0,34,16,3,0,0,0,16,15,0,8,0,0,20,4,0,0,0,0,6,0,0,0,0,0,3,7,0,0,0,0,4,459,39
102021047,12,0,0,3,0,13,60,0,0,0,0,62,52,0,3,0,0,60,46,3,10,0,0,66,59,0,4,0,0,71,92,12,25,3,3,136,175,16,16,5,0,209,320,21,30,8,0,373,420,61,33,0,4,519,302,43,25,3,0,377,266,46,33,0,0,346,212,32,20,0,0,268,277,41,31,0,0,346,54,13,6,0,0,69,82,40,8,0,0,137,17,3,6,0,0,32,2450,336,248,26,11,3082,9,0,0,5,0,16,69,0,7,3,0,84,73,0,13,0,0,84,70,4,15,0,0,93,107,4,13,7,0,134,196,4,18,7,0,231,251,11,22,5,5,293,304,8,25,0,5,343,272,10,23,0,0,309,189,11,16,0,0,217,132,6,10,0,0,152,107,11,5,0,0,119,137,6,15,0,0,162,17,7,3,0,0,30,32,10,5,0,0,46,11,0,3,0,5,17,1986,99
102021048,6,0,0,4,0,10,111,0,0,0,0,109,80,0,7,0,0,91,61,0,5,0,0,78,69,3,15,0,0,87,101,0,19,0,3,122,131,10,18,5,0,165,153,15,21,0,0,185,168,24,34,0,0,226,101,17,29,0,0,141,74,27,21,0,0,118,52,8,3,0,0,72,63,22,18,0,0,99,10,5,5,0,0,14,19,16,7,0,0,44,24,4,7,0,6,27,1230,147,203,18,12,1602,11,0,0,4,0,16,163,0,6,0,0,167,160,4,7,0,0,172,115,9,10,0,3,133,160,8,5,0,0,183,314,8,13,0,0,328,401,4,14,3,0,426,390,15,20,3,0,421,315,5,25,0,0,350,191,7,10,0,0,212,126,4,4,0,0,139,82,7,0,0,0,97,94,14,10,0,0,115,11,3,8,0,0,18,6,4,6,0,0,15,21,0,0,0,0,25,2554,91
102021049,4,0,0,7,0,12,15,0,0,0,0,19,13,0,3,0,0,14,10,5,0,4,0,15,21,0,0,3,0,22,25,8,3,0,0,34,33,3,6,0,0,40,46,9,11,0,0,61,33,13,12,0,0,58,42,11,5,3,0,58,29,10,10,0,0,56,15,3,3,0,0,26,28,11,9,0,0,40,7,8,7,0,0,22,4,10,4,0,0,16,4,0,0,0,0,3,320,89,68,18,7,505,4,0,0,3,0,10,22,0,3,0,0,25,14,0,3,3,0,17,16,0,0,0,0,20,12,0,5,3,0,22,29,5,6,0,0,39,49,5,4,0,0,51,32,4,5,0,0,45,34,0,9,6,0,55,30,0,3,4,0,39,24,3,5,0,0,34,6,3,0,0,0,10,15,5,4,3,0,23,5,4,0,0,0,7,0,4,3,0,0,9,6,0,0,0,0,7,292,44
102021050,3,0,0,0,0,3,13,0,0,0,0,14,9,0,0,0,0,10,11,0,0,0,0,20,26,0,0,0,0,31,37,4,5,0,3,47,40,6,8,4,0,55,67,11,12,0,0,93,60,12,18,0,0,91,77,11,9,0,0,102,66,13,11,0,0,86,76,8,9,0,0,89,138,8,4,0,0,157,49,3,3,0,0,63,77,4,0,0,0,85,4,0,0,0,0,10,758,79,94,9,5,947,4,0,0,0,0,3,29,0,3,0,0,36,29,0,4,4,0,32,32,0,4,0,0,40,55,0,3,0,0,68,103,0,12,0,0,116,98,7,19,6,0,127,112,4,4,0,0,122,76,5,0,0,0,88,59,4,11,0,0,71,51,5,3,0,0,58,48,3,3,0,0,57,74,5,0,0,0,81,8,0,4,0,0,11,0,0,0,0,0,10,6,0,0,0,0,5,781,44
102021051,7,0,4,3,0,8,7,0,0,0,0,13,7,3,0,0,0,7,16,5,0,0,0,17,15,3,3,0,0,24,42,4,7,0,0,57,68,5,10,0,7,83,156,5,5,0,4,169,142,12,9,0,0,167,114,10,6,0,0,130,82,22,13,3,0,107,88,13,3,0,0,109,142,22,8,4,0,173,29,3,6,0,0,36,38,11,0,0,0,54,13,0,0,0,0,14,945,125,80,11,12,1170,7,0,0,0,0,9,4,0,5,0,0,11,11,0,7,0,0,22,36,0,4,0,0,41,38,9,9,0,0,54,75,3,7,0,0,86,101,6,10,0,0,119,121,9,11,0,0,136,118,4,3,0,0,125,59,3,4,0,0,61,66,8,4,0,0,75,50,6,4,0,0,58,67,3,4,0,0,83,3,0,0,0,0,6,12,0,0,0,0,15,7,0,0,0,0,11,776,53
102021052,0,0,0,3,0,3,10,0,0,0,0,10,5,0,3,0,0,7,6,0,5,0,0,9,8,0,3,0,0,10,7,4,0,0,0,15,8,0,9,0,0,13,22,11,8,0,0,50,31,8,12,0,0,49,22,10,9,0,0,36,10,3,15,0,0,27,13,3,6,0,0,18,13,9,3,0,0,20,3,3,0,0,0,3,3,5,0,0,0,5,0,0,0,0,0,5,156,53,72,12,0,290,0,0,0,5,0,5,6,0,0,0,0,10,4,0,3,0,0,15,14,4,4,0,0,24,14,3,0,0,0,20,22,4,10,3,0,39,33,0,12,0,0,46,37,4,6,0,0,48,26,3,13,0,0,47,15,0,10,0,0,24,19,0,0,0,0,19,23,4,0,0,0,27,15,3,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,7,3,0,5,0,0,9,231,35
102021053,8,0,0,5,0,13,42,0,0,0,3,45,34,0,9,0,0,44,25,0,9,0,0,39,45,4,5,3,0,62,63,15,12,4,8,97,95,24,34,5,5,154,145,16,31,5,0,200,171,31,24,5,0,228,82,31,32,0,5,150,50,29,29,0,0,111,49,30,15,0,0,95,64,28,24,3,0,124,14,12,3,0,0,29,20,19,8,0,0,48,6,0,0,0,0,13,925,234,247,32,26,1452,10,0,0,6,0,15,80,0,4,0,0,89,73,3,13,6,0,92,61,3,14,10,0,90,99,3,8,5,0,115,188,11,24,5,6,226,234,17,23,4,4,277,193,19,25,0,4,242,208,24,23,0,0,258,108,15,14,0,0,137,89,11,7,0,0,107,48,8,5,0,0,65,78,18,8,4,0,103,9,0,0,0,0,8,11,3,7,0,0,20,9,0,0,0,0,7,1483,141
102021054,4,0,0,5,0,10,19,0,0,0,0,20,13,0,5,0,0,19,19,0,3,5,0,20,32,0,3,0,0,42,57,3,3,3,0,65,62,9,15,0,3,90,71,15,24,3,0,108,77,10,15,4,0,112,64,9,13,0,0,89,55,17,13,0,0,85,25,3,9,0,0,42,47,13,13,0,0,77,0,6,0,0,0,11,12,15,9,0,0,35,4,0,0,0,0,5,576,112,125,17,11,843,4,0,4,3,0,10,30,0,9,0,0,39,42,0,3,3,0,44,40,3,15,3,0,64,82,0,6,0,0,90,152,6,16,5,3,181,198,7,22,0,0,230,188,10,20,0,0,218,179,5,10,10,0,203,98,6,4,0,0,109,58,4,6,0,0,71,40,7,0,4,0,49,51,9,4,0,0,73,7,0,3,0,0,14,7,6,0,0,0,15,6,0,0,0,0,10,1181,68
102021055,10,0,0,8,3,25,109,0,0,3,0,115,103,0,0,0,0,113,105,3,4,0,0,117,149,4,11,0,3,164,234,7,16,3,0,255,343,13,21,0,5,389,638,28,26,6,5,698,704,35,37,6,7,793,534,43,23,5,4,604,420,64,29,0,3,513,280,43,14,0,0,342,394,54,26,0,0,475,65,11,5,0,0,83,91,50,11,0,0,150,45,3,3,0,7,60,4227,361,218,40,38,4883,33,0,0,9,0,42,153,0,3,0,0,156,193,0,7,0,0,208,195,3,7,0,3,209,287,5,5,4,3,309,453,14,5,3,4,481,652,23,19,0,5,693,766,17,11,4,4,796,796,12,11,3,3,819,517,16,4,0,0,539,300,26,10,0,0,336,196,16,8,0,0,220,224,23,7,0,0,257,20,8,0,0,0,29,29,17,6,0,0,48,28,0,4,0,0,30,4847,164
