POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
113031270,0,7,9,16,23,0,0,61,0,3,8,15,13,6,0,0,48,0,0,5,9,8,8,0,0,35,0,0,6,6,13,11,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,102,117,117,137,54,4,598,0,4,0,0,0,0,0,0,9,95,8,5,6,3,3,6,0,119,51,11,11,6,3,8,3,0,98,25,11,10,7,13,17,0,0,84,11,16,15,20,20,23,13,0,108,14,31,31,27,27,26,8,0,161,10,24,32,30,48,39,8,0,189,6,27,42,33,40,33,6,0,189,3,15,34,36,26,33,3,0,152,0,3,9,12,13,10,4,0,50,0,0,4,8,6,10,0,0,30,0,3,3,5,0,10,0,0,21,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
113031271,0,11,6,3,4,0,0,26,0,3,6,0,7,8,0,0,24,0,0,4,4,5,0,0,0,15,0,0,0,9,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,9,15,13,53,42,61,72,31,0,282,0,0,0,4,0,5,0,0,10,14,4,3,0,0,0,0,0,26,12,6,4,3,6,0,0,0,30,0,5,0,0,4,3,0,0,19,8,11,4,6,0,6,3,0,38,4,9,0,11,9,9,9,4,57,11,18,11,12,11,20,0,3,92,5,25,21,17,21,12,0,0,105,0,5,22,15,8,18,3,0,72,0,3,3,7,3,3,0,0,26,0,0,5,3,10,5,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
114011272,0,0,0,0,4,4,0,12,0,0,0,0,8,5,4,0,16,0,0,0,5,4,0,0,0,8,0,0,4,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,13,15,17,20,24,11,0,90,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,5,0,45,17,0,3,3,0,5,0,0,27,8,4,3,4,0,5,0,0,19,0,3,0,4,14,4,0,0,28,0,11,5,5,10,8,8,0,50,0,10,15,5,6,8,5,0,53,0,10,14,14,7,7,0,0,45,0,8,3,9,7,9,4,0,42,0,0,4,0,4,0,0,0,14,0,0,3,0,5,0,0,0,6,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,15,4,3,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,8,0,0,3,0,0,5,0,0,6,0,0,0,3,3,4,0,0,9,0,0,0,0,0,3,0,0,12,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011274,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,9,4,0,0,25,0,0,0,0,4,0,0,0,4,13,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,6,0,0,0,3,0,7,0,0,12,0,0,5,4,8,0,3,0,22,0,5,0,3,0,0,0,0,14,0,0,3,5,0,5,0,0,9,0,0,6,0,4,3,0,0,17,0,0,3,0,4,5,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,9,13,18,0,0,55,5,0,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,31,6,0,7,0,0,0,0,0,14,3,3,4,4,3,7,0,0,25,0,7,0,9,12,7,0,0,34,0,4,8,5,10,10,9,0,35,0,5,3,5,12,5,0,0,36,0,8,6,0,3,5,0,0,26,0,4,9,3,11,5,0,0,26,0,0,5,0,0,0,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
114011277,0,14,9,14,6,4,0,53,0,0,8,14,7,8,0,0,39,0,0,0,8,4,5,3,0,32,0,0,3,11,14,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,20,58,63,75,79,28,0,329,0,0,0,0,0,0,0,0,0,55,3,0,3,0,7,0,0,74,19,0,7,0,0,4,3,0,34,3,4,3,8,0,3,0,0,40,0,11,6,0,6,5,9,0,36,5,7,9,13,5,14,5,0,58,0,4,20,9,19,10,3,0,74,3,13,17,22,14,16,7,0,93,0,3,16,20,20,13,3,0,78,0,5,9,7,12,0,0,0,29,0,4,6,13,5,10,0,0,32,0,0,7,6,7,5,0,0,33,0,0,10,18,17,14,0,0,57,0,0,0,0,0,0,0,0,5,0,0,0
114011278,5,24,20,34,39,10,0,139,0,5,17,14,24,16,5,0,81,0,0,11,10,17,3,0,0,43,0,0,0,10,7,11,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,3,0,0,11,33,60,162,155,225,245,54,7,944,3,0,0,5,0,0,0,0,7,102,0,7,3,5,6,0,0,122,50,12,6,3,6,8,0,0,97,18,18,11,6,10,6,4,0,69,12,18,17,20,23,11,8,0,105,11,33,25,30,29,43,12,0,184,12,36,52,35,30,39,13,0,209,8,37,60,36,56,45,4,0,244,0,20,40,30,45,34,5,0,180,0,4,14,18,19,24,4,0,84,0,3,11,8,6,6,0,0,32,0,0,12,11,0,0,0,0,24,0,0,9,8,5,5,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0
114011279,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,18,7,0,40,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,6,4,0,0,0,10,0,0,0,0,5,3,0,0,10,0,0,0,0,3,4,0,0,12,0,0,0,8,4,9,3,0,24,0,9,4,4,8,8,4,0,33,0,8,3,11,7,5,3,0,36,0,4,0,5,7,4,0,0,22,0,0,0,6,0,4,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,4,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,20,0,0,0,0,4,0,0,0,11,0,3,4,0,6,0,3,0,16,0,0,4,0,0,0,0,0,11,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011281,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,12,10,16,16,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,11,0,4,0,6,6,9,4,0,21,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
114011282,0,5,6,3,10,0,0,23,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,10,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,15,21,44,51,52,29,3,219,4,0,0,0,0,0,0,0,10,59,0,0,0,0,0,0,0,68,19,8,0,9,11,3,4,0,50,4,5,7,10,15,16,0,0,58,12,4,12,15,17,14,4,4,85,4,9,12,10,13,17,5,5,77,0,12,17,17,25,15,3,0,95,3,5,22,25,26,12,9,0,97,0,0,14,20,20,17,0,0,79,0,0,0,8,9,6,3,0,25,0,0,0,0,0,5,0,0,8,0,0,0,0,3,4,3,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
114011283,0,0,4,0,0,0,0,9,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,11,12,14,0,0,49,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,6,3,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,10,0,0,0,5,7,3,0,0,16,0,0,0,4,4,3,0,0,18,0,0,0,3,7,0,3,0,22,0,0,0,0,9,0,0,0,13,0,3,3,3,7,10,0,0,18,0,0,0,0,4,0,0,0,3,0,0,0,6,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021284,0,3,3,0,3,0,0,11,0,0,0,5,0,3,0,0,14,0,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,13,21,20,26,4,0,108,0,0,0,0,0,0,0,0,0,38,0,0,0,5,3,0,0,43,19,3,3,6,3,5,0,0,29,7,10,3,5,6,6,4,0,31,8,4,8,6,8,11,0,0,48,3,3,9,12,12,20,8,0,65,4,13,11,11,12,8,6,0,69,0,6,16,16,14,19,4,0,73,0,3,7,8,14,16,3,0,45,0,0,5,7,5,0,0,0,15,0,0,4,0,0,3,0,0,12,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
114021285,0,6,0,0,0,0,0,4,0,0,0,3,3,0,0,0,10,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,8,12,9,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,6,0,0,0,0,0,5,0,0,10,0,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,11,0,0,0,0,5,5,0,0,12,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
114021286,5,8,8,9,12,4,0,42,0,0,9,6,3,8,5,0,27,0,0,6,3,3,3,0,0,19,0,0,0,0,6,5,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,27,61,46,61,84,52,8,352,0,0,0,0,6,0,0,0,11,52,3,4,0,0,4,0,0,66,24,3,6,6,10,7,0,0,55,7,6,3,10,5,4,0,0,42,4,6,7,3,7,10,4,0,45,5,12,9,10,15,16,7,0,78,14,10,20,19,8,7,5,0,84,4,18,35,25,25,13,3,0,121,0,16,20,12,21,19,9,0,101,0,4,13,7,16,5,0,0,43,0,0,0,4,4,0,0,0,20,0,0,0,5,4,4,0,0,12,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
114021287,0,14,14,21,25,0,0,79,0,4,11,12,13,15,0,0,51,0,0,6,10,12,7,0,0,42,0,0,14,32,27,34,0,0,102,0,0,0,3,0,4,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,10,20,41,112,121,131,135,24,0,580,0,0,0,0,0,0,0,0,0,43,6,0,0,0,0,0,0,47,11,3,7,0,0,3,3,0,24,5,3,0,0,4,7,0,3,30,3,7,4,5,3,0,0,0,23,4,5,4,13,9,11,7,0,53,10,10,15,20,13,13,0,0,77,0,20,27,8,20,13,4,0,94,4,14,19,16,26,24,8,0,112,0,3,9,11,13,13,6,0,47,0,4,3,5,8,3,0,0,26,0,0,4,0,7,0,0,0,14,0,0,3,3,4,12,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0
114021288,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,11,10,6,0,47,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,26,6,0,0,0,0,5,0,0,14,4,4,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,9,4,0,0,0,5,3,0,0,14,0,3,0,3,0,5,3,0,21,0,4,3,0,3,3,0,0,13,0,6,3,8,4,4,4,0,24,0,0,0,0,4,4,0,0,15,0,0,3,6,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0
114021289,0,5,3,3,3,0,0,21,0,0,0,3,5,4,4,0,18,0,0,3,0,0,0,0,0,5,0,0,5,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,17,22,12,24,8,0,96,4,0,0,0,0,0,0,0,6,34,0,0,0,0,0,0,0,32,4,0,0,0,0,0,6,0,13,4,0,0,4,0,3,0,0,17,0,0,0,0,4,10,4,0,17,7,3,9,7,11,4,0,0,33,4,5,3,5,0,5,0,0,24,0,5,3,3,6,3,4,0,31,0,4,0,0,3,6,0,0,26,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011290,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,17,14,18,6,0,87,0,0,0,0,4,0,0,0,3,22,0,0,0,0,0,0,0,24,3,7,0,0,4,6,3,0,19,3,9,4,3,0,5,0,0,25,0,12,3,0,3,0,0,0,31,0,15,3,4,3,4,0,0,38,0,7,4,11,8,4,5,0,34,0,9,11,14,3,11,0,0,49,0,0,3,7,9,8,0,0,25,0,0,0,0,3,3,0,0,7,0,0,0,0,3,0,0,0,11,0,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
