POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
101061544,4,4,6,6,5,6,0,12,0,36,0,3,0,0,0,5,0,8,0,13,0,3,0,0,0,7,0,6,0,15,0,0,5,0,0,6,0,12,0,30,0,0,9,0,4,0,0,10,0,25,0,3,3,5,9,10,0,22,0,52,0,5,4,0,9,7,0,24,0,54,0,10,4,3,11,23,4,32,4,85,0,5,12,11,3,13,5,35,0,79,0,5,10,4,0,18,10,32,0,89,5,7,10,3,3,22,17,32,4,98,3,0,3,0,0,5,3,26,0,48,0,0,3,7,3,18,8,43,0,80,0,5,0,0,0,5,4,18,0,29,3,4,0,0,0,8,3,25,3,53,0,0,0,0,0,0,6,7,0,19,24,55,60,46,45,150,67,351,8,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,14,0,4,4,0,0,0,0,0,0,9,0,0,4,0,0,3,0,4,0,19,0,3,3,3,0,0,0,0,0,22,3,0,5,0,4,4,0,4,0,19,0,6,3,0,0,6,0,0,0,17,3,0,0,0,6,4,0,0,0,17,5,0,0,3,3,7,3,9,0,30,0,0,0,0,0,5,0,10,0,14,0,0,0,0,0,8,0,8,0,22,0,0,0,0,0,0,0,0,0,0,26,33,23,13,20,38,10,41,0,204,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
102011029,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,13,3,3,0,0,0,0,0,0,0,15,0,0,4,3,0,4,0,0,0,9,5,9,3,3,4,0,0,0,0,18,0,9,3,3,0,9,0,5,0,32,0,0,9,0,7,10,0,4,0,23,0,0,0,4,0,10,0,5,0,22,0,3,0,3,8,26,6,6,0,55,4,0,3,0,0,0,0,4,0,12,0,4,3,0,0,8,0,8,0,20,0,0,0,0,0,0,0,0,0,6,21,43,22,13,29,63,15,39,0,246,0,5,0,0,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9
102011030,0,3,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,6,0,9,0,0,3,3,0,0,0,4,0,13,0,9,0,0,0,4,0,3,5,20,0,5,6,6,0,9,3,15,0,48,0,9,3,3,10,8,5,7,0,47,8,7,13,3,29,11,4,22,0,96,8,8,14,4,33,36,7,29,0,129,4,13,12,5,23,33,15,19,0,127,0,5,6,12,26,34,12,22,0,118,0,4,0,4,21,38,7,33,0,102,0,8,7,7,37,51,21,78,0,203,0,3,0,0,5,13,11,36,0,65,0,0,0,3,8,20,19,63,0,113,3,0,0,0,0,3,0,3,6,17,27,72,68,54,189,248,110,333,21,1129,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3
102011031,0,3,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,5,8,0,0,0,0,0,5,0,16,0,4,0,0,0,0,0,0,0,14,9,5,0,7,0,0,0,4,0,27,20,18,14,11,9,3,3,0,0,77,36,28,21,10,24,16,0,3,0,138,40,34,18,12,52,26,11,8,0,201,14,16,10,5,31,31,11,14,0,136,5,9,5,7,16,38,10,18,3,112,4,3,5,4,26,24,5,21,0,89,3,4,4,8,30,60,22,36,0,169,0,3,3,0,12,20,4,18,0,61,5,7,0,8,6,17,9,39,3,92,0,0,0,0,0,0,0,3,0,10,150,126,87,71,215,246,71,169,15,1154,0,0,3,0,0,0,0,0,0,8,5,12,6,0,0,0,0,0,0,15,4,12,0,0,0,0,0,0,0,19
102011032,0,0,0,0,0,3,0,0,0,9,0,6,4,0,0,0,0,0,0,11,4,4,0,0,0,0,0,0,0,14,7,4,0,0,6,0,0,0,0,23,0,4,5,0,0,0,0,0,0,19,7,12,16,4,9,4,4,3,0,53,14,17,16,6,7,9,0,5,0,68,12,15,17,14,38,28,3,3,0,130,18,30,22,16,57,40,10,19,0,207,17,22,16,11,41,52,16,28,3,209,11,21,11,10,52,57,31,33,0,233,9,9,11,14,55,66,8,43,0,221,17,17,18,20,93,143,44,115,0,459,0,5,0,0,23,33,12,20,0,102,0,9,6,10,12,52,18,83,0,195,0,0,0,0,0,0,0,4,3,11,125,184,140,108,393,502,150,363,11,1976,11,3,0,0,0,3,0,4,0,19,13,11,0,0,0,0,0,0,0,22,4,24,0,0,0,0,0,0,0,30
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,5,0,0,0,6,0,0,0,3,3,4,3,4,0,15,0,0,0,0,6,0,0,0,0,5,3,0,0,0,8,10,0,11,0,36,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,9,8,9,23,26,7,20,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6
102011034,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,5,3,4,6,0,0,0,12,0,6,6,5,5,9,0,0,0,27,4,8,3,0,3,8,0,0,0,26,3,3,0,0,9,10,5,7,0,29,3,3,0,3,5,6,0,5,0,25,0,0,3,0,0,4,0,8,0,20,0,5,0,0,8,20,6,13,0,60,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,17,32,22,15,40,59,13,45,0,241,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,8
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,0,0,3,0,0,0,13,4,0,0,0,3,0,0,4,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,15,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,6,8,10,5,13,17,3,20,5,80,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,10,0,3,0,0,0,0,0,3,0,14,0,0,4,3,9,3,0,5,0,23,0,0,6,3,10,8,0,3,0,32,0,0,0,0,8,7,10,5,0,36,0,0,0,0,13,16,6,0,0,41,0,7,0,0,9,11,10,0,0,39,0,4,10,0,3,10,8,3,0,33,6,3,3,0,7,19,12,27,0,71,0,0,0,0,0,3,0,11,0,23,0,0,0,4,3,6,3,10,0,32,0,0,0,0,0,0,0,0,0,0,16,22,30,19,58,92,43,80,0,362,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3
102011037,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,3,0,0,3,0,0,3,0,10,0,3,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,6,3,0,0,15,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,6,0,16,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,19,5,10,12,18,9,18,3,99,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,4
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,4,0,0,0,12,0,3,4,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,9,4,0,0,0,4,0,0,0,0,16,0,0,0,0,4,0,4,0,0,11,4,0,0,0,3,8,6,7,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,18,8,7,8,15,30,14,21,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
102011039,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,5,0,25,11,6,3,0,3,5,0,5,0,36,12,4,5,7,10,8,0,9,0,50,8,8,11,5,7,7,6,9,0,54,15,5,3,0,5,11,0,8,0,48,4,10,0,0,6,8,5,6,0,33,7,0,3,0,4,4,0,4,0,27,3,0,4,9,5,19,8,13,0,65,0,0,0,6,0,4,0,14,0,32,0,0,5,5,4,15,14,18,0,56,0,0,0,0,0,0,0,6,0,11,57,45,45,27,49,93,31,93,4,452,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,5,0,3,3,0,0,4,0,0,0,9
102011040,0,0,4,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,7,4,0,0,0,0,0,0,8,9,5,6,5,6,3,0,0,0,31,12,4,5,8,3,4,0,7,0,40,3,8,5,7,11,10,0,8,0,50,10,5,14,6,8,14,0,10,0,64,4,6,11,3,8,13,0,5,0,52,0,6,3,3,13,12,3,11,0,60,0,0,3,5,5,7,0,0,0,26,0,3,3,0,11,18,9,26,5,69,0,0,0,0,0,3,0,3,0,12,3,0,0,0,3,13,0,14,0,35,5,0,0,0,0,0,0,0,0,3,58,62,58,30,59,94,16,89,10,469,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,13,0,6,4,0,0,0,0,0,0,15
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,11,5,7,0,0,0,0,0,0,0,15,0,4,0,3,0,3,3,0,0,19,3,0,0,4,5,9,0,6,0,35,0,3,5,0,3,8,0,5,0,26,0,0,0,3,5,8,0,6,0,23,0,0,0,4,3,12,0,5,0,22,3,0,0,0,0,15,0,10,0,38,0,0,0,0,0,0,3,0,0,10,0,5,0,4,0,8,5,17,0,30,0,0,0,0,0,0,0,0,0,5,19,30,16,27,20,66,20,47,5,241,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
102011042,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,7,0,14,4,5,0,0,4,0,0,4,0,14,10,0,0,0,4,0,0,0,0,21,4,6,0,6,4,6,0,3,0,33,5,7,7,0,21,11,5,5,0,69,3,0,0,4,12,14,10,6,0,44,0,3,8,0,8,8,3,7,0,33,5,0,3,0,9,11,0,3,0,28,6,0,5,3,15,18,8,16,0,73,0,0,0,0,4,5,3,9,0,19,0,0,0,0,0,9,0,9,0,21,0,0,0,0,0,0,0,4,0,9,32,43,31,19,76,88,27,76,0,397,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,13,0,4,0,0,4,0,0,0,0,12,5,0,4,0,12,3,0,5,0,31,0,0,5,0,19,0,5,4,0,36,0,7,6,3,9,0,0,5,0,29,4,0,4,0,6,3,0,4,0,23,0,0,0,5,4,4,3,3,0,20,0,0,0,0,15,13,11,13,0,48,0,0,0,0,4,0,0,0,0,5,0,3,0,0,6,0,3,4,0,18,0,0,0,0,0,0,0,0,0,0,19,32,19,17,71,37,26,42,0,259,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,6,0,0,0,9,0,4,6,0,0,0,0,0,0,14,0,3,3,0,3,0,0,3,0,16,9,5,5,3,8,10,0,0,0,43,9,3,0,3,12,12,4,9,0,56,3,4,6,4,6,16,3,5,0,37,5,5,0,0,4,11,3,4,0,39,0,3,0,0,3,9,0,4,0,28,6,0,3,0,16,15,7,10,0,53,0,0,0,0,0,5,0,6,0,12,0,0,6,0,0,4,0,5,0,21,3,0,0,0,0,0,0,0,0,3,41,38,38,14,54,86,23,50,4,347,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,13,5,0,0,0,0,0,0,17
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,5,0,0,0,10,4,0,4,0,0,4,0,3,0,17,0,0,3,3,8,0,0,4,0,21,4,5,0,0,3,0,3,0,0,9,0,4,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,4,0,8,0,0,0,0,0,11,6,6,0,20,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,26,10,7,19,19,9,29,0,126,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,0,0,4,0,12,5,0,0,0,4,0,0,5,3,10,3,3,5,0,3,0,0,5,0,17,0,0,0,0,0,4,0,0,0,9,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,14,10,4,15,16,10,19,7,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,4,0,5,0,0,5,0,0,0,16,3,7,0,4,3,4,0,0,0,25,0,12,10,3,6,8,0,7,0,47,11,6,8,8,24,18,0,7,0,77,0,5,9,5,12,5,0,10,0,49,3,0,8,3,15,15,4,22,0,76,0,5,5,6,6,23,10,20,0,74,0,6,0,3,24,43,24,49,0,155,0,0,0,0,3,9,3,18,0,35,0,0,0,4,14,23,11,43,0,94,0,0,0,0,0,0,0,0,0,3,47,43,48,37,121,145,53,180,9,677,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8
102021048,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,10,4,5,0,0,0,0,0,0,18,9,8,3,5,10,4,0,0,0,49,15,7,7,9,16,8,0,0,0,67,11,12,0,3,16,14,6,4,0,56,6,9,0,4,16,14,4,13,0,58,5,3,0,4,10,4,6,7,0,37,0,5,0,0,14,3,0,6,0,32,0,0,0,5,13,17,0,16,0,61,0,0,0,0,0,7,3,3,0,14,0,0,6,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,55,48,31,39,88,80,18,60,4,425,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,3,0,4,0,0,5,0,0,0,8,0,0,3,0,0,0,0,3,0,5,0,8,0,3,6,0,0,0,0,16,0,3,0,4,0,8,0,0,0,21,0,0,0,0,3,0,0,5,0,10,0,0,0,0,5,6,0,5,0,17,0,0,0,4,3,3,0,0,0,10,0,3,0,0,0,9,0,12,0,22,0,0,4,0,5,7,0,0,0,10,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,6,0,4,10,19,17,12,25,38,6,26,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,4,5,3,3,0,0,3,21,3,0,3,0,8,4,0,3,0,20,3,0,0,0,6,7,0,6,0,22,0,0,0,0,6,6,0,0,0,15,0,0,0,4,3,4,0,5,0,11,0,0,0,0,9,3,0,0,0,21,0,3,0,0,4,11,3,6,0,26,0,0,0,0,5,5,0,3,0,13,4,0,0,0,3,6,3,6,0,24,0,0,0,0,0,0,0,0,0,0,15,18,10,19,40,41,12,34,4,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,9,3,0,5,0,0,0,0,5,0,16,0,0,4,0,4,10,0,0,0,24,3,5,0,4,0,4,0,0,0,21,4,0,0,0,10,6,0,0,0,23,0,3,6,0,6,7,3,3,0,31,0,3,0,5,6,8,0,7,0,26,0,0,0,4,16,20,4,13,0,62,0,0,0,0,0,9,0,5,0,13,0,0,6,0,3,10,4,9,0,29,0,0,0,0,0,0,0,0,0,3,19,26,21,22,50,67,14,55,0,274,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102021052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9,0,0,3,0,15,0,0,4,0,5,0,0,0,0,12,0,0,0,0,3,0,0,5,0,9,0,0,0,0,5,0,0,3,0,4,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,14,6,20,5,3,17,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102021053,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,7,0,19,3,0,6,0,0,0,0,3,0,8,13,8,0,0,4,0,0,3,0,31,9,14,12,3,8,3,0,5,0,43,8,4,0,0,12,3,0,0,0,42,10,5,10,7,12,12,8,7,0,67,0,5,0,8,13,18,6,5,0,55,3,0,3,0,8,7,0,8,0,36,0,0,6,0,0,3,0,6,0,20,0,0,5,0,7,14,10,19,3,58,0,0,0,0,0,8,0,10,0,16,0,0,0,0,0,9,0,7,0,16,0,0,0,0,0,0,0,0,5,5,60,58,38,25,59,72,25,72,13,429,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3
