POW_SA2_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
128011529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,6,8,3,12,7,3,0,3,61,0,0,0,0,0,0,0,0,0,0,26,0,4,5,10,11,6,0,0,63,14,4,5,7,17,16,30,0,0,103,4,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,9,0,3,3,0,0,0,0,0,16,5,0,0,0,5,0,0,0,0,16,23,4,4,9,9,8,4,0,0,60,8,0,5,5,0,3,12,0,0,29,13,0,0,0,0,0,0,0,0,14,32,6,5,13,10,9,9,0,0,86
128011530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,5,9,18,25,13,22,0,0,135,8,0,0,6,3,0,0,0,0,27,51,9,22,19,23,23,30,0,4,175,5,0,9,0,11,3,4,0,0,45,138,49,56,86,99,75,117,0,6,635,25,15,15,23,42,44,59,6,6,232,17,7,3,6,12,17,7,0,0,64,8,3,0,5,3,3,10,0,0,28,23,7,10,8,3,3,3,0,0,60,10,0,0,3,0,4,0,0,0,24,53,9,27,24,37,39,24,0,3,207,18,4,3,5,7,26,45,0,0,117,10,0,10,6,3,7,0,0,0,34,27,0,6,10,14,15,4,0,0,83
128011531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,85,17,20,28,38,20,53,0,3,264,7,0,0,0,0,0,0,0,0,13,58,7,14,17,19,25,20,0,0,162,40,4,11,8,9,11,7,0,0,98,78,26,32,32,42,41,42,0,3,295,22,4,7,9,10,26,24,0,3,113,53,20,16,11,21,22,11,0,4,151,0,0,0,0,0,0,0,0,0,8,13,0,0,4,3,5,5,0,0,36,17,3,4,3,4,0,5,0,0,29,24,10,8,17,9,13,22,0,0,101,17,3,6,3,12,5,10,0,0,53,5,0,0,4,0,0,4,0,0,23,18,4,3,4,6,3,6,0,0,51
128011602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,153,27,29,32,53,35,58,0,0,392,3,0,0,0,4,0,4,0,0,8,73,19,29,21,50,67,66,4,8,335,28,3,9,12,4,5,7,0,3,76,100,36,38,42,44,45,74,0,0,392,38,11,10,14,25,32,39,0,4,181,37,10,14,14,20,7,9,0,0,114,8,0,0,0,0,3,3,0,0,17,24,4,4,4,16,9,6,0,0,63,6,5,3,3,0,0,5,0,0,28,35,16,8,14,20,17,17,0,3,128,25,8,10,10,10,18,32,0,0,115,4,3,3,4,4,5,0,0,0,19,46,3,3,9,22,15,3,0,0,102
128011603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,6,3,6,6,0,5,0,0,42,7,0,0,3,0,0,0,0,0,5,5,0,5,0,3,3,0,0,0,11,0,0,0,0,0,4,0,0,0,16,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,7,23,0,4,5,4,6,4,0,0,40,8,0,0,0,6,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,20
128011604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,17,0,7,4,7,10,6,0,0,57,10,0,3,3,5,7,3,0,0,34,45,9,18,17,32,40,42,3,0,204,59,19,31,39,46,24,25,0,0,237,43,4,8,19,13,20,29,0,0,135,43,8,16,30,50,71,123,0,4,356,28,3,4,5,10,8,10,0,0,74,4,0,0,0,0,3,5,0,0,11,18,6,0,0,3,3,3,0,0,30,27,0,0,0,6,0,3,0,0,35,57,12,17,13,21,19,22,0,0,156,25,0,0,0,4,9,12,0,0,52,12,4,0,3,9,7,0,0,0,35,21,3,13,3,3,13,4,0,0,69
128011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4
128011606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,0,4,7,4,4,0,0,0,30,0,0,0,0,0,0,0,0,0,4,15,0,0,0,3,0,6,0,0,29,0,0,4,0,5,6,6,0,0,25,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,6,0,0,0,0,0,3,0,0,10,11,4,0,0,0,4,0,0,0,23,7,0,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,3,15,5,3,3,4,0,3,0,0,33
128021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,9,4,3,3,8,3,18,0,0,50,0,0,0,0,0,0,0,0,0,4,7,0,3,3,0,3,10,0,0,25,6,0,0,0,4,0,3,0,5,14,9,0,4,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,3,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,10
128021534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,33,3,3,9,0,4,5,0,0,54,8,0,0,0,0,0,0,0,0,6,6,3,4,0,0,4,0,0,0,22,0,0,0,8,0,0,0,0,0,7,3,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,8,37,5,4,0,0,0,0,0,0,46,9,0,4,0,0,4,8,0,0,28,11,0,0,0,0,0,0,0,0,11,13,3,6,0,0,0,0,0,0,26
128021535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,0,16,9,0,3,4,0,0,6,0,0,24,17,0,7,13,5,0,3,0,0,47,4,0,0,0,0,0,0,0,0,4,39,7,15,17,16,10,20,0,0,139,17,0,9,13,19,13,19,0,0,98,24,8,0,3,3,6,9,0,0,50,0,0,0,3,0,0,0,0,0,9,18,5,5,0,0,0,0,0,0,27,3,0,0,3,4,0,3,0,0,16,170,62,78,65,55,40,15,0,3,489,24,5,0,0,3,3,17,0,0,59,21,0,4,4,4,0,0,0,0,41,58,10,4,18,14,4,4,0,0,114
128021536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,0,9,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,26,7,6,9,8,8,7,0,0,78,7,0,3,0,3,0,0,0,0,13,20,8,17,8,12,17,21,0,0,91,15,3,4,11,20,10,12,0,3,73,7,6,5,0,0,6,0,0,0,24,6,0,0,0,0,0,0,0,0,11,16,3,3,4,9,4,0,0,0,29,0,0,0,0,0,0,0,0,0,5,33,8,10,17,11,9,8,0,0,98,7,3,3,3,8,7,4,0,0,38,7,0,0,8,0,0,0,0,0,20,42,12,7,14,21,6,8,0,0,114
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
128021538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,73,19,10,13,20,13,12,0,0,169,12,0,4,7,7,8,0,0,0,29,70,10,21,20,38,29,34,0,3,224,23,0,8,5,5,9,4,0,0,56,93,22,21,38,52,52,100,0,5,382,38,13,18,27,22,35,86,0,3,242,32,7,8,12,13,19,3,0,0,100,7,0,0,4,0,3,0,0,0,13,30,4,8,12,9,5,3,0,0,74,9,0,0,0,3,3,0,0,0,25,64,17,16,31,29,40,25,0,4,225,27,9,7,12,14,11,24,0,0,94,102,13,31,21,20,14,11,0,0,214,47,7,10,14,18,8,16,0,0,132
128021607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,6,3,0,0,6,3,0,0,31,5,0,0,0,0,0,0,0,0,7,34,12,7,11,25,10,24,0,0,125,13,4,8,10,18,20,17,0,0,97,11,0,0,6,3,3,7,0,0,19,0,0,0,0,0,0,0,0,0,4,9,0,0,4,3,3,3,0,0,25,5,3,0,0,0,0,0,0,0,10,23,3,4,5,7,3,3,0,0,42,8,0,0,3,0,0,7,0,0,19,5,0,3,4,0,0,0,0,0,14,23,0,11,7,6,0,6,0,0,63
128021608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,6,0,0,19,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,7,0,0,9,3,0,0,0,0,0,0,0,0,7,19,0,3,0,5,8,0,0,0,30
128021609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,13,16,0,4,0,6,12,15,4,15,72,136,19,40,32,53,55,81,7,29,450,41,6,9,6,17,3,0,0,4,83,254,66,64,72,73,86,90,3,19,724,88,5,21,14,26,18,31,0,3,212,3216,758,1107,1046,1387,1623,1572,19,209,10941,203,32,57,57,81,73,67,3,4,580,300,73,98,139,157,163,182,7,17,1136,150,31,69,69,106,146,299,4,14,894,1122,271,311,338,456,484,1346,9,70,4409,213,52,96,86,111,109,130,5,16,817,289,84,128,137,153,130,139,5,19,1098,168,29,45,49,66,47,55,3,0,469,811,225,340,355,455,566,684,26,45,3510,1381,298,491,439,593,513,879,10,78,4672,332,70,108,91,111,111,91,7,21,935,459,136,152,216,234,229,219,9,23,1671
201011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,0,12,0,4,3,4,0,0,35,0,0,0,0,0,0,0,0,0,0,10,0,0,4,6,15,21,0,0,61,0,0,6,0,3,0,0,0,0,8,3,0,5,0,8,7,9,0,0,36,7,0,4,5,12,13,17,0,0,57,0,0,3,0,11,3,5,0,0,33,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,4,0,0,3,3,4,6,0,0,20,0,0,0,0,0,0,7,0,0,12,3,0,0,0,0,3,0,0,0,7,4,0,0,0,7,5,4,0,0,27
201011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,7,0,0,23,3,0,0,0,0,0,0,0,0,10,6,0,8,0,10,6,8,0,0,37,6,0,6,0,0,4,0,0,0,14,58,6,10,28,26,25,38,0,5,197,32,5,12,21,73,90,114,0,3,357,10,0,4,3,8,4,16,0,0,41,0,0,0,0,0,3,4,0,0,14,23,0,0,0,9,3,9,0,0,50,13,0,6,5,4,3,6,0,0,30,41,11,12,19,28,32,12,0,3,157,16,0,3,5,17,3,18,0,3,60,89,14,21,25,27,35,30,0,0,236,60,16,15,16,21,31,21,0,0,186
201011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,14,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,6,0,0,3,4,5,0,0,11,4,0,0,0,0,3,0,0,0,4,11,4,5,0,5,0,0,0,0,27,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,7,8,10,24,9,5,0,0,88,0,0,5,0,0,5,10,0,0,26,9,0,0,3,4,0,0,0,0,12,55,11,18,21,35,34,16,0,0,186
201011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,20,0,3,4,7,6,14,0,0,45,4,0,0,0,0,0,0,0,0,4,21,0,3,10,9,0,19,0,3,65,9,0,0,0,0,0,0,0,0,13,16,0,6,4,16,11,12,0,0,62,8,0,0,5,15,12,15,0,0,48,6,0,0,3,8,10,3,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,4,0,0,12,9,0,0,4,0,3,4,0,0,14,5,0,0,0,5,5,7,0,0,21
201011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
201011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,18,0,0,0,0,0,0,5,0,0,7,72,11,11,42,52,55,45,0,6,292,13,0,7,10,8,6,3,0,0,42,23,6,8,7,17,12,22,0,0,92,8,0,0,3,0,8,3,0,0,21,31,0,6,4,23,14,27,0,0,113,17,5,4,4,23,9,22,0,0,81,29,0,0,0,5,5,16,0,0,65,6,0,0,3,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,6,0,6,7,4,7,7,0,0,31,11,0,0,0,3,3,8,0,0,22,6,0,0,0,4,6,5,0,0,26,36,0,7,12,17,11,8,0,0,92
201011481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,4,3,0,0,22,3,0,0,3,12,7,19,0,0,53,0,0,0,0,5,4,3,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,8,0,6,0,3,3,0,0,0,28
201011482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,6,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,17,3,0,5,5,0,6,18,0,0,39,6,0,0,0,25,7,3,0,0,51,3,0,0,0,0,5,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,6,0,3,4,4,0,0,20,0,0,0,0,0,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,19
201011483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,12,0,0,30,5,0,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,12,0,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,16,9,0,5,10,11,13,23,0,0,76,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,4,0,4,0,0,0,0,0,0,13,6,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,16,3,6,8,16,5,5,0,4,52
