POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
122031427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20,5,9,9,12,9,4,0,0,69,5,0,0,0,6,4,3,0,0,23,18,9,13,9,24,19,19,0,0,107,13,0,4,14,8,11,24,0,0,75,6,3,4,4,0,0,3,0,0,24,3,0,5,0,0,0,0,0,0,10,7,0,9,0,10,3,0,0,0,34,11,5,0,0,0,4,5,0,0,22,74,12,18,15,16,15,12,0,6,162,8,3,3,6,8,3,7,0,0,31,7,4,0,0,0,3,0,0,0,11,46,11,18,30,35,26,15,0,0,182,49,10,21,26,33,34,45,0,0,211,0,5,0,0,0,0,0,0,0,7,16,0,4,0,7,10,8,0,0,48,10,4,6,0,3,7,7,0,4,43
122031429,0,0,3,3,0,3,11,0,0,26,0,0,0,0,3,5,0,0,0,8,140,51,55,60,86,101,134,0,5,633,4,0,5,0,0,8,5,0,0,21,107,20,45,51,78,84,87,0,3,473,109,24,41,46,49,55,64,0,7,388,230,65,108,132,163,187,445,0,19,1346,46,27,35,39,78,104,136,0,8,459,111,22,36,60,71,56,91,0,5,452,17,4,16,12,21,8,12,0,0,90,26,4,11,25,13,21,12,0,0,120,33,7,8,12,10,8,13,0,0,93,146,33,73,77,108,93,104,3,8,641,47,11,30,19,25,32,62,0,4,239,36,0,15,14,15,20,13,0,0,108,81,15,36,61,50,58,50,0,5,356,158,34,62,64,106,76,128,0,5,636,14,0,8,10,9,13,14,0,0,60,79,14,32,23,40,73,69,0,3,344,87,20,50,48,67,80,116,0,13,484
122031430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,4,0,5,3,7,0,0,35,0,0,0,0,0,0,0,0,0,5,29,5,13,12,12,13,10,0,0,105,0,0,0,0,8,5,0,0,0,12,22,8,11,15,19,12,21,0,0,110,9,3,4,4,13,12,17,0,0,64,6,0,3,3,3,6,9,0,0,23,8,0,0,4,0,0,4,0,0,23,14,3,8,11,11,5,3,0,0,50,9,6,0,6,0,0,0,0,0,15,45,17,25,29,29,21,21,0,6,194,11,6,13,9,8,7,9,0,4,61,8,0,6,7,5,4,3,0,0,22,41,20,17,21,20,26,13,0,0,160,142,40,70,70,132,109,137,3,8,704,10,3,4,0,0,5,0,0,0,21,9,3,0,7,8,10,9,0,0,40,14,0,13,12,11,4,10,0,10,73
122031432,9,3,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,6,3,7,5,3,5,0,0,50,6,5,0,0,0,0,0,0,0,8,19,3,8,7,10,9,10,0,4,75,11,5,5,0,5,3,4,0,0,32,25,3,11,5,8,12,8,0,0,67,19,0,7,5,14,15,26,0,0,91,52,9,9,6,5,7,6,0,0,91,0,0,0,0,0,0,0,0,0,5,3,4,0,0,4,0,0,0,0,8,3,0,8,0,0,0,0,0,0,11,21,5,5,18,5,10,9,0,0,78,6,0,3,0,0,3,10,0,0,22,3,0,0,0,0,0,0,0,0,6,36,10,11,31,15,24,32,0,0,169,14,3,10,14,23,17,52,0,0,134,5,0,0,0,4,0,4,0,0,14,14,4,0,5,0,0,6,0,0,32,9,3,5,3,9,0,10,0,0,49
122031692,5,0,0,0,0,0,7,0,6,11,0,0,0,0,0,0,0,0,0,5,70,13,39,48,61,69,76,0,4,384,3,8,0,5,7,4,0,0,0,18,30,13,11,15,15,17,14,0,0,117,73,18,43,48,54,56,36,0,0,335,87,13,40,54,57,51,63,4,3,371,11,4,6,4,14,20,33,0,0,96,20,4,3,3,9,3,6,0,0,50,15,3,8,10,9,5,7,0,0,66,8,0,7,0,5,0,0,0,0,26,7,0,3,0,0,3,4,0,0,19,74,25,32,51,58,49,56,0,0,335,15,3,12,16,9,9,42,0,0,106,4,0,9,0,9,0,0,0,0,24,47,10,13,26,12,13,11,0,0,129,71,19,39,39,74,54,62,0,0,361,0,4,0,3,0,0,3,0,0,12,15,3,0,5,6,9,13,0,0,61,35,15,32,27,40,27,54,0,5,225
122031693,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,27,6,6,9,11,13,9,0,0,86,3,0,0,0,4,0,0,0,0,8,19,7,6,7,11,9,9,0,0,64,11,0,6,15,21,17,40,0,0,115,3,0,4,5,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,6,10,0,6,4,7,4,5,0,0,33,5,0,6,0,0,0,0,0,0,14,30,3,11,7,17,20,6,0,0,91,9,0,0,0,4,4,14,0,0,34,8,0,0,0,0,0,0,0,0,11,23,4,6,20,15,14,8,0,0,88,27,7,16,14,21,24,57,0,3,172,3,0,0,6,0,0,0,0,0,16,16,3,4,3,3,12,3,0,0,47,7,0,11,6,10,7,3,0,0,36
122031694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,0,3,9,15,4,8,0,0,52,3,0,3,0,0,0,0,0,0,11,8,0,5,6,7,3,3,0,0,31,4,0,4,4,0,4,14,0,0,31,7,0,0,0,0,3,5,0,0,17,4,0,0,0,0,0,0,0,0,9,8,3,6,11,0,0,0,0,0,29,4,0,0,0,3,4,3,0,0,11,24,6,8,14,13,16,8,0,0,92,3,0,0,3,8,4,15,0,0,30,0,0,0,0,0,0,0,0,0,3,22,17,17,19,16,4,7,0,0,94,27,6,3,18,11,9,14,0,0,89,0,0,0,0,7,5,0,0,0,12,5,0,3,4,4,0,0,0,0,21,3,0,0,4,3,11,8,0,0,32
122031695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,6,4,0,0,27,0,0,0,0,0,0,0,0,0,0,18,3,6,8,10,10,11,0,0,65,5,0,0,0,4,3,4,0,0,10,33,13,30,16,65,66,88,0,0,304,42,14,24,23,40,54,116,0,4,331,7,0,3,8,6,9,19,0,0,56,0,4,0,3,3,8,3,0,0,25,10,6,8,7,7,12,3,0,0,52,20,3,8,3,5,3,3,0,0,48,30,12,25,20,26,30,30,0,0,166,7,0,18,0,18,5,40,0,4,95,43,10,13,18,24,17,14,0,0,139,23,4,7,11,14,13,20,0,0,100,86,28,43,38,56,51,64,0,4,360,4,0,0,0,3,3,3,0,0,16,18,5,7,9,9,18,14,0,0,77,10,8,10,3,17,8,25,0,3,87
122031696,0,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0,0,0,15,50,23,29,31,50,67,82,6,3,342,0,0,0,0,0,0,0,0,0,4,31,13,12,10,20,29,26,0,0,134,76,33,49,78,72,77,66,0,0,451,120,31,57,55,75,53,64,0,4,456,31,3,18,24,28,27,48,0,0,192,62,9,11,6,15,9,43,0,3,161,39,11,21,19,24,16,19,0,0,152,27,3,7,8,15,9,12,0,0,90,22,0,0,6,5,4,3,0,0,37,95,26,52,54,76,53,56,0,0,415,15,3,13,14,15,12,27,0,3,107,19,5,12,12,17,17,15,0,0,99,79,18,16,26,24,19,16,0,0,198,287,95,154,187,238,231,346,13,15,1550,10,4,8,9,10,15,10,0,0,56,28,9,19,20,29,13,17,0,0,129,64,28,30,45,64,52,58,5,11,354
122031697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,12,4,4,9,13,8,6,0,0,54,0,0,0,0,0,0,0,0,0,6,20,4,7,6,15,8,15,0,0,83,10,6,14,16,21,26,40,0,0,134,0,7,0,3,0,0,8,0,0,18,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,16,5,0,5,3,0,0,0,0,0,15,25,3,6,17,8,0,10,0,0,65,9,4,4,3,7,9,12,0,0,44,6,0,5,0,7,3,0,0,0,19,5,0,4,8,4,9,3,0,0,33,80,20,47,47,87,79,113,0,8,478,3,0,0,0,0,0,0,0,0,9,3,0,0,0,6,7,5,0,0,23,7,0,0,3,9,4,9,0,0,36
123011433,5,4,5,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,20,9,0,0,0,0,0,0,0,0,7,30,4,6,4,7,6,3,0,0,68,6,0,0,0,0,0,0,0,0,11,24,7,3,5,24,3,7,0,3,82,14,6,4,14,17,14,19,0,0,88,3,0,6,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,10,3,6,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,21,7,7,5,11,9,3,0,0,53,4,0,3,4,4,3,6,0,0,28,11,4,0,0,3,0,0,0,0,18,26,0,10,6,4,3,0,0,0,50,122,32,38,43,98,86,36,0,0,454,0,0,0,0,0,0,0,0,0,0,16,5,0,0,5,4,3,0,0,33,6,0,4,6,10,6,6,0,3,38
123011698,4,0,0,5,0,3,0,0,0,15,11,7,7,0,3,4,5,0,0,30,119,47,34,28,57,64,81,0,9,441,12,0,0,0,0,0,0,0,0,18,101,23,28,29,41,52,38,0,3,314,40,10,10,6,11,9,12,0,0,106,71,17,25,23,19,24,12,0,5,192,10,0,0,0,0,0,0,0,0,14,101,23,26,31,66,33,52,0,7,332,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,3,0,3,5,0,0,0,17,17,5,8,4,8,7,5,0,0,53,12,0,0,0,11,0,4,0,0,30,5,0,3,0,4,0,4,0,0,26,14,0,3,7,11,5,4,0,0,44,35,0,12,11,11,20,6,0,0,94,4,0,5,6,0,4,3,0,0,21,22,7,7,8,8,10,20,0,0,91,47,16,18,17,43,37,23,0,13,207
123011699,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,46,4,7,14,6,11,15,0,0,101,0,0,0,0,0,0,0,0,0,0,30,5,13,8,12,16,9,0,0,95,11,6,0,4,3,4,0,0,0,19,79,8,31,21,48,23,26,0,3,238,13,9,9,16,37,17,41,0,4,144,11,3,7,4,5,10,8,0,0,41,3,0,4,5,6,0,0,0,0,9,22,4,6,5,7,8,0,0,0,55,12,0,6,4,0,0,0,0,0,16,20,4,5,3,16,0,3,0,0,58,10,4,0,4,4,3,7,0,0,32,20,5,3,3,0,5,3,0,0,47,29,3,3,5,10,12,4,0,0,64,66,19,22,29,31,18,13,0,5,205,0,0,0,0,0,0,0,0,0,4,23,5,10,4,9,5,3,0,0,66,18,4,3,4,19,11,7,0,6,70
123011700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,13,0,0,5,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,7,7,3,4,3,9,3,0,0,0,36,9,4,0,5,7,4,6,0,0,43,4,5,3,0,4,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,14,7,0,0,0,0,0,0,0,0,14,15,6,3,0,4,4,0,0,0,26,0,0,0,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,3,0,0,19,18,8,8,7,6,5,6,0,5,51,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,7,0,0,16,3,5,6,0,0,3,0,0,0,20
123011701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,21,4,4,7,5,0,0,4,0,0,22,18,0,7,9,12,10,6,0,0,67,3,4,0,0,0,0,0,0,0,6,21,7,3,3,15,11,5,0,0,63,6,4,6,9,12,3,17,0,0,60,12,0,0,3,0,7,3,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,9,0,0,0,8,3,7,0,0,30,10,3,0,0,0,0,3,0,0,18,6,4,0,4,0,5,0,0,0,13,32,7,5,3,4,6,7,0,0,67,39,13,14,11,28,15,13,0,0,123,0,0,0,0,0,3,6,0,0,13,8,4,0,0,3,0,0,0,0,21,7,0,4,5,0,8,0,0,6,26
123011702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,4,0,0,0,0,0,7,10,0,5,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,4,8,4,3,0,4,7,7,0,0,37,0,0,0,0,0,0,4,0,0,13,0,0,3,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,4,3,4,0,0,0,0,22,9,5,0,0,3,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,7,0,0,0,0,17
123021436,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,3,3,9,5,0,0,4,27,0,5,0,0,0,0,0,0,0,3,16,4,4,0,9,6,6,0,0,36,5,0,0,0,8,0,0,0,0,20,4,3,0,3,4,7,3,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,4,3,0,0,25,13,6,0,4,4,0,5,0,0,28,11,6,9,4,3,4,3,0,0,33,42,8,11,8,15,6,0,0,0,89,35,8,10,14,28,7,24,0,0,129,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,14,13,0,4,3,4,6,4,0,0,30
123021437,7,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,61,17,9,7,18,17,19,0,0,154,3,0,0,0,0,0,0,0,0,4,77,26,30,32,36,21,25,0,4,255,36,3,19,9,11,18,11,0,4,111,238,59,81,111,161,94,70,0,11,827,77,19,37,32,85,86,111,0,7,462,65,26,26,30,28,14,20,0,5,211,6,0,6,5,11,0,0,0,0,34,40,11,11,17,22,14,12,0,0,124,20,7,0,9,3,11,7,0,0,56,49,26,18,16,16,31,27,0,0,181,48,19,18,17,19,23,36,0,4,184,125,19,39,27,29,16,22,0,3,277,161,39,48,36,63,36,29,0,0,409,618,201,214,268,471,358,207,12,21,2368,7,0,8,4,4,6,0,0,0,32,65,15,9,21,23,22,20,0,0,192,69,22,28,24,49,40,42,4,19,298
123021438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,3,0,9,3,0,0,0,39,0,0,0,0,0,0,0,0,0,8,18,0,10,10,22,12,0,0,3,71,9,0,5,3,0,3,3,0,0,30,6,3,7,5,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,8,0,4,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,13,0,5,5,7,7,0,0,0,27,7,0,0,6,3,4,4,0,0,22,7,3,0,0,3,5,0,0,0,17,65,18,23,19,21,11,0,0,3,151,23,8,7,14,14,16,15,0,0,101,0,0,0,0,0,0,0,0,0,3,8,3,5,4,3,5,5,0,0,27,7,0,0,5,5,3,4,0,6,32
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,7,22,0,3,3,6,4,3,0,0,43,0,0,0,0,0,0,0,0,0,4,11,6,6,6,9,3,6,0,0,51,16,4,3,5,10,0,10,0,0,47,9,3,0,8,15,5,3,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,5,12,0,0,5,4,5,0,0,0,28,8,0,0,0,3,0,5,0,0,21,0,3,0,0,0,0,0,0,0,11,30,3,10,4,4,0,5,0,0,61,19,9,6,11,18,10,10,0,0,92,0,0,0,0,0,6,0,0,0,8,8,0,3,0,3,3,0,0,0,15,3,6,0,0,7,4,3,0,3,28
123021443,4,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,357,121,140,105,179,130,139,3,16,1187,8,0,3,0,5,3,0,0,0,25,64,20,26,12,28,33,42,0,3,234,63,14,17,17,18,15,18,0,0,162,40,19,27,28,57,29,20,0,3,226,13,11,8,10,30,25,35,0,4,142,113,28,41,46,56,36,47,0,7,361,0,0,3,0,3,0,0,0,0,12,5,5,10,0,8,5,0,0,0,33,14,3,5,7,3,3,0,0,0,43,24,6,5,10,20,24,10,0,0,102,24,8,13,8,17,11,24,0,0,97,44,5,8,11,11,7,3,0,3,101,30,23,28,32,25,11,9,0,3,155,33,16,22,38,69,39,27,0,3,246,0,0,0,0,0,0,0,0,0,4,36,3,6,9,16,9,4,0,0,87,61,36,33,33,61,54,51,0,16,352
123021444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,10,0,6,0,3,3,0,0,0,28,4,0,0,0,0,0,0,0,0,8,14,11,7,3,8,10,4,0,0,61,10,0,0,0,15,8,6,0,0,36,13,5,4,0,4,3,4,0,0,35,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,14,0,10,5,0,0,5,0,0,33,7,0,0,4,0,4,4,0,0,21,5,0,0,4,3,0,0,0,0,15,60,12,16,16,12,11,5,0,0,128,52,11,22,22,36,40,24,0,3,206,4,0,0,0,0,4,0,0,0,10,7,5,7,0,0,0,0,0,0,15,10,0,5,3,3,5,7,0,0,36
123021703,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,8,9,7,11,4,5,0,0,65,0,0,0,0,0,0,0,0,0,4,8,9,16,11,19,12,7,0,3,80,7,0,4,0,0,0,5,0,0,22,3,4,3,0,13,3,0,0,0,43,0,0,0,0,4,0,3,0,0,12,3,3,9,3,4,3,0,0,0,32,0,0,0,0,6,0,0,0,0,11,11,5,11,3,13,26,12,0,0,75,3,3,0,5,4,3,7,0,0,27,0,0,0,6,0,0,0,0,0,10,6,5,11,8,3,8,0,0,0,42,14,3,3,10,30,9,9,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,4,0,5,0,5,6,6,0,0,30
123021704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,3,3,3,0,7,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,7,0,11,5,3,0,0,26,5,0,0,11,3,0,3,0,0,24,21,8,3,8,11,5,3,0,0,49,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,3,0,0,0,13,4,0,0,6,5,0,0,0,0,13,10,0,3,4,10,7,11,0,0,58,0,0,3,0,5,8,6,0,0,26,6,0,0,0,4,0,3,0,0,15,32,15,10,5,12,13,12,0,0,93,78,43,67,74,158,100,46,0,6,583,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,12,0,0,0,5,9,0,8,0,0,40
123021705,5,3,0,3,13,8,45,0,0,79,0,0,0,0,0,0,0,0,0,6,574,181,186,158,196,147,190,0,19,1650,15,0,3,8,0,5,9,0,0,51,104,42,54,46,73,76,81,0,6,492,119,27,50,23,35,36,30,0,0,323,61,22,38,36,49,26,35,0,5,271,32,15,20,12,19,15,33,0,0,148,119,42,51,46,69,50,55,0,8,444,14,3,3,14,10,3,13,0,0,58,19,3,10,8,18,4,0,0,0,56,29,4,5,13,30,20,14,0,0,114,30,16,19,11,24,20,22,0,3,146,43,11,27,18,13,14,31,3,3,161,42,6,3,8,10,5,4,0,0,82,34,10,10,17,8,13,8,0,0,103,55,16,15,25,37,24,26,0,5,205,3,0,0,0,4,0,0,0,0,13,65,12,16,16,24,27,10,0,0,171,146,35,42,63,88,75,83,0,17,544
123021706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,5,0,0,0,12,4,0,0,0,0,0,0,0,0,0,8,9,3,4,3,3,0,0,0,26,0,0,4,0,0,0,0,0,0,6,18,8,11,10,16,17,25,0,4,100,6,0,3,5,12,3,5,0,0,35,42,14,14,12,36,11,4,0,0,144,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,5,10,4,9,8,12,0,0,0,42,5,0,0,3,4,0,3,0,0,29,13,3,0,3,0,0,0,0,0,18,57,19,18,26,22,7,9,0,4,166,34,12,21,19,36,23,27,0,4,172,0,0,0,0,0,0,0,0,0,0,5,3,0,6,5,0,0,0,0,21,4,4,5,8,5,13,14,0,0,49
123031445,3,4,0,0,0,0,0,0,0,10,9,3,3,0,0,0,0,0,0,15,14,0,3,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,9,11,0,0,28,4,0,0,3,0,0,0,0,0,12,3,5,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,12,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,19,3,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,12
123031446,17,0,3,3,3,3,0,0,0,31,37,5,8,4,20,9,4,0,0,95,21,5,6,0,5,6,0,0,0,41,4,0,0,4,0,0,0,0,0,15,24,7,7,0,3,5,5,0,0,46,3,0,0,8,0,3,0,0,0,13,8,0,0,0,12,0,0,0,0,24,4,0,0,10,14,5,5,0,0,33,16,0,0,0,4,0,3,0,0,25,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,11,5,4,0,3,0,0,0,0,31,6,3,0,0,0,0,3,0,0,18,14,3,0,7,4,4,0,0,0,39,20,0,0,0,0,3,0,0,0,26,16,3,7,12,23,23,6,0,0,92,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,3,0,0,0,8,4,0,0,0,0,0,0,0,0,10
123031447,21,7,0,3,3,3,4,0,3,41,11,0,3,0,0,0,0,0,0,24,40,4,18,9,20,20,19,0,0,138,6,0,0,0,0,0,0,0,0,10,40,0,10,8,12,10,8,0,4,90,17,0,0,0,0,0,0,0,0,17,32,3,4,9,12,7,14,0,0,70,22,0,0,8,10,8,8,0,0,57,20,0,6,3,3,0,0,0,0,27,6,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,16,11,0,3,0,5,4,4,0,0,23,18,0,4,0,7,0,8,0,0,35,19,12,7,9,0,5,0,0,0,48,30,4,5,4,3,0,0,0,0,49,41,8,7,12,28,13,21,0,0,131,0,0,0,0,0,0,0,0,0,3,16,0,0,0,3,0,3,0,0,30,19,4,11,0,4,0,6,0,0,40
