POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
111031225,234,405,314,255,810,1101,274,583,62,4037,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,12,9,4,17,12,0,0,0,62,0,0,0,0,0,0,0,0,0,6,5,9,12,10,13,11,0,12,0,73,0,4,4,8,11,3,0,3,0,30,17,73,45,27,49,15,4,8,0,233,64,125,63,32,44,40,3,12,3,389,5,7,10,0,16,18,0,11,0,64,0,0,3,0,3,0,0,0,0,15,5,3,15,12,17,14,0,4,0,74,0,4,3,3,16,10,0,0,0,42,6,37,32,28,36,36,8,13,0,194,16,24,24,16,27,47,4,6,0,162,0,8,11,9,12,4,0,6,0,56,30,127,110,66,95,83,29,70,0,623,494,596,926,836,850,1233,184,368,20,5498,8,11,10,6,8,3,0,4,0,44,18,37,46,12,34,20,4,0,0,176
111031226,37,126,84,68,168,210,69,175,16,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,12,7,4,0,0,38,0,0,0,0,0,0,3,0,0,9,6,13,0,3,10,4,0,0,0,32,3,0,0,0,4,5,0,0,0,19,7,46,34,28,14,12,7,4,7,149,4,37,16,0,9,6,0,0,0,78,0,5,0,0,0,3,0,0,0,19,0,6,0,0,0,0,0,0,0,8,0,3,5,0,12,4,0,0,0,29,0,0,0,0,4,4,0,0,0,9,0,13,11,12,7,10,3,6,0,68,6,13,14,4,3,0,0,7,0,36,0,0,0,0,4,3,0,0,0,15,17,37,42,28,53,49,17,41,0,288,13,43,50,36,65,47,0,13,0,268,5,0,12,0,0,0,0,0,0,13,3,10,8,0,10,6,0,0,0,36
111031227,295,528,386,361,1428,1737,493,820,94,6147,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,7,0,3,0,19,5,13,12,9,60,50,18,25,0,187,3,0,0,0,5,0,0,0,0,8,5,21,15,14,28,45,11,10,0,154,0,3,12,4,15,9,0,4,0,44,26,100,70,44,69,33,5,15,3,364,31,118,51,15,21,19,3,9,3,277,22,19,21,21,52,44,13,28,3,217,0,4,6,0,4,3,0,0,0,15,3,0,4,5,16,4,0,0,0,32,3,3,3,0,15,14,4,0,0,44,19,53,48,54,100,82,23,22,0,400,0,31,17,24,36,23,3,6,0,143,10,10,21,13,29,17,9,9,0,113,21,81,70,63,82,63,20,28,0,431,88,203,265,223,341,166,31,58,14,1389,4,16,6,6,8,8,0,6,0,53,14,31,25,29,31,27,9,14,3,176
111031228,67,283,188,128,265,380,99,205,19,1629,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,3,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,10,5,0,5,9,0,6,0,40,0,4,0,3,0,0,0,0,0,13,21,85,38,17,32,15,3,12,0,227,29,127,67,23,20,17,4,12,4,294,0,4,0,0,3,0,0,0,0,14,0,0,0,0,5,0,0,0,0,9,0,3,14,6,26,17,8,5,0,79,0,13,12,11,20,11,4,4,0,69,10,40,35,27,36,35,8,14,3,203,3,14,17,6,14,7,0,4,0,68,0,3,6,0,0,7,0,0,0,17,17,69,39,30,37,29,11,28,0,271,46,158,180,143,138,160,31,41,4,906,3,17,6,3,0,4,0,3,4,44,11,32,31,21,24,4,6,3,0,137
111031229,499,950,545,449,2318,2227,720,1208,128,9039,0,0,0,0,0,0,0,0,0,6,6,0,10,0,44,39,10,17,0,131,6,9,11,9,12,7,0,6,0,60,6,10,44,12,68,29,13,10,0,196,8,13,21,9,44,33,10,12,0,148,5,8,4,4,3,13,0,0,0,38,39,172,117,53,105,37,16,22,7,569,197,504,170,69,92,56,12,32,11,1144,3,13,8,9,20,16,4,10,0,89,6,23,15,12,100,50,9,18,0,232,152,81,231,196,890,415,83,124,6,2184,4,24,17,20,73,60,4,16,0,212,90,159,277,193,434,385,83,141,8,1768,28,46,63,38,112,69,15,23,3,392,115,59,215,94,651,294,96,85,5,1608,33,106,87,51,200,90,37,66,5,675,127,275,370,297,499,438,71,130,6,2213,10,34,21,3,15,10,6,4,0,101,36,60,66,34,64,38,9,13,3,319
111031230,114,83,63,63,561,738,274,618,32,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,12,36,31,3,8,4,121,5,0,0,4,6,3,0,0,0,15,3,5,3,3,3,8,5,11,4,38,0,7,0,0,8,7,0,0,0,23,0,0,3,0,6,0,0,0,0,7,0,16,4,0,0,0,0,0,0,22,12,5,24,7,36,38,15,22,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,22,0,0,5,3,12,6,4,0,0,28,0,0,4,5,3,0,0,0,0,19,0,0,0,0,8,5,0,0,0,19,0,5,0,0,0,0,0,0,3,11,0,5,5,5,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11
111031231,106,506,309,191,853,865,232,447,61,3575,0,3,6,7,5,0,3,0,0,30,0,0,0,0,0,0,0,0,0,4,0,11,11,4,12,12,3,3,0,57,0,0,0,0,11,6,0,0,0,27,0,10,4,4,16,17,0,3,5,62,0,6,12,5,24,10,0,3,0,65,18,121,53,30,41,24,4,5,3,293,24,88,47,14,14,9,9,0,8,206,4,4,8,8,18,15,0,3,0,63,3,6,0,4,5,4,0,0,0,23,6,6,10,5,6,0,0,0,0,31,0,4,0,0,4,6,0,0,0,17,8,13,7,9,10,5,0,0,0,43,9,21,27,3,10,9,0,3,0,83,0,0,10,0,14,7,0,0,0,29,117,361,291,120,541,270,75,164,10,1954,49,83,121,123,123,75,10,18,6,605,6,11,8,4,4,3,0,4,3,35,6,20,7,10,12,7,5,7,0,68
111031232,30,86,53,35,97,109,25,68,8,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,18,11,7,5,12,0,4,4,53,7,37,28,9,8,4,0,6,0,95,3,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,14,0,0,0,0,5,4,0,0,0,10,0,12,0,6,10,4,0,8,0,38,3,9,5,0,4,0,0,3,0,18,0,3,4,0,9,0,0,0,0,20,4,24,18,12,17,6,10,10,0,97,19,41,64,55,52,24,4,12,5,276,0,0,0,0,0,4,0,0,0,8,0,3,3,0,3,5,0,0,0,15
111031233,98,311,227,170,539,585,147,287,35,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,5,6,0,0,0,0,46,7,4,5,14,24,52,9,6,0,121,0,12,11,3,12,0,0,0,0,44,3,0,4,0,3,0,4,0,0,19,18,74,76,37,49,23,6,9,3,307,32,110,56,23,28,15,4,8,7,266,0,7,3,0,8,0,0,0,0,23,0,3,5,0,3,0,0,0,0,12,0,10,17,5,34,4,0,4,0,75,3,6,0,0,9,4,0,9,0,31,3,32,43,19,23,23,4,7,0,149,6,31,21,16,21,5,0,4,0,99,18,7,23,19,58,29,17,19,0,188,23,75,94,65,74,78,19,47,0,476,73,224,271,269,293,185,51,71,6,1439,4,17,0,3,0,3,4,0,0,32,12,38,21,14,38,12,0,0,0,142
111031234,155,260,191,164,605,791,210,336,41,2756,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,8,5,6,6,9,3,0,0,38,0,0,0,0,4,3,0,0,0,12,0,12,13,7,10,7,0,0,0,46,0,0,0,0,0,0,0,0,0,9,13,102,46,21,29,5,9,3,4,229,3,67,17,5,22,8,3,4,6,135,0,3,4,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,7,3,12,4,0,4,0,30,0,0,3,0,3,0,3,0,0,14,4,15,20,5,23,11,5,7,0,78,3,17,11,7,10,8,6,7,0,78,16,10,18,12,48,23,14,8,3,146,27,107,95,73,113,82,40,56,0,595,184,291,463,398,439,525,89,144,12,2557,0,0,0,3,0,5,0,0,0,10,3,19,21,3,9,8,0,3,0,70
111031235,163,357,264,203,926,1103,297,567,58,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,19,10,14,17,16,3,3,0,78,0,0,0,0,7,4,0,0,0,12,5,18,14,15,22,45,0,12,0,127,8,8,14,0,31,27,5,5,0,92,9,22,23,15,30,21,3,4,4,138,23,73,38,17,27,23,3,7,0,203,12,14,10,4,28,23,7,13,0,107,0,9,0,0,6,0,0,0,0,26,4,10,8,4,25,9,6,3,4,68,8,12,10,4,34,21,0,12,0,94,11,27,43,17,56,48,11,19,0,238,5,22,25,13,22,14,3,4,5,112,0,3,9,6,18,7,5,4,0,52,30,83,68,33,134,40,9,31,0,434,39,106,121,112,135,85,9,34,0,639,10,11,0,3,4,7,0,0,0,33,8,26,24,17,30,15,10,11,0,144
112011236,192,657,521,375,1082,1060,288,617,103,4893,0,4,4,6,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,22,30,17,20,17,9,12,4,127,0,0,0,0,8,0,0,0,0,5,4,15,15,7,25,18,5,5,3,95,0,9,10,4,5,7,0,0,0,39,53,307,171,98,159,73,10,28,9,912,53,249,110,42,67,30,9,24,7,597,7,20,8,13,14,4,0,0,3,73,0,5,9,0,3,0,0,9,0,27,8,7,22,10,32,22,0,14,0,114,6,11,6,7,32,13,6,0,0,76,8,33,49,36,55,40,13,16,0,243,10,49,22,16,32,15,0,11,4,166,10,17,49,29,113,48,8,17,0,286,30,93,100,95,125,92,35,57,3,625,113,273,391,300,349,211,42,86,28,1786,3,19,6,5,9,0,3,5,0,49,16,50,41,26,41,22,10,3,8,214
112011237,92,334,298,221,561,595,153,415,58,2719,7,58,49,32,48,32,0,20,0,257,0,0,0,0,0,0,0,0,0,4,9,16,13,21,31,14,0,0,0,100,0,0,0,0,0,8,0,0,0,11,3,31,13,8,18,8,3,0,0,85,0,7,14,10,17,11,5,5,0,61,3,57,33,19,33,3,3,15,0,172,15,79,22,20,20,4,0,9,7,175,0,13,7,4,9,0,3,6,0,35,0,3,0,0,0,0,0,0,0,5,0,9,3,7,3,5,0,0,0,19,0,3,3,0,19,8,0,6,0,46,5,35,33,26,25,28,7,9,0,165,0,18,13,5,7,10,5,5,0,66,8,3,20,3,26,10,7,3,0,86,17,75,61,47,79,40,19,38,4,376,29,120,136,106,108,46,5,22,7,581,0,15,10,3,8,5,3,4,0,53,7,31,20,10,14,4,0,3,0,93
112011238,42,197,155,126,220,352,72,209,29,1394,4,16,17,8,3,11,3,8,0,71,0,0,0,0,0,0,0,0,0,0,0,7,0,11,3,0,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,4,13,0,4,3,0,0,0,29,0,4,0,5,6,0,0,3,0,24,10,57,26,11,13,10,5,5,4,132,9,60,28,12,6,9,0,3,4,126,0,4,4,0,0,0,0,0,0,19,0,0,3,0,0,4,0,5,0,17,0,3,0,0,6,6,0,0,0,16,0,9,4,4,0,7,0,0,0,29,0,30,34,18,12,22,3,9,0,130,5,20,11,3,6,3,0,0,0,48,0,0,3,0,0,0,0,4,0,6,4,42,21,22,11,19,7,12,0,148,21,71,96,71,65,40,7,12,3,388,0,10,5,0,0,9,0,0,0,35,0,13,12,4,0,3,0,0,0,40
112011239,49,165,121,104,138,176,49,91,20,905,0,7,3,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,16,9,0,5,11,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,19,6,0,5,3,0,0,0,28,0,0,0,3,0,0,0,0,0,8,18,56,33,18,18,14,3,12,0,170,22,74,42,17,15,7,0,5,11,186,0,5,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,6,0,12,0,0,0,0,0,0,0,0,0,6,0,4,3,5,10,8,0,0,0,35,5,29,21,10,10,11,0,10,0,97,0,19,4,6,4,4,0,0,0,34,0,0,0,4,3,0,0,0,0,15,11,31,23,16,13,22,0,12,0,133,12,62,54,28,41,21,5,5,5,224,3,10,8,0,7,5,0,0,0,37,5,16,3,4,0,8,0,0,0,50
112011240,214,763,447,342,637,798,197,401,84,3878,3,9,5,0,0,6,0,3,0,30,0,0,0,0,0,0,0,0,0,0,15,35,33,23,34,29,7,10,0,172,0,0,0,3,9,0,0,0,0,17,0,16,13,5,8,14,0,4,0,61,0,10,7,6,30,11,0,5,0,72,68,196,137,72,117,85,13,22,7,715,100,357,131,55,74,44,10,22,9,801,10,9,19,7,4,5,0,0,0,57,0,15,14,10,6,5,0,9,0,55,8,3,9,5,18,10,3,8,0,69,0,23,19,8,30,29,0,8,0,124,5,70,73,42,51,59,11,19,5,327,9,53,26,8,22,30,5,4,0,158,9,4,10,3,30,6,4,0,0,64,27,81,69,49,60,45,18,27,4,385,28,111,150,91,82,49,5,11,7,535,0,21,14,7,10,13,0,3,3,83,17,52,34,18,22,24,0,8,0,183
112011241,31,103,61,51,105,129,60,152,12,701,5,0,0,3,0,3,0,4,0,20,0,0,0,0,0,0,0,0,0,3,0,6,10,3,6,5,3,5,0,35,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,20,8,7,8,8,3,5,0,72,4,52,18,9,11,6,4,9,5,118,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,3,3,0,21,0,5,9,7,0,6,0,4,0,25,6,8,6,0,3,0,0,3,0,19,0,5,0,0,6,0,0,0,0,14,6,38,29,30,17,26,5,14,0,167,4,20,11,14,17,11,5,5,0,89,0,4,0,0,0,5,0,0,0,4,3,3,3,0,3,0,0,0,0,21
112011242,50,157,105,85,160,224,63,148,16,1010,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,11,10,5,6,3,0,0,0,45,0,0,0,0,0,0,0,0,0,3,5,52,29,9,22,17,0,6,0,140,12,67,26,12,10,9,0,7,3,153,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,3,4,0,3,6,0,5,0,16,0,3,4,0,9,6,0,10,0,35,9,25,32,15,15,20,0,11,0,116,0,15,3,3,0,0,0,0,0,38,0,4,4,0,6,5,0,0,0,22,9,36,43,23,32,34,18,25,0,230,4,37,41,25,25,14,4,4,0,154,0,8,5,3,4,9,0,0,0,23,4,22,9,5,12,6,0,0,0,66
112011243,65,295,218,183,300,324,100,183,43,1709,4,12,14,4,3,9,0,5,0,60,0,0,0,0,0,0,0,0,0,3,0,16,7,7,16,15,4,7,0,65,0,4,0,3,0,0,0,0,0,4,0,11,8,4,5,5,0,0,0,34,0,6,3,8,4,4,3,3,0,37,14,79,64,37,36,16,6,9,0,257,4,45,30,12,10,3,0,0,0,106,0,10,8,4,3,5,0,3,0,34,0,5,10,5,4,9,0,0,0,39,0,6,4,3,3,0,0,0,0,15,0,3,4,0,0,0,0,0,0,12,0,38,19,17,30,14,5,8,0,138,4,19,7,5,4,0,4,7,0,45,7,5,23,7,65,22,3,4,0,144,12,88,72,45,44,41,11,35,0,354,11,111,68,54,33,22,0,6,4,314,5,13,8,9,3,8,0,5,0,53,5,21,12,9,5,9,0,0,0,62
112021244,101,208,213,349,560,457,136,337,65,2424,5,6,10,6,8,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,4,17,34,53,63,24,3,4,0,204,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,0,0,0,20,0,4,9,3,3,6,0,0,0,25,20,66,70,27,55,17,10,19,5,273,7,79,37,13,26,7,9,10,6,201,0,6,17,5,9,5,4,3,0,50,0,3,5,0,4,0,0,0,0,16,3,3,3,3,12,9,0,0,0,40,3,0,3,3,8,3,0,0,0,22,3,6,18,13,13,18,0,7,0,77,0,19,11,5,4,8,0,0,0,53,7,3,8,3,54,17,7,8,0,108,14,53,68,63,81,45,25,41,3,396,35,79,135,114,132,65,18,31,8,611,0,6,6,3,4,4,0,5,0,27,4,15,12,13,22,10,4,0,3,82
112021245,33,84,77,60,144,199,48,317,25,998,3,39,24,28,14,30,4,47,3,200,0,0,0,0,0,0,0,0,0,4,0,9,10,8,15,3,6,3,0,55,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,20,0,0,0,0,5,0,0,0,0,9,0,13,5,5,0,3,0,9,0,33,0,13,0,3,0,4,0,3,4,20,0,5,0,0,0,5,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,4,4,0,0,20,0,9,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,5,18,15,24,12,14,7,18,0,117,8,15,23,17,8,23,8,8,0,107,0,5,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,3,0,16
112021246,56,178,127,106,312,245,74,147,29,1281,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,3,5,6,4,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,15,4,7,8,7,0,4,0,36,0,0,0,0,10,0,0,0,0,17,6,39,41,20,22,13,9,8,0,164,9,35,26,7,3,6,0,3,0,93,0,6,0,0,4,0,0,0,0,12,0,0,5,0,15,5,0,3,0,24,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,8,6,5,3,3,4,0,0,34,0,21,18,3,12,7,0,0,0,62,4,6,20,6,46,21,0,6,0,112,9,38,33,31,55,33,24,20,0,250,21,69,114,103,130,67,22,32,5,563,0,10,3,4,6,0,0,0,0,25,4,15,14,7,15,3,0,3,0,68
112021247,37,128,100,72,209,242,76,258,45,1167,3,29,20,10,12,9,5,27,3,127,0,0,0,0,0,0,0,0,0,0,0,9,8,4,8,3,3,0,0,32,0,0,0,0,3,0,0,0,0,3,0,7,7,0,8,6,0,3,0,33,0,3,0,4,3,6,0,0,0,15,3,35,20,8,22,12,5,4,0,109,0,35,13,9,14,0,4,12,3,90,0,4,8,0,4,0,4,5,0,19,0,0,0,0,5,0,0,0,0,7,0,3,6,0,0,0,0,0,0,12,0,0,0,0,4,5,0,0,0,21,0,6,8,3,12,8,7,4,0,49,3,17,9,0,3,0,0,6,0,33,0,0,9,7,9,8,0,0,0,34,4,43,44,27,27,31,9,26,4,215,13,46,48,47,40,28,8,14,0,241,0,0,4,0,6,0,0,0,0,15,0,10,10,8,4,4,0,0,0,40
112021248,238,725,624,497,1666,1640,462,888,122,6871,0,14,8,5,8,9,0,8,5,53,0,0,0,0,0,0,0,0,0,0,7,22,25,19,42,38,6,12,0,178,0,0,7,0,3,7,0,5,0,24,6,15,14,7,15,14,0,3,0,84,4,8,9,10,19,17,3,5,0,67,73,297,218,122,202,93,30,31,10,1078,36,193,120,41,52,32,9,34,14,523,3,9,24,12,19,11,4,3,5,91,5,16,6,9,11,6,4,6,0,55,8,10,26,11,75,42,8,21,0,193,0,6,5,5,39,13,9,4,0,90,13,54,66,59,134,66,18,31,3,444,8,31,21,20,57,26,5,3,0,173,35,14,38,24,154,66,16,16,0,364,61,150,231,122,352,185,79,123,3,1311,248,379,588,628,625,561,98,155,33,3311,0,23,15,4,7,3,0,8,0,63,13,49,50,36,85,42,14,23,3,318
112021249,59,242,194,152,290,403,101,414,46,1901,12,82,51,30,40,36,14,47,9,322,0,0,0,0,0,0,0,0,0,3,7,11,9,6,51,28,4,11,0,126,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,10,0,0,0,36,4,0,3,4,4,6,0,0,0,19,3,37,22,8,10,8,0,8,0,95,7,27,21,5,4,5,0,4,0,66,0,4,9,6,0,7,0,0,0,19,0,0,6,4,0,0,0,0,0,14,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,5,5,20,24,15,6,8,0,9,0,87,0,10,10,3,9,4,0,4,0,44,0,0,4,4,0,0,0,3,0,18,16,57,51,40,28,30,14,22,0,257,8,44,51,26,15,28,8,7,5,184,0,6,4,6,0,4,0,0,0,23,4,12,7,4,0,4,0,0,0,32
112031250,98,408,237,188,441,570,151,398,53,2544,5,14,6,10,8,7,4,4,0,58,0,0,4,0,0,0,0,0,0,4,0,13,6,0,7,4,0,0,0,41,3,3,0,5,5,11,3,3,0,33,0,24,17,17,21,14,0,12,0,108,0,7,4,3,0,3,0,5,0,19,23,120,67,43,33,25,4,8,4,325,61,255,82,41,54,38,3,12,8,558,0,4,3,5,0,0,0,0,0,22,0,3,3,0,5,0,0,5,0,14,5,3,15,11,24,17,4,5,0,88,0,10,10,0,14,12,5,4,0,57,9,46,44,30,31,33,3,23,0,227,11,33,10,8,13,9,0,8,4,80,0,4,9,0,6,3,0,0,0,19,17,92,93,64,103,71,28,35,6,501,20,108,88,87,97,44,7,20,8,472,3,20,12,4,4,7,9,4,0,57,4,45,27,20,12,12,4,0,0,119
112031251,99,325,200,183,700,551,169,423,59,2715,0,6,3,3,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,14,21,14,15,28,4,10,0,115,0,0,0,0,0,0,0,0,0,9,6,5,8,5,7,9,3,0,0,38,3,8,12,8,5,9,5,4,0,52,14,125,82,40,45,35,9,18,4,375,10,100,47,24,25,15,3,10,7,236,4,10,22,8,16,3,3,8,0,74,0,10,4,0,4,0,0,0,0,20,0,5,5,6,13,0,0,0,0,38,3,3,4,0,17,4,0,8,0,35,3,23,22,18,35,21,8,3,0,131,0,11,6,7,6,5,0,0,5,47,11,14,20,26,146,34,9,16,0,272,22,87,63,61,65,71,25,58,0,455,38,133,163,139,90,64,14,21,5,659,0,10,12,0,11,6,0,0,0,40,6,15,22,10,17,12,0,4,4,86
112031252,32,152,118,95,117,216,80,259,29,1097,4,33,18,24,4,13,0,27,3,128,0,0,0,0,0,0,0,0,0,0,3,6,0,3,8,5,0,3,0,30,0,0,0,4,3,0,0,0,0,8,0,17,8,3,0,10,0,0,0,42,0,4,0,0,0,0,0,0,0,11,0,21,13,8,3,4,0,0,0,57,9,43,21,8,12,5,0,10,4,109,0,0,0,0,0,4,0,4,0,15,0,0,0,0,0,0,0,21,0,27,0,5,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,9,5,18,7,9,11,7,4,9,3,62,3,10,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,37,34,21,21,20,6,18,0,173,4,35,19,4,10,14,0,5,0,92,4,9,9,3,8,7,0,4,0,42,3,12,3,3,0,0,0,0,0,28
