POW_SA2_CODE_2021,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Afghanistan_E,F_Afghanistan_OM_IE,F_Afghanistan_OM_UIE,F_Afghanistan_CFW,F_Afghanistan_ES_NS,F_Afghanistan_Tot,F_Bangladesh_E,F_Bangladesh_OM_IE,F_Bangladesh_OM_UIE,F_Bangladesh_CFW,F_Bangladesh_ES_NS,F_Bangladesh_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Nepal_E,F_Nepal_OM_IE,F_Nepal_OM_UIE,F_Nepal_CFW,F_Nepal_ES_NS,F_Nepal_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW
301031019,0,0,0,11,4,0,0,0,0,3,60,9,8,0,0,78,4,3,0,0,0,0,1291,242,106,9,7,1662,476,66,56,12,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,7,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,48,4,9,0,0,59,0,3,0,0,0,3,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,10,7,0
301031020,0,0,0,8,8,0,4,0,0,14,37,14,13,0,0,65,6,0,0,0,0,11,1249,298,219,38,13,1817,1476,139,137,27,9,1787,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,14,6,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,27,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,12,7,0,0,0,0,10,9,0,4,0,0,12,10,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,116,13,19,0,3,153,0,0,0,0,0,0,30,0,3,0,0,34,4,0,0,0,0,5,0,0,0,0,0,0,19,0,5,3
301031021,0,0,0,8,23,0,0,0,0,24,208,14,13,0,0,234,6,0,0,0,0,5,4253,353,203,26,16,4845,1601,69,89,17,3,1783,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,34,3,7,6,0,46,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,15,0,0,5,0,0,6,0,0,0,0,0,0,16,0,0,0,0,13,66,6,0,0,0,71,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,7,7,0,0,0,0,7,11,0,0,0,0,8,11,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,3,31,0,0,0,0,27,0,0,0,0,0,6,180,8,11,0,0,201,0,0,0,0,0,0,70,0,8,0,0,78,0,0,0,0,0,0,6,0,0,0,0,6,39,4,9,0
302011022,0,0,0,0,0,0,0,0,0,0,13,4,6,0,0,26,0,0,0,0,0,0,395,57,80,4,4,540,605,23,44,10,4,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,27,0,3,0,0,32,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,15,0,4,0
302011023,0,0,0,7,0,0,0,0,0,3,9,11,0,0,0,25,0,0,0,0,0,4,228,136,55,14,0,432,173,45,46,14,0,273,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,13,4,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,5
302011024,0,0,0,8,8,0,0,0,0,5,22,4,5,0,0,32,7,0,0,0,0,7,763,101,84,10,5,970,760,22,44,9,3,837,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,18,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,57,4,0,0,0,72,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,4,0,3,5,0,5,24,0,0,0,0,27,0,0,0,0,0,0,55,0,5,0,0,62,0,0,0,0,0,0,39,0,0,0,0,39,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0
302011025,0,0,0,3,0,0,0,0,0,3,31,3,10,0,0,45,3,0,0,0,0,3,667,124,109,7,0,918,816,42,68,8,0,940,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,11,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,3,0,0,0,0,0,0,29,0,6,0,0,45,0,0,0,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,19,0,4,0
302011026,0,0,0,5,0,0,0,0,0,0,22,0,7,0,0,28,0,0,0,0,0,0,445,83,90,9,3,632,844,33,52,3,0,934,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,3,0,4,0,15,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,15,6,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,6,7,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47,3,5,0,0,54,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0
302021027,0,0,0,12,6,5,0,0,0,10,59,0,3,0,0,64,6,0,0,0,0,4,1595,242,176,18,11,2045,1869,79,108,20,4,2083,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,34,8,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,6,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,87,4,4,4,0,92,11,0,0,0,0,11,7,0,0,0,0,7,0,0,3,0,0,0,7,0,0,0,0,6,0,6,0,0,0,9,13,0,4,0,0,17,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,10,19,0,0,0,0,21,5,0,0,0,0,5,133,3,12,4,0,153,5,0,0,0,0,5,46,0,0,0,0,48,4,0,0,0,0,5,0,0,0,0,0,3,36,3,0,0
302021028,0,0,0,19,17,5,5,0,0,29,216,12,10,0,0,246,19,0,0,0,0,16,4756,254,206,33,27,5278,7369,67,99,13,18,7575,3,0,0,0,0,3,12,0,0,0,0,9,32,0,0,0,0,33,132,15,11,0,0,164,6,0,0,0,0,6,0,0,0,0,0,0,102,0,0,0,0,104,32,0,3,0,0,33,0,0,0,0,0,0,44,0,0,0,0,50,382,8,3,0,0,393,22,0,0,0,0,25,27,0,0,0,0,27,9,0,0,0,0,9,56,0,0,0,0,56,16,0,3,0,0,23,35,0,0,0,0,34,65,0,5,0,0,69,0,0,0,0,0,0,48,0,4,0,0,50,81,0,0,0,0,81,21,0,0,0,0,21,462,0,3,0,9,471,3,0,0,0,0,3,371,0,4,0,0,374,16,0,0,0,0,12,30,0,0,0,0,32,137,0,0,0
302021029,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,181,57,62,5,0,301,352,25,39,5,4,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,6,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,23,0,0,0,0,0,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
302021030,0,0,0,16,19,0,0,0,0,18,177,13,3,0,4,190,10,0,0,0,0,10,4210,360,140,22,15,4747,1240,83,56,18,0,1392,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,8,13,0,4,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,14,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,48,0,0,0,0,52,8,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,9,25,0,0,0,0,25,0,0,0,0,0,0,117,5,5,0,3,124,0,0,0,0,0,0,55,0,3,0,0,56,4,0,0,0,0,0,4,0,0,0,0,6,19,0,0,0
302021031,0,0,0,11,3,0,0,0,0,6,62,8,13,0,0,81,0,0,0,0,0,0,1665,261,188,14,7,2138,1464,85,129,11,0,1696,0,0,0,0,0,0,4,0,0,0,0,6,9,0,0,0,0,9,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,60,0,4,0,0,67,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,10,11,0,5,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,95,0,3,0,0,102,0,0,0,0,0,4,35,0,0,0,0,33,0,0,5,0,0,8,3,0,0,0,0,3,16,0,4,0
302021032,0,0,0,15,9,0,0,0,0,13,87,11,9,0,0,102,5,0,0,0,0,3,2173,244,168,15,14,2608,1500,65,82,13,5,1666,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,18,0,3,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,7,12,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,14,43,0,0,0,0,44,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,7,9,0,0,0,0,9,4,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,74,0,8,0,0,87,0,0,0,0,0,0,41,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0
302021033,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,13,0,0,0,0,0,0,190,72,72,5,0,340,352,25,42,3,0,427,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,8,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,5,0,0,0,0,5,17,5,0,0,0,21,4,0,0,0,0,4,26,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0
302021034,0,0,0,3,0,0,5,0,0,3,18,3,9,0,0,31,0,0,0,0,0,0,357,139,111,11,8,627,556,53,93,12,5,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,5,7,4,0,37,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0
302031035,0,0,0,7,0,0,0,0,0,4,24,3,4,0,0,39,3,0,0,0,0,4,694,88,109,14,5,909,568,19,48,10,4,645,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,5,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,0,33,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,32,6,0,0,0,38,0,0,0,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0
302031036,0,0,0,86,29,6,0,0,0,38,770,20,24,5,3,821,37,0,4,0,0,38,13705,306,180,14,53,14263,4614,24,13,7,13,4665,4,0,0,0,0,3,8,0,0,0,0,8,21,0,0,0,0,21,87,4,0,0,0,94,8,0,0,0,0,8,0,0,0,0,0,0,59,0,0,0,0,59,25,0,0,0,0,27,0,0,0,0,0,4,18,0,0,0,0,18,136,0,0,0,3,139,19,0,0,0,0,19,13,0,0,0,0,13,4,0,0,0,0,4,18,0,0,0,0,19,9,0,0,0,0,9,28,0,0,0,0,28,38,3,0,0,0,42,0,0,0,0,0,0,33,0,0,0,0,33,23,0,0,0,0,23,13,0,0,0,0,13,559,3,7,0,8,571,4,0,0,0,0,5,133,0,0,0,0,138,14,0,0,0,0,14,14,0,0,0,0,20,78,0,0,0
302031037,0,0,0,35,81,0,0,0,0,81,461,19,13,0,0,499,31,0,6,0,0,43,8794,435,182,28,28,9469,2272,79,30,12,12,2400,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11,54,0,3,0,0,62,3,0,0,0,0,3,0,0,0,0,0,0,36,3,0,0,0,33,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,5,67,0,0,0,0,70,6,0,0,0,0,8,8,0,0,0,0,11,0,0,0,0,0,0,22,0,0,0,0,20,4,0,0,0,0,4,9,0,0,0,0,8,18,0,0,3,0,22,0,0,0,0,0,0,31,0,0,0,0,34,5,0,0,0,0,4,6,0,0,0,0,3,243,9,0,3,0,256,3,0,0,0,0,5,53,0,0,0,0,53,4,0,0,0,0,4,3,0,0,0,0,8,65,0,0,0
302031038,0,0,0,29,17,0,0,0,0,19,381,19,9,0,0,412,26,0,0,0,3,33,7032,473,252,31,31,7815,2252,98,72,27,3,2453,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,46,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,24,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,6,122,0,4,0,0,127,7,0,0,0,0,7,6,4,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,17,6,0,0,0,0,6,8,0,0,0,0,6,8,0,0,0,0,10,5,0,0,0,0,5,16,3,0,0,0,19,11,0,0,0,0,12,3,0,0,0,0,3,288,9,0,0,0,307,5,0,0,0,0,0,103,0,0,0,0,99,15,0,0,0,0,17,6,0,0,0,0,6,53,0,0,0
302031039,0,0,0,28,15,0,6,0,0,26,256,15,7,0,0,278,16,0,0,0,5,24,4672,328,187,31,31,5246,2029,84,69,16,4,2204,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,18,45,0,0,0,0,50,6,0,0,0,0,6,0,0,0,0,0,0,17,6,0,0,0,22,14,0,0,0,0,14,0,0,0,0,0,0,8,3,0,0,0,11,135,5,5,0,0,142,8,0,0,0,0,8,7,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,11,3,0,0,0,0,7,13,0,0,0,0,16,23,0,3,0,0,30,0,0,0,0,0,0,11,0,0,0,0,7,37,0,0,0,0,37,0,0,0,0,0,0,278,5,7,0,0,298,3,0,0,0,0,3,148,0,5,0,0,154,6,0,0,0,0,10,10,0,0,0,0,7,58,4,0,0
302031040,0,0,0,4,15,0,5,0,0,17,75,5,7,0,0,91,3,0,0,0,0,9,1694,234,158,20,4,2114,1889,56,103,18,7,2072,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,7,32,0,0,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,9,0,3,0,0,10,0,0,0,0,0,0,7,0,0,0,0,10,73,6,0,0,0,77,6,0,0,0,0,6,7,0,0,0,0,11,0,0,0,0,0,0,8,3,5,0,0,11,11,0,0,0,0,6,17,0,0,0,0,20,11,3,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,8,51,0,0,0,0,48,4,0,0,0,0,4,129,8,3,0,0,143,0,0,0,0,0,0,48,0,5,0,0,54,0,0,0,0,0,0,7,0,3,0,0,10,31,0,0,0
302041041,0,0,0,3,0,0,3,0,0,4,28,3,7,0,0,40,0,0,0,0,0,0,752,124,145,24,4,1048,906,32,87,15,5,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,39,5,3,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,47,0,8,0,0,51,0,0,0,0,0,0,21,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,6,25,0,0,0
302041042,0,0,0,4,0,6,0,0,0,9,15,3,0,0,0,26,0,0,0,0,0,0,342,97,102,9,7,559,686,51,91,11,9,845,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,35,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,5,58,0,7,0,3,61,0,0,0,0,0,0,32,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0
302041043,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,13,0,0,0,0,0,0,355,53,49,8,0,465,397,15,30,5,0,445,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,34,0,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302041044,0,0,0,8,0,0,0,0,0,3,32,0,5,0,0,46,3,0,0,0,0,3,1037,170,137,18,8,1378,1073,62,86,18,4,1244,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,9,44,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,71,3,0,0,0,0,3,66,6,6,3,0,81,0,0,0,0,0,0,48,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0
302041045,0,0,0,0,4,0,8,0,0,7,23,5,7,5,0,42,0,0,0,0,0,5,477,91,113,14,14,712,665,12,43,3,0,731,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,82,7,8,0,0,97,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,30,0,6,0,0,38,0,0,0,0,0,3,59,0,9,0,0,68,4,0,0,0,0,4,73,0,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
302041046,0,0,0,3,0,0,3,0,0,3,51,6,7,4,0,67,0,0,0,0,0,6,942,93,87,15,12,1149,870,20,37,5,6,934,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,27,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,6,5,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,11,0,0,0,0,0,0,92,0,3,0,0,97,0,0,0,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
