POW_SA2_CODE_2021,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000_3499_Mng,CL_nfd_3000_3499_Pro,CL_nfd_3000_3499_TecTW,CL_nfd_3000_3499_CoPSW,CL_nfd_3000_3499_ClAW,CL_nfd_3000_3499_SWks,CL_nfd_3000_3499_MaOpDv,CL_nfd_3000_3499_Lab,CL_nfd_3000_3499_IDNS,CL_nfd_3000_3499_Tot,CL_nfd_3500mo_Mng,CL_nfd_3500mo_Pro,CL_nfd_3500mo_TecTW,CL_nfd_3500mo_CoPSW,CL_nfd_3500mo_ClAW,CL_nfd_3500mo_SWks,CL_nfd_3500mo_MaOpDv,CL_nfd_3500mo_Lab,CL_nfd_3500mo_IDNS,CL_nfd_3500mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot
402041044,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,3,0,13,3,0,0,7,0,0,0,5,0,18,0,0,0,7,4,5,0,0,0,16,0,0,10,20,4,8,0,5,0,44,0,0,11,10,8,6,0,0,0,49,9,0,7,18,3,5,0,4,3,43,4,0,11,9,5,3,0,5,0,43
402041046,0,0,0,11,0,4,3,0,0,21,5,0,6,9,6,6,0,0,0,34,4,3,0,6,3,0,3,0,0,24,0,0,0,6,6,0,0,0,0,18,3,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,6,13,49,30,27,11,12,0,172,0,0,4,3,0,0,0,3,0,15,0,4,0,3,0,5,0,8,0,18,4,4,3,19,4,9,0,3,0,50,0,5,9,13,11,16,5,13,0,65,5,4,22,32,7,12,3,11,0,89,0,0,27,78,25,24,9,24,6,187,9,11,54,77,35,30,7,28,3,255,25,17,74,82,56,33,36,41,9,379,35,38,110,74,67,21,30,32,4,411
402041047,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,3,3,0,10,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,13,3,0,7,4,0,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,20,0,0,4,9,0,0,0,5,0,23,0,0,0,12,0,3,0,4,0,25,0,5,4,11,7,6,0,3,0,34,5,0,22,29,10,7,0,7,0,87,3,3,21,34,12,6,5,9,0,98,6,8,57,24,14,14,9,16,6,147,11,4,62,18,20,13,13,19,0,160
402041048,0,0,0,7,4,0,4,4,0,20,3,0,5,10,5,0,5,11,4,34,3,0,0,4,10,0,4,4,0,26,0,0,4,6,4,0,3,8,0,21,3,5,0,0,9,0,5,0,0,18,4,5,4,0,0,0,0,0,0,20,9,6,0,5,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,16,17,29,33,7,28,24,9,184,4,0,0,3,3,0,0,0,0,14,0,0,3,0,0,3,0,0,0,6,0,4,0,3,0,0,4,6,0,14,0,3,5,7,5,0,0,10,3,36,3,0,10,8,3,8,3,5,0,36,9,4,21,25,13,6,5,16,3,104,8,3,29,51,17,9,13,28,3,159,11,10,105,49,41,11,63,100,14,408,18,25,191,68,71,11,92,65,12,561
402041171,3,0,3,3,0,0,0,0,0,14,0,0,0,4,0,0,3,0,0,12,3,0,0,3,0,0,0,0,0,13,7,6,3,0,0,0,0,6,0,10,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8,4,8,0,3,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,13,22,8,5,13,8,0,105,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,7,0,5,0,19,0,4,4,7,3,0,5,3,0,26,6,0,10,9,4,3,4,6,0,37,0,0,3,7,5,7,5,6,0,31,3,3,14,23,20,10,11,7,0,92,0,0,30,36,13,10,9,7,3,116,9,6,44,26,19,18,26,24,6,179,23,13,55,23,31,14,22,16,6,201
402041172,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,9,4,0,19,3,0,4,4,5,0,4,0,0,24,0,0,0,0,3,3,0,0,0,13,5,0,0,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,11,14,22,7,19,11,0,108,6,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,8,4,0,0,4,0,16,0,0,7,9,6,0,8,0,5,28,4,0,11,5,7,4,3,7,0,43,7,0,20,10,11,8,16,6,0,78,8,4,32,13,19,6,21,30,4,140,21,10,93,16,54,17,86,29,10,335,33,10,173,30,65,34,104,45,7,492
402051049,0,0,0,5,3,4,0,0,0,11,0,0,0,8,4,0,0,0,0,11,0,0,3,5,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,25,6,20,3,6,0,84,3,0,0,0,0,0,0,0,0,6,0,0,3,3,0,8,0,3,0,22,0,0,0,3,0,12,0,8,0,23,0,0,6,4,0,7,0,8,0,27,4,0,10,8,5,7,0,4,0,44,4,5,19,24,10,12,0,13,0,88,0,0,23,41,11,9,0,9,0,95,12,0,36,33,15,11,8,10,0,136,12,3,77,20,17,3,10,15,6,169
402051050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,3,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,12,0,0,4,7,0,0,0,0,0,13,0,3,6,5,8,4,0,5,0,28,0,5,10,5,0,7,0,0,0,25
402051051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,0,13,4,0,3,10,5,3,0,0,0,20,0,0,4,12,4,0,0,0,0,21,6,0,19,4,4,0,0,4,0,37,0,0,21,3,7,0,0,8,0,40
402051052,0,0,3,10,12,0,0,3,0,28,5,0,0,20,14,0,3,0,0,45,6,0,4,3,4,0,0,0,0,27,0,0,0,0,3,0,0,0,0,12,0,4,0,4,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,8,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,22,49,48,24,3,19,0,200,0,4,0,0,4,0,0,0,0,11,0,0,0,0,3,24,0,5,0,28,0,0,11,15,10,23,4,7,0,63,0,0,5,19,11,25,0,13,0,81,3,0,18,25,15,34,3,10,0,112,4,5,33,51,45,29,6,17,3,191,18,15,74,83,84,44,13,17,10,342,25,14,104,91,119,36,20,27,3,451,48,28,141,66,87,29,9,20,5,431
402051053,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,9,4,0,8,12,10,0,5,0,44,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,14,0,0,4,3,3,0,0,7,0,13,3,5,3,3,0,4,0,0,0,21,0,0,11,13,3,0,0,4,0,35,0,0,24,15,8,0,0,5,0,52,0,0,19,10,13,5,5,4,4,62,8,6,29,11,10,0,3,4,0,69
402051054,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,3,0,4,0,0,6,0,5,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,9,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,0,0,4,0,0,0,0,5,0,10,0,0,4,4,3,8,0,8,0,26,3,0,10,10,0,3,0,0,0,24,7,0,11,13,6,0,0,0,0,40,4,0,26,10,3,0,0,9,0,55,0,6,30,20,8,5,0,3,0,68,3,0,30,7,6,0,0,8,0,62
402051055,0,0,0,5,5,0,0,0,0,11,0,0,6,6,0,0,0,0,0,9,3,0,3,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,16,7,8,0,6,0,58,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,9,0,0,9,7,0,0,0,6,0,27,0,0,3,10,6,3,3,4,0,34,0,3,5,20,4,4,0,6,0,39,4,0,14,37,5,10,4,5,0,82,9,3,34,33,10,3,0,3,0,97,11,3,58,38,18,4,10,7,5,142,14,9,64,20,20,4,28,5,0,165
403011056,0,0,4,9,0,0,0,0,0,11,0,0,0,14,4,0,0,3,0,31,0,0,0,9,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,11,0,0,0,4,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,9,55,14,8,0,8,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,3,8,0,0,0,4,0,24,0,0,4,10,0,8,0,3,0,29,6,0,12,20,3,8,0,0,0,49,3,3,27,47,0,9,0,0,0,98,4,10,25,84,9,8,3,7,0,146,11,8,38,112,12,12,3,10,0,206,11,14,38,118,19,3,0,10,3,216
403011057,0,0,0,4,5,9,3,0,0,24,3,0,0,8,0,0,0,0,0,10,3,0,4,3,10,4,0,0,0,23,4,0,0,0,3,5,0,0,0,16,4,0,0,3,0,3,0,0,0,11,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,12,34,21,28,7,8,5,141,0,0,3,3,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,18,0,0,3,13,4,7,0,3,0,31,0,0,7,14,4,13,0,7,4,47,4,0,15,27,13,9,0,4,0,74,7,0,29,31,14,9,0,12,3,121,13,5,68,51,25,15,0,26,0,203,17,15,103,45,28,29,5,13,0,255,38,18,149,21,41,25,5,19,0,323
403021058,0,0,0,4,4,0,3,0,0,17,0,3,0,5,0,0,3,3,0,21,0,3,8,0,4,5,0,0,0,20,3,0,0,3,0,0,0,0,0,13,0,0,0,5,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,13,24,16,18,7,12,5,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,5,0,11,0,3,0,16,0,0,8,7,5,9,0,3,0,31,0,3,14,12,5,13,0,7,0,56,4,0,22,18,14,12,6,9,0,92,13,9,48,24,12,19,12,13,3,156,15,7,96,29,32,20,27,32,0,254,26,17,161,39,27,18,34,23,3,356
403021059,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,4,4,4,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,5,0,11,0,0,0,5,0,5,0,7,0,14,0,0,3,8,5,0,0,0,0,14,3,0,12,14,0,10,0,0,0,40,0,0,7,22,6,3,0,0,0,45,3,0,10,11,6,10,0,0,0,52,12,0,26,6,10,3,0,0,0,60
403021060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,3,12,4,5,5,0,0,0,26,0,0,11,3,4,3,0,0,0,29,5,0,11,10,8,4,0,0,0,34,0,0,15,3,0,0,0,0,0,27
403021061,0,0,0,3,4,4,0,0,0,11,3,0,5,3,7,4,0,0,0,21,0,4,0,3,10,4,0,0,0,20,4,4,0,3,7,0,0,0,0,18,0,0,0,3,4,0,0,0,0,12,5,0,0,4,4,0,0,0,0,13,3,5,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,36,29,10,3,9,0,131,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,7,3,0,0,0,3,0,15,0,0,3,11,5,9,0,0,0,36,3,5,6,13,10,5,0,8,0,46,4,5,16,37,13,7,4,20,0,103,5,8,27,44,20,12,4,8,3,130,11,10,45,37,29,13,10,9,0,163,29,20,71,42,69,20,12,16,4,289
403021062,0,0,0,10,0,0,0,0,0,10,0,0,5,3,0,0,0,4,0,9,0,0,4,3,0,0,0,0,0,12,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,17,6,8,4,9,0,66,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,14,0,0,5,10,0,0,0,0,0,22,0,0,9,21,5,3,0,3,0,38,0,0,11,32,3,3,9,13,0,75,0,0,6,36,4,5,3,0,0,60,3,3,28,51,13,3,15,4,0,121,3,5,30,29,14,0,33,3,0,116
403021063,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,7,0,0,0,3,0,0,0,5,0,12,0,0,0,6,0,0,0,0,0,16,0,0,7,10,0,0,0,0,0,18,0,0,9,6,0,0,0,3,0,18,0,0,6,23,3,0,0,0,0,35,0,3,15,20,3,0,0,0,0,46,6,0,18,7,0,0,3,0,0,45
403021064,0,0,0,8,0,9,0,0,0,30,6,0,0,4,0,0,0,0,0,12,3,3,0,4,4,3,0,0,0,14,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,7,36,13,31,6,9,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,4,0,26,0,0,9,15,0,23,4,5,5,58,0,0,6,9,5,27,0,3,0,45,4,0,19,19,0,23,0,3,0,64,8,0,31,52,10,35,0,12,0,146,11,0,29,43,20,44,6,21,3,167,27,6,47,46,16,22,3,12,0,193,29,14,57,54,19,19,4,13,3,203
403031065,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,10,0,0,4,10,5,0,0,0,0,20,0,0,6,18,0,0,0,3,0,25,4,5,6,11,3,0,0,0,0,34,0,0,3,5,8,0,0,5,0,21
403031066,0,0,0,0,0,0,0,0,0,12,0,3,0,0,6,0,0,0,0,13,0,0,0,5,11,0,3,0,0,27,0,0,0,0,3,0,0,0,0,10,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,6,14,40,0,0,12,3,105,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,4,9,0,0,5,3,0,0,0,0,0,7,0,5,0,4,3,0,5,0,0,16,0,0,0,4,0,0,0,3,0,16,0,3,6,16,22,0,0,3,0,60,3,0,16,36,20,0,4,13,4,98,4,7,23,38,37,0,10,8,0,127,7,11,28,47,55,3,13,10,3,184
403031067,0,0,0,10,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,11,9,11,0,0,0,47,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,0,3,7,0,0,0,3,0,20,0,0,9,5,3,3,0,7,0,31,5,0,18,11,4,7,0,0,0,44,5,0,25,16,10,4,0,0,0,62,7,0,29,18,9,11,0,3,0,78,12,0,40,17,6,3,0,0,0,73
403031068,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,7,4,0,0,0,0,17,9,0,0,3,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,9,12,25,18,14,0,4,4,102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,8,3,0,0,0,0,17,6,4,11,12,0,3,3,8,0,49,0,0,10,11,9,6,0,10,0,52,5,4,33,31,13,8,4,17,0,114,5,4,45,41,18,5,6,16,0,144,17,0,90,45,23,28,15,27,3,242,18,6,138,27,35,21,20,30,4,298
