POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
101061543,6,0,0,110,65,6,8,0,0,79,100,6,4,0,0,117,90,10,5,0,0,110,124,14,12,0,0,141,126,12,15,7,0,152,98,8,12,3,0,120,64,5,9,3,0,83,16,0,5,0,0,27,3,0,4,0,0,14,0,0,0,0,0,5,964,68,76,18,6,1127,136,0,0,0,6,135,71,0,4,0,0,80,91,0,5,0,0,95,84,4,9,0,0,106,114,0,9,0,0,128,94,6,10,0,0,114,79,6,10,4,0,103,116,6,7,0,0,129,104,9,7,0,0,120,98,7,5,3,0,118,32,3,9,5,0,51,11,3,3,4,0,20,3,0,0,8,0,12,1052,48,81,26,9,1210,121,0,6,0,3,132,37,0,4,4,9,54,2170,119,163,52,26,2528,130,0,0,0,0,132,261,0,10,0,0,272,246,6,15,0,0,271,213,14,27,4,3,261,221,25,24,3
101061544,3,3,0,50,34,0,0,0,0,40,25,0,3,0,0,30,27,4,6,0,0,43,32,4,9,6,3,50,39,10,10,9,0,70,36,9,6,8,0,57,17,3,12,7,0,46,9,5,4,7,0,31,0,0,3,3,0,13,0,4,7,0,0,9,322,39,72,48,7,483,28,0,0,0,0,28,28,0,0,0,0,32,31,0,0,0,0,33,31,0,8,0,0,40,19,0,13,4,0,32,33,7,4,0,0,48,26,9,9,0,0,34,37,4,7,8,7,60,43,3,8,9,0,62,50,7,13,6,0,78,20,3,10,4,0,42,8,0,3,9,0,23,4,0,3,5,0,15,351,29,73,50,4,508,45,3,8,3,0,59,15,0,0,3,3,23,731,67,151,107,14,1079,32,0,0,0,0,32,101,0,11,0,0,109,131,3,11,0,0,152,106,6,7,4,4,129,83,21,24,3
102011028,0,0,0,8,4,0,0,0,0,6,16,6,0,0,0,22,15,3,4,0,0,25,14,4,5,0,0,24,17,4,7,3,0,31,13,8,0,0,0,29,0,0,0,0,0,6,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,101,32,25,6,0,166,47,0,0,0,0,49,22,0,0,0,0,27,11,0,0,0,0,21,19,3,9,3,0,31,18,3,10,0,0,39,19,12,13,0,0,41,23,7,16,0,0,46,21,4,16,0,0,43,25,5,11,9,0,44,6,4,7,4,0,23,3,6,0,3,0,10,3,0,0,0,0,3,0,0,0,0,0,0,217,49,91,19,0,375,78,3,19,6,0,112,3,6,3,0,0,11,396,84,135,29,3,656,22,0,0,0,0,22,27,0,4,0,0,35,21,0,3,0,0,26,20,0,7,0,0,33,28,22,13,0
102011029,4,0,0,26,8,0,6,0,0,15,16,0,4,0,0,23,22,6,0,5,0,37,26,13,4,0,0,48,23,5,3,0,0,32,10,6,8,0,0,27,19,8,6,0,0,29,0,0,0,0,0,4,3,0,0,0,0,3,5,0,0,3,0,3,168,46,38,6,0,262,18,0,0,0,0,17,14,0,0,0,0,14,18,0,4,0,0,18,15,8,6,0,0,23,25,0,10,6,0,45,25,8,17,4,0,51,36,9,13,0,0,60,32,6,11,3,0,45,27,5,9,5,0,43,26,6,10,0,0,47,15,3,8,0,0,28,0,8,0,4,0,14,0,0,0,4,0,9,248,55,86,25,0,412,72,5,17,9,0,104,3,0,0,0,0,4,494,106,148,41,0,784,27,0,0,0,0,27,46,0,0,0,0,52,52,0,10,0,0,63,30,13,10,0,0,50,35,17,20,0
102011030,0,0,0,92,65,7,0,0,0,79,70,8,7,0,0,86,103,15,3,0,0,124,104,9,9,6,0,125,110,8,14,3,0,132,67,13,3,4,0,94,40,7,8,0,0,55,10,5,0,5,0,20,5,0,0,0,0,5,0,0,3,0,0,7,754,77,53,13,0,908,28,0,0,5,0,31,45,0,0,6,0,48,39,0,6,0,0,45,50,3,4,0,0,57,49,5,8,0,0,64,64,0,3,0,0,73,55,5,5,0,0,61,60,9,5,0,0,73,46,3,7,7,0,64,47,8,7,0,0,64,14,9,7,4,0,31,4,4,0,0,0,14,6,0,0,4,0,11,496,48,60,28,3,638,142,0,4,3,0,156,28,0,4,4,9,46,1412,135,127,50,18,1740,114,0,0,0,0,120,344,8,0,0,0,358,461,6,6,0,0,478,394,21,7,3,0,419,449,41,9,0
102011031,3,0,0,194,154,5,0,0,0,158,179,9,8,4,0,198,191,17,4,0,0,218,216,20,17,4,0,259,202,22,13,0,0,243,188,23,11,0,0,224,131,8,9,0,0,143,21,5,0,0,0,32,3,6,0,0,0,11,0,0,0,0,0,0,1704,119,76,10,3,1920,386,0,0,0,0,386,359,0,0,0,0,366,206,3,5,0,0,214,195,6,7,3,0,214,242,12,25,5,0,285,237,13,28,3,0,283,268,15,19,0,0,304,255,15,18,7,4,298,266,17,8,8,0,300,212,8,14,3,0,242,76,4,8,4,0,102,25,4,9,7,0,39,7,3,8,0,0,12,2737,107,158,40,5,3046,999,26,46,14,11,1087,57,0,8,5,7,82,5500,257,284,63,30,6130,80,0,4,0,0,82,338,0,11,0,0,349,378,13,13,0,0,405,359,23,18,0,0,394,357,38,21,3
102011032,0,0,0,658,551,8,14,0,0,572,560,19,8,0,0,590,545,17,12,0,0,570,728,28,21,3,3,785,681,23,9,0,4,713,605,25,14,0,0,642,329,23,10,0,0,366,115,4,9,0,0,123,11,3,4,0,0,20,9,0,0,0,0,5,5234,146,102,17,7,5514,309,0,0,0,0,308,384,0,4,0,0,386,303,3,11,0,0,316,457,15,16,4,0,489,576,20,23,0,0,618,551,17,26,7,0,596,524,23,20,7,0,581,500,16,19,6,5,543,478,16,23,3,0,529,441,9,21,6,0,482,175,7,11,6,0,196,48,9,4,3,0,65,15,6,0,0,0,18,4749,140,186,46,12,5131,1104,19,53,16,16,1206,115,3,3,0,16,141,11199,313,352,81,52,11995,201,3,0,0,0,199,770,12,4,0,0,788,1210,22,17,0,0,1251,1110,43,36,0,3,1189,1113,82,32,8
102011033,0,0,0,27,22,0,0,0,0,27,23,0,0,0,0,21,31,0,0,0,0,34,49,4,4,0,0,58,46,0,0,0,0,50,14,0,0,0,0,15,21,5,0,0,0,26,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,268,11,10,0,3,295,13,0,0,0,0,13,32,0,0,0,0,34,27,0,4,0,0,31,25,0,0,0,0,29,45,4,0,3,0,46,31,0,3,3,0,39,33,0,3,0,0,40,35,5,0,0,0,43,40,0,0,5,0,46,25,5,4,0,0,29,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,320,14,26,10,0,372,59,0,6,0,0,65,7,0,0,0,0,6,651,28,42,14,4,740,11,0,0,0,0,11,49,0,0,0,0,54,54,0,6,0,0,60,71,5,5,0,0,73,56,6,6,0
102011034,0,0,0,31,26,0,3,0,0,35,18,4,0,0,0,20,39,9,3,0,0,44,49,0,3,0,0,47,48,8,7,0,0,54,38,4,0,0,0,46,18,0,0,0,0,18,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,308,22,20,0,0,352,159,0,0,0,0,160,71,0,0,0,0,73,29,4,3,0,0,37,44,3,3,0,0,49,41,3,7,3,0,60,53,8,8,0,0,67,53,4,13,0,0,70,65,8,6,0,0,80,49,0,8,5,0,67,40,5,7,3,0,56,18,0,3,0,0,27,9,0,0,0,0,11,0,0,0,0,0,0,642,32,64,14,3,751,108,5,13,0,0,126,13,0,0,0,4,18,1073,54,98,18,7,1249,26,0,0,0,0,26,68,0,5,0,0,70,80,0,0,0,0,82,72,9,9,0,0,87,57,13,13,0
102011035,0,0,0,19,12,0,0,0,0,12,21,3,0,0,0,18,20,0,0,0,0,23,27,0,3,0,0,24,28,0,3,0,0,34,22,0,0,0,0,25,13,0,4,0,0,15,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,171,6,14,0,0,191,5,0,0,0,0,7,19,0,0,0,0,19,15,0,0,0,0,19,21,0,3,0,0,32,24,0,4,0,0,28,22,0,6,0,0,26,24,4,5,0,0,37,13,0,3,0,0,22,32,0,4,0,0,33,14,3,5,0,0,21,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,207,9,34,5,0,257,38,0,7,0,0,46,5,0,0,0,0,8,424,21,48,6,0,501,4,0,0,0,0,4,21,0,0,0,0,25,35,0,7,0,0,43,41,0,0,0,0,45,35,7,4,0
102011036,0,0,0,71,48,0,4,0,0,53,52,0,4,0,0,56,62,4,0,0,0,69,85,5,5,3,0,91,69,0,6,0,0,78,64,6,3,0,0,75,51,4,0,0,0,53,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,611,20,26,3,0,662,117,0,3,0,0,120,65,0,3,0,0,72,45,0,4,0,0,47,52,6,0,0,0,56,48,0,10,3,0,64,45,0,4,5,0,55,56,5,10,6,0,69,51,7,10,3,0,69,72,0,9,0,0,84,45,3,3,0,0,50,11,0,0,0,0,14,4,3,0,0,0,3,0,0,0,0,0,3,611,30,52,18,4,706,111,0,18,0,0,134,13,0,0,0,0,12,1338,51,103,22,4,1519,54,0,0,0,0,54,150,6,5,0,0,154,174,4,7,0,0,183,144,6,14,0,0,166,134,12,10,0
102011037,0,0,0,20,22,0,0,0,0,20,16,4,4,0,0,19,20,0,0,0,0,28,24,0,5,0,0,30,28,0,0,0,0,30,21,0,5,0,0,30,13,0,0,0,0,14,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,185,10,15,0,0,207,13,0,0,0,0,13,18,0,0,0,0,20,11,0,0,0,0,11,20,0,4,0,0,29,22,0,11,0,0,33,26,4,3,0,0,34,26,6,10,0,0,42,25,0,9,0,0,36,37,0,4,0,0,46,27,3,3,0,0,32,14,0,0,0,0,19,7,0,0,0,0,10,0,0,0,0,0,4,237,22,47,9,0,318,41,6,14,0,0,58,3,0,0,0,0,4,469,37,73,12,0,589,3,0,0,0,0,3,25,0,0,0,0,28,36,0,0,0,0,37,37,8,3,0,0,39,34,13,3,0
102011038,0,0,0,11,3,0,0,0,0,6,8,3,0,0,0,16,17,3,0,0,0,17,16,0,7,0,0,21,21,3,4,0,0,23,13,3,0,0,0,15,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,16,20,0,0,128,14,0,0,0,0,14,10,0,3,0,0,6,10,0,4,0,0,13,15,0,5,0,0,23,13,0,3,0,0,16,14,5,9,3,0,25,6,0,7,4,0,16,17,11,6,4,0,33,10,4,3,0,0,23,16,3,3,0,0,24,15,0,0,0,0,15,4,0,0,0,0,3,0,0,0,0,0,0,123,20,48,12,0,211,37,4,14,0,0,49,0,0,0,0,0,0,246,39,79,19,3,386,16,0,0,0,0,16,14,0,0,0,0,19,27,3,3,0,0,35,13,10,7,0,0,35,24,8,7,0
102011039,0,0,0,59,39,0,4,0,0,50,40,14,11,0,0,65,52,10,3,0,0,67,60,12,7,3,0,83,68,13,5,0,0,91,33,14,3,0,0,53,25,0,9,0,0,30,8,4,5,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,461,75,44,7,0,588,125,0,0,0,0,124,78,0,3,0,0,84,58,0,4,0,0,63,57,4,15,4,0,74,58,11,16,4,0,82,61,6,24,3,0,89,70,8,17,9,0,102,58,17,20,5,0,95,57,8,17,0,0,79,27,10,10,0,0,51,19,0,12,3,0,35,6,0,4,0,0,12,3,3,0,4,0,15,682,67,134,24,6,907,289,13,40,4,5,357,20,4,0,0,0,24,1449,159,223,39,12,1877,35,0,0,0,0,35,101,3,0,0,0,105,104,6,10,0,0,124,76,12,14,0,0,101,84,30,16,4
102011040,6,0,0,64,50,0,7,0,0,56,55,11,3,0,0,70,76,10,5,0,0,93,63,14,9,0,0,89,70,6,16,0,0,88,68,8,14,0,0,91,70,6,4,0,0,79,17,4,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,4,592,63,62,3,4,722,151,0,0,0,0,151,97,0,0,0,0,103,61,0,4,0,0,66,74,4,9,5,0,89,97,10,29,5,0,141,64,12,26,6,0,107,75,4,26,5,0,107,82,9,14,4,3,115,102,7,20,4,0,127,87,7,15,6,0,115,38,4,17,3,0,61,15,0,3,3,0,21,5,0,5,0,0,9,960,56,168,42,3,1230,297,15,48,5,10,376,43,0,0,0,0,41,1885,129,276,56,25,2378,39,0,0,0,0,41,96,0,5,0,0,104,106,11,16,0,3,137,101,6,16,0,0,132,111,25,17,4
102011041,7,0,0,41,31,0,0,0,0,36,29,6,0,0,0,41,31,5,6,0,0,44,34,11,4,3,0,49,35,10,6,0,0,49,26,3,0,0,0,29,5,3,4,0,0,12,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,274,44,29,4,0,347,38,0,3,0,0,39,38,0,4,0,0,45,46,0,5,0,0,48,36,0,4,3,0,41,44,6,16,7,0,74,37,8,8,6,0,62,32,14,14,4,0,57,29,5,15,0,0,50,37,11,5,3,0,58,43,0,4,4,0,51,14,0,4,0,0,22,3,0,0,0,0,4,6,0,0,0,0,7,395,48,81,27,0,555,92,4,16,6,0,123,12,3,0,0,0,15,769,101,130,39,0,1033,28,0,0,0,0,27,59,0,3,0,0,64,82,3,7,0,0,93,63,12,3,0,0,80,59,27,11,0
102011042,3,0,0,81,69,3,0,0,0,75,74,0,9,0,0,82,80,3,8,0,0,91,98,6,3,0,0,110,103,8,3,0,0,116,97,0,0,0,0,101,83,6,8,0,0,87,17,0,3,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,793,32,41,5,0,871,181,0,0,0,0,181,126,0,3,0,0,131,80,0,4,0,0,83,85,0,10,5,0,98,99,3,12,5,0,119,94,3,16,0,0,112,104,0,10,0,0,124,139,11,15,0,0,168,137,10,5,7,0,156,120,0,12,3,3,141,43,4,8,0,0,52,6,3,4,0,0,13,3,0,3,3,0,6,1230,33,92,24,9,1392,256,3,13,4,5,278,30,0,6,0,3,36,2302,67,159,36,18,2578,40,0,0,0,0,40,125,0,4,0,0,129,151,3,15,0,0,172,137,13,8,0,0,155,154,7,14,0
102011043,3,0,0,47,38,3,4,0,0,39,40,0,0,0,0,43,25,7,0,0,0,35,47,4,5,0,0,54,62,6,8,0,0,68,57,12,4,0,0,70,27,0,0,0,0,28,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,403,31,25,0,0,462,147,0,0,0,0,147,72,0,0,0,0,71,47,3,5,0,0,53,64,0,0,3,0,71,57,5,8,0,0,73,69,0,8,0,0,80,76,0,3,0,0,82,67,0,10,0,0,72,72,0,12,0,0,84,57,0,10,0,0,67,32,6,7,3,0,40,9,0,0,0,0,14,4,0,0,0,0,7,771,18,61,13,0,865,113,4,18,0,0,135,11,0,0,0,0,12,1297,58,98,15,9,1486,24,0,0,0,0,24,86,0,0,0,0,86,86,0,9,0,0,100,79,13,9,0,0,103,77,9,4,0
102021044,5,0,5,98,57,10,0,0,0,70,81,3,6,0,0,88,80,3,4,0,0,93,96,11,4,0,0,115,113,8,11,0,0,134,89,0,8,0,0,96,62,0,0,0,0,66,17,0,7,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,761,42,46,9,5,866,195,0,0,0,0,195,148,0,0,0,0,152,82,0,3,0,0,90,93,6,15,4,0,124,122,9,21,4,3,155,94,7,16,3,0,118,117,9,16,3,0,140,120,4,19,3,0,143,121,9,18,4,0,150,110,5,8,6,3,134,43,0,3,3,0,54,13,5,3,0,0,17,5,0,0,0,0,5,1261,51,124,32,6,1475,301,7,34,4,3,337,22,0,0,0,5,30,2342,97,202,39,19,2708,52,0,0,0,0,52,110,0,5,0,0,115,177,0,10,0,4,194,127,23,12,0,0,161,159,33,27,5
102021045,0,0,0,34,31,0,0,0,0,34,24,0,0,0,0,28,33,0,0,0,0,35,26,0,0,0,0,26,21,3,3,0,0,29,21,0,0,0,0,21,19,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,241,8,12,0,0,262,27,0,0,0,0,28,25,0,0,0,0,25,35,4,5,0,0,36,39,4,8,0,0,54,30,0,4,3,0,34,41,0,0,0,0,43,30,4,5,0,0,41,36,3,0,0,0,37,17,0,6,0,0,27,19,0,5,0,0,22,11,0,0,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,295,17,35,11,0,361,96,0,16,4,0,123,9,0,0,0,0,10,650,20,64,11,0,753,9,0,0,0,0,9,46,0,3,0,0,50,57,3,5,0,0,61,54,5,9,0,0,71,41,7,4,0
102021046,0,0,0,13,11,0,0,0,0,12,17,6,0,0,0,21,12,0,0,0,0,15,9,0,3,0,0,17,9,0,4,0,0,15,22,3,3,0,0,26,3,0,4,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,124,15,24,0,0,159,47,0,0,0,0,54,23,0,0,0,0,27,16,0,0,0,0,19,24,3,7,0,0,35,26,7,3,0,0,36,22,0,0,5,0,30,20,3,5,0,0,23,26,3,9,0,0,33,22,0,7,0,0,23,13,3,0,4,0,20,11,3,3,0,0,17,3,0,0,0,0,5,0,0,0,0,0,0,256,21,36,13,0,333,68,3,14,0,0,97,7,0,0,0,0,8,459,39,76,12,7,591,17,0,0,0,0,17,26,0,0,0,0,29,33,4,0,0,0,40,25,7,3,0,0,35,29,16,8,0
102021047,0,0,0,104,98,4,0,0,0,99,106,4,6,0,0,113,97,7,7,0,0,111,110,4,7,7,0,128,117,4,7,0,0,121,86,3,3,0,0,96,60,7,4,0,0,62,12,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,855,35,32,7,6,940,119,0,0,0,0,119,62,0,4,0,0,69,55,0,4,5,0,64,83,9,5,4,0,101,87,10,19,0,0,113,75,10,19,0,0,113,86,6,12,0,0,111,86,11,11,5,0,110,99,8,12,0,0,118,76,10,5,0,0,96,27,0,3,3,0,37,7,0,0,0,0,7,3,0,0,4,0,4,863,58,113,23,6,1066,232,7,38,7,4,287,33,3,4,0,4,39,1986,99,184,37,23,2330,68,0,0,0,0,68,205,3,3,0,0,222,275,8,9,0,0,292,276,20,11,0,0,307,303,26,23,0
102021048,6,0,0,110,74,5,4,0,0,85,85,0,6,0,0,97,90,8,0,0,0,97,91,17,10,0,0,108,98,4,11,0,0,112,97,8,8,0,0,110,65,0,3,0,0,67,22,0,3,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,840,41,49,4,0,936,283,0,0,0,0,291,130,0,0,0,0,130,94,0,4,0,0,106,109,0,4,4,0,126,116,3,13,5,0,136,105,8,5,0,0,122,92,0,8,0,0,102,109,9,10,0,0,127,106,7,5,4,0,119,92,5,4,0,0,108,45,0,4,0,0,51,4,0,0,0,0,6,0,0,0,0,0,5,1295,40,58,19,6,1419,385,8,30,8,0,433,37,0,4,0,0,41,2554,91,141,32,9,2824,61,0,0,0,0,62,147,0,5,0,0,150,177,7,9,0,0,193,134,18,14,0,0,165,157,14,17,5
102021049,0,0,0,12,14,0,0,0,0,16,11,0,6,0,0,13,15,4,3,0,0,22,15,0,0,0,0,12,9,5,0,0,0,11,8,0,0,0,0,14,6,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,110,12,14,0,0,135,19,0,0,0,0,19,33,0,3,0,0,34,10,0,0,0,0,16,8,6,0,0,0,18,9,0,5,0,0,21,5,3,4,3,0,15,3,0,5,4,0,16,10,0,4,0,0,21,3,0,0,0,0,11,5,4,4,3,0,15,9,0,6,3,0,15,0,6,0,0,0,6,0,0,0,0,0,5,126,27,33,18,0,197,46,0,10,0,0,57,9,0,0,0,0,13,292,44,58,24,0,409,11,0,0,0,0,12,31,0,0,0,0,28,30,4,0,0,0,38,41,4,4,0,0,48,27,7,11,0
102021050,0,0,0,32,28,0,0,0,0,25,47,0,0,0,0,44,39,0,0,0,0,42,48,3,7,0,0,54,40,7,4,0,0,50,31,3,3,0,0,35,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,18,12,0,0,330,46,0,0,0,0,46,40,0,0,0,0,40,23,0,5,0,0,29,38,0,0,0,0,46,51,0,4,5,0,57,34,9,0,0,0,46,42,5,5,0,0,55,32,0,6,0,0,49,39,0,4,0,0,46,31,0,5,0,0,42,8,3,0,5,0,20,6,4,0,0,0,9,0,0,0,0,0,4,400,29,44,9,0,475,82,0,18,7,3,109,11,0,0,0,0,13,781,44,73,20,9,920,21,0,0,0,0,21,53,0,0,0,0,54,90,4,4,0,0,96,99,4,3,0,0,109,113,9,5,0
102021051,0,0,0,28,26,0,0,0,0,31,37,3,6,0,0,41,33,0,3,0,0,41,51,5,4,0,0,61,55,0,7,0,0,69,48,0,5,0,0,55,17,0,0,0,0,23,4,0,0,0,0,4,4,6,0,0,0,8,0,0,0,0,0,0,347,21,20,0,0,388,11,0,0,0,0,6,35,0,0,0,0,39,20,0,0,0,0,25,38,0,3,0,0,42,46,0,3,0,0,51,38,5,5,0,0,47,30,3,5,0,0,43,28,4,0,0,0,31,36,7,3,3,0,49,34,0,3,0,0,40,20,3,3,0,0,28,7,3,0,0,0,11,0,0,0,0,0,0,351,24,30,7,0,416,67,3,9,0,3,83,11,0,0,0,0,14,776,53,59,9,3,906,36,0,0,0,0,36,87,0,0,0,0,87,95,0,0,0,0,96,110,5,4,0,0,117,104,20,8,0
