POW_SA2_CODE_2021,EWFT_15_TertVE_TPTP_FT,EWFT_15_TertVE_TPTP_PT,EWFT_15_TertVE_TPTP_NS,EWFT_15_TertVE_TPTP_Tot,EWFT_15_TertUni_or_OHE_FT,EWFT_15_TertUni_or_OHE_PT,EWFT_15_TertUni_or_OHE_NS,EWFT_15_TertUni_or_OHE_Tot,EWFT_15_Other_FT,EWFT_15_Other_PT,EWFT_15_Other_NS,EWFT_15_Other_Tot,EWFT_15_Not_Stated,EWFT_15_Tot,EWFT_16_TertVE_TPTP_FT,EWFT_16_TertVE_TPTP_PT,EWFT_16_TertVE_TPTP_NS,EWFT_16_TertVE_TPTP_Tot,EWFT_16_TertUni_or_OHE_FT,EWFT_16_TertUni_or_OHE_PT,EWFT_16_TertUni_or_OHE_NS,EWFT_16_TertUni_or_OHE_Tot,EWFT_16_Other_FT,EWFT_16_Other_PT,EWFT_16_Other_NS,EWFT_16_Other_Tot,EWFT_16_Not_Stated,EWFT_16_Tot,EWFT_17_TertVE_TPTP_FT,EWFT_17_TertVE_TPTP_PT,EWFT_17_TertVE_TPTP_NS,EWFT_17_TertVE_TPTP_Tot,EWFT_17_TertUni_or_OHE_FT,EWFT_17_TertUni_or_OHE_PT,EWFT_17_TertUni_or_OHE_NS,EWFT_17_TertUni_or_OHE_Tot,EWFT_17_Other_FT,EWFT_17_Other_PT,EWFT_17_Other_NS,EWFT_17_Other_Tot,EWFT_17_Not_Stated,EWFT_17_Tot,EWFT_18_TertVE_TPTP_FT,EWFT_18_TertVE_TPTP_PT,EWFT_18_TertVE_TPTP_NS,EWFT_18_TertVE_TPTP_Tot,EWFT_18_TertUni_or_OHE_FT,EWFT_18_TertUni_or_OHE_PT,EWFT_18_TertUni_or_OHE_NS,EWFT_18_TertUni_or_OHE_Tot,EWFT_18_Other_FT,EWFT_18_Other_PT,EWFT_18_Other_NS,EWFT_18_Other_Tot,EWFT_18_Not_Stated,EWFT_18_Tot,EWFT_19_TertVE_TPTP_FT,EWFT_19_TertVE_TPTP_PT,EWFT_19_TertVE_TPTP_NS,EWFT_19_TertVE_TPTP_Tot,EWFT_19_TertUni_or_OHE_FT,EWFT_19_TertUni_or_OHE_PT,EWFT_19_TertUni_or_OHE_NS,EWFT_19_TertUni_or_OHE_Tot,EWFT_19_Other_FT,EWFT_19_Other_PT,EWFT_19_Other_NS,EWFT_19_Other_Tot,EWFT_19_Not_Stated,EWFT_19_Tot,EWFT_20_24_TertVE_TPTP_FT,EWFT_20_24_TertVE_TPTP_PT,EWFT_20_24_TertVE_TPTP_NS,EWFT_20_24_TertVE_TPTP_Tot,EWFT_20_24_TertUni_or_OHE_FT,EWFT_20_24_TertUni_or_OHE_PT,EWFT_20_24_TertUni_or_OHE_NS,EWFT_20_24_TertUni_or_OHE_Tot,EWFT_20_24_Other_FT,EWFT_20_24_Other_PT,EWFT_20_24_Other_NS,EWFT_20_24_Other_Tot,EWFT_20_24_Not_Stated,EWFT_20_24_Tot,EWFT_25_29_TertVE_TPTP_FT,EWFT_25_29_TertVE_TPTP_PT,EWFT_25_29_TertVE_TPTP_NS,EWFT_25_29_TertVE_TPTP_Tot,EWFT_25_29_TertUni_or_OHE_FT,EWFT_25_29_TertUni_or_OHE_PT,EWFT_25_29_TertUni_or_OHE_NS,EWFT_25_29_TertUni_or_OHE_Tot,EWFT_25_29_Other_FT,EWFT_25_29_Other_PT,EWFT_25_29_Other_NS,EWFT_25_29_Other_Tot,EWFT_25_29_Not_Stated,EWFT_25_29_Tot,EWFT_30ov_TertVE_TPTP_FT,EWFT_30ov_TertVE_TPTP_PT,EWFT_30ov_TertVE_TPTP_NS,EWFT_30ov_TertVE_TPTP_Tot,EWFT_30ov_TertUni_or_OHE_FT,EWFT_30ov_TertUni_or_OHE_PT,EWFT_30ov_TertUni_or_OHE_NS,EWFT_30ov_TertUni_or_OHE_Tot,EWFT_30ov_Other_FT,EWFT_30ov_Other_PT,EWFT_30ov_Other_NS,EWFT_30ov_Other_Tot,EWFT_30ov_Not_Stated,EWFT_30ov_Tot,EWFT_Tot_TertVE_TPTP_FT,EWFT_Tot_TertVE_TPTP_PT,EWFT_Tot_TertVE_TPTP_NS,EWFT_Tot_TertVE_TPTP_Tot,EWFT_Tot_TertUni_or_OHE_FT,EWFT_Tot_TertUni_or_OHE_PT,EWFT_Tot_TertUni_or_OHE_NS,EWFT_Tot_TertUni_or_OHE_Tot,EWFT_Tot_Other_FT,EWFT_Tot_Other_PT,EWFT_Tot_Other_NS,EWFT_Tot_Other_Tot,EWFT_Tot_Not_Stated,EWFT_Tot_Tot,EWPT_15_TertVE_TPTP_FT,EWPT_15_TertVE_TPTP_PT,EWPT_15_TertVE_TPTP_NS,EWPT_15_TertVE_TPTP_Tot,EWPT_15_TertUni_or_OHE_FT,EWPT_15_TertUni_or_OHE_PT,EWPT_15_TertUni_or_OHE_NS,EWPT_15_TertUni_or_OHE_Tot,EWPT_15_Other_FT,EWPT_15_Other_PT,EWPT_15_Other_NS,EWPT_15_Other_Tot,EWPT_15_Not_Stated,EWPT_15_Tot,EWPT_16_TertVE_TPTP_FT,EWPT_16_TertVE_TPTP_PT,EWPT_16_TertVE_TPTP_NS,EWPT_16_TertVE_TPTP_Tot,EWPT_16_TertUni_or_OHE_FT,EWPT_16_TertUni_or_OHE_PT,EWPT_16_TertUni_or_OHE_NS,EWPT_16_TertUni_or_OHE_Tot,EWPT_16_Other_FT,EWPT_16_Other_PT,EWPT_16_Other_NS,EWPT_16_Other_Tot,EWPT_16_Not_Stated,EWPT_16_Tot,EWPT_17_TertVE_TPTP_FT,EWPT_17_TertVE_TPTP_PT,EWPT_17_TertVE_TPTP_NS,EWPT_17_TertVE_TPTP_Tot,EWPT_17_TertUni_or_OHE_FT,EWPT_17_TertUni_or_OHE_PT,EWPT_17_TertUni_or_OHE_NS,EWPT_17_TertUni_or_OHE_Tot,EWPT_17_Other_FT,EWPT_17_Other_PT,EWPT_17_Other_NS,EWPT_17_Other_Tot,EWPT_17_Not_Stated,EWPT_17_Tot,EWPT_18_TertVE_TPTP_FT,EWPT_18_TertVE_TPTP_PT,EWPT_18_TertVE_TPTP_NS,EWPT_18_TertVE_TPTP_Tot,EWPT_18_TertUni_or_OHE_FT,EWPT_18_TertUni_or_OHE_PT,EWPT_18_TertUni_or_OHE_NS,EWPT_18_TertUni_or_OHE_Tot,EWPT_18_Other_FT,EWPT_18_Other_PT,EWPT_18_Other_NS,EWPT_18_Other_Tot,EWPT_18_Not_Stated,EWPT_18_Tot,EWPT_19_TertVE_TPTP_FT,EWPT_19_TertVE_TPTP_PT,EWPT_19_TertVE_TPTP_NS,EWPT_19_TertVE_TPTP_Tot,EWPT_19_TertUni_or_OHE_FT,EWPT_19_TertUni_or_OHE_PT,EWPT_19_TertUni_or_OHE_NS,EWPT_19_TertUni_or_OHE_Tot,EWPT_19_Other_FT,EWPT_19_Other_PT,EWPT_19_Other_NS,EWPT_19_Other_Tot,EWPT_19_Not_Stated,EWPT_19_Tot,EWPT_20_24_TertVE_TPTP_FT,EWPT_20_24_TertVE_TPTP_PT,EWPT_20_24_TertVE_TPTP_NS,EWPT_20_24_TertVE_TPTP_Tot
101061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,7,0,19,0,17,4,4,0,10,0,5,0,5,0,26,4,10,0,15,3,3,0,0,0,0,0,0,0,16,0,26,0,23,0,17,0,23,0,6,0,8,7,64,4,59,0,64,8,28,0,34,0,10,0,8,7,119,0,0,0,0,0,0,0,0,16,0,0,16,0,14,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,24,0,0,24,0,29,0,0,0,3,12,0,0,12,11,0,0,11,0,25,0,4,0,6,18,0,0,17,0,0,0,0,0,22,6,8,0,5
101061543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,9,0,10,0,0,0,0,0,0,0,0,0,6,0,22,0,22,0,0,0,0,0,0,0,0,0,23,3,13,0,18,0,0,0,4,0,0,0,0,0,17,10,31,0,40,3,9,0,15,0,0,0,0,0,56,4,8,0,12,5,12,0,14,0,0,0,0,0,28,0,41,0,45,7,26,0,30,0,6,0,11,14,100,21,124,0,146,16,45,0,65,5,11,0,12,14,242,0,0,0,0,0,0,0,0,46,0,0,46,3,46,0,0,0,0,0,0,0,0,51,0,0,51,0,54,0,0,0,3,0,0,0,0,42,0,0,42,0,45,0,5,0,4,8,0,0,3,18,0,0,18,0,30,3,4,0,5,7,0,0,7,0,0,0,0,0,12,0,7,0,7
101061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,8,3,7,0,9,0,0,0,0,0,16,0,3,0,5,0,3,0,4,0,0,0,0,0,11,4,28,0,27,0,6,0,10,0,0,0,0,4,42,7,37,0,49,7,18,0,22,0,0,0,7,4,75,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,0,0,0,0,0,0,7,5,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,4,0,4,0,0,0,3,0,18,4,22,0,29,0,10,0,4,0,0,0,4,0,42,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,4,0,6,0,8,3,0,0,8,0,13,0,4,0,4,4,6,0,6,0,0,0,0,0,10,0,5,0,12
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,16,5,0,0,9,0,0,0,0,0,21,0,8,0,10,0,0,0,0,0,0,0,0,0,14,0,10,0,10,0,9,0,15,0,7,0,7,0,24,5,40,0,48,9,17,0,24,0,3,0,3,0,74,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,3,0,3,3,0,0,4,0,0,0,0,0,8,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,13,0,22,0,0,0,0,0,0,0,0,0,26,0,10,0,11,0,0,0,0,0,0,0,0,0,12,4,37,0,48,10,8,0,11,0,0,0,0,0,60,4,23,0,29,0,0,0,4,0,0,0,0,0,38,3,51,0,53,6,37,0,38,3,7,0,16,11,117,23,155,0,177,12,40,0,57,3,17,0,23,7,262,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,6,0,7,5,0,0,7,0,0,0,0,0,10,4,3,0,8
102011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,15,0,15,0,0,0,0,0,0,0,0,0,11,3,9,0,11,4,0,0,4,0,0,0,0,0,21,7,57,0,61,22,15,0,43,0,0,0,0,5,106,4,22,0,22,6,24,0,32,5,0,0,6,0,59,3,45,0,44,9,54,0,67,5,10,0,16,0,132,20,151,0,166,43,100,0,139,9,14,0,18,9,343,0,0,0,0,0,0,0,0,85,0,0,85,0,86,8,3,0,5,0,0,0,0,140,0,0,140,0,154,6,5,0,11,3,0,0,3,130,0,0,130,0,146,3,3,0,11,40,0,0,42,65,0,0,65,0,118,3,7,0,13,71,8,0,84,0,0,0,0,0,91,11,32,0,45
102011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,11,0,11,0,0,0,0,0,0,0,0,0,14,0,18,0,24,0,0,0,0,0,0,0,0,0,26,4,27,0,31,0,0,0,0,0,0,0,0,0,31,11,72,0,81,35,43,0,77,0,3,0,9,5,171,13,50,0,66,27,95,0,124,0,3,0,3,0,194,7,148,3,158,36,236,0,273,4,33,0,41,14,488,37,335,3,376,95,380,0,475,10,45,0,55,17,924,0,0,0,0,0,0,0,0,66,0,0,66,0,67,0,0,0,0,0,0,0,0,103,0,0,103,0,105,4,7,0,9,0,0,0,0,104,0,0,104,0,112,3,10,0,12,37,0,0,37,44,0,0,44,0,95,11,21,0,25,67,6,0,67,0,3,0,5,0,98,25,40,0,66
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,3,3,0,6,0,0,0,0,0,13,0,0,0,0,0,3,0,5,0,0,0,0,0,7,5,16,0,21,0,15,0,14,0,3,0,3,0,39,12,28,0,34,3,23,0,21,0,3,0,3,0,66,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,4,0,7
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,10,6,12,0,10,5,0,0,6,0,0,0,0,0,21,0,5,0,3,0,0,0,0,0,0,0,0,0,13,0,16,0,21,5,6,0,12,0,9,0,9,0,42,5,39,0,48,12,14,0,24,0,4,0,4,0,80,0,0,0,0,0,0,0,0,36,0,0,36,0,41,0,5,0,6,0,0,0,0,71,0,0,71,0,75,3,0,0,8,0,0,0,0,68,0,0,69,0,73,0,5,0,5,16,0,0,18,32,0,0,32,0,55,0,0,0,0,16,9,0,23,0,0,0,0,0,27,3,12,0,13
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,10,0,5,0,5,3,4,0,8,0,0,0,0,0,12,0,5,0,5,3,8,0,9,0,3,0,3,0,20,5,11,0,15,6,14,0,15,0,3,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,14,0,15,0,0,0,0,0,0,0,0,0,15,0,7,0,7,5,0,0,3,0,0,0,0,0,9,9,9,0,23,5,4,0,11,0,0,0,4,0,32,0,12,0,13,0,4,0,4,3,0,0,4,0,22,3,19,0,24,4,16,0,21,0,0,0,3,0,44,18,59,0,77,16,29,0,40,5,4,0,8,0,126,0,0,0,0,0,0,0,0,38,0,0,38,0,38,3,0,0,5,0,0,0,0,35,0,0,35,0,40,0,0,0,0,0,0,0,0,48,0,0,48,0,53,0,0,0,7,10,0,0,10,15,0,0,15,0,30,3,3,0,8,12,0,0,13,0,0,0,0,0,26,8,6,0,12
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,8,0,8,3,8,0,17,0,5,0,5,5,25,0,15,0,16,3,16,0,17,0,5,0,5,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,6,3,3,0,5
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,6,0,10,0,0,0,0,0,8,0,20,0,18,0,6,0,10,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,0,0,9,6,11,0,17,6,0,0,6,0,0,0,0,0,22,0,10,0,5,0,5,0,5,0,6,0,6,0,18,0,18,0,22,4,21,0,26,0,13,0,13,0,61,13,47,0,63,12,28,0,40,0,16,0,16,4,117,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,0,0,6,0,0,0,0,34,0,0,34,0,37,4,3,0,7,16,3,0,22,16,0,0,16,0,45,0,3,0,3,19,3,0,27,0,6,0,6,0,37,0,6,0,6
102011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,7,3,6,0,12,3,0,0,3,0,0,0,0,0,15,5,17,0,17,6,3,0,4,0,0,0,0,0,25,0,5,0,6,3,3,0,9,0,0,0,0,0,22,4,18,0,20,3,34,0,35,0,0,0,3,0,60,9,52,0,62,11,40,0,55,4,0,0,8,3,124,0,0,0,0,0,0,0,0,36,0,0,36,0,36,0,0,0,0,0,0,0,0,47,0,0,47,0,47,0,0,0,0,0,0,0,0,56,0,0,57,0,63,4,7,0,8,11,0,0,11,17,0,0,17,0,33,3,0,0,8,19,0,0,26,0,0,0,0,0,26,11,9,0,18
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20,4,0,0,4,0,0,0,0,0,23,3,7,0,8,3,6,0,5,0,0,0,0,0,12,0,10,0,10,3,11,0,14,0,0,0,0,0,27,7,43,0,47,4,15,0,20,0,7,0,6,0,82,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,13,0,0,0,0,9,0,0,9,12,0,0,12,0,15,0,4,0,8,10,0,0,10,0,0,0,0,0,14,3,5,0,6
102011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,3,4,0,0,5,0,0,0,0,0,8,0,15,0,18,9,4,0,13,0,3,0,3,0,35,3,7,0,10,9,6,0,13,0,0,0,0,0,24,3,16,0,22,9,28,0,33,0,11,0,11,5,66,13,47,0,58,25,41,0,67,4,16,0,19,7,144,0,0,0,0,0,0,0,0,35,0,0,35,0,35,0,0,0,0,0,0,0,0,62,0,0,62,0,60,0,6,0,10,0,0,0,0,77,0,0,77,0,80,0,0,0,0,13,0,0,15,20,0,0,21,0,38,0,5,0,3,23,3,0,27,0,0,0,0,0,27,3,10,0,14
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,16,0,16,8,0,0,6,0,0,0,0,0,21,6,9,0,5,0,3,0,8,0,0,0,0,0,12,0,10,0,14,4,11,0,16,0,4,0,6,4,34,4,33,0,36,14,18,0,28,3,5,0,7,0,76,0,0,0,0,0,0,0,0,49,0,0,49,0,51,0,0,0,0,0,0,0,0,59,0,0,59,0,60,0,0,0,0,0,0,0,0,39,0,0,39,0,41,0,5,0,3,10,0,0,10,12,0,0,12,0,28,0,3,0,3,12,0,0,19,0,0,0,0,0,26,0,5,0,8
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,7,0,11,0,11,6,0,0,6,0,0,0,0,0,9,3,18,0,20,6,0,0,5,0,6,0,6,0,25,0,12,0,12,5,3,0,12,0,0,0,0,0,20,5,29,0,34,7,21,0,21,0,4,0,4,3,68,7,77,0,86,14,21,0,39,4,8,0,15,3,138,0,0,0,0,0,0,0,0,69,0,0,69,0,69,0,0,0,0,0,0,0,0,85,0,0,85,0,88,0,0,0,0,0,0,0,0,75,0,0,75,0,75,0,6,0,5,18,3,0,20,23,0,0,23,0,48,5,8,0,5,23,3,0,27,0,0,0,0,0,35,4,17,0,20
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,11,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,13,0,10,0,0,0,4,0,0,0,0,0,20,4,21,0,20,4,13,0,15,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,0,15,0,14,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,3,0,0,3,6,0,0,4,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,5
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,6,4,0,4,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,0,4,0,0,0,0,0,10,0,14,0,16,6,3,0,9,0,0,0,0,0,23,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,11,0,0,11,0,9,0,0,0,5,0,0,0,0,12,0,0,12,0,18,0,4,0,4,0,3,0,0,10,0,0,10,0,21,0,0,0,0,11,4,0,9,0,0,0,0,0,16,0,5,0,9
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,6,0,0,0,0,0,0,0,0,0,9,0,12,0,13,0,0,0,0,0,0,0,0,0,13,5,28,0,37,3,12,0,12,0,0,0,0,0,50,5,15,0,16,3,11,0,11,0,0,0,0,0,33,9,32,0,41,0,31,0,32,0,10,0,14,4,92,23,100,0,125,11,49,0,65,0,14,0,12,6,204,0,0,0,0,0,0,0,0,47,0,0,47,0,47,0,0,0,0,0,0,0,0,46,0,0,46,0,48,0,0,0,5,0,0,0,0,33,0,0,33,0,43,0,4,0,0,9,0,0,9,17,0,0,17,0,22,0,3,0,3,20,5,0,24,0,0,0,0,0,29,0,8,0,8
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,4,5,0,10,0,0,0,0,0,0,0,0,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,8,7,17,0,16,13,0,0,11,0,0,0,0,0,34,0,7,0,11,3,6,0,11,0,0,0,3,0,20,3,22,0,27,3,19,0,22,0,6,0,8,3,60,10,59,0,71,20,25,0,49,7,9,0,14,4,140,0,0,0,5,0,0,0,0,88,0,0,88,0,87,0,5,0,10,0,0,0,0,107,0,0,107,0,112,4,0,0,3,0,0,0,0,90,0,0,90,0,94,4,3,0,12,20,4,0,22,24,0,0,28,0,64,0,4,0,3,29,0,0,33,0,0,0,0,0,39,3,8,0,21
102021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,6,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,6,0,0,0,0,0,11,0,9,0,14,0,7,0,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,0,0,6
