POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
307011174,24,841,0,871,0,28,0,36,7,71,0,76,0,14,0,14,8,66,0,70,0,11,0,11,0,82,0,83,0,50,0,56,4,42,0,48,0,4,0,4,0,5,0,5,0,9,0,9,0,12,0,16,0,8,0,9,6,49,0,51,5,120,0,126,4,117,0,126,0,0,0,0,0,16,0,12,5,71,4,77,64,1615,15,1694
307011175,10,607,0,614,18,339,0,361,5,86,0,89,8,187,0,192,24,320,5,342,0,34,0,37,10,163,0,177,3,134,0,138,5,140,0,145,0,0,0,0,0,4,0,4,0,13,0,16,0,45,0,48,0,58,0,58,5,93,0,97,3,138,0,143,10,137,0,150,0,4,0,4,3,44,0,45,6,125,0,134,117,2666,18,2800
307011176,9,98,0,108,20,391,0,414,17,156,0,169,6,136,0,148,28,309,0,341,9,147,0,157,38,339,0,380,30,294,0,328,15,193,0,208,0,8,0,9,5,67,0,69,3,57,0,63,9,151,0,165,11,56,3,68,27,359,0,386,21,304,0,320,55,594,6,652,4,22,0,23,8,199,0,208,33,228,8,264,357,4104,9,4473
307011177,21,1098,6,1124,5,176,0,182,13,95,0,111,9,169,0,171,5,206,5,212,0,29,0,29,0,96,0,100,11,108,0,118,7,94,0,99,0,12,0,12,0,7,0,7,0,4,0,5,0,32,0,38,4,32,4,38,14,86,0,101,7,143,0,148,7,148,0,161,0,9,0,9,0,34,0,34,13,131,7,143,115,2712,21,2852
307011178,10,519,0,532,0,6,0,6,0,17,0,17,0,28,0,34,6,54,0,59,5,14,0,13,10,59,0,73,0,31,0,36,0,40,0,45,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,6,4,0,12,4,90,0,94,12,130,0,145,5,79,0,83,0,8,0,8,0,17,0,17,3,47,0,52,59,1170,3,1233
307021179,11,766,9,783,7,90,0,92,5,152,0,153,0,27,0,27,5,161,0,168,0,20,0,20,11,146,0,154,3,113,0,114,3,63,0,68,0,12,0,12,0,14,0,11,0,28,0,28,0,51,0,51,6,28,0,34,4,129,0,138,3,210,0,211,3,215,0,211,0,21,0,21,0,48,0,47,4,101,3,107,52,2374,19,2449
307021180,7,648,5,664,6,55,0,54,66,1344,7,1417,0,9,0,9,9,152,0,161,3,81,0,86,11,212,4,223,10,110,0,117,15,222,0,242,0,7,0,7,0,23,0,20,0,21,0,22,0,148,0,156,6,50,0,55,8,541,0,557,20,238,0,261,20,202,5,226,3,19,0,19,4,55,0,61,8,148,3,167,194,4292,32,4520
307021181,14,569,5,591,0,82,0,82,4,68,0,72,0,115,0,115,3,111,0,119,0,28,0,23,4,80,0,87,0,45,0,45,3,31,0,36,0,0,0,0,0,11,0,11,0,11,0,11,0,11,0,11,0,56,0,59,0,35,0,40,6,102,0,111,4,108,0,111,0,3,0,4,0,18,0,21,3,64,3,72,61,1557,9,1625
307021182,8,592,3,603,0,20,0,20,5,173,4,177,0,17,0,17,8,145,0,145,0,40,0,40,6,189,0,198,3,106,0,109,5,136,0,140,0,5,0,5,0,12,0,12,0,11,0,11,0,66,0,70,0,18,0,21,3,48,0,53,4,179,0,187,7,217,6,228,0,7,0,4,0,89,0,90,8,103,0,114,65,2166,8,2238
307021183,22,1162,13,1193,8,241,0,249,19,464,4,479,5,125,0,132,24,503,4,533,12,284,0,295,67,836,6,898,49,442,8,498,21,253,3,280,0,12,0,12,4,104,0,103,8,72,0,76,7,248,0,252,9,135,0,148,22,498,0,524,21,616,0,644,73,775,3,852,11,45,0,52,18,351,0,370,32,348,7,384,428,7516,37,7980
307031184,7,474,7,492,0,0,0,0,0,59,0,61,0,0,0,0,4,111,0,119,0,29,0,28,3,60,0,61,0,42,0,44,0,54,0,60,0,3,0,3,0,7,0,10,0,5,0,5,0,26,0,26,3,14,0,16,0,55,0,54,3,160,0,165,3,109,6,110,0,27,0,27,0,37,0,37,0,57,0,60,30,1329,16,1373
307031185,12,424,3,441,0,25,0,26,4,81,0,86,0,5,0,5,7,60,0,65,0,11,0,11,4,92,4,91,3,60,6,63,6,48,0,46,0,3,0,3,0,8,0,3,0,8,0,8,0,40,0,40,0,12,0,12,0,17,0,17,3,63,0,70,10,99,0,106,0,7,0,7,0,35,0,33,8,38,4,46,55,1117,16,1192
307031186,17,451,5,469,4,22,0,23,3,93,0,96,0,7,0,5,0,83,0,80,0,26,0,29,3,45,0,51,6,54,0,64,0,55,0,54,0,8,0,8,0,8,0,8,0,3,0,3,0,37,0,37,0,13,0,13,0,8,0,5,4,108,0,111,0,76,0,83,0,0,0,0,6,38,3,48,3,70,0,76,44,1213,9,1265
307031187,0,65,0,68,0,4,0,4,0,88,0,91,0,26,0,26,9,172,0,182,0,33,0,33,6,314,3,326,5,270,0,281,0,95,0,98,0,7,0,7,0,37,0,37,0,17,0,17,0,94,0,97,0,54,0,56,3,120,0,122,6,244,0,252,16,560,0,574,0,19,0,19,4,146,3,150,3,95,5,103,63,2468,16,2546
307031188,14,760,6,785,0,7,0,7,0,169,0,169,0,8,0,8,0,93,0,91,0,19,0,20,0,63,0,63,4,127,0,131,0,56,0,56,0,5,0,5,0,3,0,3,0,9,0,9,0,20,0,20,0,28,0,33,0,23,0,24,4,123,0,124,0,24,0,28,0,15,0,14,0,26,0,26,5,79,4,85,36,1664,15,1711
307031189,3,145,0,147,0,13,0,14,50,770,0,820,7,60,0,66,14,433,0,448,6,107,6,112,56,1017,3,1077,49,586,0,634,20,475,0,493,0,37,0,38,7,84,0,88,5,76,0,80,3,226,0,229,14,89,0,102,9,389,0,399,21,685,3,707,58,1126,13,1201,3,49,0,56,15,275,0,286,13,297,8,320,346,6935,38,7313
308011190,8,424,4,436,201,2884,11,3089,8,124,3,138,0,24,0,26,34,494,5,530,0,32,0,32,27,135,0,163,25,295,0,320,9,196,0,212,0,10,0,11,4,5,0,10,0,53,0,55,6,33,0,38,18,185,4,200,54,110,0,168,50,218,0,265,45,126,0,174,8,16,0,21,10,109,0,119,22,150,9,185,526,5625,32,6190
308011191,19,1212,6,1235,103,2551,10,2665,3,81,0,85,4,12,0,17,14,257,0,270,0,55,0,55,15,152,0,174,11,204,0,213,3,85,0,91,0,8,0,10,0,9,0,9,0,30,0,33,0,61,0,67,3,138,0,143,3,72,0,75,9,172,0,178,6,118,0,124,0,22,0,23,18,93,0,114,10,166,4,190,225,5513,23,5763
308011192,0,111,0,118,18,311,0,332,10,190,0,194,3,93,3,103,14,405,0,421,3,263,0,269,32,801,6,836,22,513,0,543,5,288,6,296,0,34,0,28,0,82,0,82,0,87,0,95,0,248,0,251,4,128,0,130,10,434,3,448,27,690,3,713,13,636,0,653,4,46,0,52,16,369,0,381,13,236,0,249,205,5970,22,6193
308031205,0,5,0,5,0,9,0,9,0,52,0,52,0,9,0,9,8,122,0,126,3,58,0,62,33,690,3,734,35,403,0,432,12,122,0,128,6,18,0,24,0,82,0,83,5,77,0,78,0,240,0,242,13,126,0,141,14,139,0,156,21,258,0,276,59,552,4,611,5,82,0,92,23,226,0,252,16,134,0,152,254,3380,17,3650
308031206,0,76,0,76,0,26,0,26,0,79,0,83,0,5,0,5,5,72,0,79,0,13,0,13,6,22,0,29,0,9,0,7,3,30,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,9,0,9,0,41,0,37,0,10,0,10,0,0,0,0,0,11,0,11,0,27,0,31,17,433,3,456
308031207,0,8,0,8,0,5,0,5,3,13,0,19,0,0,0,0,6,66,0,71,0,0,0,0,8,86,4,97,9,101,0,106,0,6,0,6,0,7,0,7,0,10,0,10,0,19,0,19,0,18,0,18,0,23,0,28,0,24,0,20,7,95,0,104,12,197,0,213,0,8,0,9,0,38,0,39,0,23,0,22,41,753,10,801
308031208,0,0,0,0,0,5,0,3,0,29,0,33,0,7,0,7,7,70,0,77,0,5,0,5,4,84,0,88,9,55,0,63,0,22,0,22,0,8,0,8,0,8,0,8,0,7,0,7,0,62,0,64,0,26,0,26,0,47,0,50,15,326,3,342,3,161,0,164,0,17,0,21,0,48,0,48,0,42,0,41,45,1021,3,1073
308031209,0,32,0,32,0,21,0,21,0,14,0,14,0,0,0,0,5,103,0,107,0,5,0,5,0,17,0,19,0,25,0,25,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,24,0,20,32,396,0,434,10,188,0,196,4,85,0,81,0,17,0,13,0,25,0,30,0,22,0,25,51,1023,0,1076
308031210,0,65,0,65,0,39,0,40,8,70,0,76,0,19,0,21,18,289,0,313,0,51,0,52,25,300,3,330,32,158,0,187,42,539,0,584,0,5,0,5,0,7,0,7,0,28,0,30,0,35,0,35,8,44,0,52,3,76,0,80,14,171,0,183,25,238,0,257,0,9,0,15,8,116,0,118,11,92,0,103,189,2339,6,2541
308031211,0,5,0,5,0,6,0,6,5,527,5,540,0,4,0,4,5,88,0,95,0,3,0,3,3,31,0,32,0,5,0,5,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,4,26,0,26,0,14,0,14,4,98,0,99,8,85,0,92,0,0,0,0,3,32,0,33,4,34,0,40,34,992,8,1029
308031212,7,16,0,22,4,17,0,16,0,0,0,0,0,6,0,6,0,12,0,12,0,0,0,0,4,28,0,32,0,23,0,25,0,9,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,3,0,3,0,3,4,26,0,33,3,63,0,70,11,88,0,101,0,4,0,4,0,8,0,8,0,16,0,17,26,342,3,370
308031213,0,16,0,16,0,5,0,5,0,17,0,17,0,0,0,0,0,88,0,94,0,19,0,19,21,449,3,476,13,222,0,237,0,65,0,63,0,5,0,5,3,16,0,17,0,35,0,38,0,33,0,35,3,44,0,51,11,22,0,31,42,909,0,954,30,357,0,389,0,11,0,11,3,66,0,66,10,45,0,59,149,2429,11,2582
308031214,0,5,0,5,4,41,0,44,4,125,0,131,13,470,0,482,23,211,0,230,4,135,0,135,46,816,0,861,21,307,0,326,8,94,0,98,0,21,0,21,3,46,0,49,0,35,0,35,0,35,0,37,5,55,0,62,17,393,4,409,14,231,0,245,15,188,0,205,0,13,0,17,10,179,0,184,15,79,6,99,202,3464,10,3677
308031215,0,24,0,26,10,230,0,241,46,739,4,783,10,177,0,189,61,669,6,732,8,361,0,363,17,484,4,503,9,150,0,157,19,422,0,444,5,19,0,22,0,20,0,20,0,39,0,45,0,111,0,112,12,137,0,148,10,232,0,241,20,535,0,552,20,416,0,439,0,27,0,33,9,398,0,410,17,236,3,257,267,5414,26,5710
308031216,0,9,0,9,0,10,0,10,0,18,0,18,0,11,0,11,16,131,0,147,0,19,0,19,5,79,0,81,5,68,0,72,12,106,0,117,0,0,0,0,0,6,0,6,3,29,0,30,0,28,0,29,3,38,0,43,8,81,0,92,15,423,0,434,20,380,3,406,0,44,0,48,0,40,0,40,9,57,4,65,94,1581,12,1685
308031217,0,40,0,36,0,47,0,48,0,157,4,160,9,289,0,299,21,497,0,524,19,479,3,494,24,639,0,672,73,864,0,941,36,557,3,602,3,78,0,82,15,313,0,328,8,160,0,170,20,730,0,755,21,185,0,207,74,1322,0,1405,18,217,0,240,176,1442,4,1615,3,54,0,57,27,482,0,506,27,296,8,328,581,8859,23,9466
308031218,0,92,4,101,0,31,0,33,13,375,0,390,0,5,0,5,4,74,0,75,0,3,0,3,0,24,0,20,0,17,0,21,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,3,13,0,17,0,3,0,3,0,39,0,43,0,11,0,6,0,4,0,9,0,23,0,23,0,28,0,26,29,764,3,796
308031219,7,340,0,347,0,30,0,33,0,42,0,40,0,20,0,20,3,144,0,150,0,15,0,15,0,23,0,23,3,74,0,72,5,16,0,18,0,0,0,0,0,10,0,10,0,9,0,9,0,23,0,31,0,34,0,33,0,18,0,19,0,96,0,97,0,23,0,23,0,24,0,23,0,45,0,43,0,63,0,65,29,1031,7,1069
308031220,7,270,0,278,5,43,0,49,0,13,0,13,8,248,0,258,9,116,0,127,0,10,0,10,0,6,0,11,0,16,0,22,10,103,0,115,0,0,0,0,0,5,0,5,0,5,0,5,0,16,0,16,0,0,0,0,0,5,0,5,0,39,0,43,0,8,0,12,0,3,0,3,0,23,0,26,0,50,0,56,47,993,9,1044
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,25,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,40
308031222,0,19,0,21,0,12,0,12,0,58,0,57,0,9,0,9,9,109,0,118,4,57,0,60,19,369,0,384,12,200,0,217,0,39,0,38,0,11,0,11,0,23,0,23,0,25,0,25,9,80,0,82,11,158,0,170,3,55,0,61,35,838,0,875,121,3296,0,3415,0,14,0,15,9,110,0,121,17,107,0,123,250,5581,7,5838
308031223,5,61,0,60,0,101,0,107,5,175,0,186,7,33,0,39,25,489,0,518,0,58,0,61,29,821,5,857,56,820,4,885,7,140,0,147,0,13,0,13,0,77,0,77,6,126,0,127,0,229,0,233,9,167,0,177,24,424,5,453,30,756,3,785,34,756,9,792,9,95,0,107,17,276,0,297,16,223,0,247,283,5851,37,6167
308041528,17,1292,3,1313,70,1602,10,1676,13,382,0,394,10,282,0,293,22,369,0,394,9,79,5,88,10,148,0,155,11,154,0,172,4,122,0,130,0,7,0,7,0,0,0,0,0,24,0,23,0,58,0,58,9,142,0,153,5,91,0,89,11,241,0,247,12,225,0,238,0,12,0,12,0,102,4,103,13,173,7,190,215,5487,35,5736
308041529,0,42,0,42,10,184,0,196,0,137,0,137,4,90,0,92,5,147,3,155,0,78,0,76,12,321,3,334,7,188,3,192,6,64,0,65,0,5,0,10,0,28,0,28,0,31,0,31,5,74,0,78,7,113,0,119,7,220,0,224,3,250,3,254,7,335,0,347,0,15,0,15,9,133,0,144,11,79,0,86,86,2525,17,2629
308051530,3,191,0,196,0,5,0,8,0,28,0,28,0,12,0,12,10,169,0,173,0,9,0,9,3,184,0,186,16,291,5,317,0,58,0,65,0,3,0,3,0,11,0,11,0,23,0,23,0,60,0,54,0,54,0,59,0,77,0,82,7,182,0,189,0,68,3,70,0,19,0,19,3,54,0,54,3,97,4,107,54,1599,15,1666
308051531,0,11,0,10,0,33,0,33,39,1025,0,1057,0,14,0,10,6,199,0,205,0,19,0,19,15,212,3,224,19,264,0,282,0,23,0,24,0,4,0,4,0,13,0,9,0,36,0,41,0,67,0,68,3,73,0,79,0,40,0,40,9,353,0,364,8,242,0,250,0,29,0,29,4,78,0,82,8,114,0,124,110,2836,9,2965
308051532,0,6,0,4,5,83,0,91,6,186,0,190,9,334,0,350,13,310,3,324,5,134,0,140,5,64,0,67,4,33,0,33,39,938,8,983,0,0,0,0,0,0,0,0,0,29,0,29,0,71,0,69,0,18,0,18,5,52,0,53,0,74,0,81,0,8,0,8,0,8,0,8,3,94,0,97,13,168,0,182,102,2611,15,2730
308051533,0,8,0,8,0,24,0,24,16,952,0,971,0,62,0,62,3,279,3,287,0,18,0,18,22,454,4,483,10,164,0,174,4,141,0,142,0,3,0,8,0,6,0,6,0,39,0,44,0,103,0,103,0,68,0,70,5,20,0,22,11,230,0,240,11,368,0,383,0,11,0,11,6,133,0,142,8,137,0,150,105,3221,13,3342
308051534,0,8,0,14,7,110,0,118,3,275,0,280,0,165,0,172,26,583,3,609,14,172,0,180,29,598,0,628,30,538,0,569,41,722,5,764,0,38,0,41,6,109,0,111,5,160,0,165,10,466,0,472,29,272,0,300,32,776,0,811,18,405,4,421,53,655,0,708,0,61,0,60,5,409,5,420,22,348,0,371,335,6867,18,7221
308051535,3,188,0,192,7,243,0,250,33,1118,3,1159,11,145,0,157,23,615,0,639,0,46,0,47,15,144,4,158,10,197,0,204,9,113,0,119,0,3,0,3,0,9,0,9,0,22,0,22,0,69,0,69,9,179,0,189,5,173,0,175,9,248,0,252,0,76,0,79,0,10,0,8,7,52,0,60,15,213,0,228,143,3858,10,4018
308051536,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,26,0,27,0,3,0,3,14,202,5,213,4,50,0,51,0,8,0,8,0,0,0,0,0,16,0,16,0,3,0,3,0,14,0,10,0,13,0,13,0,3,0,3,7,190,0,201,0,89,3,93,0,15,0,15,5,48,0,56,3,18,0,22,34,712,3,752
308051537,0,0,0,0,0,17,0,16,0,109,0,109,0,19,0,19,7,130,0,141,0,13,0,13,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,4,0,4,0,3,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,5,0,9,3,26,0,24,13,350,0,362
308051538,0,0,0,0,3,4,0,7,4,73,0,80,3,39,0,42,16,215,0,236,0,12,0,12,0,24,0,24,0,6,0,6,0,33,0,35,0,3,0,3,0,4,0,4,0,22,0,22,0,14,0,14,0,21,0,25,0,29,0,30,0,39,0,39,14,177,0,186,0,6,0,9,0,53,0,56,4,52,3,55,47,830,4,878
308051539,0,4,0,4,5,42,0,46,0,45,0,53,0,11,0,11,4,63,0,71,0,10,0,10,25,517,0,544,21,395,0,420,0,53,0,54,0,13,0,12,0,23,0,23,0,28,0,28,0,22,0,22,3,67,0,69,3,73,0,78,13,486,0,501,28,830,0,856,0,12,0,14,0,60,0,64,9,107,0,114,117,2877,5,3003
309011224,0,5,0,5,0,12,0,12,3,58,0,61,0,0,0,0,6,185,0,190,0,56,0,57,31,2047,9,2083,5,511,5,522,0,24,0,24,0,68,0,70,0,146,0,151,3,160,0,162,4,200,0,206,3,159,0,165,0,21,0,27,0,60,0,63,0,186,0,190,3,81,0,82,4,231,0,240,6,156,4,164,73,4383,20,4469
309011225,4,61,0,69,0,25,0,23,34,1669,0,1707,10,154,3,162,56,2172,3,2232,8,593,0,601,33,1545,0,1576,21,1284,0,1307,5,342,0,351,3,85,0,87,0,197,0,201,5,285,0,290,14,995,3,1014,9,325,0,340,13,233,0,245,8,415,0,423,25,1010,3,1041,8,195,0,202,16,797,5,817,21,1069,5,1091,297,13457,26,13783
309011226,0,6,0,6,0,0,0,0,0,97,0,100,0,9,0,9,3,283,0,290,4,99,0,100,28,1151,0,1180,12,445,0,456,0,62,0,61,0,33,0,34,0,137,0,132,0,77,0,77,0,316,0,320,0,166,0,166,0,44,0,44,12,506,0,518,11,558,3,577,0,113,0,113,7,161,0,164,3,163,4,172,86,4416,16,4517
309011227,0,16,0,16,0,10,0,13,0,112,0,112,0,7,0,7,24,1080,8,1101,0,30,0,27,8,655,0,665,27,2206,9,2242,0,123,0,124,0,164,0,168,4,395,0,396,10,615,0,634,4,639,0,649,19,448,0,467,12,284,0,298,0,261,0,262,12,723,3,735,23,1875,3,1899,4,370,4,378,6,350,6,359,157,10363,34,10548
309011228,0,3,0,3,0,7,0,7,0,58,0,58,0,8,0,8,12,273,0,289,0,29,0,29,8,534,0,544,10,287,0,299,0,56,0,57,0,25,0,28,0,102,0,102,0,85,0,85,0,205,0,208,0,108,0,108,0,34,0,34,12,421,0,435,6,277,0,280,0,66,0,70,3,143,0,145,0,127,6,132,57,2855,8,2912
309011229,0,0,0,0,0,5,0,5,0,101,0,102,0,6,0,6,8,255,0,259,0,19,0,19,0,307,0,309,10,455,4,471,0,65,0,65,0,40,0,40,0,75,0,75,4,64,0,71,0,272,0,276,5,63,0,64,4,140,0,143,4,338,5,349,23,332,0,355,0,131,0,134,8,192,0,197,8,167,0,172,72,3037,3,3120
309021230,0,3,0,3,0,3,0,3,0,28,0,35,0,6,0,6,10,246,0,258,0,14,0,14,9,301,0,310,30,972,3,1010,0,38,0,39,0,17,0,14,6,96,0,102,7,149,0,154,5,199,0,199,4,116,0,119,3,98,3,104,3,83,0,88,13,755,0,770,0,79,0,85,6,150,0,157,9,125,0,134,106,3474,14,3591
309021231,0,19,0,19,0,3,0,7,4,120,0,119,0,41,0,41,26,613,0,641,5,26,0,28,8,312,0,319,17,766,6,784,13,644,0,656,0,28,0,28,0,37,0,37,3,181,0,187,0,248,0,251,5,150,0,154,8,259,0,268,15,617,0,631,54,2250,4,2305,3,163,0,172,5,186,0,182,5,241,0,246,156,6896,17,7076
309021232,0,7,0,7,0,18,0,21,21,697,3,726,0,14,0,14,14,591,0,607,0,91,0,95,6,224,0,225,4,160,0,165,4,114,0,119,0,18,0,18,0,24,0,24,0,72,0,72,0,213,0,214,4,99,0,96,0,30,0,31,4,261,0,262,9,295,0,305,3,48,0,48,6,168,0,175,11,267,0,276,93,3398,15,3502
309021233,0,4,0,4,0,4,0,4,0,44,0,44,0,5,0,5,7,214,3,228,0,14,0,14,26,722,0,746,10,262,0,268,0,35,0,40,0,40,0,40,0,78,0,81,0,50,0,50,4,128,0,134,0,92,0,96,0,30,0,30,8,342,0,349,7,340,0,351,0,39,0,39,0,95,0,101,0,111,0,110,70,2659,4,2734
309021234,0,8,0,8,0,6,0,6,4,58,0,65,0,8,0,8,12,502,4,520,0,29,0,34,12,321,0,332,7,656,3,672,0,43,0,46,0,23,0,23,0,86,0,86,0,127,0,130,8,390,0,402,7,149,0,151,13,167,0,179,10,448,4,461,7,508,0,517,7,130,0,135,6,189,0,185,11,170,0,183,99,4039,13,4152
309031235,0,11,0,11,0,3,0,3,10,788,4,802,4,77,0,77,28,937,4,967,5,272,0,274,13,630,0,644,5,149,0,157,14,532,0,539,0,42,0,44,0,85,0,85,0,79,0,80,0,296,0,302,3,178,0,184,3,164,0,169,4,464,0,472,13,642,4,655,0,79,0,75,7,335,0,347,13,526,0,541,124,6294,19,6435
309031236,0,8,0,10,0,3,0,3,5,328,0,333,0,7,0,7,5,224,0,230,3,132,0,136,21,1127,0,1154,18,533,0,557,0,74,0,76,0,55,0,55,0,67,0,71,0,72,0,69,0,132,0,134,4,416,0,417,6,101,0,107,6,133,0,136,5,372,0,379,3,32,0,36,4,180,0,186,4,263,0,276,84,4269,12,4362
309031237,0,20,0,20,0,4,0,4,5,156,0,160,0,14,0,14,5,191,0,197,0,15,0,15,0,58,0,63,0,43,0,43,0,48,0,48,0,5,0,5,0,15,0,15,0,44,0,44,0,126,0,128,0,59,0,59,3,76,0,76,9,296,0,303,0,224,0,227,0,22,0,21,0,74,0,71,3,94,0,100,24,1590,7,1616
309031238,0,3,0,3,0,7,0,9,0,111,0,113,0,8,0,8,3,224,0,230,0,30,0,29,8,350,0,361,12,466,0,480,0,66,0,67,0,16,0,16,0,62,0,61,0,124,0,126,0,148,0,148,0,136,0,136,7,100,0,108,4,192,0,195,16,799,0,816,0,43,0,43,4,155,0,158,0,137,6,146,62,3178,9,3257
309031239,0,6,0,6,0,14,0,14,0,66,0,69,0,3,0,3,4,261,0,260,0,37,0,37,0,172,0,171,4,241,0,248,0,68,0,68,0,14,0,18,0,97,0,98,4,161,0,162,0,191,0,192,0,86,0,84,0,40,0,40,0,41,0,41,0,133,0,134,0,24,0,24,0,77,0,77,0,122,0,124,20,1842,6,1862
309031240,0,6,0,6,0,0,0,0,0,49,0,49,0,3,0,3,0,185,0,188,0,24,0,24,22,689,0,712,6,320,0,328,0,38,0,38,0,42,0,42,0,74,0,74,7,118,0,126,6,137,0,134,3,195,0,200,0,58,0,58,3,184,0,188,9,436,0,442,0,59,0,61,0,119,0,119,0,134,3,140,47,2872,9,2932
309041241,0,103,0,106,0,7,0,7,0,26,0,26,0,49,0,49,4,143,0,144,0,32,0,32,0,34,0,31,0,92,0,92,0,30,0,30,0,13,0,13,0,5,0,5,0,17,0,19,0,56,0,56,0,41,0,41,0,55,0,55,3,83,0,85,0,45,0,48,0,29,0,31,0,41,0,41,4,74,0,74,14,964,0,988
309041242,4,244,0,249,0,9,0,12,7,140,0,148,0,18,0,18,12,393,4,408,0,57,0,59,8,334,0,343,17,743,0,763,5,84,0,88,0,34,0,34,0,46,0,46,0,84,0,84,0,225,0,222,0,141,0,146,15,425,3,444,10,505,3,513,9,355,0,373,0,146,0,149,3,161,0,165,4,211,0,220,100,4359,13,4477
309051243,0,47,0,48,0,4,0,4,0,42,0,38,0,0,0,0,12,278,0,293,0,25,0,26,0,46,0,43,0,89,0,90,3,29,0,30,0,18,0,18,0,19,0,19,0,26,0,26,0,169,0,169,0,61,0,65,0,19,0,19,3,416,0,419,0,292,3,294,0,37,0,38,0,52,0,52,0,105,0,107,25,1771,10,1802
309051244,0,56,0,56,0,10,0,10,0,112,0,113,0,13,0,13,12,532,0,545,0,54,3,55,7,350,0,359,7,348,0,356,4,75,0,77,0,30,0,30,0,89,0,85,0,99,0,106,0,298,0,301,0,122,0,125,0,99,0,99,12,894,0,904,14,692,5,706,0,70,0,70,6,265,0,271,7,187,0,195,79,4385,9,4473
309051245,0,0,0,0,0,3,0,8,0,20,0,20,0,7,0,7,0,135,0,137,0,13,0,13,6,117,0,121,0,90,0,90,0,33,0,33,0,15,0,15,0,30,0,30,0,21,0,24,0,96,0,103,0,26,0,26,0,13,0,13,8,761,3,777,7,111,0,112,0,11,0,11,0,70,0,68,0,76,0,76,28,1645,4,1676
309061246,0,20,0,20,4,56,0,60,9,415,0,423,0,56,0,57,13,607,0,613,0,234,0,235,0,444,0,450,13,509,4,521,0,104,0,110,0,21,0,21,0,64,0,64,0,96,0,96,4,376,0,381,4,125,0,133,15,428,0,440,4,460,0,467,5,420,0,428,8,300,0,312,4,171,0,178,7,262,0,267,101,5163,11,5273
309061247,0,0,0,0,0,5,0,5,0,28,0,28,0,7,0,7,8,115,0,123,0,18,0,18,7,387,0,394,10,259,0,269,0,24,0,24,0,7,0,10,0,16,0,16,0,26,0,26,0,63,0,63,0,59,0,62,0,12,0,12,0,211,0,211,4,131,0,132,0,26,0,26,3,62,0,69,7,58,0,64,31,1518,0,1555
