POW_SA2_CODE_2021,Lab_1_149_H_0,Lab_1_149_H_1_19,Lab_1_149_H_20_29,Lab_1_149_H_30_34,Lab_1_149_H_35_39,Lab_1_149_H_40_44,Lab_1_149_H_45_49,Lab_1_149_H_50ov,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_19,Lab_150_299_H_20_29,Lab_150_299_H_30_34,Lab_150_299_H_35_39,Lab_150_299_H_40_44,Lab_150_299_H_45_49,Lab_150_299_H_50ov,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_19,Lab_300_399_H_20_29,Lab_300_399_H_30_34,Lab_300_399_H_35_39,Lab_300_399_H_40_44,Lab_300_399_H_45_49,Lab_300_399_H_50ov,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_19,Lab_400_499_H_20_29,Lab_400_499_H_30_34,Lab_400_499_H_35_39,Lab_400_499_H_40_44,Lab_400_499_H_45_49,Lab_400_499_H_50ov,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_19,Lab_500_649_H_20_29,Lab_500_649_H_30_34,Lab_500_649_H_35_39,Lab_500_649_H_40_44,Lab_500_649_H_45_49,Lab_500_649_H_50ov,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_19,Lab_650_799_H_20_29,Lab_650_799_H_30_34,Lab_650_799_H_35_39,Lab_650_799_H_40_44,Lab_650_799_H_45_49,Lab_650_799_H_50ov,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_19,Lab_800_999_H_20_29,Lab_800_999_H_30_34,Lab_800_999_H_35_39,Lab_800_999_H_40_44,Lab_800_999_H_45_49,Lab_800_999_H_50ov,Lab_800_999_H_NS,Lab_800_999_H_Tot,Lab_1000_1249_H_0,Lab_1000_1249_H_1_19,Lab_1000_1249_H_20_29,Lab_1000_1249_H_30_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40_44,Lab_1000_1249_H_45_49,Lab_1000_1249_H_50ov,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_19,Lab_1250_1499_H_20_29,Lab_1250_1499_H_30_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40_44,Lab_1250_1499_H_45_49,Lab_1250_1499_H_50ov,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_19,Lab_1500_1749_H_20_29,Lab_1500_1749_H_30_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40_44,Lab_1500_1749_H_45_49,Lab_1500_1749_H_50ov,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_19,Lab_1750_1999_H_20_29,Lab_1750_1999_H_30_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40_44,Lab_1750_1999_H_45_49,Lab_1750_1999_H_50ov,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_19,Lab_2000_2999_H_20_29,Lab_2000_2999_H_30_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40_44,Lab_2000_2999_H_45_49,Lab_2000_2999_H_50ov,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000_3499_H_0,Lab_3000_3499_H_1_19,Lab_3000_3499_H_20_29,Lab_3000_3499_H_30_34,Lab_3000_3499_H_35_39,Lab_3000_3499_H_40_44,Lab_3000_3499_H_45_49,Lab_3000_3499_H_50ov,Lab_3000_3499_H_NS,Lab_3000_3499_H_Tot,Lab_3500mo_H_0,Lab_3500mo_H_1_19,Lab_3500mo_H_20_29,Lab_3500mo_H_30_34,Lab_3500mo_H_35_39,Lab_3500mo_H_40_44,Lab_3500mo_H_45_49,Lab_3500mo_H_50ov,Lab_3500mo_H_NS,Lab_3500mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_19,Lab_PINS_H_20_29,Lab_PINS_H_30_34,Lab_PINS_H_35_39,Lab_PINS_H_40_44,Lab_PINS_H_45_49,Lab_PINS_H_50ov,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_19,Lab_Tot_H_20_29,Lab_Tot_H_30_34,Lab_Tot_H_35_39,Lab_Tot_H_40_44,Lab_Tot_H_45_49,Lab_Tot_H_50ov,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_19,OIDNS_NNI_H_20_29,OIDNS_NNI_H_30_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40_44,OIDNS_NNI_H_45_49,OIDNS_NNI_H_50ov,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_19,OIDNS_1_149_H_20_29,OIDNS_1_149_H_30_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40_44,OIDNS_1_149_H_45_49,OIDNS_1_149_H_50ov,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_19,OIDNS_150_299_H_20_29,OIDNS_150_299_H_30_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40_44,OIDNS_150_299_H_45_49,OIDNS_150_299_H_50ov,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_19,OIDNS_300_399_H_20_29,OIDNS_300_399_H_30_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40_44,OIDNS_300_399_H_45_49,OIDNS_300_399_H_50ov,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot
117021327,7,17,0,0,0,0,0,0,0,26,3,14,3,0,0,0,0,0,0,13,7,11,6,0,0,0,0,0,0,25,9,12,16,0,0,0,0,0,0,35,12,9,17,4,0,0,0,0,0,41,10,9,11,0,13,4,0,0,0,53,7,9,7,4,9,7,0,0,0,55,4,8,6,4,3,7,0,0,0,35,0,0,3,0,3,9,0,0,0,18,4,6,0,0,9,4,0,0,0,19,4,4,0,0,4,0,0,4,0,14,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,96,68,17,40,34,4,15,7,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021328,3,18,0,0,0,0,0,0,0,21,5,7,3,0,0,0,0,0,0,12,5,5,0,0,0,0,0,0,0,18,3,9,15,0,0,0,0,0,0,29,6,8,12,0,0,0,0,0,0,33,11,5,12,11,11,7,0,0,0,58,19,11,16,10,16,11,0,0,0,88,18,12,13,4,19,14,0,0,3,81,3,3,4,0,11,9,0,5,0,45,5,3,0,0,6,0,3,0,0,27,15,3,0,0,3,9,4,7,0,35,7,0,0,0,0,4,5,11,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,96,93,78,37,78,60,17,31,3,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
117021636,16,22,0,0,0,0,0,0,0,37,11,18,8,0,0,0,0,0,0,41,11,41,12,0,0,0,0,0,0,57,20,28,24,5,0,0,4,0,0,85,33,34,50,13,10,3,0,0,3,145,22,43,58,20,37,10,0,10,0,209,18,33,46,20,58,37,5,8,6,233,12,28,20,10,48,30,6,10,0,171,20,4,7,6,13,17,5,5,0,71,11,0,6,3,5,12,5,5,0,51,6,4,0,3,0,0,0,7,0,23,0,0,0,0,0,0,4,9,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,7,199,253,231,82,174,117,33,46,23,1158,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
117021637,0,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,10,3,14,5,0,0,0,0,0,0,23,3,20,3,0,3,0,0,0,0,36,7,10,13,5,7,0,0,0,0,38,3,13,19,6,9,9,0,0,0,56,11,3,13,3,17,10,4,5,0,63,3,0,3,7,11,10,0,3,0,43,3,0,5,0,0,7,0,3,0,25,0,0,0,0,3,0,0,0,0,6,5,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,74,72,29,48,46,10,19,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
117031329,0,8,0,0,0,0,0,0,0,7,5,6,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,21,3,13,12,5,0,0,0,0,0,33,6,21,15,9,3,4,0,0,0,60,16,21,28,14,10,3,0,3,4,106,10,17,26,18,27,13,0,3,0,119,6,9,7,11,31,10,4,7,7,86,0,4,3,0,15,3,0,0,0,29,0,0,0,0,0,7,0,4,0,16,0,0,0,0,3,0,0,0,0,9,0,3,0,0,3,4,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,8,59,112,99,56,96,44,15,29,21,518,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7
117031330,6,19,3,0,0,0,0,0,0,22,14,23,5,0,0,0,0,0,4,48,14,19,13,0,0,0,0,0,3,52,24,26,32,3,6,0,0,0,0,91,43,40,77,13,7,4,0,0,10,190,36,38,71,23,53,18,0,4,5,245,35,35,49,27,96,24,7,0,8,284,33,26,31,10,61,56,13,7,0,244,19,13,12,5,31,28,6,8,4,129,19,3,11,0,25,31,0,9,0,91,19,0,0,8,5,21,5,11,6,85,21,3,4,3,10,14,6,12,0,68,3,0,0,0,0,0,0,5,0,11,7,0,0,0,3,0,0,7,0,16,3,0,0,0,0,0,0,0,3,11,292,247,312,94,303,194,48,68,36,1600,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,11,4,9,0,0,0,0,0,0,5,5
117031331,8,15,3,0,0,0,0,0,0,23,15,24,0,0,0,0,0,0,0,33,12,14,5,0,0,0,0,0,3,27,8,13,9,0,0,0,0,0,0,34,7,27,25,3,3,0,0,0,0,66,14,15,10,6,11,4,0,0,4,63,10,14,13,4,14,5,0,0,0,56,13,12,12,0,6,9,0,0,0,57,0,5,5,0,7,0,0,3,0,26,5,3,0,0,5,4,0,3,0,24,4,0,0,0,0,0,0,4,0,11,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,139,82,23,48,36,10,17,10,442,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
117031333,0,8,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,0,22,5,14,6,0,0,0,0,0,0,26,4,17,20,0,0,0,0,0,0,42,18,22,20,7,0,0,3,0,3,80,22,26,19,8,18,8,0,3,0,103,13,6,13,9,15,7,3,5,0,74,9,12,10,6,17,8,0,4,4,75,8,3,0,3,3,6,0,10,9,46,0,6,0,0,3,10,3,16,0,42,0,0,0,0,0,0,0,5,0,7,4,8,0,0,0,5,3,3,0,29,0,0,0,0,0,4,0,7,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,90,142,92,41,69,63,18,57,14,579,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7
117031336,4,5,0,0,0,0,0,0,0,12,9,14,0,0,0,0,0,0,0,21,14,22,9,0,5,0,0,0,0,52,14,20,13,3,0,0,0,0,0,51,33,32,44,6,0,4,0,0,7,118,28,23,34,15,12,3,4,3,3,131,20,26,19,10,21,12,0,6,0,125,19,20,15,3,15,17,4,0,0,98,8,3,0,0,13,9,8,9,3,53,0,5,4,5,4,9,0,4,0,26,3,0,0,0,0,8,0,4,0,20,6,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,168,168,148,54,68,67,15,25,24,730,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,4,9
117031638,4,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,17,0,12,3,0,0,0,0,0,0,19,6,10,12,0,0,0,0,0,0,28,16,12,44,0,4,3,0,0,0,77,13,13,16,12,31,19,0,0,0,109,19,16,8,12,55,39,0,4,0,157,10,13,10,8,36,25,5,0,0,99,3,4,0,0,12,9,0,6,0,31,0,0,0,0,3,5,0,4,0,20,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,6,77,93,92,40,139,114,3,13,13,591,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
117031639,4,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,7,0,3,0,0,0,0,0,0,12,6,7,9,0,0,0,0,0,0,17,5,4,6,3,0,3,0,0,0,20,0,5,0,4,5,3,0,0,0,30,4,0,4,0,16,6,0,0,0,36,0,0,3,0,7,5,0,0,0,26,5,0,0,0,3,0,4,0,0,13,0,0,0,0,3,0,0,6,0,5,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,21,29,13,40,28,10,7,4,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
117031640,5,9,0,0,0,0,0,0,0,11,8,9,4,0,0,0,0,0,0,19,3,11,3,0,0,0,0,0,0,18,5,16,12,0,0,0,0,0,0,27,13,11,22,6,0,3,0,0,0,66,9,12,11,4,7,3,0,0,0,42,3,8,14,0,12,0,0,0,0,38,4,6,4,0,9,4,0,0,0,38,3,0,4,0,0,5,0,0,0,10,0,3,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,94,72,12,34,22,5,7,5,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
117031641,0,4,0,0,0,0,0,0,0,7,7,8,5,0,0,0,0,0,0,18,9,11,3,0,0,0,0,0,0,24,15,13,16,0,0,0,0,0,0,41,31,29,26,4,0,0,0,0,5,93,56,13,14,9,12,0,0,0,8,110,59,14,13,6,21,5,0,3,3,127,51,9,6,5,12,19,5,3,3,117,13,8,0,0,12,12,0,3,0,53,19,0,0,0,3,7,0,5,0,35,11,0,0,0,0,0,5,6,0,25,8,0,0,0,0,3,0,10,0,21,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,278,112,87,28,72,43,13,30,21,685,0,5,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,10
117031642,0,9,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,0,0,15,8,11,5,0,0,0,0,0,0,29,14,11,15,0,0,0,0,0,0,37,17,15,25,8,5,0,0,0,0,71,13,9,6,3,6,10,0,0,4,58,15,5,20,0,9,10,0,0,3,68,4,5,13,5,12,10,0,0,4,51,3,3,0,0,4,5,0,0,0,22,0,0,0,3,0,8,4,0,0,19,4,3,5,0,3,6,5,5,0,24,6,4,0,0,4,9,3,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,89,79,88,19,53,55,12,17,10,436,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,5,4,3,3,0,0,0,0,0,0,13
117031643,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,10,5,5,7,0,0,0,0,0,0,10,8,8,14,3,5,0,0,0,0,33,3,7,8,7,12,0,0,0,0,46,8,9,17,8,30,6,6,0,0,90,5,13,8,6,30,14,0,0,0,75,7,5,3,0,9,4,4,0,0,33,4,0,4,0,0,0,0,0,0,15,6,0,0,0,4,4,0,0,0,14,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,58,61,59,28,89,32,9,10,6,352,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10
117031644,29,29,7,0,0,0,0,0,5,68,52,44,6,5,0,0,0,0,0,113,80,56,25,0,0,0,0,0,9,173,116,84,119,8,3,0,0,0,13,346,218,145,326,21,15,14,0,0,23,758,221,120,153,52,103,28,0,7,28,721,197,117,128,45,141,72,13,14,27,751,147,89,103,27,98,61,12,31,17,585,71,26,37,23,62,75,14,13,8,331,52,17,18,10,35,56,24,25,9,243,51,13,9,11,36,38,52,33,11,254,61,13,11,5,17,59,24,61,3,254,11,0,3,0,4,10,3,17,0,47,13,5,5,5,0,8,6,31,0,72,8,10,5,0,5,0,3,0,19,42,1336,771,961,205,528,424,152,232,163,4776,34,6,5,0,9,15,0,6,70,138,10,14,4,0,0,0,0,3,28,60,15,19,3,3,3,0,0,4,26,83,34,20,7,6,3,4,0,0,38,110
117031645,22,23,0,0,0,0,0,0,0,48,35,31,3,0,0,0,0,0,8,71,43,35,19,4,0,0,0,0,3,105,49,31,52,0,5,0,0,0,4,143,77,55,94,5,7,3,0,0,5,252,78,48,64,18,32,14,4,0,4,258,57,24,24,11,55,24,0,4,3,205,42,16,21,11,40,39,3,8,5,186,19,10,12,9,40,40,10,16,4,158,30,0,4,10,32,55,13,15,4,160,23,4,5,7,57,65,16,16,0,201,12,4,3,8,20,50,20,25,0,142,0,0,0,0,0,8,0,12,0,18,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,10,499,288,312,75,290,307,59,104,47,1970,6,0,3,0,0,6,0,0,14,31,4,6,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,4,5,5,8,6,0,0,0,0,0,9,31
