POW_SA2_CODE_2021,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000_3499_A_15_19,TaTW_3000_3499_A_20_24,TaTW_3000_3499_A_25_34,TaTW_3000_3499_A_35_44,TaTW_3000_3499_A_45_54,TaTW_3000_3499_A_55_64,TaTW_3000_3499_A_65_74,TaTW_3000_3499_A_75ov,TaTW_3000_3499_Tot,TaTW_3500mo_A_15_19,TaTW_3500mo_A_20_24,TaTW_3500mo_A_25_34,TaTW_3500mo_A_35_44,TaTW_3500mo_A_45_54,TaTW_3500mo_A_55_64,TaTW_3500mo_A_65_74,TaTW_3500mo_A_75ov,TaTW_3500mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000_3499_A_15_19,CoPSW_3000_3499_A_20_24,CoPSW_3000_3499_A_25_34,CoPSW_3000_3499_A_35_44,CoPSW_3000_3499_A_45_54,CoPSW_3000_3499_A_55_64,CoPSW_3000_3499_A_65_74,CoPSW_3000_3499_A_75ov,CoPSW_3000_3499_Tot,CoPSW_3500mo_A_15_19,CoPSW_3500mo_A_20_24,CoPSW_3500mo_A_25_34,CoPSW_3500mo_A_35_44,CoPSW_3500mo_A_45_54,CoPSW_3500mo_A_55_64,CoPSW_3500mo_A_65_74,CoPSW_3500mo_A_75ov,CoPSW_3500mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64
120011385,7,4,0,0,33,0,0,3,9,3,0,0,0,18,0,5,5,5,6,5,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,4,14,42,105,76,73,41,20,9,366,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,9,10,7,0,0,7,0,0,33,8,4,3,4,3,0,0,0,33,4,6,0,0,0,3,0,0,22,3,15,20,5,9,6,0,0,53,0,14,27,12,9,3,0,0,69,6,26,35,14,11,8,0,0,90,0,10,27,19,13,5,6,0,85,0,3,6,9,4,0,0,0,24,0,0,5,0,3,5,0,0,19,0,0,3,11,6,5,0,0,22,0,0,3,6,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0
120011386,11,11,5,0,64,0,0,6,9,8,4,0,0,35,0,0,10,30,15,14,5,0,71,0,0,0,3,0,3,0,0,9,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,4,14,69,156,146,124,78,38,5,635,6,0,0,0,0,0,0,0,5,28,5,0,0,6,0,0,0,36,18,4,4,3,3,5,0,0,39,10,0,3,0,6,3,0,0,30,6,13,15,4,0,5,0,0,43,14,28,26,13,10,8,0,0,101,3,37,36,12,19,11,0,0,118,0,25,53,22,14,11,0,0,127,0,19,26,24,17,11,3,0,103,0,3,13,3,6,10,0,0,35,0,3,4,4,3,6,0,0,27,0,0,4,3,0,4,0,0,11,0,0,0,3,6,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
120011672,15,12,0,0,66,0,0,15,5,11,14,0,0,46,0,0,6,12,16,8,0,0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,3,26,70,140,114,92,84,24,5,551,0,0,0,0,0,0,0,0,8,4,3,3,0,0,0,0,0,15,4,5,0,5,0,3,0,0,18,8,18,6,5,3,5,0,0,39,0,16,8,3,13,3,0,0,44,5,24,18,8,9,18,0,0,85,0,23,18,3,12,11,6,0,75,0,14,33,24,18,32,8,0,131,0,20,32,22,25,28,4,0,133,0,7,10,18,21,14,4,0,76,0,6,13,17,9,3,0,0,51,0,3,8,4,9,4,0,0,24,0,0,6,3,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0
120011673,23,9,0,0,85,0,0,17,27,4,11,3,0,61,0,3,21,35,29,19,0,0,113,0,0,0,7,4,11,0,0,20,0,0,0,3,12,3,0,0,21,0,0,0,0,0,0,0,0,0,10,51,185,174,135,91,8,0,659,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,7,5,3,0,0,0,0,0,22,0,8,11,6,3,0,3,0,31,0,9,8,8,0,4,0,0,28,0,15,19,4,3,5,0,0,43,0,17,19,18,9,10,0,0,76,0,17,19,7,6,0,0,0,47,0,12,21,13,12,3,0,0,62,0,0,14,11,0,6,0,0,33,0,0,12,11,5,3,0,0,27,0,0,0,0,0,0,0,0,7,0,0,5,3,5,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120021387,7,10,0,0,44,0,0,12,9,11,7,0,0,41,0,0,14,16,17,7,10,0,61,0,0,0,3,7,0,0,0,13,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,5,23,51,128,99,95,49,25,3,480,0,0,0,0,0,0,0,0,3,17,4,0,0,0,3,0,0,24,6,17,4,4,6,0,0,0,31,7,13,8,5,0,4,4,0,46,6,20,14,6,4,5,4,0,56,5,29,24,12,8,14,4,0,92,9,26,18,16,9,6,4,0,98,0,12,32,22,10,13,3,0,95,0,10,18,22,14,5,6,0,83,0,4,11,11,7,11,9,0,53,0,0,8,19,6,6,0,0,31,0,0,13,3,4,4,0,0,21,0,0,13,24,19,7,0,0,62,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0
120021389,22,9,3,0,101,0,0,19,17,10,4,0,0,55,0,3,27,40,30,23,0,0,118,0,0,11,4,5,4,0,0,26,0,0,25,23,25,5,0,0,76,0,0,0,3,4,3,0,0,14,17,88,270,175,144,87,25,5,813,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,8,9,0,0,0,0,0,0,25,9,13,8,4,4,11,3,0,46,4,20,19,0,5,0,3,0,57,4,26,25,14,10,10,0,0,83,8,22,32,17,22,13,6,0,109,0,16,44,29,18,10,3,0,126,0,10,28,28,21,16,3,0,110,0,7,36,17,16,7,0,0,81,0,3,11,11,9,3,0,0,44,0,0,7,10,14,7,5,0,43,0,3,15,21,18,8,0,0,68,0,0,0,0,6,0,0,0,13,0,0,6,4,4,0,0,0,5,0,0,0,3,3,0
120021674,6,5,0,0,32,0,0,15,0,11,6,6,0,41,0,0,19,15,7,9,0,0,47,0,0,0,4,0,0,0,0,4,0,0,7,6,5,3,0,0,25,0,0,0,4,0,0,0,0,5,17,44,110,78,69,52,11,3,384,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,16,3,7,6,0,0,3,0,0,25,6,11,4,0,0,0,0,0,27,9,5,10,0,0,5,0,0,26,0,10,16,3,8,4,3,0,39,4,18,17,10,4,4,4,0,64,3,7,28,6,3,5,0,0,58,0,3,25,7,5,7,0,0,50,0,5,10,3,0,3,5,0,27,0,0,0,0,3,0,3,0,15,0,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120021675,23,16,5,0,94,0,3,19,15,17,10,0,0,63,0,0,6,23,19,11,0,0,59,0,0,3,8,3,0,0,0,19,0,0,0,5,4,4,0,0,15,0,0,0,0,4,0,0,0,3,21,104,249,218,161,110,36,4,918,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,22,12,14,3,5,6,8,0,0,48,8,16,10,3,5,5,0,0,55,7,23,20,10,9,9,0,0,65,5,12,33,17,19,6,7,0,93,4,34,35,24,8,15,4,0,122,0,18,39,30,23,15,0,0,126,0,8,35,13,21,14,5,0,93,0,9,9,13,7,3,7,0,53,0,7,10,15,7,5,0,0,42,0,0,12,4,7,3,0,0,24,0,0,9,6,6,0,0,0,29,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
120031392,4,7,0,0,21,0,0,0,3,0,0,0,0,4,0,0,5,0,4,3,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,46,45,33,36,8,0,188,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,7,0,0,4,0,5,0,0,0,12,0,0,0,4,4,3,0,0,13,0,10,13,0,8,9,0,0,34,4,13,7,4,5,3,0,0,36,0,7,18,5,7,4,0,0,39,0,6,5,6,8,5,0,0,25,0,0,0,4,4,3,0,0,10,0,0,3,4,0,3,0,0,9,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120031393,16,4,0,0,45,0,0,0,3,3,0,0,0,16,0,0,3,4,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,6,11,33,80,63,72,39,17,0,314,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,5,7,0,0,6,0,0,0,23,7,3,0,5,0,6,0,0,15,0,8,4,4,0,10,0,0,28,0,9,12,7,9,6,4,0,42,0,16,11,10,7,11,0,0,56,0,7,15,23,16,9,0,0,68,0,11,19,11,21,4,4,0,66,0,0,9,4,17,3,0,0,32,0,0,4,6,3,0,0,0,10,0,0,0,0,4,4,3,0,11,0,0,0,0,10,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
120031394,0,5,0,0,29,0,0,3,3,6,3,0,0,26,0,0,8,8,4,4,0,0,27,0,0,0,3,4,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,3,13,36,74,65,57,51,12,0,303,0,0,0,0,0,0,0,0,0,9,5,0,4,0,0,0,0,12,0,5,3,0,0,0,0,0,12,5,6,11,0,0,0,4,0,26,5,12,4,4,9,7,0,0,31,0,6,11,7,4,4,0,0,34,0,13,19,20,12,15,0,0,71,0,11,19,15,11,7,0,0,71,0,4,26,14,17,14,3,0,86,0,0,11,12,3,10,4,0,35,0,0,4,5,3,5,0,0,13,0,0,3,0,0,3,0,0,7,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120031395,4,0,0,0,31,0,0,3,6,8,0,0,0,23,0,0,9,15,14,14,0,0,49,0,0,5,3,0,0,0,0,13,0,0,13,14,5,0,0,0,35,0,0,0,0,0,0,0,0,6,24,42,151,100,78,65,20,0,479,0,0,0,3,0,0,0,0,3,13,4,0,0,0,0,0,0,16,7,12,0,0,3,0,0,0,23,3,8,7,8,8,9,0,0,39,4,14,8,8,3,0,0,0,45,9,11,14,15,13,14,7,0,78,4,18,24,13,14,0,0,0,77,0,24,35,16,18,7,3,0,108,0,3,29,29,23,13,3,0,104,0,13,13,11,3,10,0,0,52,0,3,14,9,4,4,0,0,36,0,13,21,10,7,4,3,0,54,0,5,36,3,5,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0
120031396,23,17,6,0,128,0,7,29,32,19,22,0,0,104,0,0,35,58,25,25,0,0,155,0,0,3,6,7,7,0,0,24,0,0,0,3,8,0,0,0,12,0,0,5,0,0,4,0,0,11,36,87,300,268,183,166,26,4,1063,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,7,4,4,0,0,0,0,16,0,0,0,0,0,4,0,0,14,0,8,7,6,5,4,0,0,26,0,13,13,8,7,5,3,0,46,0,3,9,14,12,3,5,0,33,0,9,17,21,9,6,0,0,57,0,3,15,15,12,0,0,0,46,0,0,11,5,6,5,0,0,27,0,0,3,0,4,0,0,0,11,0,0,5,0,0,3,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120031576,7,14,0,0,45,0,0,3,0,13,8,0,0,26,0,0,12,12,10,10,0,0,39,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,10,0,0,0,0,0,3,0,0,10,13,54,101,84,79,81,11,5,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,3,4,4,0,0,13,0,0,0,0,0,3,0,0,12,0,3,4,4,0,0,0,0,13,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120031676,4,0,0,0,11,0,0,0,3,0,0,0,0,6,0,0,0,6,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,20,28,16,7,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,4,0,0,4,0,0,0,13,3,0,4,5,0,4,0,0,18,5,4,7,4,4,8,0,0,33,0,3,12,0,4,8,3,0,40,0,5,15,6,8,10,0,0,43,0,4,14,16,8,17,0,0,60,0,3,19,13,13,8,0,0,59,0,3,6,0,3,4,0,0,20,0,0,0,3,3,4,0,0,13,0,0,0,3,4,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
120031677,12,10,0,0,37,0,0,4,3,9,0,0,0,17,0,0,3,3,4,0,3,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,10,59,62,78,61,17,0,293,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,10,8,10,0,0,5,0,0,0,31,3,5,3,3,4,3,0,0,31,0,5,19,0,22,12,0,0,63,0,10,26,14,17,17,3,0,87,4,18,37,45,26,22,4,0,152,0,9,41,14,32,19,11,0,124,0,16,35,27,37,22,4,0,139,0,0,22,17,22,13,0,0,66,0,0,26,24,18,6,5,0,74,0,0,8,17,4,9,0,0,40,0,0,13,16,14,20,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120031678,8,9,0,0,45,0,0,7,8,5,0,5,0,31,0,0,7,14,10,14,0,0,47,0,0,0,0,4,0,0,0,5,0,0,0,3,4,0,0,0,8,0,0,0,0,0,4,0,0,3,21,55,173,117,96,96,14,0,573,0,0,0,0,0,6,0,0,3,17,3,3,0,0,0,0,0,33,9,14,17,3,7,4,3,0,56,9,27,16,13,11,13,0,0,79,5,17,16,14,8,10,0,0,62,0,26,32,12,8,10,6,0,102,5,20,37,15,21,17,4,0,116,0,24,57,24,18,23,3,0,153,0,13,34,26,26,13,7,0,114,0,21,42,12,14,13,4,0,105,0,8,34,10,15,6,0,0,76,0,0,13,14,3,8,0,0,46,0,0,7,29,23,8,4,0,74,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,9,0,3,0,4,0,0
120031679,6,0,0,0,27,0,0,5,3,3,0,0,0,9,0,0,0,3,0,0,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,58,51,34,34,16,0,215,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,4,10,3,0,4,3,0,0,17,3,6,9,3,0,9,0,0,29,0,12,11,6,4,3,7,0,37,5,6,6,4,13,5,0,0,44,0,7,18,5,16,5,0,0,58,0,4,18,20,8,16,3,0,61,0,9,19,14,13,8,3,0,73,0,3,5,0,10,3,0,0,23,0,0,4,10,9,0,0,0,19,0,0,4,0,6,3,0,0,11,0,0,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
120031680,4,4,0,0,25,0,0,0,4,0,3,0,0,10,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,65,68,49,37,12,0,263,0,0,0,0,0,0,0,0,3,9,6,0,0,0,0,0,0,16,8,11,5,5,4,5,4,0,35,3,7,8,6,7,3,0,0,40,0,12,17,4,8,3,0,0,49,6,20,33,21,7,7,4,0,98,0,16,47,12,23,20,6,0,122,0,10,42,21,10,9,9,0,93,0,10,36,19,11,17,3,0,95,0,0,15,4,13,14,0,0,53,0,0,10,4,12,0,0,0,33,0,0,12,8,5,0,0,0,21,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
120031681,0,5,0,0,13,0,0,0,3,6,4,7,0,19,0,0,6,7,3,12,4,0,30,0,0,0,0,3,4,0,0,7,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,39,31,44,35,17,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,10,0,0,6,3,3,5,0,0,12,0,4,8,7,9,9,0,0,27,0,3,17,5,5,6,5,0,29,0,7,15,4,9,7,0,0,50,0,4,13,10,8,11,0,0,43,0,0,4,6,0,0,4,0,8,0,0,0,0,4,5,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121011399,7,0,0,0,34,0,0,6,8,8,8,0,0,29,0,0,12,14,8,12,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,8,8,3,0,0,15,0,0,0,0,0,0,0,0,5,8,31,84,85,50,48,10,0,317,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,6,8,6,3,0,3,0,0,0,20,6,4,4,4,5,0,0,0,24,0,12,6,3,0,0,0,0,27,3,9,10,5,4,10,3,0,34,5,13,13,4,13,6,0,0,54,0,6,23,12,9,9,5,0,65,0,4,14,24,23,8,0,0,77,0,0,8,8,11,6,0,0,38,0,0,9,6,10,8,0,0,31,0,0,0,6,0,3,0,0,10,0,0,3,6,6,6,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121011401,78,54,9,0,379,0,10,84,96,65,51,6,0,311,0,4,108,160,123,64,10,0,476,0,0,16,16,13,12,0,0,68,0,0,11,28,24,11,0,0,79,0,0,5,10,0,3,0,0,21,91,292,797,733,504,374,70,13,2870,0,0,4,0,0,0,0,0,8,16,6,0,0,0,0,0,0,35,18,24,7,10,3,6,0,0,62,17,41,23,9,3,7,8,0,92,12,56,28,11,8,3,0,0,115,15,62,45,32,21,21,5,0,188,9,56,67,32,29,18,6,0,217,0,40,84,46,28,22,9,3,235,0,34,87,82,59,33,10,0,302,0,9,52,23,34,26,14,0,158,0,3,24,25,17,13,0,0,82,0,11,29,14,11,14,0,0,74,0,0,21,23,16,3,0,0,69,0,0,0,0,3,0,0,0,10,0,0,0,5,4,4,0,0,12,0,3,0,3,3,0
121011682,4,0,0,0,15,0,0,0,4,0,0,0,0,6,0,0,5,8,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,16,63,30,28,17,8,0,170,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,10,0,5,7,0,6,0,0,0,15,0,8,11,11,0,4,0,0,31,0,9,7,6,3,5,0,0,19,0,0,11,0,0,5,0,0,19,0,0,4,4,4,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
121011683,3,8,0,0,25,0,0,0,3,10,7,0,0,21,0,0,15,9,11,4,0,0,33,0,0,0,0,0,0,0,0,10,0,0,0,0,6,6,0,0,16,0,0,0,0,0,0,0,0,0,21,32,74,60,63,54,10,0,316,0,0,0,0,0,0,0,0,5,17,3,0,0,0,0,0,0,28,18,10,0,4,0,0,0,0,39,3,15,3,5,3,0,0,0,34,0,3,7,4,7,7,0,0,28,4,15,8,5,4,8,5,0,54,0,16,18,11,9,10,0,0,60,0,4,20,10,6,9,0,0,60,0,5,10,11,6,9,4,0,47,0,0,6,4,10,3,0,0,27,0,0,0,6,3,5,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0
121011684,35,25,7,0,178,0,0,25,28,40,12,3,0,104,0,6,34,61,51,35,0,0,180,0,0,3,10,14,4,0,0,27,0,0,6,8,12,3,0,0,34,0,0,10,6,4,3,0,0,23,59,242,517,387,327,258,51,7,1858,3,0,0,0,3,0,0,0,7,32,12,5,3,3,0,0,0,63,19,33,18,15,7,3,3,0,94,14,36,18,18,12,7,3,0,102,16,50,26,36,15,18,9,0,165,12,51,68,37,27,21,5,0,227,8,70,74,51,42,24,4,0,263,4,35,98,72,43,27,3,0,293,4,21,87,62,44,40,6,0,274,0,19,66,28,19,22,0,0,159,0,9,35,31,21,19,6,0,113,0,3,20,23,11,9,4,0,68,0,3,23,43,40,5,3,0,115,0,0,3,0,4,0,0,0,11,0,0,4,0,0,0,0,0,11,0,0,0,3,3,5
121011685,4,0,0,0,23,0,0,0,11,3,6,0,0,22,0,0,9,18,7,12,3,0,50,0,0,0,4,0,0,0,0,5,0,0,0,3,0,6,0,0,19,0,0,0,0,0,0,0,0,4,14,30,64,76,51,39,18,0,285,0,0,3,0,0,0,0,0,5,12,11,3,0,0,3,0,0,33,16,29,12,10,5,8,0,0,73,5,31,15,10,9,14,4,0,89,6,17,13,14,9,15,5,0,78,0,30,40,27,25,6,4,0,132,3,28,21,21,23,18,3,0,118,0,19,32,30,29,21,5,0,139,0,9,46,29,27,12,0,0,127,0,4,28,13,19,9,0,0,73,0,0,7,9,9,8,0,0,36,0,0,9,3,7,3,0,0,27,0,0,8,4,9,0,0,0,24,0,0,0,0,0,6,0,0,4,0,0,0,3,0,0,0,0,10,0,0,0,0,0,4
