POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
101061543,0,0,5,4,13,4,6,0,0,34,0,0,0,0,3,3,0,0,0,12,3,0,0,0,5,3,0,3,0,19,4,0,0,3,11,7,4,4,0,28,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,39,117,106,92,131,73,19,29,8,603,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,11,3,12,3,0,4,0,0,0,0,20,3,8,6,4,0,6,0,4,0,22,0,15,24,8,4,0,0,0,0,57,5,14,17,13,19,7,0,3,0,70,3,5,11,19,52,20,0,0,0,115,3,10,10,14,39,30,8,5,0,119,0,0,4,5,29,16,3,0,0,61,0,0,4,0,26,4,4,4,0,45,0,0,0,0,8,4,5,3,0,19
101061544,0,0,0,0,3,3,0,0,0,14,0,0,0,0,6,0,0,0,0,8,0,0,0,6,0,0,0,0,0,4,3,0,0,0,4,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,43,34,33,41,25,10,9,8,210,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,14,3,12,12,0,0,0,0,0,0,25,0,5,16,9,0,0,0,0,0,28,0,0,0,4,6,4,0,0,0,18,4,0,0,6,13,11,0,0,0,34,0,0,5,3,7,4,0,0,0,24,0,0,0,0,3,5,0,5,0,7,0,0,0,0,6,0,0,0,0,8
102011028,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,46,19,12,8,7,5,7,0,157,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,12,0,10,9,3,0,0,0,0,0,22,0,4,10,0,0,0,0,0,0,14,0,7,3,0,6,0,0,0,0,22,5,4,0,3,5,5,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
102011029,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,72,42,17,14,18,4,6,0,209,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,11,3,5,0,0,0,0,0,0,0,10,4,5,8,0,0,0,0,0,0,10,0,15,13,4,0,5,0,0,0,28,3,7,6,0,0,0,0,0,0,23,5,6,0,0,9,0,0,0,0,24,0,4,3,0,11,3,0,0,0,16,0,15,0,0,3,0,0,0,0,16,0,4,5,8,5,4,0,0,0,19,0,0,0,0,3,0,0,0,0,14
102011030,3,0,0,0,10,6,0,0,0,32,3,0,0,0,5,5,0,3,0,11,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,27,24,11,29,27,8,19,0,211,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,4,6,5,6,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,13,0,14,23,0,4,0,0,0,0,45,7,13,19,8,8,5,0,0,0,61,6,5,15,13,41,27,4,0,0,120,4,3,10,12,50,37,11,12,0,137,3,6,5,4,46,39,10,6,0,110,0,0,8,7,20,15,0,9,0,61,4,0,0,0,13,15,8,8,0,43
102011031,12,0,10,10,22,14,0,8,0,76,3,3,0,5,9,5,0,3,0,36,6,0,3,0,3,6,3,0,0,24,0,0,0,0,5,3,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,281,357,352,152,186,88,11,30,22,1478,0,0,0,0,0,0,0,0,0,3,5,13,0,0,0,0,0,0,0,18,3,10,5,0,0,0,0,0,0,18,0,34,7,0,0,0,0,0,0,44,7,27,15,3,3,0,0,0,0,54,14,40,44,9,8,0,0,0,5,123,17,27,60,22,18,7,0,0,0,153,11,19,33,39,64,17,3,5,0,199,11,20,27,26,86,48,0,12,0,234,7,17,7,14,50,32,9,4,0,128,3,9,3,5,32,24,9,3,0,90,0,5,3,11,15,13,4,3,0,48
102011032,12,22,14,40,80,54,23,9,0,255,12,6,13,17,53,36,10,11,0,157,15,3,3,5,54,17,22,10,0,120,10,9,6,7,72,36,27,11,5,178,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,16,334,428,354,312,460,280,106,59,35,2370,4,0,3,0,0,0,0,0,0,13,8,19,0,0,0,0,0,0,0,24,11,28,0,0,0,0,0,0,0,45,16,43,17,0,0,0,0,0,5,81,16,78,26,0,7,3,0,0,0,136,29,86,87,17,19,4,3,3,3,255,24,77,157,46,53,25,4,0,4,398,47,75,129,95,142,65,14,4,4,575,35,34,101,114,339,194,26,24,5,871,19,20,60,44,250,140,30,25,3,585,10,15,23,16,158,99,17,19,0,369,9,3,14,8,84,60,12,14,0,209
102011033,4,11,3,9,15,11,12,0,0,62,9,0,0,4,23,27,14,0,0,71,3,0,4,0,15,7,10,3,0,45,4,0,0,0,6,13,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,82,62,45,81,76,52,12,4,463,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,0,0,6,0,8,8,5,0,0,0,0,0,20,0,10,5,4,8,0,0,0,0,23,0,0,0,0,12,3,0,0,0,27,5,0,4,3,4,10,6,0,0,21,0,0,0,0,4,5,0,0,0,13,0,0,0,0,0,6,0,0,0,10
102011034,0,0,4,0,11,4,0,0,0,20,3,5,0,3,3,0,3,0,0,18,0,0,0,0,0,3,5,0,0,14,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,67,96,59,51,47,11,13,5,5,365,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,5,0,10,6,0,0,0,0,0,0,11,9,12,6,4,0,0,0,0,0,30,3,4,12,5,0,0,0,0,0,33,0,7,6,10,8,4,0,0,0,48,5,0,7,8,9,7,0,0,0,33,3,0,3,0,8,4,0,0,0,23,0,0,0,0,9,0,0,0,0,16,0,7,0,0,0,0,0,0,0,9
102011035,0,0,5,8,10,6,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,42,31,40,20,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,8,0,7,6,0,0,0,0,0,0,12,0,4,7,0,0,0,0,0,0,13,6,5,4,9,0,0,0,0,0,17,3,6,6,4,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6
102011036,0,0,3,0,9,0,0,0,0,14,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,60,37,30,53,20,3,4,3,256,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,10,0,15,17,3,0,0,0,0,0,35,0,3,20,8,10,6,0,0,4,48,6,8,7,14,25,13,4,4,0,79,0,8,5,11,29,29,13,12,0,91,0,0,0,3,13,12,9,5,0,46,3,3,0,0,4,13,3,9,0,41,0,0,0,0,3,9,0,3,0,17
102011037,0,3,5,4,7,0,3,7,0,24,4,0,3,0,0,4,0,0,0,12,6,0,0,0,3,0,0,0,0,11,3,0,0,0,4,7,5,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,54,18,44,26,9,24,0,239,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,11,0,3,3,3,0,4,0,4,0,23,0,0,0,3,0,4,0,0,0,15,0,6,3,3,7,0,0,0,0,24,0,0,0,0,4,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
102011038,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,12,7,6,0,3,0,0,85,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,4,8,0,0,0,0,0,0,11,0,9,3,0,0,0,0,0,0,20,0,7,5,0,6,0,0,0,0,25,0,7,0,3,5,4,0,0,0,16,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
102011039,3,3,4,3,0,4,0,0,0,22,6,4,0,3,7,0,0,3,0,17,4,5,0,0,6,3,0,0,0,15,4,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,237,151,76,44,46,35,8,12,9,619,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,11,3,0,0,0,0,0,0,18,7,12,4,0,0,0,0,0,0,15,0,6,9,6,3,0,0,0,0,28,3,16,16,4,9,4,0,0,0,46,3,13,8,14,13,3,0,0,0,52,0,15,6,9,14,8,0,4,0,65,0,6,0,6,7,11,0,4,0,36,0,4,0,0,3,11,0,0,0,25,0,0,0,0,4,0,0,3,0,15
102011040,0,3,10,10,14,6,0,3,0,43,6,0,3,4,9,0,0,0,0,25,3,0,0,0,3,3,4,3,0,18,5,0,0,0,0,6,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,187,161,126,74,88,48,15,25,19,735,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,22,0,20,12,0,0,0,0,0,0,30,11,29,11,0,5,4,0,0,0,59,8,14,14,6,9,5,0,0,0,61,16,5,18,18,20,0,0,3,0,79,6,6,13,6,16,7,6,0,0,66,4,3,6,5,18,9,0,9,0,49,3,0,7,0,7,8,0,0,0,26,0,0,0,0,8,6,0,0,0,22
102011041,0,0,5,4,0,0,0,0,0,10,0,0,3,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,67,54,30,44,16,6,4,0,271,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,13,3,11,0,0,0,0,0,0,0,10,0,10,6,0,0,0,0,0,0,15,0,8,6,3,0,0,0,0,0,21,8,18,7,7,0,0,0,0,0,33,0,4,3,4,5,0,0,0,0,22,0,7,8,3,6,9,3,0,0,33,0,7,5,4,8,4,0,0,0,30,0,0,0,0,0,3,0,0,0,8,0,0,0,4,0,5,0,0,0,8
102011042,0,6,8,6,13,13,4,3,0,46,3,3,0,3,6,3,0,0,0,21,0,0,0,0,6,8,9,10,0,25,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,114,133,132,91,111,67,23,35,15,723,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,8,10,4,0,0,0,0,0,0,15,3,19,6,0,0,0,0,0,0,27,3,11,21,4,6,0,0,0,0,39,0,15,29,10,5,0,0,0,0,63,4,19,18,11,16,9,0,4,0,77,3,8,15,15,40,16,3,3,0,109,0,8,0,3,28,16,4,5,0,57,0,7,0,3,6,3,0,0,0,29,0,0,0,0,4,5,0,0,0,17
102011043,0,0,0,3,13,3,0,0,0,22,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,57,95,98,66,83,29,5,12,5,447,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,10,0,13,6,0,0,0,0,0,0,20,0,9,19,7,0,0,0,0,0,33,6,7,8,9,5,0,0,0,0,28,3,4,7,7,9,0,0,0,0,35,0,8,5,18,25,5,0,9,0,64,0,0,0,8,10,6,0,0,0,29,0,0,0,0,3,5,0,3,0,20,0,0,0,0,4,4,0,0,0,10
102021044,5,4,8,16,9,4,5,6,0,52,6,0,0,5,10,4,3,6,0,31,3,5,0,0,0,0,13,9,0,24,4,0,0,0,7,4,4,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,176,153,99,120,54,32,35,3,835,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,12,0,7,3,0,0,0,0,0,0,17,0,12,4,0,0,0,0,0,0,21,4,19,14,0,0,0,0,0,0,38,7,16,27,5,10,3,0,0,0,71,8,11,14,16,15,4,0,0,0,76,8,9,9,3,25,13,4,0,0,76,0,8,0,6,12,9,4,0,0,40,0,3,5,3,11,10,0,6,0,29,0,6,0,0,6,0,0,0,0,15
102021045,3,0,0,3,3,0,0,0,0,16,4,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,37,28,42,16,9,9,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,0,3,9,5,0,0,0,0,0,18,3,10,7,0,4,0,0,0,0,24,0,3,7,0,0,6,0,0,0,20,3,6,0,8,10,5,0,0,0,32,0,0,0,4,10,0,0,0,0,8,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,28,16,20,6,7,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,12,5,3,6,0,0,5,0,0,0,17,3,3,3,0,5,0,3,0,0,21,0,0,7,0,4,0,0,0,0,10,0,3,0,0,6,4,0,0,0,11,0,0,0,0,3,0,0,0,0,12,0,0,0,0,5,0,0,0,0,4
102021047,5,5,7,7,5,3,0,0,3,32,5,4,0,3,4,0,3,0,0,17,5,0,0,0,0,4,5,3,0,15,0,6,0,4,4,3,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,124,105,103,57,60,31,19,19,11,532,5,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,4,21,5,0,0,0,0,0,0,29,4,18,9,0,0,0,0,0,0,32,6,15,17,3,0,0,0,0,0,49,17,20,18,9,8,8,0,0,0,76,0,8,18,4,22,13,4,0,0,74,11,9,12,18,40,23,6,10,0,113,0,13,0,4,19,23,5,11,0,84,4,3,3,3,16,19,4,4,0,54,0,0,0,0,6,12,5,5,0,31
102021048,4,3,3,7,15,8,0,5,0,50,0,0,0,0,9,9,3,4,0,25,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,116,143,118,122,125,61,21,25,18,753,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,8,3,11,0,0,0,3,0,0,0,15,4,10,7,0,0,0,0,0,0,17,0,18,17,0,5,0,0,0,0,37,5,6,20,14,4,5,0,0,0,46,3,8,7,11,15,13,0,0,0,59,8,5,8,7,30,11,5,6,0,80,6,3,7,7,16,13,7,3,0,56,0,0,3,6,9,11,0,0,0,26,0,0,0,0,9,3,0,0,0,13
102021049,3,0,3,0,3,0,0,0,0,18,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,20,9,13,8,3,3,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,10,0,0,4,0,3,4,0,0,0,14,0,3,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102021050,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,50,40,17,15,11,4,6,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,7,7,0,0,0,0,0,0,19,0,3,11,4,4,0,0,0,0,24,3,6,8,3,4,3,3,0,0,27,3,0,3,7,3,0,0,0,0,24,0,4,0,0,8,0,0,4,0,21,0,0,5,0,0,7,0,0,0,11,0,0,0,0,11,0,0,0,0,12
102021051,0,0,0,4,13,4,0,0,0,19,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,42,26,54,28,9,6,3,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,8,3,0,0,0,0,0,0,0,11,0,7,0,0,4,0,0,0,0,13,0,8,7,0,0,0,0,0,0,18,0,7,13,4,5,0,0,0,0,26,3,6,9,9,9,3,0,0,0,47,3,3,6,3,18,10,3,5,0,48,3,0,0,0,7,8,0,0,0,25,0,3,0,0,10,3,0,0,0,26,0,0,6,3,4,6,0,0,0,10
